"sim","N","beta0","beta1","muU","sigmaU","q","avg_prev","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_imp","se_beta0_imp","beta1_imp","se_beta1_imp"
"11422-1",387,-2.2,0.00995033085316809,-0.7,0.8,0.75,0.112882297761226,-2.20345955123155,0.00331978443215708,0.00941278658640184,0.000983780836699245,-2.19814331495085,0.00298694138927926,0.00985750145334555,0.00106049589548793,-2.2035374774627,0.00381771717906844,0.00849241529446761,0.00113746554639235,-2.20370219428562,0.00358050610276885,0.0094399739303929,0.00109908356196515
"11422-2",387,-2.2,0.00995033085316809,-0.7,0.8,0.75,0.113593760819479,-2.20018909007127,0.00328140708175633,0.0101715954440236,0.000914041817685509,-2.19511997324558,0.00298520423720655,0.0110195305497857,0.000992720013225595,-2.20013183361741,0.00374021634363253,0.0102370763646323,0.0010612098731868,-2.19910909598936,0.00338800265913269,0.00978624334984304,0.00101051556761702
"11422-3",387,-2.2,0.00995033085316809,-0.7,0.8,0.75,0.114220932708727,-2.19876330187081,0.00326786643835788,0.0112175777786794,0.000859988930786976,-2.19122589000068,0.00292622605801787,0.0114251325043114,0.000903189436662804,-2.20082435232989,0.00372913893461431,0.0117125767018378,0.00097150384170512,-2.19901871261425,0.00355760577578716,0.0113069518609724,0.000982031000054271
"11422-4",387,-2.2,0.00995033085316809,-0.7,0.8,0.75,0.113599412700197,-2.2018537948066,0.00327080062954771,0.011444416194964,0.00095454751219862,-2.19606640415169,0.00296121325364149,0.0124054780978031,0.0010392569721877,-2.20240168644193,0.00376727475997841,0.0113366459497078,0.00106662953401128,-2.20192467015763,0.00352615640361233,0.0115289250764618,0.00106675855422596
"11422-5",387,-2.2,0.00995033085316809,-0.7,0.8,0.75,0.113572228718245,-2.20312788594311,0.0034882727423321,0.0106379704371037,0.000971343564329077,-2.19642128695607,0.00313246444159748,0.0109614662514275,0.00105573961985647,-2.20424491206011,0.00399231304018858,0.0108939740433734,0.00109907279397161,-2.20258784960639,0.00370269373794983,0.0103695811196791,0.00108885170715471
"11422-6",387,-2.2,0.00995033085316809,-0.7,0.8,0.75,0.113429592032338,-2.20099930764,0.00333673860477252,0.00964394789077833,0.000917255614146135,-2.19618490126466,0.00301972942341836,0.0106745826768917,0.00100616743450305,-2.20039306467102,0.00376159694326748,0.00967783468824995,0.00102549525427271,-2.20081255644403,0.0035427828753572,0.00959481623051589,0.00101737464360864
"11422-7",387,-2.2,0.00995033085316809,-0.7,0.8,0.75,0.113794002957314,-2.19502625729608,0.00351312019928334,0.00876229132229126,0.00104493067114621,-2.18990516904613,0.00312197831276822,0.00921053869151719,0.00112856740139246,-2.19619979510147,0.00408762921318998,0.00908036705059,0.00122307512319558,-2.19512028590659,0.0039599285831388,0.00870455449346641,0.00122899382172456
"11422-8",387,-2.2,0.00995033085316809,-0.7,0.8,0.75,0.114021870761484,-2.20088758638022,0.00340367691524006,0.0106557359931402,0.000875691896015522,-2.1949073323792,0.00306745011036708,0.0112478482682616,0.000924460168614952,-2.20438433503312,0.00386759645834004,0.0115244717817912,0.000992845273544313,-2.20111201081397,0.00359519781108769,0.0107185704783625,0.000946852291598754
"11422-9",387,-2.2,0.00995033085316809,-0.7,0.8,0.75,0.113161877189738,-2.21212806459473,0.00336169794598522,0.0126537885528278,0.000899900125595287,-2.20576816832492,0.00307156778984328,0.0136146436780544,0.000980661740110175,-2.21292912386293,0.00381418353957345,0.0132685710017047,0.000986896636433726,-2.21145084056337,0.00361150540540138,0.0126575518183014,0.000984860982318836
"11422-10",387,-2.2,0.00995033085316809,-0.7,0.8,0.75,0.113571633217177,-2.20318040653195,0.0034114503164261,0.0113354236278979,0.000991390073129828,-2.19533515518237,0.00304161137509632,0.011144786554244,0.00105536802178968,-2.20520108068598,0.00385748296115503,0.0122122727183496,0.00108155863150907,-2.20340600671962,0.00361290655082355,0.0115041876278596,0.00110302913677339
