"sim","N","beta0","beta1","muU","sigmaU","q","avg_prev","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_imp","se_beta0_imp","beta1_imp","se_beta1_imp"
"11422-1",2200,-2.7,0.00995033085316809,-0.7,0.8,0.75,0.0689248710826195,-2.6982128431156,0.00174729668894369,0.00940909373391607,0.000479879891148154,-2.68877203664232,0.00146002644172165,0.00906249201003279,0.000468516955268965,-2.69777026609029,0.00200742039519218,0.00938972640436864,0.000543754309122978,-2.69822003667253,0.00183990492293742,0.0094186633883938,0.000536176492311247
"11422-2",2200,-2.7,0.00995033085316809,-0.7,0.8,0.75,0.0688321795275211,-2.70170968254429,0.00178401171255116,0.010234207909015,0.000497859304159883,-2.69064572391202,0.00146960461129124,0.00948267382538595,0.000482613257196098,-2.70214416901282,0.0020547511418944,0.0103916882898934,0.00057610060851905,-2.70208716175365,0.00201066688877649,0.0103974054587552,0.000602835237498375
"11422-3",2200,-2.7,0.00995033085316809,-0.7,0.8,0.75,0.0689406309859172,-2.69843730325382,0.00179141690865406,0.00958099192493093,0.000504221115028719,-2.68823479461214,0.00147472448977224,0.008913577343351,0.0004895754463601,-2.69892576358014,0.00206750051417662,0.00954251943566138,0.00058425630915624,-2.69837797131972,0.0019475728986689,0.00957583151592034,0.000564327165460389
"11422-4",2200,-2.7,0.00995033085316809,-0.7,0.8,0.75,0.0689474521985053,-2.70004800211616,0.00176447460053746,0.0098814202986423,0.000470740334273457,-2.68974338427096,0.00147209542377647,0.00943672940165841,0.000461139371319949,-2.70151880271378,0.00205369567080567,0.00989243946918924,0.000561139600446868,-2.70031937362035,0.00191236477826338,0.00997928827098303,0.00056475772574623
"11422-5",2200,-2.7,0.00995033085316809,-0.7,0.8,0.75,0.06895966867277,-2.70140291981766,0.00178049076746159,0.0107530041914967,0.00049195310362508,-2.6900669783001,0.00146847263455649,0.0101926605410323,0.000477102028516402,-2.69971387088008,0.00206570970960631,0.0101570173620913,0.0005677396743055,-2.7013493335973,0.00194537012071708,0.010726737247966,0.000558970462184931
"11422-6",2200,-2.7,0.00995033085316809,-0.7,0.8,0.75,0.0689412026465361,-2.69858456546644,0.00177575414561706,0.00933288821288004,0.000480246790933217,-2.68870881705994,0.00147511416204396,0.00877282927087885,0.000467173826130748,-2.69917385700842,0.00204826452328236,0.00926633339698298,0.000555847737233587,-2.69822095019902,0.00199307674043374,0.00921199190755142,0.000577896713328018
"11422-7",2200,-2.7,0.00995033085316809,-0.7,0.8,0.75,0.068866419704551,-2.70251639519112,0.00181210810253952,0.0103005391875532,0.00049202660959045,-2.69142432370893,0.00149263479074655,0.00964225347575879,0.000478134225954408,-2.70227299470992,0.00209569462983902,0.010545682426234,0.000582602619175371,-2.70303507201978,0.0020167621434353,0.010515016679559,0.000574114436888773
"11422-8",2200,-2.7,0.00995033085316809,-0.7,0.8,0.75,0.0688853609347235,-2.70007339230514,0.0017595189576338,0.00975253340143746,0.000477686405230769,-2.6900335964065,0.00146709808645138,0.00931777730312271,0.000466669414052142,-2.69991998752819,0.00204003014624607,0.00964004781100985,0.00055621413409333,-2.70038417953796,0.001890227786642,0.00986218206070604,0.000538302562463742
"11422-9",2200,-2.7,0.00995033085316809,-0.7,0.8,0.75,0.0689702558226104,-2.69916537541447,0.00178518743466905,0.0101430196353342,0.00050568053789628,-2.68822038947388,0.00146498554941564,0.00939652254824293,0.000488732181569368,-2.69702252023877,0.00206600167734943,0.00930053124544108,0.000590769417607825,-2.69907356420498,0.00194564659626576,0.0101419127571377,0.000579347265471402
"11422-10",2200,-2.7,0.00995033085316809,-0.7,0.8,0.75,0.0691158995034937,-2.69824859839475,0.00176742485086622,0.00992972508291712,0.000463259246800659,-2.68821813101493,0.00148115526030521,0.00962005845357472,0.000454383979359837,-2.6973141569965,0.00201542415819014,0.00973808750897884,0.000517955896771204,-2.69789980900327,0.00187497513052423,0.00981116423535559,0.000497847839230466
