"sim","N","beta0","beta1","muU","sigmaU","q","avg_prev","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_imp","se_beta0_imp","beta1_imp","se_beta1_imp"
"11422-1",2169,-2.2,0.00995033085316809,-0.7,0.8,0.25,0.11364455271678,-2.19833783343852,0.00137968439248093,0.0095103105757161,0.000379290719218236,-2.19300975707945,0.00124928733329378,0.010025202749447,0.000406533701448613,-2.19858017115423,0.00277755794482028,0.0096434990280024,0.000777576362917911,-2.19776124500106,0.00154696345484525,0.00938300420833923,0.000466409213555996
"11422-2",2169,-2.2,0.00995033085316809,-0.7,0.8,0.25,0.113672187528038,-2.19691024828354,0.00141750902649213,0.0089736810227095,0.000399043344777873,-2.19159907985815,0.0012755854147654,0.00934464250731636,0.000429165147990389,-2.19267512611073,0.00279796120433949,0.0074711183945093,0.000781003032934533,-2.19678319007792,0.00180197407539521,0.00892312085080368,0.000580733635491823
"11422-3",2169,-2.2,0.00995033085316809,-0.7,0.8,0.25,0.113618358207952,-2.19975443487243,0.00141186746335796,0.0100921351718592,0.00040234745992977,-2.19369868056952,0.00126393613068189,0.0104721873948726,0.000428312143227098,-2.20217947876009,0.00291844146725641,0.0104189293554593,0.000881309527214512,-2.19985370769427,0.00187830303158296,0.00996813008453089,0.000604874191342092
"11422-4",2169,-2.2,0.00995033085316809,-0.7,0.8,0.25,0.113488113432075,-2.19992648672157,0.00139511238712431,0.00987851329983792,0.000399265652674813,-2.1944369027619,0.0012597212295222,0.0103712042552626,0.000428493210581963,-2.19351619987767,0.0026950440537271,0.0078855046669383,0.000737170597514324,-2.1991506880716,0.00167954174657167,0.00966270492801072,0.000515570262814628
"11422-5",2169,-2.2,0.00995033085316809,-0.7,0.8,0.25,0.113831645322668,-2.19988461385423,0.00140066922324695,0.0106175072414048,0.000384152893591237,-2.19369146611982,0.00126245996451312,0.011191738014083,0.00041341758711414,-2.20061597443819,0.00276983722183717,0.0117279625535967,0.000735425807065089,-2.19995474147957,0.00179802279639749,0.0105760297524621,0.000526527564197494
"11422-6",2169,-2.2,0.00995033085316809,-0.7,0.8,0.25,0.113481428182376,-2.20145024934287,0.0014021528695249,0.0100875716642555,0.000388045563729988,-2.19540152792087,0.00126352751078135,0.0104415985772135,0.00041445898132582,-2.19704244955238,0.00277770707538663,0.008452660221269,0.000795705124640004,-2.20066067666264,0.00186267052185204,0.00985501310378451,0.000570479215503288
"11422-7",2169,-2.2,0.00995033085316809,-0.7,0.8,0.25,0.113496321008254,-2.20235029811927,0.00140998690658849,0.010595798740875,0.000395972551422617,-2.19626368493243,0.0012715155481339,0.0110632844451708,0.00042445863282748,-2.20533175991206,0.00281777953421561,0.0103376746522244,0.000740390362352575,-2.20302493148,0.00162904017148326,0.010723055099037,0.000490505977103747
"11422-8",2169,-2.2,0.00995033085316809,-0.7,0.8,0.25,0.113719317398992,-2.19888960769458,0.00141214587311516,0.00966540978034625,0.0003844690385597,-2.1931844193451,0.00127558075505465,0.0100465921414023,0.000411908715447782,-2.19876681884066,0.00284823639010743,0.00964661669484625,0.00082894428272463,-2.19812306714977,0.0017866675562394,0.0093804441084468,0.000505896952724811
"11422-9",2169,-2.2,0.00995033085316809,-0.7,0.8,0.25,0.113702898420847,-2.19749126812112,0.00139600351184962,0.00938626016671867,0.000389155304979767,-2.19226166232944,0.0012574901568099,0.00990749717885824,0.000414420247730583,-2.19864126521762,0.00281291272352287,0.00881464403559658,0.000838535652141209,-2.19747659178411,0.00165096547819971,0.00941193700963013,0.000492891379714651
"11422-10",2169,-2.2,0.00995033085316809,-0.7,0.8,0.25,0.113475573702707,-2.20187994341121,0.00141110159881732,0.0102740358754167,0.000393814596554725,-2.19586399433697,0.00126720755798209,0.0108034446404221,0.000422167092391381,-2.2025656910202,0.0028363723303275,0.0097438924861428,0.000805624519950389,-2.2013726304442,0.00164880854493774,0.0100875400730515,0.000516032870780661
"11422-11",2169,-2.2,0.00995033085316809,-0.7,0.8,0.25,0.113581623567061,-2.19950541211215,0.00139641642738433,0.00979023196727539,0.000389685939782748,-2.19397586552667,0.00126057647667336,0.010340402862224,0.000419510322996776,-2.20076806046174,0.00291515444387978,0.00955294239413839,0.00090068536019304,-2.19983770466636,0.00159405749598155,0.0100102404703978,0.00048570622591201
"11422-12",2169,-2.2,0.00995033085316809,-0.7,0.8,0.25,0.113642704260067,-2.20057186977287,0.00141785682099173,0.0101186333659662,0.000390005805527908,-2.19472814961303,0.00127700147040624,0.010611000691295,0.000417369272257983,-2.20190100457242,0.00283540732475031,0.0105712809863887,0.000795494963123168,-2.20005774927933,0.00166868697781932,0.00986779960562181,0.000501488141476367
"11422-13",2169,-2.2,0.00995033085316809,-0.7,0.8,0.25,0.113851742196576,-2.19811507055114,0.00139686427549643,0.00966028104260859,0.000370415086584868,-2.19224005186498,0.00126007239650418,0.0100144074426056,0.000393543449564233,-2.19417557358755,0.00282732004835568,0.00980443156358116,0.000764084376537334,-2.19821835563269,0.00167811908577456,0.00969251640555499,0.00048081349872053
"11422-14",2169,-2.2,0.00995033085316809,-0.7,0.8,0.25,0.113624995524077,-2.1989718619626,0.00138175026924984,0.00957910599143469,0.000375725913669338,-2.19353488843991,0.00124876936873143,0.010137195979389,0.000402597302959928,-2.19526047704922,0.00273995782279778,0.0086128779888869,0.000734378048680825,-2.19869857009379,0.00184270040846618,0.0093619980464352,0.000555956971561684
"11422-15",2169,-2.2,0.00995033085316809,-0.7,0.8,0.25,0.113704573592736,-2.19886684649568,0.00140318207691275,0.00967875343397349,0.000383336882287062,-2.19341540037169,0.00126920149621167,0.0101785260003615,0.000410884965310494,-2.19987689947785,0.0028898232766604,0.00992550044692431,0.000799650299071044,-2.19938016948486,0.00164096824198043,0.009770320209447,0.000512874739706825
"11422-16",2169,-2.2,0.00995033085316809,-0.7,0.8,0.25,0.113603592462183,-2.20069363467989,0.00139749642930531,0.0103770263556946,0.000391575725553328,-2.19485546197066,0.00126478570116278,0.0107949659262422,0.000418269734439838,-2.19876034762758,0.00282235980661063,0.0101717849032238,0.000785100468391147,-2.20011498937032,0.00187430399651699,0.0101514784804022,0.000599100980721307
