"sim","N","beta0","beta1","muU","sigmaU","q","avg_prev","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_imp","se_beta0_imp","beta1_imp","se_beta1_imp"
"11422-1",390,-2.7,0.00995033085316809,-0.7,0.8,0.75,0.0684800746780578,-2.70643640186511,0.00420531179692427,0.0108353462452534,0.00124548199488474,-2.69460891218457,0.00343339828436904,0.00989371046621083,0.00119987200582145,-2.7071621198746,0.00494447216021166,0.0102428849806662,0.00152049247735488,-2.70596560675763,0.00504396058029471,0.0106856404831716,0.00166065348253162
"11422-2",390,-2.7,0.00995033085316809,-0.7,0.8,0.75,0.0687222195990874,-2.70566199212248,0.00420906411683906,0.0111307032340366,0.00116086213884342,-2.69431307905882,0.0034825072658602,0.0107689974117256,0.00112610479897168,-2.70915627670027,0.00479635289311985,0.0118936185675701,0.00128796849640017,-2.70462087786579,0.00440362781138654,0.010773164897192,0.00126689107272659
"11422-3",390,-2.7,0.00995033085316809,-0.7,0.8,0.75,0.0691028496064568,-2.696330939789,0.00398293708687045,0.0102291163602708,0.00109647226030541,-2.68615828576705,0.00337892038256918,0.00966984177453904,0.00106184279168208,-2.69723002997539,0.00458226566838165,0.00989615251186238,0.00118514326765487,-2.69580457076562,0.00415635967593127,0.00999032837011592,0.00116172897013207
"11422-4",390,-2.7,0.00995033085316809,-0.7,0.8,0.75,0.0687241079235812,-2.70360812773837,0.00425473343374581,0.0110688288340432,0.00127520979137704,-2.6920339713417,0.00346177346949966,0.0105277092706416,0.00124930657787066,-2.70664726366939,0.00488826531430887,0.0110223207860779,0.00144593798384236,-2.70353992375726,0.00474683556471653,0.0109921631440353,0.00154256537491357
"11422-5",390,-2.7,0.00995033085316809,-0.7,0.8,0.75,0.069093980721603,-2.69113860750834,0.00421253379293325,0.00783360123558047,0.00122519313817181,-2.68309700332373,0.00346090035632612,0.00736323353704005,0.00117753643256373,-2.68888243120735,0.00483449921763067,0.00762132855509841,0.00139681400865322,-2.69154166240178,0.0046483376988908,0.00794610686931083,0.00147701731894343
"11422-6",390,-2.7,0.00995033085316809,-0.7,0.8,0.75,0.0692553561016345,-2.69152395532389,0.00414024426511517,0.00804506696528629,0.00106145783914566,-2.68307990623784,0.00347145023179767,0.00791872216514429,0.00105638394512345,-2.69148124690734,0.00486520512023795,0.00790902279701836,0.00130099374024955,-2.69125037353451,0.00445645121348013,0.00790782440558831,0.00121266953003245
"11422-7",390,-2.7,0.00995033085316809,-0.7,0.8,0.75,0.0688131407913995,-2.70388007193175,0.00437076565807296,0.0121004348782,0.00138254397345433,-2.69137746709895,0.00348643104578813,0.0114183913644073,0.00132917431541803,-2.70267078095705,0.00508037331944191,0.0125429024507895,0.00165578030772549,-2.70447413508702,0.00481627383743019,0.012440391026701,0.00157023610361601
"11422-8",390,-2.7,0.00995033085316809,-0.7,0.8,0.75,0.0687468408034918,-2.70021588807127,0.00435211060827878,0.00967572867171753,0.00132185918482061,-2.69012501261967,0.00349757653449181,0.0092171189654534,0.00128027857482798,-2.69952748533683,0.00497629951109334,0.00903857708423482,0.00146934589895543,-2.70016687863561,0.00493465183554316,0.0095265174162905,0.00159765598963709
"11422-9",390,-2.7,0.00995033085316809,-0.7,0.8,0.75,0.068911119137933,-2.70089943119,0.00419686184884714,0.0102855332643508,0.00115222492537604,-2.68934017989169,0.00346742150297853,0.00944441431815054,0.00112879048101532,-2.69986226559636,0.00470905695760259,0.010840815637455,0.00131150184765687,-2.70123026328107,0.00454068359301338,0.0103499615127426,0.00132357725487033
"11422-10",390,-2.7,0.00995033085316809,-0.7,0.8,0.75,0.0692369667001469,-2.69928604260086,0.00427107769643728,0.011111477407845,0.00115167404904828,-2.68724826536575,0.00353403671928864,0.0103556769039588,0.00112680906935844,-2.70497598207524,0.00494465533847376,0.0119722129237614,0.00127367916839601,-2.69947142599518,0.00458293045416196,0.0110852755710045,0.00125593234250691
"11422-11",390,-2.7,0.00995033085316809,-0.7,0.8,0.75,0.0689564640073337,-2.69968427419007,0.00418728615265332,0.0100154870610834,0.00113963881017983,-2.68941876915899,0.0034802259716472,0.00968527659001987,0.00111493492098807,-2.70167166296303,0.00487647155478296,0.010645089436762,0.00130259652578902,-2.69981423662356,0.00435196678827373,0.0100795809640279,0.0011905745098217
"11422-12",390,-2.7,0.00995033085316809,-0.7,0.8,0.75,0.0686160355019595,-2.70057850481641,0.00427047091453237,0.00822262921988286,0.00115990816240817,-2.69099929801756,0.00353224643052522,0.00730349026750843,0.00114370299745135,-2.69877362870703,0.00499831150095143,0.0078772785520374,0.00138640394782599,-2.70023159661668,0.00460242322259278,0.00808683551768799,0.00133985325268772
"11422-13",390,-2.7,0.00995033085316809,-0.7,0.8,0.75,0.0693003799103045,-2.69702134316701,0.00436222220845415,0.0112961890753498,0.00128041589129384,-2.68528430029544,0.00352351569004502,0.010854003296365,0.00124676149753776,-2.70184385743728,0.00493312102960678,0.0119541235140812,0.00144150384248675,-2.697036149486,0.00465405835593648,0.0113755305158389,0.00144967180726098
"11422-14",390,-2.7,0.00995033085316809,-0.7,0.8,0.75,0.0689462428768717,-2.70007710363947,0.00414204637031052,0.0107991842792313,0.00119092722047514,-2.68767021189503,0.00337434682610109,0.0100711430011101,0.00116314738103097,-2.7055489214607,0.00472804562198821,0.0117648063060342,0.0013034190096424,-2.70090059358663,0.00481421634407415,0.011008657877052,0.001477454723518
"11422-15",390,-2.7,0.00995033085316809,-0.7,0.8,0.75,0.0690258141959422,-2.70146855337222,0.00417816288446749,0.0112191420261476,0.00114557440644121,-2.68918872528338,0.00345018464941889,0.010569650697301,0.00111831558078962,-2.70254238488242,0.00475658538329818,0.0112846393084756,0.00126006093267656,-2.70106899317742,0.00466622467659986,0.0110615545809624,0.00132703578557399
