"sim","N","beta0","beta1","muU","sigmaU","q","avg_prev","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_imp","se_beta0_imp","beta1_imp","se_beta1_imp"
"11422-1",2200,-2.7,0.00995033085316809,-0.7,0.8,0.25,0.0689248710826195,-2.6982128431156,0.00174729668894369,0.00940909373391607,0.000479879891148154,-2.68877203664232,0.00146002644172165,0.00906249201003279,0.000468516955268965,-2.69804356531132,0.00353771898773259,0.00955073364281158,0.00100765833663361,-2.69844420638842,0.00217123365139509,0.00949284723213746,0.000694303074933458
"11422-2",2200,-2.7,0.00995033085316809,-0.7,0.8,0.25,0.06895131419243,-2.70034167185463,0.0017691965796069,0.0101913989486855,0.000481276271619414,-2.69013445541701,0.00148120967620321,0.00978682419433819,0.000474700729778698,-2.70719031894454,0.0036420154086629,0.0113269444584695,0.00104274032228947,-2.70061764735392,0.0021978116064977,0.0102223835492163,0.000707670348362061
"11422-3",2200,-2.7,0.00995033085316809,-0.7,0.8,0.25,0.0690253455914732,-2.69697818424649,0.001728142133314,0.00945316415154137,0.000466151151368604,-2.68743832868751,0.00145260419154325,0.00915682896330848,0.000459582643053002,-2.69311005780464,0.00350106175735725,0.00926194630069832,0.000958408511572293,-2.69681562877529,0.0020581399239804,0.00941484985227753,0.000578419441497592
"11422-4",2200,-2.7,0.00995033085316809,-0.7,0.8,0.25,0.0688624654715675,-2.69934856318907,0.0017902041972713,0.00941578036171336,0.000499292531398527,-2.68918206525755,0.00147413580690388,0.00870473313769112,0.000483337751265172,-2.70167313696278,0.00358743734359178,0.00880985357607012,0.00104434861376523,-2.69895007442633,0.00213865398253098,0.00934472532887011,0.000656390093091462
"11422-5",2200,-2.7,0.00995033085316809,-0.7,0.8,0.25,0.069018443121188,-2.69931881248723,0.00176954778247941,0.0100448183973873,0.000476317074141183,-2.6883124589928,0.00146513439305503,0.00930984947454849,0.000459857825043189,-2.70418214502941,0.00355508321059673,0.0100870240575913,0.00094056742765784,-2.6994551961279,0.00214685686692989,0.010062836755563,0.000646879458859942
"11422-6",2200,-2.7,0.00995033085316809,-0.7,0.8,0.25,0.0690477862567595,-2.70090336886943,0.00176618971799736,0.0104096929249688,0.000455238276184954,-2.69013129974389,0.00147744169531813,0.0100166017442796,0.000441971740716092,-2.69754924410963,0.00365443414687109,0.00949578245200909,0.00100402831340401,-2.70225849439288,0.002317147883673,0.0108219486064608,0.000703394701432139
"11422-7",2200,-2.7,0.00995033085316809,-0.7,0.8,0.25,0.0690093976940754,-2.69879349626589,0.00179672915291129,0.00983381188279444,0.000493380573388837,-2.68869102246512,0.00148775377324701,0.00936746639494154,0.000481613311023639,-2.69812053691775,0.00361076356127951,0.00908456257861867,0.00105282175336435,-2.69798243140684,0.00252849743418265,0.00965963239863035,0.000835256373924808
"11422-8",2200,-2.7,0.00995033085316809,-0.7,0.8,0.25,0.0689178780732261,-2.70123397918288,0.00180153967076253,0.0102070211372582,0.000491614762013816,-2.69037323741962,0.00148759677064687,0.00959766732293606,0.000479397433968522,-2.69884011311184,0.00340628363859052,0.00956418949482446,0.000912234629859842,-2.69981099016109,0.00206723318336748,0.00977561544562998,0.000625870538361383
"11422-9",2200,-2.7,0.00995033085316809,-0.7,0.8,0.25,0.0688738404754128,-2.70115778116919,0.00174527769942046,0.0101054352376098,0.000469594081100944,-2.69045354946957,0.00145025900935911,0.00965803062232064,0.000454557473040839,-2.70570848460057,0.00339655896973365,0.011629975702147,0.000851145524494479,-2.70201634006463,0.00211273272296328,0.0101788419359094,0.000618406362265486
"11422-10",2200,-2.7,0.00995033085316809,-0.7,0.8,0.25,0.0688303733003452,-2.70306365658889,0.00177855438580426,0.010389769239441,0.000478122165425559,-2.6923451087956,0.00147609005474803,0.00995340539599218,0.000462621403450156,-2.70426332450881,0.0035399484922344,0.0113345658148731,0.000954691770815578,-2.70327753994694,0.00205278568149382,0.0106694648153658,0.000675110335312878
"11422-11",2200,-2.7,0.00995033085316809,-0.7,0.8,0.25,0.0688496030023999,-2.70240424505329,0.00179711944851841,0.0103451215655856,0.000493079961661712,-2.6912526322164,0.00148608873841432,0.00958619179031806,0.000481424639447486,-2.70067195888316,0.00362410477053534,0.0101061851044751,0.000945990702643708,-2.7030093778964,0.00220550396423248,0.0104120495680363,0.000645040490290387
"11422-12",2200,-2.7,0.00995033085316809,-0.7,0.8,0.25,0.0690072394671288,-2.69821769013084,0.00178086256873136,0.00980683663234853,0.000494983568594559,-2.6875513898125,0.0014702757125768,0.00907783725386408,0.000484084981049898,-2.70151529899357,0.00364532170456945,0.00936632955580531,0.00104415219493975,-2.69863944865879,0.00246563574973827,0.00989520709639753,0.000764853967777055
"11422-13",2200,-2.7,0.00995033085316809,-0.7,0.8,0.25,0.0689258774112524,-2.7009093403203,0.00179046007856264,0.0100079618871075,0.000481280980756975,-2.69018035016014,0.00148232705556067,0.00943665983341641,0.000469978202718474,-2.69518908340715,0.00356350145245076,0.00966399857447728,0.000949827562668381,-2.70167107407629,0.00258234586044224,0.0101297139563746,0.000791227442006495
"11422-14",2200,-2.7,0.00995033085316809,-0.7,0.8,0.25,0.0689608443944495,-2.70126170903111,0.00178579656032347,0.0106163394735117,0.000490830290023618,-2.68985368376863,0.00147045492395997,0.00997429217156058,0.000475036754560127,-2.69786076620362,0.00361166811245065,0.00975811264605185,0.00110201935643191,-2.70175293770027,0.00212141136900511,0.01086133982931,0.000621067365132935
