"sim","N","beta0","beta1","muU","sigmaU","q","avg_prev","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_imp","se_beta0_imp","beta1_imp","se_beta1_imp"
"11422-1",387,-2.2,0.00995033085316809,-0.7,0.8,0.25,0.112882297761226,-2.20345955123155,0.00331978443215708,0.00941278658640184,0.000983780836699245,-2.19814331495085,0.00298694138927926,0.00985750145334555,0.00106049589548793,-2.19871497883765,0.00689179477836456,0.007239343277683,0.00198767464473087,-2.201954585202,0.00453278427567046,0.00871785982203302,0.00152216282152058
"11422-2",387,-2.2,0.00995033085316809,-0.7,0.8,0.25,0.11400816768164,-2.19580528394634,0.0032494713308612,0.00878266348046212,0.000797470336655709,-2.19052195881587,0.00295134364931731,0.00909386743037566,0.000835553687214709,-2.20375029596981,0.00680733429582384,0.0107091078159024,0.00167957249380008,-2.19713020029186,0.0040082134994076,0.00902786790543122,0.00109441113457714
"11422-3",387,-2.2,0.00995033085316809,-0.7,0.8,0.25,0.1133900901938,-2.19499644845788,0.00351656116682104,0.00750606060814152,0.0010783774885018,-2.19136303410209,0.00313031970454628,0.00815874603412677,0.00115599092451223,-2.20372243171161,0.00666615216660716,0.00992247486368292,0.00205547554975794,-2.19465872844288,0.00449156518728936,0.00743993735660183,0.00156483236487917
"11422-4",387,-2.2,0.00995033085316809,-0.7,0.8,0.25,0.113635357870995,-2.19711595173797,0.00325721977523878,0.00897290469031732,0.0008915537800876,-2.19162875623912,0.00294737722698827,0.00925647354951956,0.00095711813196352,-2.20106154132843,0.00608643184950332,0.0114036571429833,0.00154599226943712,-2.19587391039614,0.00348380805057703,0.00899412479408995,0.00106515999492676
"11422-5",387,-2.2,0.00995033085316809,-0.7,0.8,0.25,0.11411468768378,-2.19578376762476,0.00331455959973911,0.00942988493948034,0.000865026406718585,-2.1889189441867,0.00294709912356724,0.00955459619932146,0.00091417845382805,-2.19349370661812,0.00656646796899926,0.00993078030385767,0.00161245331723671,-2.19441848422347,0.00379189737397123,0.00898355870498189,0.00102708754213241
"11422-6",387,-2.2,0.00995033085316809,-0.7,0.8,0.25,0.113263398681553,-2.20624430870391,0.00331212759382984,0.010653504227751,0.000864601554979919,-2.19930479697124,0.00298496931864357,0.0108247879991785,0.000913389971108287,-2.21037331563614,0.00649526584602005,0.0109263703957649,0.00155749067432068,-2.20641301210705,0.00396718084741965,0.010670011240816,0.00112566348602937
"11422-7",387,-2.2,0.00995033085316809,-0.7,0.8,0.25,0.113799334266624,-2.19797565229775,0.0035794560288054,0.00940229371020886,0.00101709493767695,-2.19145912530996,0.00316509804272916,0.00945215217551589,0.00108789086144822,-2.2008045937377,0.00734063215056555,0.00853834900077137,0.00196341298398737,-2.19748833965189,0.00495063714893478,0.00937665670787037,0.00150855163050004
"11422-8",387,-2.2,0.00995033085316809,-0.7,0.8,0.25,0.113609906681349,-2.19356336827877,0.00334943771457956,0.00743781105748046,0.000945868596045117,-2.18978748650718,0.00305405510838373,0.00796104013172459,0.00103566264798416,-2.19703155721708,0.00683847280652687,0.00557786690575831,0.00192825500953726,-2.19227582884776,0.00421329099095813,0.00671205131510934,0.00131310311971229
"11422-9",387,-2.2,0.00995033085316809,-0.7,0.8,0.25,0.113450843569673,-2.19983354693144,0.00333287578336365,0.0090066565877511,0.000895789386608017,-2.19479358720657,0.00300383734744765,0.00957145126471257,0.000955331314252765,-2.20872866225712,0.00690386550182787,0.0124666819606527,0.00242680922005737,-2.19956504836296,0.00382804963697827,0.00890445852083805,0.00109686382853609
"11422-10",387,-2.2,0.00995033085316809,-0.7,0.8,0.25,0.113743673233824,-2.197014206663,0.00331171435023126,0.00953878694183543,0.000941999988330594,-2.19157014420934,0.00299498736129614,0.0100394861166199,0.00102554317613384,-2.19773681414701,0.00654945012034765,0.0114834748183414,0.0018586183201268,-2.19761787766794,0.00417319982703716,0.00958892275395212,0.00144298981042862
"11422-11",387,-2.2,0.00995033085316809,-0.7,0.8,0.25,0.114015855178088,-2.19510844999571,0.00337888579316531,0.00927938787205897,0.000938417133484522,-2.19006006208484,0.00302055794953298,0.00990821158680718,0.000990965141366733,-2.20033525847879,0.00659572709785346,0.00822426485107468,0.00159909816902573,-2.19308725743146,0.00423616657705911,0.0085879802729438,0.0013318434101936
"11422-12",387,-2.2,0.00995033085316809,-0.7,0.8,0.25,0.113570217992971,-2.19821613454251,0.00327641336218104,0.0092586011508863,0.000906736910394479,-2.19217458851536,0.00292681306528127,0.00956284024657956,0.000966057215837706,-2.20188660888649,0.00644846124513722,0.00979986076831792,0.00152691036311032,-2.19626129515023,0.00400007246177106,0.00855728139259191,0.00128661048380293
"11422-13",387,-2.2,0.00995033085316809,-0.7,0.8,0.25,0.114292750567768,-2.19835780520354,0.00329483634181017,0.0100390862785873,0.000776699182887696,-2.19165396778661,0.00298195609564036,0.0102873857922793,0.000816561431895542,-2.20206123473096,0.00632522966207899,0.0100812725233319,0.00126909180388459,-2.19844431759374,0.00437615258312411,0.010139009140883,0.00111342135317649
"11422-14",387,-2.2,0.00995033085316809,-0.7,0.8,0.25,0.113861749605085,-2.19506486280115,0.00326807300586078,0.00906015915173906,0.000910645345672587,-2.1893447347985,0.00292814886744688,0.00921640209106599,0.000954077098511295,-2.19949127080853,0.0069456019424383,0.0105353272691375,0.00201549030745307,-2.19557386042172,0.00426132534283041,0.00918859213980568,0.00125148987928544
"11422-15",387,-2.2,0.00995033085316809,-0.7,0.8,0.25,0.114117802402966,-2.19572382734609,0.00324837810376557,0.0102364174100033,0.000898710241626682,-2.18940348454849,0.00290595499105288,0.010668507772958,0.000949292560022352,-2.19216278410564,0.00695756981290971,0.00838847432839546,0.00228030048749537,-2.19537458853455,0.00412651219588167,0.00975824992482549,0.00121034389833829
"11422-16",387,-2.2,0.00995033085316809,-0.7,0.8,0.25,0.113324946533023,-2.20143413887827,0.00337549342801663,0.0101342669285111,0.00100833977244467,-2.19539372856875,0.00300149553193991,0.0105721266926007,0.0010771157045253,-2.19782058004683,0.00737862311116122,0.0102619089022705,0.0022549028804981,-2.20185905762835,0.0038640868159412,0.0106798434330951,0.00133673192815488
"11422-17",387,-2.2,0.00995033085316809,-0.7,0.8,0.25,0.113834618392731,-2.19654368311211,0.00338488161834181,0.00920464744258278,0.000939270295534276,-2.19109279339559,0.00303843039028228,0.00970430629350077,0.00101470562863344,-2.19811950940424,0.00645374822072431,0.00955672545389907,0.00157388001988885,-2.19631919261189,0.00436333810091515,0.00933245372530096,0.00132102805032988
