"sim","N","beta0","beta1","muU","sigmaU","q","avg_prev","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_imp","se_beta0_imp","beta1_imp","se_beta1_imp"
"11422-1",2200,-2.7,0.00995033085316809,-0.7,0.8,0.5,0.0689248710826195,-2.6982128431156,0.00174729668894369,0.00940909373391607,0.000479879891148154,-2.68877203664232,0.00146002644172165,0.00906249201003279,0.000468516955268965,-2.69709249486283,0.00243180708954628,0.00935232907481772,0.000658445093338395,-2.69825536797549,0.00201269263721581,0.00941525021841609,0.000607499429573384
"11422-2",2200,-2.7,0.00995033085316809,-0.7,0.8,0.5,0.0690192022226245,-2.69895260793153,0.00181052648674563,0.00988430010122794,0.00049737732354489,-2.68832457799766,0.00148757957583322,0.00933773617537673,0.000486996113654087,-2.70165988353755,0.00256243004945487,0.0102812326407664,0.00067141001129761,-2.69846933300656,0.002201826036755,0.00968050221331474,0.000661868277700755
"11422-3",2200,-2.7,0.00995033085316809,-0.7,0.8,0.5,0.068756228245855,-2.70200048515616,0.00176570321720082,0.0098362202193903,0.000483618605606027,-2.69175722185024,0.00146325190217546,0.00939005189597447,0.000468628275508948,-2.70156237605256,0.00248659015872984,0.00980853362162436,0.000668047095394227,-2.70261078134069,0.00204915639254722,0.010018530613091,0.000601992753400158
"11422-4",2200,-2.7,0.00995033085316809,-0.7,0.8,0.5,0.0690171063020874,-2.69939536407804,0.00180857732848299,0.00978179119073631,0.000482996956329463,-2.68921144054314,0.00150134371766017,0.00928340400682305,0.000472270855628778,-2.69903006952099,0.0025657361440642,0.00959326671574232,0.000686711427563868,-2.6990256077221,0.00207650934878055,0.0096573180548885,0.000575458436534912
"11422-5",2200,-2.7,0.00995033085316809,-0.7,0.8,0.5,0.0689718428293449,-2.69978747023946,0.00178061665530282,0.0102285345748256,0.000495286182777066,-2.68915875966212,0.00147648553326103,0.00959019265474645,0.000482258248662953,-2.69972694995226,0.00254993239099272,0.0101068144428837,0.000722753210905873,-2.70030321231839,0.00207829878905719,0.0104630680166284,0.000662935552794601
"11422-6",2200,-2.7,0.00995033085316809,-0.7,0.8,0.5,0.0690544069815857,-2.697781450474,0.00176708780725404,0.00974047618417056,0.000478480032392272,-2.68748872081008,0.00147161870399481,0.0091903934612572,0.000469887850584557,-2.69704800541617,0.00247321348503762,0.00895377072605086,0.000652791848876164,-2.69730519148778,0.0021465941938013,0.00954560581835021,0.000637094609466022
"11422-7",2200,-2.7,0.00995033085316809,-0.7,0.8,0.5,0.0688392686178711,-2.70154490125261,0.00180709748697132,0.0101236082725667,0.000507077634429979,-2.6907511995498,0.00147493219713361,0.00966870687887706,0.000492689086547055,-2.70056406687891,0.00254391027536402,0.00991406365570165,0.000707600100271165,-2.70184854673236,0.00216850552544188,0.0102219996033043,0.00068327722706303
"11422-8",2200,-2.7,0.00995033085316809,-0.7,0.8,0.5,0.0688964591535923,-2.70095512941158,0.00180586961675886,0.0102904447680089,0.000510318751403641,-2.69026456244739,0.00147935687036112,0.00988641146803142,0.000498516948753161,-2.69995569055345,0.0025418589227322,0.0103321511907929,0.000734604077330576,-2.70021180291464,0.00210145770264987,0.0100664048511952,0.000655965378929045
"11422-9",2200,-2.7,0.00995033085316809,-0.7,0.8,0.5,0.0690123151858775,-2.69739819262807,0.00175561482798836,0.00966021604283648,0.000488333706705958,-2.68693490100839,0.00144856540219706,0.00896052417107243,0.000468511399379868,-2.69755588904621,0.00241023652081688,0.00962004516275627,0.00065602021571418,-2.6977168659339,0.00197661273363979,0.00981313726116309,0.00062224602824021
"11422-10",2200,-2.7,0.00995033085316809,-0.7,0.8,0.5,0.0690157011919474,-2.69879490056208,0.00176397771591551,0.00978431421829219,0.00047125558285521,-2.68884570417885,0.00147500368840304,0.00942585315541747,0.000462273800930668,-2.70016687618415,0.00242531095590436,0.00994926674546224,0.00062083368334218,-2.69846374482118,0.00203109161852358,0.0096574969279332,0.000556623989619934
"11422-11",2200,-2.7,0.00995033085316809,-0.7,0.8,0.5,0.0688676391728629,-2.70231020659292,0.00178627688000218,0.0108356239215335,0.000506633230281927,-2.6909888156139,0.00146697528841068,0.0102864463498298,0.000491415325355842,-2.70425282102196,0.00257572885423319,0.010792636580325,0.000729440717101053,-2.70230866078394,0.00215764653016444,0.0108665935930336,0.000639889576995099
"11422-12",2200,-2.7,0.00995033085316809,-0.7,0.8,0.5,0.0690265544435005,-2.69961554591581,0.00179110767040509,0.0103199944529987,0.000493366012499314,-2.68880686719955,0.00148524055066016,0.00959894747993393,0.000478856887741849,-2.7000587520888,0.00258692559397295,0.0104699592904568,0.000725996549812825,-2.69968027108601,0.00207605488703011,0.0103545203224538,0.000621875228723764
"11422-13",2200,-2.7,0.00995033085316809,-0.7,0.8,0.5,0.0691389941661812,-2.69538870802904,0.0018022179795519,0.00965640142447525,0.000519592954633129,-2.68531844915088,0.00147184555097336,0.00917951872415598,0.000505344907497411,-2.69615937181256,0.0025094839282945,0.00918736946877155,0.000747242815256815,-2.69583772055036,0.00210690861791298,0.00981762181648367,0.000633481730067328
"11422-14",2200,-2.7,0.00995033085316809,-0.7,0.8,0.5,0.0689702584145539,-2.7004867110458,0.00175434560541846,0.010080699227936,0.000459872300989048,-2.68984681931895,0.00146656442747382,0.00959786174346474,0.000448180196383967,-2.69722266046432,0.0024838159752552,0.0097855852638121,0.000664875067570308,-2.7001109197604,0.00203432330422987,0.0100363841566241,0.000597142930260188
"11422-15",2200,-2.7,0.00995033085316809,-0.7,0.8,0.5,0.0688289484922226,-2.70007829839061,0.00176479566835427,0.00976471482656491,0.000497499435498429,-2.68987826670807,0.00146262456060984,0.0091896887546719,0.000486811648769006,-2.70288182134322,0.00248291386734199,0.0105794730885599,0.0006844172496945,-2.70055249032316,0.00224176201468789,0.00986017180974478,0.000698993556709312
"11422-16",2200,-2.7,0.00995033085316809,-0.7,0.8,0.5,0.0687628386874927,-2.70011462341636,0.00177185284236676,0.00931429679916373,0.000498309678679927,-2.68997811570577,0.00145974550318076,0.0086524534567777,0.000486006656773886,-2.69862434545183,0.00252339635909061,0.00904808869751697,0.000695021268268941,-2.69977588625455,0.0021837002656796,0.00919411229460321,0.000693455745064311
