"sim","N","beta1","minW","pV","avg_prev","beta_gs","se_beta_gs","beta_n","se_beta_n","beta_cc","se_beta_cc","beta_imp","se_beta_imp"
"11428-1",340,0.00995033085316809,0.3,0.1,0.0718962781372454,0.00951450283511451,0.00126270804886915,0.0127871505145241,0.0019485502961416,0.0162605811297756,0.00396754180285365,0.00946220786934459,0.00183229991869629
"11428-2",340,0.00995033085316809,0.3,0.1,0.0716176697970092,0.0113606770005518,0.00124132752973674,0.0144911427779084,0.00174290521142627,0.0114212596224109,0.00456576796716098,0.0100352258200047,0.00269460662573693
"11428-3",340,0.00995033085316809,0.3,0.1,0.0717475867711735,0.00661280179688442,0.00145850293875726,0.0100955927733913,0.00218017599369982,0.000687319907464874,0.00449617247199373,0.00784447715831774,0.00295305651003313
"11428-4",340,0.00995033085316809,0.3,0.1,0.0716468459003406,0.00982191653434748,0.00114839273788991,0.0120555861927759,0.00147955967988493,0.0117877614056418,0.00290792023985413,0.0083144553046966,0.00163612440604482
"11428-5",340,0.00995033085316809,0.3,0.1,0.0722620055007739,0.0105060886707865,0.00116518474427841,0.0139779798822528,0.00166253145576377,0.00679079102440386,0.00355610397434756,0.00642570515591229,0.00148511900642772
"11428-6",340,0.00995033085316809,0.3,0.1,0.0717911962067245,0.00926322703391661,0.00116956351974797,0.0138779523831838,0.00176899339275278,0.0063869084219561,0.00437064985958326,0.0100466445583612,0.00240156145923647
"11428-7",340,0.00995033085316809,0.3,0.1,0.0716774320484616,0.0128042109882024,0.00136574505326843,0.0169101184053365,0.00202945962094514,0.00822436132572469,0.00450974784463235,0.0111491796353692,0.0036915052356061
"11428-8",340,0.00995033085316809,0.3,0.1,0.0719159555109011,0.00891696777084211,0.00132115290998297,0.0113940406371868,0.00197605775677919,0.00302206425609344,0.004669122600544,0.00848202872302903,0.00321056899569483
"11428-9",340,0.00995033085316809,0.3,0.1,0.0717814246357631,0.00950855716670171,0.00121952104580678,0.0125702606794049,0.00173004641496723,0.0067430148321741,0.00511454712249503,0.0127467454678228,0.00261451066966511
"11428-10",340,0.00995033085316809,0.3,0.1,0.0717687412050547,0.0107366308612016,0.00110510882663855,0.0133972229053915,0.00144421650420987,0.00465182510960271,0.00450364386297045,0.0106181820393655,0.00196166369268367
"11428-11",340,0.00995033085316809,0.3,0.1,0.0712093628692938,0.00863415214908637,0.00100377673087124,0.0116917864583432,0.00167334806008955,0.0111336954808314,0.00252046018585937,0.00661622328159039,0.00210285303286433
"11428-12",340,0.00995033085316809,0.3,0.1,0.0717213691442504,0.0102311664015859,0.00101024868418255,0.0134249322590411,0.00140022876186831,0.00675183223109208,0.00307582862358612,0.0119505851850512,0.00171384185744327
"11428-13",340,0.00995033085316809,0.3,0.1,0.0716683149558081,0.0100387572474104,0.00116688049500484,0.0125045550258446,0.0017747049246645,0.00960447372490637,0.00320008393218959,0.00937808605054867,0.00194008718166494
"11428-14",340,0.00995033085316809,0.3,0.1,0.0718374959619733,0.0103593156454135,0.00128930236792455,0.0143663070675535,0.00177380246474084,0.0100791369773375,0.00430637804895569,0.00768297366123998,0.00226570874858773
"11428-15",340,0.00995033085316809,0.3,0.1,0.0715462979205101,0.00817594598999355,0.00141929840091574,0.00970118169099509,0.00203557468856995,0.00346093040492151,0.00514127216594113,0.00235425216862858,0.0025557401665948
"11428-16",340,0.00995033085316809,0.3,0.1,0.0720210662571023,0.0107262938604865,0.00130511182612601,0.0134845320027045,0.00168027468152933,0.0135703431904865,0.00315868814709935,0.0100408172268165,0.00301704840466277
"11428-17",340,0.00995033085316809,0.3,0.1,0.0719203889562103,0.0099485477795105,0.00115187397748858,0.0138140622676102,0.00178287689540579,0.0116615329070468,0.00352115085173863,0.00926256048799552,0.00182156550446575
"11428-18",340,0.00995033085316809,0.3,0.1,0.0719727828187673,0.0121572997922407,0.00137385101009486,0.0171560134161934,0.00201246111075518,0.00560657804521723,0.00504606688297483,0.0127880876602921,0.00351107485795795
"11428-19",340,0.00995033085316809,0.3,0.1,0.0719120351490997,0.00770193484848965,0.0014085211545398,0.00918314782893492,0.00198232121665167,0.00376287506338459,0.00511008549149656,0.00407320617097643,0.00283317611725064
"11428-20",340,0.00995033085316809,0.3,0.1,0.0720065303954283,0.00865220624481356,0.00126988645042903,0.00978405160173537,0.00169404996603763,0.0132300294642337,0.00375813866951559,0.0118599952943156,0.00271700582129226
"11428-21",340,0.00995033085316809,0.3,0.1,0.0720742530602799,0.0111817594514804,0.00111286219393853,0.0141546066002867,0.0016479225400218,0.00853583401882434,0.0050298215642003,0.0112055237172092,0.00237389430858498
"11428-22",340,0.00995033085316809,0.3,0.1,0.0721807501437412,0.0119383658089328,0.00114468352862816,0.0167617161442868,0.00172583002959225,0.00846555196853633,0.0054223476871951,0.0161096904809851,0.00229692445551243
"11428-23",340,0.00995033085316809,0.3,0.1,0.0718085652292765,0.00857798725198148,0.00108906288260795,0.0107157268492655,0.00150497783542579,0.00499199891079044,0.00375395127420368,0.00777791448024819,0.00280115566269627
"11428-24",340,0.00995033085316809,0.3,0.1,0.0713345846431695,0.0108986774664695,0.00141638672150211,0.0130498382869151,0.00186511519264966,0.00940117091972081,0.0036083664233609,0.0104812573045593,0.00193922782988333
"11428-25",340,0.00995033085316809,0.3,0.1,0.0715778499683108,0.00855132644553337,0.00125727978969418,0.0105164923722877,0.0017321763032907,0.00402474850212475,0.00424658417152436,0.0085988625866199,0.00319855778511077
"11428-26",340,0.00995033085316809,0.3,0.1,0.0714725929943834,0.00975964246214928,0.00118472143646433,0.013542176515627,0.00182595792543904,0.0169655417663659,0.00364546170297522,0.0152114049896901,0.00320218041589213
"11428-27",340,0.00995033085316809,0.3,0.1,0.0720704168597326,0.0114523691827851,0.00118961669200319,0.014177012966324,0.00159329527665563,0.011297777017331,0.00415674055737382,0.00833617849377981,0.00149326744182562
"11428-28",340,0.00995033085316809,0.3,0.1,0.0718481594260031,0.00913411455812355,0.00122177458678539,0.0115095732921911,0.00165327919559526,0.0112012060985986,0.0033365085052029,0.0102114674937432,0.00291592039864405
"11428-29",340,0.00995033085316809,0.3,0.1,0.0714001573689468,0.0108284462595959,0.00134162009906349,0.013689754286968,0.0018423132629703,0.012063512925656,0.00716748922543926,0.0104454161472736,0.00223076595227119
"11428-30",340,0.00995033085316809,0.3,0.1,0.0718327959629209,0.0101229671122245,0.00113602300247228,0.0130856706889017,0.00152814078551982,0.00604602852330887,0.00251533965581712,0.00959227226794438,0.0026937525605088
