"sim","N","beta1","minW","pV","avg_prev","beta_gs","se_beta_gs","beta_n","se_beta_n","beta_cc","se_beta_cc","beta_imp","se_beta_imp"
"11430-1",2200,0.00995033085316809,0.3,0.1,0.0717576349213566,0.0099337329376333,0.000484064552723845,0.0123965917052691,0.000674523946694,0.0105614272773069,0.00165056973163632,0.00934931782008825,0.000636346418147656
"11430-2",2200,0.00995033085316809,0.3,0.1,0.0716728834169395,0.0103347130120683,0.000483405169892027,0.0129577978123066,0.000672803630535749,0.00935051688900505,0.00195693883578856,0.0102367927178543,0.000928953846131157
"11430-3",2200,0.00995033085316809,0.3,0.1,0.0716023437038516,0.00971735269474143,0.000494439045844338,0.0122422510377597,0.000674729729856166,0.0119734258277967,0.00178412748868831,0.0090819941010285,0.000824995870266878
"11430-4",2200,0.00995033085316809,0.3,0.1,0.0718679641634869,0.0101283123095068,0.000460447125016636,0.0133092633106246,0.000662342099960034,0.00968386799509095,0.00120798115135651,0.00894520420487368,0.00105815362209086
"11430-5",2200,0.00995033085316809,0.3,0.1,0.0717549673865017,0.00990119957010592,0.000491001547950265,0.0127252828898808,0.000674721867378464,0.00871625006448305,0.00143094173644632,0.00923106719123147,0.000957129196735136
"11430-6",2200,0.00995033085316809,0.3,0.1,0.0717308441474507,0.00958973059195405,0.000489160408034298,0.0122578265615629,0.000682303347122751,0.0101268351798217,0.001263522087371,0.00808712842446107,0.00084111176081347
"11430-7",2200,0.00995033085316809,0.3,0.1,0.0717486914294004,0.00963065244648807,0.000482318784368273,0.0130271889837725,0.00068526064743812,0.00829061442897417,0.00172411040240054,0.00938996030096771,0.000996490105511916
"11430-8",2200,0.00995033085316809,0.3,0.1,0.0718325639680283,0.010375515517909,0.000464891262044282,0.0139621587268676,0.000671761542604901,0.0097464383863719,0.0012260081745285,0.00954471348924832,0.000905692122164299
"11430-9",2200,0.00995033085316809,0.3,0.1,0.0718411764825665,0.0103430472422702,0.000482609322085701,0.013415582443108,0.000676591713504841,0.0113385691404813,0.00129970358257409,0.00965160264793224,0.00108981331180037
"11430-10",2200,0.00995033085316809,0.3,0.1,0.0719424941608433,0.0106557902956827,0.000478125457580254,0.0135147807555263,0.000683172220917122,0.0103295966946573,0.00155568890771854,0.00999762494377014,0.000821728814794359
"11430-11",2200,0.00995033085316809,0.3,0.1,0.0719057238004675,0.0093408750687872,0.000485235886213614,0.0121142052426948,0.00069299367027919,0.0100989260263313,0.00151948822611143,0.00890267870833186,0.000885332862374585
"11430-12",2200,0.00995033085316809,0.3,0.1,0.0718379070745393,0.0102205665571899,0.000451767960107489,0.0130455924425844,0.000652943007872693,0.00919058152119955,0.00156666880765224,0.00882664616005113,0.000929770410715011
"11430-13",2200,0.00995033085316809,0.3,0.1,0.0717272818857096,0.0103211999102314,0.000454231985918378,0.0129995410060176,0.000629974121010833,0.0109527885883371,0.00152738691397638,0.00904193551176113,0.000717363895781748
"11430-14",2200,0.00995033085316809,0.3,0.1,0.0717987845148947,0.0112011167329408,0.000446470079546386,0.0142213480081484,0.000625608929871878,0.00837158694557615,0.00124156129117539,0.0101768413384959,0.000653849412121321
"11430-15",2200,0.00995033085316809,0.3,0.1,0.071759097318522,0.00994018310831848,0.000470644560711438,0.0132706230598692,0.000689281380423155,0.0101282557393091,0.00152473591547546,0.0102312511975603,0.00119330298399261
"11430-16",2200,0.00995033085316809,0.3,0.1,0.0717051706704881,0.00994144077212335,0.000499812583497635,0.013113548656967,0.000729933791932007,0.0087175288658944,0.00166756459396642,0.0106844413052471,0.00107263637179781
"11430-17",2200,0.00995033085316809,0.3,0.1,0.0715511773429099,0.00980268202335795,0.000473458936598175,0.0125586036849024,0.000645832718084752,0.0115510365061467,0.00124182584426384,0.0110270005503268,0.00114332568696313
"11430-18",2200,0.00995033085316809,0.3,0.1,0.0717327897452257,0.00986065823778519,0.000503889464745495,0.0123514501219955,0.00070771050529528,0.0102374922045865,0.00171866343287339,0.00982709541531748,0.00083501309579193
