"sim","N","beta1","minW","pV","avg_prev","beta_gs","se_beta_gs","beta_n","se_beta_n","beta_cc","se_beta_cc","beta_imp","se_beta_imp"
"11426-1",100,0.00995033085316809,0.6,0.1,0.0713314785248978,0.00947424390414578,0.00258101756969252,0.0109855657979883,0.00318391032397845,0.00365075557798213,0.0240357188247495,0.00890050885551426,0.00271670140289577
"11426-2",100,0.00995033085316809,0.6,0.1,0.0713605465926113,0.00898512493443391,0.0020465120332968,0.0110181983534335,0.00232591471375848,0.016287357276815,0.0119214173401846,0.00920635820223299,0.00195538989692803
"11426-3",100,0.00995033085316809,0.6,0.1,0.0723413533039833,0.00725670602741711,0.00203273855393791,0.00888112096951349,0.00232117960501638,0.00428172749186445,0.0101798359880656,0.00776249800927368,0.00221357868155389
"11426-4",100,0.00995033085316809,0.6,0.1,0.0721698980833578,0.0090520969679375,0.00226617488316372,0.0121112500240902,0.00299590982875741,0.0210082730892212,0.0130124290929171,0.0119474656162351,0.00299299022251283
"11426-5",100,0.00995033085316809,0.6,0.1,0.0710731278702342,0.00737608585434063,0.00221247059747712,0.00833090997669918,0.00252336955173495,0.00309296668295388,0.00616284044609853,0.00772764455517524,0.00227410695855464
"11426-6",100,0.00995033085316809,0.6,0.1,0.0719486273905329,0.00802568274942699,0.00208133680506769,0.0100743539113876,0.00253500121806419,0.0162751599136286,0.00565494306263772,0.00898400642468905,0.00231185154441985
"11426-7",100,0.00995033085316809,0.6,0.1,0.0726155699719115,0.00832011545688871,0.00229167743591944,0.00961455275820591,0.00263937402516416,0.0132949798972121,0.00677621303659459,0.00603304269688163,0.0022236709034884
"11426-8",100,0.00995033085316809,0.6,0.1,0.0720698422656838,0.0103119896708877,0.00224263056909627,0.0121595285899501,0.00276064460340509,0.00647454454557567,0.00782108703698718,0.00906198507406647,0.00274486759684218
"11426-9",100,0.00995033085316809,0.6,0.1,0.0717089514977734,0.00719721646246867,0.00277921570094211,0.00796959002646974,0.00313496788451303,0.015660586693914,0.00953396995999667,0.00816142351654461,0.00329419360846384
"11426-10",100,0.00995033085316809,0.6,0.1,0.0713423490366725,0.0110763137139365,0.00263818535309071,0.0125803772982771,0.0033081374238854,0.0099238571873731,0.0110745686201033,0.00832176429052742,0.00221809649633583
"11426-11",100,0.00995033085316809,0.6,0.1,0.070808959401619,0.0118871352599695,0.00259568057348606,0.0151045317992639,0.00322654920704855,0.0176120994148761,0.00634981574102783,0.0106151888533709,0.00339783486733221
"11426-12",100,0.00995033085316809,0.6,0.1,0.0714119710830262,0.00958757918618781,0.00246527299195965,0.0118838016692755,0.00320935049073539,0.0216302604494435,0.0125647340573134,0.0105734728837944,0.00322894830702543
