"sim","N","beta1","minW","pV","avg_prev","beta_gs","se_beta_gs","beta_n","se_beta_n","beta_cc","se_beta_cc","beta_imp","se_beta_imp"
"11423-1",2200,0.00995033085316809,0.15,0.1,0.0718674895105229,0.00965090497075998,0.00048933506129008,0.0121021644729647,0.000733414491216055,0.0112213904588992,0.00167642910448863,0.010575158603672,0.00123507267423207
"11423-2",2200,0.00995033085316809,0.15,0.1,0.0716835952771727,0.00928299551080647,0.000490714214905911,0.0110406889453058,0.000715115729325866,0.00895159452536493,0.0015910154787374,0.00816143469972236,0.00113427679519688
"11423-3",2200,0.00995033085316809,0.15,0.1,0.0717786556770877,0.00945081121501772,0.000484172120254528,0.0121302891855843,0.000691017842915963,0.0101702178969369,0.00159924434960516,0.00927599055194422,0.000989374492499259
"11423-4",2200,0.00995033085316809,0.15,0.1,0.0717881868798839,0.00986112822804193,0.000497692264421834,0.01304109237374,0.000732567199577404,0.011298915967277,0.00178993941079147,0.0107660218844527,0.00107971497964227
"11423-5",2200,0.00995033085316809,0.15,0.1,0.0718524083752253,0.00880840475207319,0.000508103570701794,0.0110777802258862,0.000767484714524642,0.0104696792872892,0.00188850573908707,0.00901089430387211,0.000948263278272455
"11423-6",2200,0.00995033085316809,0.15,0.1,0.0717257776415417,0.0101338867290577,0.000507789993891171,0.0121168192113227,0.000738175755392199,0.00905842944981091,0.00158284635407078,0.0104545664839835,0.0011932366345477
"11423-7",2200,0.00995033085316809,0.15,0.1,0.0719800533317946,0.00950909373080748,0.000474332219508666,0.0118394716319445,0.000716452392109616,0.00945063630376141,0.00143421538810614,0.00790855603348372,0.000960594048175735
"11423-8",2200,0.00995033085316809,0.15,0.1,0.0716661729486307,0.00960513287288636,0.000496735236237511,0.0112805769218931,0.000726303109912483,0.0107241917866878,0.00152308004548591,0.0107099932023781,0.00135130617888742
"11423-9",2200,0.00995033085316809,0.15,0.1,0.0719161011183385,0.0102422370459476,0.0004770358651878,0.0134232779958268,0.00071508238928854,0.00979926628089083,0.00134171408755945,0.0104354489886693,0.00125945985302637
"11423-10",2200,0.00995033085316809,0.15,0.1,0.0716647231470386,0.0102246142498249,0.000506092618354945,0.0130145791943049,0.000758497721036186,0.0098027791402772,0.00163161663985124,0.00871907098740599,0.000869450488936577
"11423-11",2200,0.00995033085316809,0.15,0.1,0.0716038391348508,0.0100536021721146,0.000495978190870871,0.0124336224630192,0.000723828537318507,0.0114794857782869,0.00154170548067942,0.0101062794666794,0.00129925604537218
"11423-12",2200,0.00995033085316809,0.15,0.1,0.0718882357952323,0.00948863981014294,0.000480377171231629,0.0123233334216852,0.000705150159908523,0.00934509025723808,0.00161619451161458,0.00917900261900629,0.00133336222704491
"11423-13",2200,0.00995033085316809,0.15,0.1,0.0716312994348623,0.0101664618930891,0.000478281638907307,0.013235872488204,0.000674234401241171,0.00993474367658709,0.00135720131937115,0.0101643917342379,0.000901663606400801
"11423-14",2200,0.00995033085316809,0.15,0.1,0.07195864883418,0.00956000025186249,0.000484277433605787,0.0121575039358147,0.000745246743525705,0.0105895030052334,0.00162140626768475,0.00958314732465165,0.00102308990915186
"11423-15",2200,0.00995033085316809,0.15,0.1,0.0718431286550036,0.00942429965710876,0.000477279131626254,0.011774624870115,0.000702565853384416,0.00906014328429083,0.00162166955519208,0.00939065780910553,0.00119335816536375
"11423-16",2200,0.00995033085316809,0.15,0.1,0.0717317806325977,0.00989956965709806,0.000467495219464332,0.0128488614644287,0.000694859748328845,0.0105094882149841,0.00132953526000687,0.00936806868207952,0.00102314742635048
"11423-17",2200,0.00995033085316809,0.15,0.1,0.0718873571608361,0.0106441520025258,0.000495142882272357,0.0131404103343105,0.000726725445297659,0.0098152832605011,0.0013440287319768,0.00853278536371535,0.00117104396825142
"11423-18",2200,0.00995033085316809,0.15,0.1,0.0717889176030898,0.0102775234893414,0.00047392334434284,0.0125509906426504,0.000686366756041398,0.0107163288596495,0.0015583698620126,0.00961126767449814,0.00121385727876663
"11423-19",2200,0.00995033085316809,0.15,0.1,0.0718512647631886,0.0100562774828977,0.000497397620906032,0.0133106109382621,0.000739240766659255,0.00878174232097887,0.00165386093643395,0.00929059148257634,0.00140163492962673
"11423-20",2200,0.00995033085316809,0.15,0.1,0.0718278471251723,0.00981819794176093,0.000479976002883152,0.0123870212858807,0.000705893412072747,0.00884300271840809,0.00141995868875344,0.0088963425339451,0.00155718092157905
"11423-21",2200,0.00995033085316809,0.15,0.1,0.0717445632968935,0.00974279907567462,0.000488646502357608,0.0120689862399625,0.000696891101255029,0.0100231353278599,0.00170917399263545,0.0101741878713172,0.00124839436822805
"11423-22",2200,0.00995033085316809,0.15,0.1,0.0718132967408646,0.0104085627668422,0.000463636823888628,0.0125477895261669,0.000673452667865251,0.00801667774999754,0.00165332860792235,0.010104984050561,0.000932429659258451
"11423-23",2200,0.00995033085316809,0.15,0.1,0.071812634140093,0.00954356352538922,0.000495155637027451,0.0118951630456306,0.000745549859150821,0.00737361425621387,0.00180698063384294,0.00945526135445989,0.00122963901506354
"11423-24",2200,0.00995033085316809,0.15,0.1,0.0718152657389327,0.0105290378178313,0.000461478699595018,0.0139827490103143,0.000691197254197136,0.00891710243966575,0.00123230571744132,0.00951687372261393,0.000943491542069108
"11423-25",2200,0.00995033085316809,0.15,0.1,0.0716218171861833,0.0107236619348044,0.000460162201074905,0.0139414284229257,0.000688694915219269,0.0116230463879088,0.00161834667958012,0.0102874707185149,0.00100842075834746
"11423-26",2200,0.00995033085316809,0.15,0.1,0.0717964908460796,0.0101522786985553,0.000472092880380989,0.0129781719696576,0.000735247272645868,0.0103240842750751,0.00173325779299376,0.0110513033290442,0.00102321738437104
"11423-27",2200,0.00995033085316809,0.15,0.1,0.0718509281606121,0.00988739278131572,0.000484941605064689,0.0128946234355063,0.000711393777317181,0.0101098661165909,0.00152680780215359,0.0106070646630136,0.00109175581673594
"11423-28",2200,0.00995033085316809,0.15,0.1,0.0718198915996857,0.0100265644246936,0.000472602351139896,0.0125905257037636,0.000693295864671283,0.00844986952862745,0.00123322264893105,0.00860391747200219,0.000961679711734122
"11423-29",2200,0.00995033085316809,0.15,0.1,0.0718030477969523,0.0103976153825346,0.000479950165670777,0.0137571587926763,0.000727310914202895,0.0127278988302985,0.00145003879220943,0.0115222050288538,0.000942164336789736
"11423-30",2200,0.00995033085316809,0.15,0.1,0.0718120092295911,0.00981109723041201,0.000479494854643088,0.011846261795306,0.000693565966643307,0.0105308280615221,0.00140518092475549,0.00941606053805467,0.00109028222405212
"11423-31",2200,0.00995033085316809,0.15,0.1,0.0718696224553435,0.00945236878240739,0.000485085793228078,0.0119951674661014,0.000689412954934394,0.00814805982297276,0.0017378353727215,0.0088118755549548,0.000980999782694544
"11423-32",2200,0.00995033085316809,0.15,0.1,0.0716474934863678,0.00958181861219735,0.000492667385875461,0.0118358957745864,0.000719166688535469,0.00869716569248673,0.00156682414232157,0.00840235508193947,0.00101942104370152
"11423-33",2200,0.00995033085316809,0.15,0.1,0.071730852723184,0.00915468155359386,0.000484677450127464,0.0116247569322255,0.000684906879312931,0.00811595621903725,0.00137737728451436,0.00861026796138915,0.00140753250401008
"11423-34",2200,0.00995033085316809,0.15,0.1,0.0717487101770426,0.0101873701482516,0.000464596710558178,0.0134979925416317,0.000695566257634634,0.0114692385337412,0.00149700325894594,0.0110837386003724,0.00105534519462768
"11423-35",2200,0.00995033085316809,0.15,0.1,0.0717057437301879,0.00982912106117766,0.000492301278416001,0.0128630066516765,0.000720774342187793,0.00736352575125167,0.00157956338420414,0.00907064123202341,0.00103972301844505
"11423-36",2200,0.00995033085316809,0.15,0.1,0.0718314358694732,0.00978409049504619,0.000469252980430013,0.0129404358212244,0.000686148342276222,0.0115146557949076,0.00131462065860527,0.0100872398383887,0.000994534345242967
"11423-37",2200,0.00995033085316809,0.15,0.1,0.0718777106582046,0.00945829118778364,0.000479134836512293,0.0124107882184231,0.000734390745928593,0.0102852472388942,0.00147135574082691,0.00996605253414144,0.00122172097098142
"11423-38",2200,0.00995033085316809,0.15,0.1,0.0717476381104937,0.0100542215724893,0.000472725250133146,0.012856766692935,0.000697359738446374,0.00970178144163509,0.00147616876055894,0.00963449022251126,0.001293267637243
"11423-39",2200,0.00995033085316809,0.15,0.1,0.0718533863679381,0.00975112608107963,0.000456423085804922,0.0127624753594699,0.000687698402526902,0.0111196969100003,0.00170484780422425,0.0112002667245829,0.00127149026919589
"11423-40",2200,0.00995033085316809,0.15,0.1,0.0718222844467004,0.0100545981870167,0.000483515593029328,0.0123859172518112,0.00072029688755689,0.0126230059527275,0.00155472875113282,0.0118530858517275,0.00122428338001514
"11423-41",2200,0.00995033085316809,0.15,0.1,0.071886261607772,0.00963285220033116,0.000489997557963889,0.0119431838558028,0.00077119108374541,0.00651665344513884,0.00172567440058038,0.00844163517832812,0.00131066731471679
"11423-42",2200,0.00995033085316809,0.15,0.1,0.0718622549323999,0.0106989851826109,0.000469328104366424,0.0130697842834765,0.000693233636869754,0.0105523899547565,0.00164497682234214,0.0101159636561041,0.00118792955237715
"11423-43",2200,0.00995033085316809,0.15,0.1,0.071844013690886,0.0100902036407046,0.000464471667281158,0.0130579284702634,0.000680033837361703,0.0104439492764528,0.001575861655475,0.00952479813670342,0.00106816687786652
"11423-44",2200,0.00995033085316809,0.15,0.1,0.0718806444993424,0.00963143859560562,0.000469950497234235,0.011586078567544,0.000691515638793916,0.00996438476072347,0.00148583299207772,0.011660203377384,0.00125572365325333
"11423-45",2200,0.00995033085316809,0.15,0.1,0.0717885210467666,0.0095283540200842,0.000485515444989262,0.0119635334530568,0.000746239416948,0.00783453122434558,0.00152444483863592,0.00900393352482236,0.00128520611071483
"11423-46",2200,0.00995033085316809,0.15,0.1,0.0718305502480166,0.0099818811515499,0.000473219065694467,0.0121427733466804,0.000719681327155473,0.0125451503193998,0.00169333892896959,0.0106416371763051,0.00166876821765426
"11423-47",2200,0.00995033085316809,0.15,0.1,0.0717919018063513,0.0100169657010226,0.000497088001703626,0.0116390466027386,0.000709327522547031,0.00902500589927089,0.00176433511210271,0.00916649116024375,0.000931991702049746
"11423-48",2200,0.00995033085316809,0.15,0.1,0.0718481590448734,0.0105365214735095,0.000476265028512323,0.0123206527314096,0.000697719759082001,0.00996015946628233,0.00180813313172021,0.0101513741198698,0.00123962360755472
"11423-49",2200,0.00995033085316809,0.15,0.1,0.0719307551947251,0.00926553782164086,0.000473878008313912,0.0123859846810208,0.000696213967336222,0.0100595641544936,0.00140238088722263,0.00942031035569436,0.00109218893554162
"11423-50",2200,0.00995033085316809,0.15,0.1,0.0717080643127817,0.00944050738101044,0.00050337646973888,0.012112755487432,0.000729738835901527,0.00971144115183901,0.00190905329195718,0.0100988114104742,0.0010977178372286
"11423-51",2200,0.00995033085316809,0.15,0.1,0.0716929998416504,0.0099473657012586,0.0004809360272773,0.0124886811465358,0.000737528123155069,0.00964318064107888,0.00156750773462464,0.00999873160681864,0.00107730965212359
"11423-52",2200,0.00995033085316809,0.15,0.1,0.0717516737821494,0.0101965091176956,0.000491862670432683,0.012609311999395,0.000736650920563136,0.00910370197140911,0.00131761280628845,0.0097872616817425,0.00142027020424046
"11423-53",2200,0.00995033085316809,0.15,0.1,0.0718693835555527,0.0103990009132904,0.000473451936354419,0.0133851724600069,0.000691469261022988,0.0104325214531234,0.00184544131044772,0.0113346486617234,0.00102692198424067
"11423-54",2200,0.00995033085316809,0.15,0.1,0.0719053168515424,0.0102584991541663,0.000494576981505366,0.0137702940824792,0.000774672033282711,0.0107513961492256,0.00205548431382606,0.00829159988781324,0.0011206140904157
"11423-55",2200,0.00995033085316809,0.15,0.1,0.0717573140474855,0.00982000420562596,0.000493645014663603,0.0119569054002605,0.000736257278302224,0.0108941577896232,0.00159731132792696,0.00995186859789053,0.00101464410029429
"11423-56",2200,0.00995033085316809,0.15,0.1,0.0717389432526635,0.00994019702263236,0.000475608726543262,0.0127674211245559,0.000725163366002751,0.010517781180368,0.00143471014765312,0.0101295708742774,0.000943858089586346
"11423-57",2200,0.00995033085316809,0.15,0.1,0.0717181570129681,0.0106072652625595,0.000500577839081856,0.0131211077221982,0.000760519051204452,0.0108675285864953,0.00159572459852343,0.0112273545171328,0.00160953667785338
"11423-58",2200,0.00995033085316809,0.15,0.1,0.0717383230445038,0.0105872174846216,0.000489472647417479,0.0134703599841884,0.000705643394200718,0.0109834753192422,0.00175309025457635,0.0115027188700777,0.00112954401297256
"11423-59",2200,0.00995033085316809,0.15,0.1,0.071761494445354,0.0095701091354209,0.000494682058840754,0.0120653722704565,0.000778867092887549,0.0115298183082217,0.00163852907582834,0.0102438866434489,0.00110206907167569
"11423-60",2200,0.00995033085316809,0.15,0.1,0.0717759890482366,0.0104218176711448,0.000468974742629433,0.0136554776410181,0.00072068375923603,0.00998177675321172,0.00161795439337829,0.00987514343611039,0.0012020944686462
"11423-61",2200,0.00995033085316809,0.15,0.1,0.0718754846839787,0.0103891056600163,0.000501296876479483,0.012938273634395,0.00076596981555016,0.00999075755081488,0.00154530691365398,0.00905676135129218,0.00125439243547928
"11423-62",2200,0.00995033085316809,0.15,0.1,0.0717896289122524,0.0101769562911717,0.0004822467073722,0.0132499495599671,0.000733237338266205,0.00991964213520334,0.00160439367439277,0.00998862371080877,0.00121777225895755
"11423-63",2200,0.00995033085316809,0.15,0.1,0.0717052223850377,0.00908006852722655,0.000476500432344728,0.0108198277967606,0.000666707211059355,0.00988973522535801,0.00126837401243011,0.00857147099973701,0.00111538109982153
"11423-64",2200,0.00995033085316809,0.15,0.1,0.0717613125219162,0.00948706457755439,0.000513759804411692,0.0110867064636957,0.000743049418900276,0.00870062541194249,0.00173444371574101,0.00827256136175499,0.00102268201529382
"11423-65",2200,0.00995033085316809,0.15,0.1,0.0717858654274108,0.0104072261443956,0.000482319604484595,0.0133720940384019,0.000712897289263191,0.00918563308216747,0.00147748119382255,0.0103211186403704,0.000958956944671799
"11423-66",2200,0.00995033085316809,0.15,0.1,0.0717945913642518,0.0109404099109541,0.000461586109525484,0.0142014190327753,0.000682854924279885,0.0105549711686312,0.00160828755162811,0.0121346456070531,0.000966650578411528
"11423-67",2200,0.00995033085316809,0.15,0.1,0.0717868383645322,0.00948897576592909,0.000492150246934149,0.0117900880244771,0.000722488607382608,0.00688143953869184,0.00178962041329423,0.0087204891529133,0.00131846408299481
