"sim","N","beta1","minW","pV","avg_prev","beta_gs","se_beta_gs","beta_n","se_beta_n","beta_cc","se_beta_cc","beta_imp","se_beta_imp"
"11430-1",340,0.00995033085316809,0.15,0.1,0.0717853338190613,0.0116488328661818,0.0012347228857751,0.0159981280292356,0.00185902779141501,0.0121762914976868,0.0057417596723272,0.0125928429627394,0.00282034439139733
"11430-2",340,0.00995033085316809,0.15,0.1,0.0719555465088737,0.0115696349163076,0.00138647400148955,0.0152544996263759,0.00196566445120758,0.018528091464903,0.00549493212518006,0.0130001476668802,0.00273637232537579
"11430-3",340,0.00995033085316809,0.15,0.1,0.0716312885523967,0.00955327448386265,0.00118595616143814,0.0126829342601696,0.0018199047613347,0.0152600484709929,0.0039346331402054,0.0121442868357571,0.00306216139733124
"11430-4",340,0.00995033085316809,0.15,0.1,0.0715998269865104,0.0108293912242304,0.00125317035883049,0.0130800773085698,0.00165805685409697,0.00668207502843565,0.00600093624782228,0.0104006994274823,0.00235843890549587
"11430-5",340,0.00995033085316809,0.15,0.1,0.0717519160468992,0.0099975573196568,0.00130816368136624,0.0130447024887582,0.00200578195845153,0.0126028891278437,0.00357753182373537,0.011411147900813,0.0027031940724886
"11430-6",340,0.00995033085316809,0.15,0.1,0.0718200183416815,0.00845379170387944,0.00127850910292463,0.00983556003121657,0.00183662169190954,0.00363000847587887,0.00402139584001858,0.00484453495134366,0.00201126555928622
"11430-7",340,0.00995033085316809,0.15,0.1,0.0717885908855993,0.0103982737222207,0.00122137089366695,0.0141656427834601,0.00185770273200419,0.00968346755706251,0.00358619659662684,0.00741999296664712,0.00299299181211368
"11430-8",340,0.00995033085316809,0.15,0.1,0.0714499318929891,0.0112052069097898,0.00132727906543465,0.012895069298627,0.00179917640547632,0.0065885070204198,0.00390747593995711,0.00914010091888932,0.00347293016371434
"11430-9",340,0.00995033085316809,0.15,0.1,0.0720792591550852,0.00963282786411181,0.00113047171731444,0.0130078871281976,0.00169104534601141,0.00659007752452712,0.00389008706577055,0.00883823648409703,0.00164304404607578
"11430-10",340,0.00995033085316809,0.15,0.1,0.071709173323905,0.0111991506961362,0.00127195759047748,0.0159911787940713,0.0019485912550545,0.0118460680465672,0.00674736088938747,0.0100871785087564,0.00323535581397468
"11430-11",340,0.00995033085316809,0.15,0.1,0.0723776378502817,0.0100818038363674,0.00110204480935284,0.0131920618265547,0.00155590259657651,0.00843135958131284,0.00582658738868375,0.0108972573756895,0.0024583697845857
"11430-12",340,0.00995033085316809,0.15,0.1,0.0716713864119634,0.00980118034525608,0.0011729453834,0.0123098311265855,0.0017674034747565,0.00753247649048456,0.00496929629983879,0.0112979682131832,0.00251662811614075
"11430-13",340,0.00995033085316809,0.15,0.1,0.0718306285271521,0.00965269254283497,0.000996709423358416,0.0118971075158436,0.00144577464754648,0.00662620380734489,0.0025791724700014,0.00942896974897335,0.00140368718683457
"11430-14",340,0.00995033085316809,0.15,0.1,0.0718857070286347,0.010021543241679,0.00123892382411827,0.0135634546681046,0.00187105922520232,0.006645030713108,0.0027777125437967,0.00688180332501525,0.00221015630074975
"11430-15",340,0.00995033085316809,0.15,0.1,0.0714577539099184,0.00818263650249284,0.00126882737676231,0.0111054099462588,0.00210641682907449,0.000464708458130894,0.0038491268617692,0.00545894460378027,0.00296995684693923
"11430-16",340,0.00995033085316809,0.15,0.1,0.0718359238055574,0.0113198232572606,0.00125455534551855,0.0139140204154097,0.00182742498687783,0.0087004651578218,0.00745935875797762,0.0116780458101432,0.00195902207884237
"11430-17",340,0.00995033085316809,0.15,0.1,0.0719279882147152,0.0107436655617257,0.00109572201604117,0.0130228862884655,0.00155168735677295,0.0117306095962979,0.00335731368039265,0.00988427255884258,0.00310326835092391
"11430-18",340,0.00995033085316809,0.15,0.1,0.0713066881031446,0.0108759987792622,0.00127491330762157,0.0130122953084097,0.00183429188158073,0.00484820816512817,0.00542470042120925,0.00890582518071172,0.00251053628823297
"11430-19",340,0.00995033085316809,0.15,0.1,0.0719400689604139,0.00892132168029474,0.00115030927543226,0.0105955316101889,0.00146981921716084,0.00683800951955358,0.00446040442060652,0.00856479563876298,0.00170757243025246
"11430-20",340,0.00995033085316809,0.15,0.1,0.0719811066095129,0.0109528197905782,0.00105265343259448,0.0132054853334503,0.00173457861511831,0.0116497052757561,0.00351712082462365,0.0120037690637146,0.00273767785772628
"11430-21",340,0.00995033085316809,0.15,0.1,0.0717108853729001,0.00999127588691144,0.00110656660623336,0.011187794509421,0.0014790763960249,0.0128083757209737,0.0041401713528577,0.00994260230714329,0.00253019316970918
"11430-22",340,0.00995033085316809,0.15,0.1,0.0715172704020434,0.0110049249627241,0.00112713438865956,0.0139194772478778,0.00164692089088155,0.0153122920429154,0.00419557044243006,0.00918551402458134,0.00150233710213955
"11430-23",340,0.00995033085316809,0.15,0.1,0.0720722476868746,0.00851312312784329,0.0011139574583012,0.0107776315590364,0.00157116238652376,0.00542435944229629,0.00518306188950385,0.00633799926245449,0.00134950343702666
"11430-24",340,0.00995033085316809,0.15,0.1,0.0719314601053625,0.0128749399569047,0.00124174235119407,0.017552584340449,0.00199568082838766,0.0156936108638716,0.00449923882074597,0.01624013997789,0.00322683787942934
"11430-25",340,0.00995033085316809,0.15,0.1,0.0721011502339388,0.0109837032129594,0.00114655441483745,0.013904206830176,0.00164551064979038,0.0145297215381839,0.00293640861032291,0.0137990843555845,0.00265739716913499
"11430-26",340,0.00995033085316809,0.15,0.1,0.0720037413610754,0.00869612302477141,0.00111081747072807,0.0110861569116745,0.00150830448518768,0.00222671182287193,0.00661875397892046,0.0086616025010528,0.00219492775328429
"11430-27",340,0.00995033085316809,0.15,0.1,0.071424532340933,0.00870667098055569,0.0013176818645674,0.0122568069949468,0.0020782485420221,0.00269683220108948,0.00537570086939664,0.00943533628835186,0.00344227867448669
"11430-28",340,0.00995033085316809,0.15,0.1,0.0721382029080768,0.0112586724199715,0.00113415002996989,0.0145814135476048,0.00174310327274237,0.0123522468406873,0.00286030325209327,0.013624282273409,0.00257205383130003
"11430-29",340,0.00995033085316809,0.15,0.1,0.0717567925622056,0.00737379117371494,0.0014156237166075,0.00824180164813223,0.00209115085168443,0.0107317546229467,0.00422227489597054,0.0105402710698698,0.00249860885251701
"11430-30",340,0.00995033085316809,0.15,0.1,0.071442987984989,0.00976945140476074,0.00133055111051831,0.0125680798456135,0.0019084987868666,0.0093897424509578,0.00373042268381792,0.0083006230953354,0.00332402512195453
"11430-31",340,0.00995033085316809,0.15,0.1,0.0719571184892704,0.0101581536674206,0.00116526644755765,0.0139029995321445,0.00179732546402831,0.00966272203177067,0.00508664109256689,0.0116010824991359,0.00290794502839686
"11430-32",340,0.00995033085316809,0.15,0.1,0.0720578142477476,0.00894661838861328,0.00131170437873619,0.0118874386436129,0.00177955349246803,0.00857838492363104,0.00432624774172329,0.00782125307344422,0.00246411998688775
"11430-33",340,0.00995033085316809,0.15,0.1,0.0716166822115587,0.00915715536052718,0.00137257874149042,0.0108776834282169,0.00191556794157576,0.00993532989991107,0.00396995892136107,0.00954438358642172,0.00355586758697933
"11430-34",340,0.00995033085316809,0.15,0.1,0.0722428678630024,0.00954209724216513,0.00115805266114019,0.0126586917741002,0.00185130909142017,0.0090717639040897,0.00386051961558795,0.00991103501059455,0.00277983616361745
"11430-35",340,0.00995033085316809,0.15,0.1,0.0715270265909599,0.0112835379027411,0.00121159739756051,0.013842541266909,0.00176341653276993,0.00965208048731798,0.00370058972308135,0.0104767514248863,0.00231167442543586
"11430-36",340,0.00995033085316809,0.15,0.1,0.0718124259803312,0.011201770134917,0.00127844774269582,0.0126979651204239,0.0017390830059392,0.00759479079998585,0.00353943506915333,0.0108413493710358,0.00255636225900994
"11430-37",340,0.00995033085316809,0.15,0.1,0.0717957042967163,0.010824896096736,0.00108463172289698,0.0148451457397477,0.00169453310664233,0.0142098991180822,0.00303087313875876,0.00817787877549354,0.00387612179299624
"11430-38",340,0.00995033085316809,0.15,0.1,0.0715358922145466,0.00826620531273427,0.00142168812279481,0.011161332226935,0.00205127988418136,0.0158996937388013,0.00421925390658814,0.00936076566718532,0.00308866407842638
"11430-39",340,0.00995033085316809,0.15,0.1,0.0712291143648369,0.0115198960036256,0.00122622816641621,0.0130146810808128,0.00164466250201923,0.00967225303086695,0.00497564012935209,0.00992614533757727,0.00360686450369589
"11430-40",340,0.00995033085316809,0.15,0.1,0.0716785039276846,0.0110066876360845,0.00124623169546479,0.0150798391104617,0.00188736127136081,0.0158077311565331,0.00328117503220399,0.00679589493479633,0.00297105500065388
"11430-41",340,0.00995033085316809,0.15,0.1,0.0719547765028103,0.0110357971792979,0.00115247101751332,0.0147633456704181,0.00174405071726931,0.00994282195023256,0.00377038233621681,0.00981456794887775,0.00164307561393809
"11430-42",340,0.00995033085316809,0.15,0.1,0.0714752639614197,0.0104043455856157,0.00114451177435634,0.0142807538681524,0.00174670871789278,0.0158467140527191,0.00503682012295541,0.0115776754472354,0.00265466852003712
"11430-43",340,0.00995033085316809,0.15,0.1,0.0722566253464629,0.0102743068077447,0.00113156758705368,0.0134920110287168,0.00175502940542433,0.010269690985579,0.00440646230852103,0.00851857198972973,0.00166037478463931
"11430-44",340,0.00995033085316809,0.15,0.1,0.0721257860837452,0.00913783464584494,0.00118732450013555,0.0103907267986115,0.00165134144774642,0.0108274079090611,0.00249789715333142,0.00729083391742284,0.00256826887130454
