"sim","N","beta1","minW","pV","avg_prev","beta_gs","se_beta_gs","beta_n","se_beta_n","beta_cc","se_beta_cc","beta_imp","se_beta_imp"
"11423-1",100,0.00995033085316809,0.15,0.1,0.0713737349825287,0.0083513000109104,0.0026738459260752,0.0134312795570389,0.00400280928421657,0.00391665743856997,0.0076575443705394,0.00237847159546184,0.00596979289968091
"11423-2",100,0.00995033085316809,0.15,0.1,0.0713480309081723,0.0061707366052993,0.00226807689305391,0.0102242884872155,0.0032662682311511,-0.0123047147672826,0.00870668433314442,-0.00179768989901917,0.00693288358248736
"11423-3",100,0.00995033085316809,0.15,0.1,0.071879368438549,0.0109205773789485,0.0021577009095192,0.0134186676999736,0.00322659952802824,-0.0100833721883857,0.0148995438379138,0.00490733719223625,0.00729684614874299
"11423-4",100,0.00995033085316809,0.15,0.1,0.0714947598529046,0.0100445019227358,0.00227875563206826,0.0146550235725083,0.00328208760844026,-0.00816367686619287,0.0186011959362632,0.00930735124790523,0.00314643215556654
"11423-5",100,0.00995033085316809,0.15,0.1,0.0716792832977086,0.00831718233654275,0.00242954057175529,0.0125896150730786,0.00305696942079109,0.000981407540529389,0.00814144141459275,0.000127088333755219,0.00448445648114675
"11423-6",100,0.00995033085316809,0.15,0.1,0.0715288891597996,0.00620150182483079,0.00239997736793206,0.00939348508829481,0.00368303819275238,0.00539517639215953,0.00631780394223854,1.61998184435047e-05,0.00437294101920514
"11423-7",100,0.00995033085316809,0.15,0.1,0.0718935158085307,0.0123064324705975,0.002056926325145,0.0160764455829296,0.00300988484099587,-0.00733565863176797,0.0110254611531768,0.0117522256504,0.00451909567145213
"11423-8",100,0.00995033085316809,0.15,0.1,0.0709309769169701,0.0115709818331339,0.00234099381190597,0.0149027888726049,0.00313608528174257,0.0065396263800294,0.00599455650973831,0.00805920966548389,0.00194528908114407
"11423-9",100,0.00995033085316809,0.15,0.1,0.0715428962199973,0.00965927248034416,0.00224209401648348,0.0115485187934494,0.00288290224116969,0.0157392892832888,0.010984210906064,0.00861934369023116,0.0021031964668399
"11423-10",100,0.00995033085316809,0.15,0.1,0.0717378767913384,0.0130380632352316,0.00248824053525803,0.0150848856536584,0.00428510468731006,0.0186488844700453,0.0112645884545216,0.00261750843801623,0.00241025986655379
"11423-11",100,0.00995033085316809,0.15,0.1,0.0718612926999488,0.0115586370102105,0.00208598562723438,0.0146678802161751,0.00319321105849925,-0.0213546239705111,0.0138055745047498,0.011239421838167,0.00376878787416088
"11423-12",100,0.00995033085316809,0.15,0.1,0.0722155394498559,0.00854857721598651,0.00238358081107707,0.0106549402941063,0.0032572950103996,0.00392855555949595,0.00840140851256288,0.00624072550685694,0.0019905956140658
"11423-13",100,0.00995033085316809,0.15,0.1,0.0715261433510567,0.00701716938578498,0.0026399297484066,0.00783965945592846,0.00340453382755312,0.0122258500763868,0.00807476605291518,0.00691796725304737,0.00583644543151526
"11423-14",100,0.00995033085316809,0.15,0.1,0.0722301251272213,0.00882406334017241,0.00235187049951168,0.0109318143177642,0.00336276006619654,0.0114095091209219,0.00597052133705974,0.011626314448025,0.00399824923823115
"11423-15",100,0.00995033085316809,0.15,0.1,0.0720786920037852,0.0139564890172508,0.00206097425360844,0.0167829350189352,0.00328809666622852,0.0265575150420421,0.0165700302122298,0.010196671778055,0.00186628180612576
"11423-16",100,0.00995033085316809,0.15,0.1,0.0719881293933751,0.0127187950116914,0.00248166971783348,0.018840909313539,0.00354926172946487,0.0361237493603683,0.0218280623986346,0.0309435295232276,0.0143900280412519
"11423-17",100,0.00995033085316809,0.15,0.1,0.0727821591275628,0.00836872968439387,0.00219440742044647,0.00900828304771727,0.00360690190993205,0.00618747705295848,0.0116187291767464,0.00744760085648476,0.00338057598307837
"11423-18",100,0.00995033085316809,0.15,0.1,0.0719263693951213,0.00930072128590567,0.00261121795493377,0.0113770871787625,0.00332407989158238,-0.00146334183028179,0.00766549301955063,0.0018090821728106,0.00714691002146647
"11423-19",100,0.00995033085316809,0.15,0.1,0.0709099204393036,0.0101966785276801,0.00203943186180558,0.00845296472923789,0.00365471277499043,-0.00289905147267381,0.00614679786294623,-0.00026299735822477,0.00674841272629227
"11423-20",100,0.00995033085316809,0.15,0.1,0.0718165239768216,0.00754852295035986,0.00263694133134127,0.00773526199494078,0.0036674699025647,-0.0159006743669316,0.0175235402381902,0.00153580762510713,0.0171277343439822
"11423-21",100,0.00995033085316809,0.15,0.1,0.0720746050069393,0.00922032955047749,0.00219869436663359,0.0112953300591605,0.0030772199394574,-0.00791775532982853,0.0112534549313485,0.0097450175022465,0.0068462190096802
"11423-22",100,0.00995033085316809,0.15,0.1,0.0720096888916703,0.00816881509739209,0.00223245830974575,0.00981638341426135,0.00304624521168569,9.09432010854705e-05,0.0059944327461711,0.00241749443290405,0.00460949146760212
"11423-23",100,0.00995033085316809,0.15,0.1,0.071494001658559,0.0114056541494028,0.00229654259644642,0.0135594922979764,0.00324616905775715,0.0135556606234047,0.00861412293587316,0.00526015189663627,0.00493769629244035
"11423-24",100,0.00995033085316809,0.15,0.1,0.0720269745440745,0.0115394606541289,0.00211303178844915,0.013151891582868,0.0027558145963548,0.0177334149887921,0.00449408128755943,0.0185203348353052,0.0052026364034182
