"sim","N","beta1","minW","pV","avg_prev","beta_gs","se_beta_gs","beta_n","se_beta_n","beta_cc","se_beta_cc","beta_imp","se_beta_imp"
"11427-1",2200,0.00995033085316809,0.9,0.1,0.0717839201266402,0.0101089656817014,0.000474828907783879,0.0106657014765514,0.000500818863632938,0.0105902454744487,0.00141391420062805,0.0101308487562869,0.000485066326931566
"11427-2",2200,0.00995033085316809,0.9,0.1,0.0717529324700344,0.0103979335204947,0.000474792435059559,0.0109397866685891,0.000499897069516094,0.0126676921397895,0.00158095051224586,0.0102710320951568,0.000477062606601075
"11427-3",2200,0.00995033085316809,0.9,0.1,0.0715667466822767,0.0104726025400777,0.000491624339510166,0.0110030715463639,0.00051578797466641,0.011887558808639,0.00146492618760088,0.0103082955578346,0.000500969566779459
"11427-4",2200,0.00995033085316809,0.9,0.1,0.0718634640598629,0.00961034220599025,0.000462882792850588,0.0100747546741499,0.000485314093588165,0.0084818669359919,0.0012519540715495,0.00949518844150778,0.000466098638652233
"11427-5",2200,0.00995033085316809,0.9,0.1,0.0716555970405293,0.0104197145410159,0.000497896437004323,0.0110191792110731,0.000525821203222341,0.0110229632755273,0.00151346175507104,0.0103862135678542,0.000512344064405
"11427-6",2200,0.00995033085316809,0.9,0.1,0.0718545448625926,0.00921259260504882,0.000496039271804176,0.00970618186478422,0.000523940189225142,0.0100920686873285,0.00132471813983795,0.00899663857871614,0.000508689376714092
"11427-7",2200,0.00995033085316809,0.9,0.1,0.0719115209930718,0.00986276983000641,0.000464381272580511,0.0102986316072765,0.000487388388179153,0.0105437826310248,0.00142201371130698,0.00974986479385184,0.000462638558062277
"11427-8",2200,0.00995033085316809,0.9,0.1,0.0717540974452043,0.00956453083297682,0.000492557106647665,0.0100712594120494,0.000518560505439704,0.00990818172407294,0.00144828947043167,0.00955558217041604,0.000502812851507028
"11427-9",2200,0.00995033085316809,0.9,0.1,0.0718542775988854,0.00983053346241405,0.000472194233655017,0.010357233551194,0.000496438236434838,0.00800732589219365,0.00177866461064929,0.00978007756158597,0.000483229564901039
"11427-10",2200,0.00995033085316809,0.9,0.1,0.0717640898855074,0.0101335072468256,0.000481227508081059,0.0105981966786463,0.000506065270396512,0.00955253457981523,0.0015504268871204,0.0101245420078984,0.000494592000599364
"11427-11",2200,0.00995033085316809,0.9,0.1,0.0717334112904491,0.00953707876222858,0.000504730153619687,0.0100163836267062,0.000530621363565572,0.00992011499003038,0.00150491626172779,0.0096397996978816,0.000513320607191283
"11427-12",2200,0.00995033085316809,0.9,0.1,0.0715886719846623,0.00950404371908812,0.000486059411748152,0.00997714506505945,0.000512010858525843,0.0102802605092643,0.00126437966523144,0.00946092705461126,0.000489488120942619
"11427-13",2200,0.00995033085316809,0.9,0.1,0.0719009507861644,0.00958250375396518,0.000480284661257348,0.0100681126143702,0.00050446833908898,0.0128313216795938,0.00166386930302649,0.00961853020955655,0.000492603073823733
"11427-14",2200,0.00995033085316809,0.9,0.1,0.0718233696389624,0.0100786462755493,0.000511571601504182,0.010603175816113,0.000538116285554193,0.00708769888958885,0.00181070570548115,0.0100255739490731,0.000524952655740052
"11427-15",2200,0.00995033085316809,0.9,0.1,0.0717509705928904,0.010155232752848,0.000480600209542938,0.0107098533429071,0.000506257832291691,0.00516532704832445,0.00177843635900346,0.0101715329848342,0.000494328367304343
"11427-16",2200,0.00995033085316809,0.9,0.1,0.0718482062711252,0.00976495854694991,0.000455509721842192,0.0102548924604303,0.000478458154519726,0.00939513523467837,0.00163603817672999,0.00978521772128681,0.00046495110455495
"11427-17",2200,0.00995033085316809,0.9,0.1,0.0717230519088671,0.0105737944792379,0.000493306748287255,0.0110862806605449,0.000518237102005544,0.0104857031713097,0.00179316030913525,0.0106918834478884,0.000505504150125136
"11427-18",2200,0.00995033085316809,0.9,0.1,0.0718489229304505,0.00922933313031528,0.000470605393098519,0.00969163065212671,0.00049651864196197,0.0103003443523186,0.00151195827852301,0.00928982701155968,0.000486071694698826
"11427-19",2200,0.00995033085316809,0.9,0.1,0.0718339491673297,0.010023103015211,0.000460221238056558,0.0106013340076979,0.00048605375064311,0.012135443768769,0.00149174993857115,0.0100010099399728,0.000465114081006944
"11427-20",2200,0.00995033085316809,0.9,0.1,0.0718320160251312,0.0101116885347993,0.000472714957499182,0.0106994360777461,0.000498720400645541,0.00944375190466947,0.0016592544196985,0.00996398768902194,0.000478356660060207
"11427-21",2200,0.00995033085316809,0.9,0.1,0.0716327302094897,0.00949684618778778,0.000505843195239791,0.0099898738783567,0.000531887317473809,0.00990772639490557,0.00172854104736044,0.00947686993525131,0.000512060545447371
"11427-22",2200,0.00995033085316809,0.9,0.1,0.071742504870206,0.00972369579423952,0.000496762520521841,0.0101888968120295,0.000522302458472922,0.00930821310657094,0.00147363205686302,0.00971898948710455,0.000500923698362888
"11427-23",2200,0.00995033085316809,0.9,0.1,0.0717550110643246,0.00935075197652804,0.000491719364164948,0.00981812743875107,0.000516886334606789,0.00972006608053596,0.00130850106880003,0.00925278642698248,0.000493510564580772
"11427-24",2200,0.00995033085316809,0.9,0.1,0.0717824235284277,0.010439530482069,0.00049719628033741,0.0109291853674728,0.000523126741505158,0.00942546999239425,0.00195249843654094,0.0104804664989379,0.000503214282019217
"11427-25",2200,0.00995033085316809,0.9,0.1,0.071654142697424,0.0102264403553904,0.000472425545653521,0.0107443372629902,0.000495959811501596,0.0145800769878683,0.00180277707285346,0.0103381912480017,0.000485790123503379
"11427-26",2200,0.00995033085316809,0.9,0.1,0.0718284717760934,0.00963855366295866,0.000467803553007296,0.0101460259274945,0.0004932222485665,0.00973707469970522,0.00130165829386312,0.00958434126863025,0.000476706463497986
"11427-27",2200,0.00995033085316809,0.9,0.1,0.0717433984951676,0.00884044910526913,0.000486907262836607,0.00930603210886223,0.000511718917139721,0.00761555354918483,0.00142026347170013,0.0088185641024955,0.000489068673344863
"11427-28",2200,0.00995033085316809,0.9,0.1,0.0718892937114798,0.00996530540776541,0.000470327867356216,0.0105203699273277,0.000496703302011499,0.0111172022314235,0.00126628647268222,0.00980843972990095,0.000471187357116657
"11427-29",2200,0.00995033085316809,0.9,0.1,0.0720363408994829,0.00951814114861769,0.00048978897551878,0.0099760530173992,0.000513838623717197,0.00680424398403422,0.00156276903739783,0.00953485251568573,0.000501958308698727
"11427-30",2200,0.00995033085316809,0.9,0.1,0.0718088371217574,0.011126007766251,0.000488525150794494,0.0117052425818709,0.000512695186199445,0.0111780610263564,0.00153268938833075,0.0111965941470209,0.000504123493930042
"11427-31",2200,0.00995033085316809,0.9,0.1,0.0716646776944013,0.0101358988042679,0.000478939961617605,0.0106658174845516,0.000504629174449901,0.0102519737896817,0.00134019062930437,0.0100935507655144,0.000493715909265846
"11427-32",2200,0.00995033085316809,0.9,0.1,0.0717589100176359,0.00881985174272314,0.000494167613477711,0.00923863452455454,0.000518145748467058,0.00806751859992735,0.00159511260429717,0.0087317088985592,0.000503326843068184
"11427-33",2200,0.00995033085316809,0.9,0.1,0.0718304648003742,0.0103486310395002,0.000478773196999965,0.0108963915574561,0.00050427539452215,0.00904028955441439,0.0017513951887291,0.0103032498492352,0.000482614157153314
"11427-34",2200,0.00995033085316809,0.9,0.1,0.0716844210548679,0.0100715362995291,0.000475979925290589,0.0105802142747222,0.000499588110438586,0.00990251668188029,0.00132026881603253,0.0100264549559621,0.000491742078235299
"11427-35",2200,0.00995033085316809,0.9,0.1,0.0719189798091408,0.0104003519341589,0.000477531157967486,0.0108663924037685,0.000499182574186252,0.00995559994794182,0.00156668558458407,0.0103972317448278,0.000481634830766656
"11427-36",2200,0.00995033085316809,0.9,0.1,0.0718539793533857,0.00986542972808511,0.000497475319357456,0.0103344715445176,0.000524042930012349,0.0103069207865193,0.0017011077168464,0.00977897273955071,0.000499893898089352
"11427-37",2200,0.00995033085316809,0.9,0.1,0.0718395945314863,0.00909265957836969,0.000498115405726108,0.00958832784532255,0.000523900073338768,0.0117553776551292,0.00137115873290823,0.00901047340353082,0.000512592609696777
"11427-38",2200,0.00995033085316809,0.9,0.1,0.0718462132116325,0.00997210498604618,0.00045950807497579,0.0104662077048156,0.000481950597455432,0.0121207137421361,0.00140721539305272,0.0101410165871483,0.00047490613327593
"11427-39",2200,0.00995033085316809,0.9,0.1,0.0717390273319716,0.00944134210747562,0.000475507771341502,0.00991810073929658,0.00050032247445277,0.0107861623913816,0.00165629402327222,0.00939597863771529,0.000482678439362146
"11427-40",2200,0.00995033085316809,0.9,0.1,0.0718961243989773,0.00944884928238742,0.000464930410476719,0.0099163626789336,0.000488799522607015,0.0107441309634721,0.00177365914461696,0.00950407919920976,0.000470706905895928
"11427-41",2200,0.00995033085316809,0.9,0.1,0.0718408278364286,0.0100059518474595,0.000493742397454745,0.010521849488742,0.000519334332082304,0.0104584144996094,0.00145685909389602,0.00993848909138521,0.000504233723014063
"11427-42",2200,0.00995033085316809,0.9,0.1,0.0718170283062731,0.0104667565475938,0.000461616099853872,0.0110042685305088,0.000486173436109433,0.0115008696899194,0.00171091601756924,0.0103940215075574,0.000470656641981745
"11427-43",2200,0.00995033085316809,0.9,0.1,0.0718133432452532,0.0102918972441857,0.000473775079934384,0.0108086590569906,0.000498902959159121,0.0104265122985698,0.00172133978244484,0.010281843571869,0.000479700177159367
"11427-44",2200,0.00995033085316809,0.9,0.1,0.0718978205910522,0.00959484316992938,0.000469094376804455,0.0100669836368023,0.000493888188157312,0.0117688721258206,0.00115031526317523,0.00950007617749669,0.00047250652802489
"11427-45",2200,0.00995033085316809,0.9,0.1,0.0717263846332062,0.0102614684214207,0.000505102856807961,0.010804291402035,0.000532179936840631,0.00904411293355596,0.00151117235727635,0.0100579522005394,0.000514938857299945
"11427-46",2200,0.00995033085316809,0.9,0.1,0.0718840078727393,0.00982750375241051,0.000464092385243301,0.0102695510203609,0.00048816207481471,0.00990446778019774,0.00133180143557803,0.00982369862014437,0.000479458573740389
"11427-47",2200,0.00995033085316809,0.9,0.1,0.0717416414118042,0.00971772473619845,0.000489391468093391,0.0101780062227673,0.000515046055606904,0.0115334049684097,0.00159169124858119,0.00975429257593892,0.000500199774412636
"11427-48",2200,0.00995033085316809,0.9,0.1,0.0717539608426675,0.009550984071706,0.000503024953982417,0.0100504932270064,0.00052927691765829,0.00836548881727068,0.00162431309552446,0.00955303020032346,0.000510685190767074
"11427-49",2200,0.00995033085316809,0.9,0.1,0.0718646727581339,0.0097399677089148,0.000461988344185102,0.0101904621027167,0.000485603875688985,0.0104856606102177,0.00174255364337049,0.00965561374938947,0.000462701465640931
"11427-50",2200,0.00995033085316809,0.9,0.1,0.0718747645936625,0.0109181589559918,0.000462862925255697,0.0114051346569583,0.000484712084837597,0.00961094613874924,0.00154310924251719,0.0109349242869192,0.000473457309615186
"11427-51",2200,0.00995033085316809,0.9,0.1,0.0718165094033514,0.00909526391941892,0.00048580717566358,0.00955204607828439,0.000511925371311924,0.0111767013217423,0.00160774620977003,0.00918050105185994,0.000500128145476921
"11427-52",2200,0.00995033085316809,0.9,0.1,0.0718009491215902,0.00968059419012554,0.00047422414597048,0.0101561116653148,0.000499028512202973,0.0106962978404819,0.00140188142253439,0.00963777421520007,0.0004817374256499
"11427-53",2200,0.00995033085316809,0.9,0.1,0.0718806743148976,0.010215482653731,0.000468608178670423,0.0107589943223956,0.000493874125221909,0.0097038062953697,0.00119166295369216,0.0101283067389905,0.000480545386835198
"11427-54",2200,0.00995033085316809,0.9,0.1,0.0719023082315072,0.00989521073902849,0.000467944872259353,0.0103721737454215,0.000492988099973184,0.00745838335142077,0.001637680305545,0.0099377873434277,0.000480270150582068
"11427-55",2200,0.00995033085316809,0.9,0.1,0.0716454337426163,0.0108696862060472,0.000451158840028724,0.0114974388930618,0.000476453336250265,0.0121329459787859,0.00135938490404907,0.0108892553094424,0.000464445747531529
"11427-56",2200,0.00995033085316809,0.9,0.1,0.0720091320371797,0.0105904841121447,0.000487351483013849,0.0110991535221332,0.000512237144118694,0.0124177570618601,0.00180054975051814,0.010322173067464,0.000484697182484552
"11427-57",2200,0.00995033085316809,0.9,0.1,0.0717754287535544,0.00951975721171566,0.000445797893131228,0.00999598748896324,0.000469321847738512,0.0103092001506405,0.0014317808456477,0.00947618053383054,0.000451211463951157
"11427-58",2200,0.00995033085316809,0.9,0.1,0.0718360038705433,0.010337183323164,0.000489351337743031,0.0108421315325614,0.000515808040098566,0.0109625470031646,0.00131022457473955,0.0103123379658113,0.000507761495163504
