"sim","N","beta1","minW","pV","avg_prev","beta_gs","se_beta_gs","beta_n","se_beta_n","beta_cc","se_beta_cc","beta_imp","se_beta_imp"
"11430-1",2200,0.00995033085316809,0.15,0.1,0.0717576349213566,0.0099337329376333,0.000484064552723845,0.0121847724534625,0.000712575310251465,0.0105614272773069,0.00165056973163632,0.00930786760988605,0.000760689663316788
"11430-2",2200,0.00995033085316809,0.15,0.1,0.0716728834169395,0.0103347130120683,0.000483405169892027,0.0127139361882886,0.000709585924459328,0.00935051688900505,0.00195693883578856,0.010161626108678,0.00117039519181592
"11430-3",2200,0.00995033085316809,0.15,0.1,0.0716023437038516,0.00971735269474143,0.000494439045844338,0.0120691374273967,0.000707434481044685,0.0119734258277967,0.00178412748868831,0.00927817516811649,0.000981474436473918
"11430-4",2200,0.00995033085316809,0.15,0.1,0.0718679641634869,0.0101283123095068,0.000460447125016636,0.0131622431993473,0.000703617047732663,0.00968386799509095,0.00120798115135651,0.00856810792827199,0.00123309101072202
"11430-5",2200,0.00995033085316809,0.15,0.1,0.0717549673865017,0.00990119957010592,0.000491001547950265,0.0125598357464168,0.000707201952592619,0.00871625006448305,0.00143094173644632,0.0091337312429527,0.00111634126688601
"11430-6",2200,0.00995033085316809,0.15,0.1,0.0717308441474507,0.00958973059195405,0.000489160408034298,0.0121513996546643,0.000721156236755994,0.0101268351798217,0.001263522087371,0.00780437337405762,0.000975118291480637
"11430-7",2200,0.00995033085316809,0.15,0.1,0.0717486914294004,0.00963065244648807,0.000482318784368273,0.0130681657932886,0.000725897716667251,0.00829061442897417,0.00172411040240054,0.00932781031946094,0.0011986408843558
"11430-8",2200,0.00995033085316809,0.15,0.1,0.0718325639680283,0.010375515517909,0.000464891262044282,0.014045535741888,0.000717602659199094,0.0097464383863719,0.0012260081745285,0.00911139884179221,0.00106912633244225
"11430-9",2200,0.00995033085316809,0.15,0.1,0.0718411764825665,0.0103430472422702,0.000482609322085701,0.0133924251448584,0.000717127539000405,0.0113385691404813,0.00129970358257409,0.00934050968564775,0.0012890593430745
"11430-10",2200,0.00995033085316809,0.15,0.1,0.0719424941608433,0.0106557902956827,0.000478125457580254,0.0131865018912407,0.000724257212531881,0.0103295966946573,0.00155568890771854,0.010088762613755,0.000960491016978924
"11430-11",2200,0.00995033085316809,0.15,0.1,0.0719057238004675,0.0093408750687872,0.000485235886213614,0.0120204230422714,0.000737146177451325,0.0100989260263313,0.00151948822611143,0.00887523589759476,0.0010529293084703
"11430-12",2200,0.00995033085316809,0.15,0.1,0.0718379070745393,0.0102205665571899,0.000451767960107489,0.0126920799205605,0.000692352996296864,0.00919058152119955,0.00156666880765224,0.00837944507827957,0.00116754988874418
"11430-13",2200,0.00995033085316809,0.15,0.1,0.0717272818857096,0.0103211999102314,0.000454231985918378,0.0128544367735054,0.000665196290487384,0.0109527885883371,0.00152738691397638,0.00899404871867896,0.000826432023522169
"11430-14",2200,0.00995033085316809,0.15,0.1,0.0717987845148947,0.0112011167329408,0.000446470079546386,0.014074422416973,0.000662530860164883,0.00837158694557615,0.00124156129117539,0.00984505427839569,0.000759257149477517
"11430-15",2200,0.00995033085316809,0.15,0.1,0.071759097318522,0.00994018310831848,0.000470644560711438,0.0131143388578805,0.000734530192057089,0.0101282557393091,0.00152473591547546,0.0102402711546944,0.00143375483676421
"11430-16",2200,0.00995033085316809,0.15,0.1,0.0717051706704881,0.00994144077212335,0.000499812583497635,0.0128377868953759,0.000775366809167162,0.0087175288658944,0.00166756459396642,0.010634758334278,0.00128664004966764
"11430-17",2200,0.00995033085316809,0.15,0.1,0.0715511773429099,0.00980268202335795,0.000473458936598175,0.0124811899415959,0.000677962195010105,0.0115510365061467,0.00124182584426384,0.0112787309071789,0.00134859665693652
"11430-18",2200,0.00995033085316809,0.15,0.1,0.0717327897452257,0.00986065823778519,0.000503889464745495,0.0120875900414413,0.000747769608556332,0.0102374922045865,0.00171866343287339,0.00987938927344102,0.000999670016724777
"11430-19",2200,0.00995033085316809,0.15,0.1,0.0716853945231144,0.010292933034265,0.00050063111944185,0.0127620392077433,0.000726028076902577,0.014665529469886,0.00144264343858671,0.0108221357223013,0.001446216435552
"11430-20",2200,0.00995033085316809,0.15,0.1,0.071727488378128,0.0105591909393471,0.000496653541254814,0.0138552777435037,0.000748279823034314,0.00981188270161627,0.00170603475527563,0.0103388013509808,0.00137794273466856
"11430-21",2200,0.00995033085316809,0.15,0.1,0.0716574800007589,0.0102228829990408,0.000492908649758359,0.0135276670238283,0.000759733943599712,0.00870046624917559,0.00150432226021893,0.00930126416756515,0.00134997456236807
"11430-22",2200,0.00995033085316809,0.15,0.1,0.0717467663806276,0.00983943219055419,0.000482974792327697,0.0123639820354732,0.000660126385080021,0.0104739719086392,0.0015871428764336,0.00981240849748289,0.000801341728848325
"11430-23",2200,0.00995033085316809,0.15,0.1,0.0716596277676802,0.00991958680451956,0.000496749625175089,0.0133378752881932,0.000733283597774477,0.00848224414391889,0.00139666748858236,0.00866092433157313,0.00121521375168756
"11430-24",2200,0.00995033085316809,0.15,0.1,0.0717468868077275,0.00989715629620737,0.000481681027288464,0.0125220001603994,0.000707947211338665,0.00958109467600581,0.00132904830782497,0.0108612874123067,0.00117350773404121
"11430-25",2200,0.00995033085316809,0.15,0.1,0.0717207014768939,0.00924023951106739,0.000479255441409484,0.0118258631470772,0.000693763930037526,0.00879309074701125,0.00142526283944536,0.00906026962178218,0.000917530831512802
"11430-26",2200,0.00995033085316809,0.15,0.1,0.0716724546655459,0.0103719180388578,0.000481311993756968,0.0132631601141807,0.000725871656698108,0.0112856933876979,0.00160637916133947,0.0103694935541987,0.00129031365725335
"11430-27",2200,0.00995033085316809,0.15,0.1,0.0716021224016078,0.010620969288515,0.000474390833110649,0.0135779953374457,0.000694126828113851,0.0109930993300126,0.00144198921566698,0.0107515873725002,0.00113488339973658
"11430-28",2200,0.00995033085316809,0.15,0.1,0.071727056670902,0.00983187696120949,0.000471812398508307,0.0124736605620391,0.000672120432940874,0.00720175701602469,0.00139801463619217,0.00844639530613974,0.000850087118820584
