"sim","N","beta1","minW","pV","avg_prev","beta_gs","se_beta_gs","beta_n","se_beta_n","beta_cc","se_beta_cc","beta_imp","se_beta_imp"
"11424-1",100,0.00995033085316809,0.9,0.1,0.0723696925381681,0.0110448187180981,0.00195141494809079,0.0115093652012284,0.0020513985630671,0.0217774777071556,0.00640970239490982,0.0111418557216676,0.00199395776401935
"11424-2",100,0.00995033085316809,0.9,0.1,0.0724392030461485,0.00969891425330479,0.00172507628085024,0.0100367432635827,0.00179654163539741,0.00974452934552491,0.00280219567838147,0.00983227819446202,0.00173952424444345
"11424-3",100,0.00995033085316809,0.9,0.1,0.0715523488889055,0.00709565887156922,0.00199644941812148,0.00749682964766222,0.00210075681776589,0.0143087683199411,0.0122841565272414,0.00696036221189274,0.00200680580784003
"11424-4",100,0.00995033085316809,0.9,0.1,0.0718845611553538,0.0158023580590793,0.00321784531030648,0.0165691553520868,0.00339966916224528,0.019494773601641,0.0113976612149267,0.0152253951270778,0.00327910540590984
"11424-5",100,0.00995033085316809,0.9,0.1,0.071499165966029,0.0111256328141136,0.00250143510543057,0.0116743763034644,0.00265382228945477,0.0179317839875913,0.00848154658955958,0.0113139038571204,0.00263213280576778
"11424-6",100,0.00995033085316809,0.9,0.1,0.0716391502064601,0.010519616668862,0.00264202850394871,0.0110807004285462,0.00280147084872363,0.00875416535848116,0.011412818136351,0.0105029475817744,0.00278228052090125
"11424-7",100,0.00995033085316809,0.9,0.1,0.0719489764906383,0.00978267354799968,0.00257259444070207,0.010008413067838,0.00269929821020764,0.0166536514241932,0.0294297046108948,0.00988773257074178,0.00263899795960349
"11424-8",100,0.00995033085316809,0.9,0.1,0.0717923121651654,0.00920912242087731,0.00207180646859345,0.00982544983085776,0.00219617149011992,0.00495796962297482,0.00584016402259561,0.00925380441789878,0.00208677508348278
"11424-9",100,0.00995033085316809,0.9,0.1,0.0719803194207156,0.0100715581993979,0.00221373849635706,0.0104804757603246,0.002307265855163,0.0164581606862362,0.0083851711094506,0.0093987576896112,0.00218580836984114
"11424-10",100,0.00995033085316809,0.9,0.1,0.0715978044140876,0.0103673125890875,0.00188466708524466,0.0106875843324369,0.00193441083852557,0.0104538200816104,0.0127613089656538,0.0105809224568261,0.00190948698124646
"11424-11",100,0.00995033085316809,0.9,0.1,0.0719812317696657,0.0147965701889866,0.00233937716035077,0.0153349281606858,0.00242976516077879,0.0136579818204541,0.0117708505892664,0.0150303883896736,0.00239506064626083
"11424-12",100,0.00995033085316809,0.9,0.1,0.0722433484697244,0.0139803280510237,0.00251500056653048,0.014836731314945,0.00266274868681525,0.0109499172262958,0.00655621792034321,0.0142261382684191,0.00268321002806953
"11424-13",100,0.00995033085316809,0.9,0.1,0.071644072396007,0.0137598289377688,0.00342151368664639,0.0144450525744101,0.0035865788673371,0.0153670663353193,0.0102360905805231,0.014190394724841,0.00364542460510518
"11424-14",100,0.00995033085316809,0.9,0.1,0.071930813586473,0.00911816115006277,0.00270314138702879,0.00984056898697116,0.00291047492942693,0.0112833727577523,0.00726385987899375,0.00953081394742811,0.0027383337684179
"11424-15",100,0.00995033085316809,0.9,0.1,0.0718388639554045,0.00884333806325845,0.00213232230247315,0.00939635944136138,0.00225124690751409,0.0128444674604618,0.00856811587388377,0.00883809800891665,0.00214808353099465
"11424-16",100,0.00995033085316809,0.9,0.1,0.071322886851221,0.0109965511298227,0.00249505627474547,0.0115721886719279,0.00261638898841977,-0.00399359780035519,0.00980435966699752,0.0110351292391083,0.00239385670065354
"11424-17",100,0.00995033085316809,0.9,0.1,0.0717820272904864,0.0105120751351366,0.00199518950828489,0.0111155474008225,0.00211643280681388,0.0146565968800185,0.00570944474627389,0.0104070762361845,0.00200091699320099
"11424-18",100,0.00995033085316809,0.9,0.1,0.0720111081111111,0.00841285515004934,0.00187361978764027,0.00907246626618653,0.00203776698669306,0.00678995263594794,0.0112022483244999,0.00868859551615816,0.00194119012256361
"11424-19",100,0.00995033085316809,0.9,0.1,0.0719817100747002,0.0074065397709539,0.00231550304577426,0.00761712944324703,0.00244517360462352,0.0131732700862706,0.00785736696573202,0.00737811168160002,0.00224133771413019
"11424-20",100,0.00995033085316809,0.9,0.1,0.0708530311291783,0.0111824266687893,0.00248334178551249,0.0118021699412179,0.00262136251285086,-0.00659747611950317,0.0123105363987228,0.0109246146651332,0.00260268356055284
"11424-21",100,0.00995033085316809,0.9,0.1,0.0719966851805784,0.0140440278005816,0.00267355818178084,0.0149440129722196,0.00282193577804286,-0.000586138809750584,0.00994517583285085,0.0143165365721978,0.00279273265987097
"11424-22",100,0.00995033085316809,0.9,0.1,0.0717324965413625,0.00998575532497523,0.0020781348455602,0.0106089838320042,0.00217678142247068,0.00404295121224478,0.0144865833363582,0.0102436669797701,0.00210905628582902
"11424-23",100,0.00995033085316809,0.9,0.1,0.0720933823979481,0.0122715726448279,0.0016330182096113,0.0129881588480789,0.00174341371643515,-0.00892744517575488,0.0123332414030442,0.0122578016958573,0.00169764438763262
"11424-24",100,0.00995033085316809,0.9,0.1,0.0710728426555144,0.00930068503192267,0.00260358647823018,0.00972727508374779,0.00269747089627215,0.0308319881168362,0.0163776327665977,0.00942629823900757,0.00258987517878313
"11424-25",100,0.00995033085316809,0.9,0.1,0.0723029015808609,0.00953017939845781,0.00129541852350774,0.00972520317900925,0.0013291333018954,0.0140906049683971,0.00581166785179279,0.00961115547071613,0.00131095040874755
"11424-26",100,0.00995033085316809,0.9,0.1,0.0719303392489043,0.00754106121150513,0.00246124583878843,0.00790232014761372,0.00258225711987245,0.00903546594139386,0.0101963655280501,0.00733771483060101,0.00249493767106394
"11424-27",100,0.00995033085316809,0.9,0.1,0.0716872955611401,0.0109137699368906,0.0023077830555282,0.0112825773473974,0.00240152470723358,0.0029560034826453,0.0178718132145066,0.0109395625382036,0.00234090830410428
"11424-28",100,0.00995033085316809,0.9,0.1,0.071120050057743,0.0137094474787586,0.00260751061301917,0.0150843348725743,0.00282322387471213,0.0410092814211706,0.0109800644052103,0.0152946318942357,0.00280130322557378
"11424-29",100,0.00995033085316809,0.9,0.1,0.0717523986553505,0.0070161100501585,0.0017629011177098,0.00736201413980359,0.00185368089800692,0.0105739181399148,0.00646646547899627,0.00716796755388553,0.00180444427760791
"11424-30",100,0.00995033085316809,0.9,0.1,0.071386077779823,0.0108558129161018,0.00220341976653883,0.0113874005339124,0.00231152275585729,0.0221166784646793,0.0111788484301282,0.0105600694381382,0.00213855912009109
"11424-31",100,0.00995033085316809,0.9,0.1,0.071828626945601,0.0110989632209413,0.00246823494887711,0.012086726381776,0.00265031155416178,0.00844057230306058,0.00645014282239383,0.0109582940362133,0.00245565473702003
"11424-32",100,0.00995033085316809,0.9,0.1,0.0726129488323454,0.0121031252240673,0.00236103760929073,0.012824510208568,0.0025044618350785,0.0115050200023677,0.00916931835582749,0.0126334538989757,0.00246430278283898
"11424-33",100,0.00995033085316809,0.9,0.1,0.0721018315053206,0.0133185548898873,0.00235024219795321,0.014438585188336,0.00252632214128242,0.0229319022427314,0.00774197803362052,0.0135084254708258,0.00248824214854136
"11424-34",100,0.00995033085316809,0.9,0.1,0.0718282143953555,0.0113015068134748,0.00266140110222962,0.0119886678766199,0.00280016046225337,-0.00067793308004899,0.0110269204626428,0.0107150409845333,0.00255650797530647
"11424-35",100,0.00995033085316809,0.9,0.1,0.071717486490598,0.00780961082660937,0.00243289357500496,0.00805914651112252,0.00254534372268566,0.00905105996482767,0.00898994207038291,0.00785612589005711,0.00248406862703422
"11424-36",100,0.00995033085316809,0.9,0.1,0.0711960720140186,0.00718031737553868,0.00187292495645165,0.00755323956154373,0.00195799640054402,0.00776230704705511,0.00754695560726461,0.00724222103036509,0.00184779282742627
"11424-37",100,0.00995033085316809,0.9,0.1,0.0713356317147809,0.00731650501139402,0.00300148984983195,0.00763725556326355,0.00314620730103218,0.00794514528208167,0.00742774488243262,0.00744067754286717,0.00312573913653243
"11424-38",100,0.00995033085316809,0.9,0.1,0.0715375655848947,0.00809464958328357,0.00226351274581189,0.00866248857255389,0.0023936427339775,0.0805661752141605,0.0319510168307323,0.00798696623317565,0.00223484556371048
"11424-39",100,0.00995033085316809,0.9,0.1,0.0716679592499487,0.0107342636765447,0.00184180322794675,0.0114968721836449,0.00196644269133808,0.00215968777379363,0.0057675490620748,0.0105183062422073,0.00177180156167187
"11424-40",100,0.00995033085316809,0.9,0.1,0.0715318770032062,0.0127917498117019,0.00232828264344381,0.0136637076785005,0.00247695747103933,0.0115561798438042,0.0122906246026496,0.0128016977303524,0.00240608727487894
"11424-41",100,0.00995033085316809,0.9,0.1,0.0715280902424818,0.0109297570916869,0.00222937869065824,0.0117532778123495,0.00242135946163235,0.0241224911493649,0.00920637242924051,0.0107435813143114,0.00224055346611115
"11424-42",100,0.00995033085316809,0.9,0.1,0.0709119039904535,0.0105121858193329,0.0021830407006644,0.010933338864837,0.00228686123338409,0.0143735904370669,0.00514062446382485,0.0103808554246816,0.00223880340343094
"11424-43",100,0.00995033085316809,0.9,0.1,0.0718972040461909,0.00891552009407702,0.00251637824350313,0.00924998730093947,0.00264896147528253,-0.0105368492681903,0.00792479196666323,0.00912862054979654,0.00259173832640432
"11424-44",100,0.00995033085316809,0.9,0.1,0.0718995459940813,0.0107043057490173,0.00210082143529554,0.0109890102019848,0.00214637816603366,0.000942493965804137,0.0108634696881842,0.0108551470099059,0.00210343234297238
"11424-45",100,0.00995033085316809,0.9,0.1,0.0721768662198101,0.00916923628404264,0.0019708009807081,0.0095873421211216,0.00204274848848723,0.0126005369708037,0.010229408969934,0.00958532816628077,0.00201808939115061
"11424-46",100,0.00995033085316809,0.9,0.1,0.0721172468496885,0.0120816951677689,0.00245416183893929,0.0126214310860233,0.00257341134777244,-0.00305528335065543,0.0102633701988761,0.0121517970234948,0.00237051172787439
"11424-47",100,0.00995033085316809,0.9,0.1,0.070449829256674,0.0123328848939583,0.00155333166759887,0.012998809009102,0.00162421957498958,0.00339762902924471,0.00822160885758419,0.0123640163379157,0.00154567931652726
"11424-48",100,0.00995033085316809,0.9,0.1,0.0713608704250209,0.00869064428949355,0.00256899443913441,0.00913151113142003,0.00269969208134023,0.00637201664151495,0.00668843418902547,0.00883029464417263,0.00270327859707194
"11424-49",100,0.00995033085316809,0.9,0.1,0.0721357340189838,0.0133815876352431,0.00245715929913447,0.0141076123448896,0.00256400779442559,0.0122258618548952,0.00584466182630096,0.0134265539609948,0.00258598792848976
"11424-50",100,0.00995033085316809,0.9,0.1,0.0714886266816393,0.00769004507764123,0.00240485460825813,0.00825704480354192,0.00257887864811487,-0.0117733671532523,0.011911848663668,0.00706504435371751,0.00242991717698368
"11424-51",100,0.00995033085316809,0.9,0.1,0.0719752711836271,0.00927588368086809,0.00241548524163271,0.00965159713602596,0.00251955244561484,0.0159420888627756,0.0099135261146125,0.00926821631085977,0.00239342294599035
"11424-52",100,0.00995033085316809,0.9,0.1,0.0721281223984947,0.0147779542338984,0.00280471658974649,0.0157708385209663,0.0029240416602132,-0.00928095313828722,0.0139669105112432,0.0147425503860817,0.00272246067471645
"11424-53",100,0.00995033085316809,0.9,0.1,0.0715440189713169,0.0135162658202669,0.00251734017240059,0.0142205883047732,0.00264939547447264,0.0256607889292756,0.00637880880116738,0.0123043007426175,0.00243488369957096
"11424-54",100,0.00995033085316809,0.9,0.1,0.0713842690013003,0.00680067013595911,0.00235195195214389,0.00719472749482488,0.00246531370010399,0.010193220583333,0.0233874597276526,0.0070368418132907,0.00236382682002076
"11424-55",100,0.00995033085316809,0.9,0.1,0.0720639619703372,0.0103714422667167,0.00198042152189465,0.0109667444339089,0.00207771403332952,0.0105612686193625,0.00590935547120711,0.0105340653072288,0.00208993894673654
"11424-56",100,0.00995033085316809,0.9,0.1,0.0713713248241777,0.00930262376702558,0.00227601802933461,0.0098368615941706,0.00242999487030422,0.0160019051850244,0.00574882638452906,0.00926132334187902,0.0022390976064768
"11424-57",100,0.00995033085316809,0.9,0.1,0.0716319671895959,0.0121842402528778,0.00246264232681572,0.0127661806144687,0.00261389365956803,0.0262055075201153,0.0206640375673848,0.0122073682952721,0.00247444627332672
"11424-58",100,0.00995033085316809,0.9,0.1,0.0716477763728773,0.0123573539761881,0.00208058053614788,0.0134558806822545,0.00223241726855859,0.0101858422379586,0.0049368847128261,0.0123005478212773,0.00209976918581674
