"sim","N","beta1","minW","pV","avg_prev","beta_gs","se_beta_gs","beta_n","se_beta_n","beta_cc","se_beta_cc","beta_imp","se_beta_imp"
"11426-1",100,0.00995033085316809,0.15,0.1,0.0713314785248978,0.00947424390414578,0.00258101756969252,0.0108476742126471,0.0039276006490946,0.00365075557798213,0.0240357188247495,0.00821929401902485,0.00431170994071473
"11426-2",100,0.00995033085316809,0.15,0.1,0.0713605465926113,0.00898512493443391,0.0020465120332968,0.0131901894559461,0.0026272366301535,0.016287357276815,0.0119214173401846,0.00905816185109655,0.00193699868740363
"11426-3",100,0.00995033085316809,0.15,0.1,0.0723413533039833,0.00725670602741711,0.00203273855393791,0.0104718474998297,0.00261789401046424,0.00428172749186445,0.0101798359880656,0.00814268056088713,0.00306078340271237
"11426-4",100,0.00995033085316809,0.15,0.1,0.0721698980833578,0.0090520969679375,0.00226617488316372,0.0149820833511069,0.00410318436848377,0.0210082730892212,0.0130124290929171,0.0155614989022942,0.00524577212893887
"11426-5",100,0.00995033085316809,0.15,0.1,0.0710731278702342,0.00737608585434063,0.00221247059747712,0.00875474792401348,0.00284014189310062,0.00309296668295388,0.00616284044609853,0.00740434584262008,0.00244357435303517
"11426-6",100,0.00995033085316809,0.15,0.1,0.0719486273905329,0.00802568274942699,0.00208133680506769,0.0121627718479196,0.0031196879551148,0.0162751599136286,0.00565494306263772,0.00977610265657267,0.00293079651726746
"11426-7",100,0.00995033085316809,0.15,0.1,0.0726155699719115,0.00832011545688871,0.00229167743591944,0.0102023741494033,0.00297814195149441,0.0132949798972121,0.00677621303659459,0.00604949257971612,0.00238202965718919
"11426-8",100,0.00995033085316809,0.15,0.1,0.0720698422656838,0.0103119896708877,0.00224263056909627,0.013340403199424,0.00350897496589999,0.00647454454557567,0.00782108703698718,0.0085985850754144,0.00542927417796376
"11426-9",100,0.00995033085316809,0.15,0.1,0.0717089514977734,0.00719721646246867,0.00277921570094211,0.00801641611508569,0.00344846573144771,0.015660586693914,0.00953396995999667,0.0091552758095163,0.00472333138621031
"11426-10",100,0.00995033085316809,0.15,0.1,0.0713423490366725,0.0110763137139365,0.00263818535309071,0.010752238764275,0.00403996084382975,0.0099238571873731,0.0110745686201033,0.00559285366909873,0.00216430899885616
"11426-11",100,0.00995033085316809,0.15,0.1,0.070808959401619,0.0118871352599695,0.00259568057348606,0.0172811821755594,0.00396105807599849,0.0176120994148761,0.00634981574102783,0.0101160473183896,0.00573565530620565
"11426-12",100,0.00995033085316809,0.15,0.1,0.0714119710830262,0.00958757918618781,0.00246527299195965,0.0118096738651393,0.00416450616027844,0.0216302604494435,0.0125647340573134,0.014371946469703,0.00616745341453484
"11426-13",100,0.00995033085316809,0.15,0.1,0.0716874536536087,0.00760933925487141,0.00261131858179671,0.0104160522265669,0.00371663351726944,0.00840643298663951,0.00538388702384045,0.00215362323696743,0.00169101799059236
"11426-14",100,0.00995033085316809,0.15,0.1,0.0719136877239795,0.0113687731364276,0.00238983999265029,0.0119038779560853,0.00382575016933517,-0.00358633715327917,0.0111635913989041,0.00934077293354701,0.00536917336332384
"11426-15",100,0.00995033085316809,0.15,0.1,0.0719100254736629,0.00939971119497046,0.00261386703604468,0.00711546858851041,0.00379403988403132,0.021972624801817,0.00602734459736887,0.0155561097218837,0.0075689267969526
"11426-16",100,0.00995033085316809,0.15,0.1,0.0713775778128749,0.00899452274232845,0.00246755683783847,0.0168924153382736,0.00445671406227562,0.0128159526937279,0.0119975115070998,0.0104725530810456,0.0123204776451182
"11426-17",100,0.00995033085316809,0.15,0.1,0.0712024472906886,0.0125120694728344,0.00220264592066047,0.0165984731094433,0.00383858759245539,0.00495823127025676,0.00784546812737831,0.00886965345898111,0.00381290133404243
"11426-18",100,0.00995033085316809,0.15,0.1,0.0723274537950628,0.0112380523370467,0.00257174916493033,0.0160769923903693,0.00415633284784314,0.0143157879048308,0.00832609898757911,0.0146096540118028,0.0058902739278376
"11426-19",100,0.00995033085316809,0.15,0.1,0.0722461287005047,0.0122752935384489,0.00212045546747021,0.0191591583085468,0.00307441602771427,0.0120526790555811,0.00556404078007833,0.0123828410886827,0.00508114738364023
"11426-20",100,0.00995033085316809,0.15,0.1,0.0713222918260171,0.00757881079541552,0.00273526202100826,0.00774404937159292,0.00490737638980559,-0.0120274672588399,0.0126852684469602,-0.0040677762981713,0.0142802048217213
"11426-21",100,0.00995033085316809,0.15,0.1,0.0716535492207817,0.00945352537373259,0.0022292550576998,0.00975799026698593,0.00327494224870145,0.0120341847344061,0.00460109654298572,0.00344086254064218,0.00237110103628164
"11426-22",100,0.00995033085316809,0.15,0.1,0.072034217461633,0.0103886221668082,0.00198097066644754,0.0130568976116965,0.00286244263756238,0.0091013750941713,0.0050538979649442,0.00973073846411376,0.00461520952350242
"11426-23",100,0.00995033085316809,0.15,0.1,0.0716419894406832,0.00996191877314632,0.00277697839883371,0.0149234057295201,0.00471898543729472,0.0246657811832968,0.016694579938337,0.0195203284917243,0.00735837266351063
"11426-24",100,0.00995033085316809,0.15,0.1,0.070484490339835,0.0110829625440414,0.00295718446514254,0.0139676706655822,0.00417486617522646,0.000918574936846769,0.00815456599556644,0.00978367488197199,0.00373542236282749
"11426-25",100,0.00995033085316809,0.15,0.1,0.0718295597193165,0.00924558379192712,0.00242047497719269,0.0120229034881098,0.00345825521461552,0.00700389408263882,0.0070674332520516,0.0101430096410095,0.00430998745574355
"11426-26",100,0.00995033085316809,0.15,0.1,0.0717256066785451,0.00526410180992649,0.00242724950743074,0.0070714460834516,0.00325872775039627,-0.0062172733751935,0.0103126472366841,0.00379420620243479,0.00495247348045755
"11426-27",100,0.00995033085316809,0.15,0.1,0.0714892715811649,0.0033743246878809,0.00233356805740827,0.00389794490503853,0.00319327838936308,0.000950755253089062,0.00982131753186315,0.00486854614542296,0.00358925290538202
"11426-28",100,0.00995033085316809,0.15,0.1,0.0727639225101836,0.00837255974252914,0.002284934205652,0.00980088847025256,0.00298822521106117,0.0085221433529352,0.00478384564050484,0.00882298589088714,0.00499418386448671
"11426-29",100,0.00995033085316809,0.15,0.1,0.0723781707285519,0.0112173071965714,0.00293969028168685,0.0156616240282055,0.00453771450502087,0.0027041888832041,0.00694858214725839,0.00935030806778799,0.00579279790775867
"11426-30",100,0.00995033085316809,0.15,0.1,0.0717645167871371,0.0108529363091116,0.00257337426089939,0.0125346039303355,0.0042161010066414,0.0186056050051774,0.00945552566619991,0.0124026217995973,0.00663686136251606
"11426-31",100,0.00995033085316809,0.15,0.1,0.0713979097605702,0.00933700750805432,0.00169583514437814,0.0175149509384582,0.00338615938211388,0.0191497295227912,0.00710445970735473,0.0182728890344396,0.00414490473761946
"11426-32",100,0.00995033085316809,0.15,0.1,0.0720923739498064,0.0115765512193275,0.00243687876173345,0.0139271620046007,0.00299219059333572,0.0155148780824638,0.0127458011584364,0.00908977590533816,0.00442511569307536
"11426-33",100,0.00995033085316809,0.15,0.1,0.0718851528060403,0.00907232868719406,0.0022544827957703,0.00945130456281754,0.004334568473654,0.0179874889148771,0.0102095634799532,0.00601457978154877,0.00569941611329013
"11426-34",100,0.00995033085316809,0.15,0.1,0.0723124116562486,0.0079568975436098,0.00252707931334766,0.00770911189757096,0.00331004271255878,0.00800702778991602,0.010296856264256,0.00376818891513282,0.00272343718085002
"11426-35",100,0.00995033085316809,0.15,0.1,0.0717993383741885,0.0116687406266697,0.00249605297455103,0.0208521388353556,0.00439263614269025,0.00747252406600209,0.0120735475180701,0.00840546268259877,0.00327782235356584
"11426-36",100,0.00995033085316809,0.15,0.1,0.0718582249666092,0.00885264457317727,0.00208999912205359,0.013560101986342,0.00321069672821345,0.0132507441004157,0.00750006356140891,0.00529379421014518,0.00552782840180733
"11426-37",100,0.00995033085316809,0.15,0.1,0.0712480325728821,0.00647663866014168,0.00229185638892848,0.0102352927339858,0.00416006766187821,0.00163350230351965,0.00410794845955072,0.00698863038172856,0.00312026809421125
