"sim","N","beta1","minW","pV","avg_prev","beta_gs","se_beta_gs","beta_n","se_beta_n","beta_cc","se_beta_cc","beta_imp","se_beta_imp"
"11426-1",100,0.00995033085316809,0.9,0.1,0.0713314785248978,0.00947424390414578,0.00258101756969252,0.00988238281185727,0.00271818999743307,0.00365075557798213,0.0240357188247495,0.00935138971411294,0.00256725631267738
"11426-2",100,0.00995033085316809,0.9,0.1,0.0713605465926113,0.00898512493443391,0.0020465120332968,0.00947126248202811,0.00211461904150443,0.016287357276815,0.0119214173401846,0.00906794092306676,0.00201672702323055
"11426-3",100,0.00995033085316809,0.9,0.1,0.0723413533039833,0.00725670602741711,0.00203273855393791,0.00764971343938237,0.00210345646466308,0.00428172749186445,0.0101798359880656,0.00738694633394385,0.00203940812024643
"11426-4",100,0.00995033085316809,0.9,0.1,0.0721698980833578,0.0090520969679375,0.00226617488316372,0.00972436117868965,0.00242104902549618,0.0210082730892212,0.0130124290929171,0.00965673143749421,0.00239096109362365
"11426-5",100,0.00995033085316809,0.9,0.1,0.0710731278702342,0.00737608585434063,0.00221247059747712,0.00763351779310335,0.0022888538889166,0.00309296668295388,0.00616284044609853,0.00749769857531651,0.00222136328585318
"11426-6",100,0.00995033085316809,0.9,0.1,0.0719486273905329,0.00802568274942699,0.00208133680506769,0.00850073642143824,0.00218463255328699,0.0162751599136286,0.00565494306263772,0.00825711539684573,0.00209270754611063
"11426-7",100,0.00995033085316809,0.9,0.1,0.0726155699719115,0.00832011545688871,0.00229167743591944,0.00866377186265014,0.00237727591590893,0.0132949798972121,0.00677621303659459,0.00771798723795176,0.00225439926429018
"11426-8",100,0.00995033085316809,0.9,0.1,0.0720698422656838,0.0103119896708877,0.00224263056909627,0.0107666408297303,0.00235783483984186,0.00647454454557567,0.00782108703698718,0.010004066770412,0.00224105010409476
"11426-9",100,0.00995033085316809,0.9,0.1,0.0717089514977734,0.00719721646246867,0.00277921570094211,0.00742240783048361,0.0028693039820905,0.015660586693914,0.00953396995999667,0.00742793273687186,0.00281241585039113
"11426-10",100,0.00995033085316809,0.9,0.1,0.0713423490366725,0.0110763137139365,0.00263818535309071,0.0115384281303121,0.00279183314539442,0.0099238571873731,0.0110745686201033,0.0105236938829554,0.00253386207246581
"11426-11",100,0.00995033085316809,0.9,0.1,0.070808959401619,0.0118871352599695,0.00259568057348606,0.0126523753987328,0.00273969884991018,0.0176120994148761,0.00634981574102783,0.0116105986802434,0.00262081614252868
"11426-12",100,0.00995033085316809,0.9,0.1,0.0714119710830262,0.00958757918618781,0.00246527299195965,0.0101614456753331,0.00262798673282381,0.0216302604494435,0.0125647340573134,0.00968720899615614,0.00251732525798468
"11426-13",100,0.00995033085316809,0.9,0.1,0.0716874536536087,0.00760933925487141,0.00261131858179671,0.00811019320023237,0.00274954882479826,0.00840643298663951,0.00538388702384045,0.0068918356254179,0.00248825684274818
"11426-14",100,0.00995033085316809,0.9,0.1,0.0719136877239795,0.0113687731364276,0.00238983999265029,0.0118190748101834,0.00252624877288649,-0.00358633715327917,0.0111635913989041,0.0115492585595894,0.00247127390675547
"11426-15",100,0.00995033085316809,0.9,0.1,0.0719100254736629,0.00939971119497046,0.00261386703604468,0.00959403603163299,0.0027466032028203,0.021972624801817,0.00602734459736887,0.0093179835019845,0.00274465086474495
"11426-16",100,0.00995033085316809,0.9,0.1,0.0713775778128749,0.00899452274232845,0.00246755683783847,0.00974158680712629,0.00263487309193884,0.0128159526937279,0.0119975115070998,0.00897459701712584,0.00253970005655114
"11426-17",100,0.00995033085316809,0.9,0.1,0.0712024472906886,0.0125120694728344,0.00220264592066047,0.0133030493484151,0.00235130747601007,0.00495823127025676,0.00784546812737831,0.0122848299106128,0.00219100567901635
"11426-18",100,0.00995033085316809,0.9,0.1,0.0723274537950628,0.0112380523370467,0.00257174916493033,0.0120327881733422,0.00273591787143749,0.0143157879048308,0.00832609898757911,0.0107925007956628,0.00252567699055496
"11426-19",100,0.00995033085316809,0.9,0.1,0.0722461287005047,0.0122752935384489,0.00212045546747021,0.0130307232739093,0.00221861025518057,0.0120526790555811,0.00556404078007833,0.0124256655594929,0.00218687504303429
"11426-20",100,0.00995033085316809,0.9,0.1,0.0713222918260171,0.00757881079541552,0.00273526202100826,0.00797040979930394,0.00292572699826041,-0.0120274672588399,0.0126852684469602,0.00814057335120607,0.00283314748124624
"11426-21",100,0.00995033085316809,0.9,0.1,0.0716535492207817,0.00945352537373259,0.0022292550576998,0.00983263834444725,0.00234731383625526,0.0120341847344061,0.00460109654298572,0.00871499804713822,0.00216783986706876
"11426-22",100,0.00995033085316809,0.9,0.1,0.072034217461633,0.0103886221668082,0.00198097066644754,0.0108697116714975,0.00207501983543198,0.0091013750941713,0.0050538979649442,0.0103391390344833,0.00201774998735709
"11426-23",100,0.00995033085316809,0.9,0.1,0.0716419894406832,0.00996191877314632,0.00277697839883371,0.0106938331818616,0.00296300700112905,0.0246657811832968,0.016694579938337,0.010489933124801,0.00285889965037856
"11426-24",100,0.00995033085316809,0.9,0.1,0.070484490339835,0.0110829625440414,0.00295718446514254,0.0115104957683379,0.0030807726150045,0.000918574936846769,0.00815456599556644,0.0111405255549703,0.0029725607578999
"11426-25",100,0.00995033085316809,0.9,0.1,0.0718295597193165,0.00924558379192712,0.00242047497719269,0.00979520393214249,0.00254685611327521,0.00700389408263882,0.0070674332520516,0.00962687349747986,0.00251670383567458
"11426-26",100,0.00995033085316809,0.9,0.1,0.0717256066785451,0.00526410180992649,0.00242724950743074,0.00550652385868659,0.00252045516313833,-0.0062172733751935,0.0103126472366841,0.00526029213110375,0.00249730858650014
"11426-27",100,0.00995033085316809,0.9,0.1,0.0714892715811649,0.0033743246878809,0.00233356805740827,0.00348057736541936,0.0024252973174156,0.000950755253089062,0.00982131753186315,0.00354919163712674,0.00237953999770706
"11426-28",100,0.00995033085316809,0.9,0.1,0.0727639225101836,0.00837255974252914,0.002284934205652,0.00871334328982883,0.00237539894268131,0.0085221433529352,0.00478384564050484,0.00852711737091919,0.00240340642340012
"11426-29",100,0.00995033085316809,0.9,0.1,0.0723781707285519,0.0112173071965714,0.00293969028168685,0.0118877133129707,0.00310270545539416,0.0027041888832041,0.00694858214725839,0.0111172745088537,0.00294265800895149
"11426-30",100,0.00995033085316809,0.9,0.1,0.0717645167871371,0.0108529363091116,0.00257337426089939,0.0113361168914238,0.00272270743989527,0.0186056050051774,0.00945552566619991,0.0108347591400134,0.00263061320919356
"11426-31",100,0.00995033085316809,0.9,0.1,0.0713979097605702,0.00933700750805432,0.00169583514437814,0.00994912916112242,0.00180753921083339,0.0191497295227912,0.00710445970735473,0.0099195029077576,0.00176946819050884
"11426-32",100,0.00995033085316809,0.9,0.1,0.0720923739498064,0.0115765512193275,0.00243687876173345,0.0119970335458267,0.00251024749786083,0.0155148780824638,0.0127458011584364,0.011296582435642,0.00244573849700564
"11426-33",100,0.00995033085316809,0.9,0.1,0.0718851528060403,0.00907232868719406,0.0022544827957703,0.00957126071365982,0.00242091279388926,0.0179874889148771,0.0102095634799532,0.00894240162695873,0.00230845258472583
"11426-34",100,0.00995033085316809,0.9,0.1,0.0723124116562486,0.0079568975436098,0.00252707931334766,0.00819777985001112,0.00263288008964092,0.00800702778991602,0.010296856264256,0.00756657720335033,0.00246986024672752
"11426-35",100,0.00995033085316809,0.9,0.1,0.0717993383741885,0.0116687406266697,0.00249605297455103,0.0125836544759044,0.00265955917537614,0.00747252406600209,0.0120735475180701,0.0114412695577711,0.00243864368538343
"11426-36",100,0.00995033085316809,0.9,0.1,0.0718582249666092,0.00885264457317727,0.00208999912205359,0.00940878891173244,0.0022006632846928,0.0132507441004157,0.00750006356140891,0.00887036632498855,0.00219061326301361
"11426-37",100,0.00995033085316809,0.9,0.1,0.0712480325728821,0.00647663866014168,0.00229185638892848,0.00691883275771413,0.00244484352607979,0.00163350230351965,0.00410794845955072,0.00677964351833822,0.00229576078382569
"11426-38",100,0.00995033085316809,0.9,0.1,0.072669501330339,0.0101715124401605,0.00175467509141368,0.0108179443855879,0.00185725900768667,0.0112818836609136,0.00309014558255717,0.0102782305088635,0.0018564371552986
"11426-39",100,0.00995033085316809,0.9,0.1,0.0717196966788715,0.0127959151986384,0.00253834545960549,0.0133439714856741,0.0026703263348366,0.00946308221627341,0.0103714687870448,0.0127197959199179,0.00252453372783531
"11426-40",100,0.00995033085316809,0.9,0.1,0.0718528354047428,0.010968007709976,0.00212250669765881,0.0113902433643811,0.00223953569951707,0.0261533791592319,0.0088260007184445,0.0112100266944352,0.00219804817715079
"11426-41",100,0.00995033085316809,0.9,0.1,0.0714329834895904,0.00575206848957716,0.00225082554615511,0.00629990217372072,0.00240425370368579,0.0103307063849447,0.00811727117883098,0.00576722184585802,0.00229938980700563
"11426-42",100,0.00995033085316809,0.9,0.1,0.0714714656705555,0.00739963882743438,0.00267614503259217,0.00752860431635855,0.00277017986387581,0.0149028610483682,0.00651281735230237,0.00655158221625736,0.00264456363716349
"11426-43",100,0.00995033085316809,0.9,0.1,0.0717831660990225,0.00791156642666406,0.00237987652039286,0.00798140263045383,0.00244559001509424,0.00676877149632721,0.00975744363783284,0.00777144069820211,0.00243296424207151
"11426-44",100,0.00995033085316809,0.9,0.1,0.0715872210418264,0.0109354656275744,0.00214200136429264,0.0117695360724094,0.00229593163691017,0.0128859774684942,0.00697410676598771,0.0112960523081187,0.00229727909116349
"11426-45",100,0.00995033085316809,0.9,0.1,0.0715413534097022,0.00624815821643623,0.0024787144298758,0.00661497462260589,0.00262747148897353,0.0146911166046348,0.0107103019234809,0.00653805884199953,0.0026060223846744
"11426-46",100,0.00995033085316809,0.9,0.1,0.0720554824276851,0.0104025731829375,0.00209788787367713,0.011092316928893,0.00222116326583334,0.0261447201907438,0.0127642272549999,0.0104503331371667,0.0021260769102836
"11426-47",100,0.00995033085316809,0.9,0.1,0.0723277396903944,0.0105485298459348,0.00197414155179147,0.0111979969803347,0.00207730814419378,0.0252318461662593,0.0117754759808145,0.0111120471014995,0.00209056316542019
"11426-48",100,0.00995033085316809,0.9,0.1,0.0720855850376568,0.00754083854603382,0.00241318546089833,0.00795453107893241,0.00259749244899249,0.0116273738524607,0.00911368541240788,0.00763547850619684,0.00245138370245861
"11426-49",100,0.00995033085316809,0.9,0.1,0.0718763189319605,0.00745938206698773,0.00201893853616897,0.00790196421005623,0.00212759394316537,0.0257006979451596,0.0166420240574365,0.0072450314889378,0.00196255231227536
"11426-50",100,0.00995033085316809,0.9,0.1,0.0719071021624816,0.0117633558376734,0.00180648854843206,0.0121180575478887,0.00187020446850441,0.0125754888622896,0.00659204941348836,0.0120048244573259,0.00189473171547921
"11426-51",100,0.00995033085316809,0.9,0.1,0.0714157384311619,0.00973132595698016,0.00240744168143507,0.0104866482329085,0.00258687915995396,0.017069766012104,0.00827266158444215,0.00931504621010602,0.00258484874259349
"11426-52",100,0.00995033085316809,0.9,0.1,0.0714989425039276,0.0107521807481805,0.00192306273513434,0.0114958606154901,0.00206288385782244,0.00768817217849827,0.00757550028626583,0.0107848060142967,0.00199978654867944
"11426-53",100,0.00995033085316809,0.9,0.1,0.0721954543359776,0.00820462267867192,0.00369244269332724,0.00837056670416157,0.00388729768615501,0.0115518418874641,0.00974429192810112,0.00799308910420092,0.00386285173399734
"11426-54",100,0.00995033085316809,0.9,0.1,0.0711777320877161,0.0105317142569497,0.00246506333719605,0.0110966991922871,0.00260282429739066,0.0404777252236889,0.010367901059767,0.0101590853354372,0.00239145633785166
"11426-55",100,0.00995033085316809,0.9,0.1,0.0722540638042301,0.00979934137820911,0.00212025184797205,0.01032824675988,0.002223169335632,0.0120708712080533,0.0139346838524447,0.00995834178290417,0.0021588756714652
"11426-56",100,0.00995033085316809,0.9,0.1,0.0719157762568654,0.0139032865333374,0.00197587745480033,0.0147830376676422,0.00210654269036243,0.0241058088736891,0.00754289923793433,0.0141400391818508,0.00203188639623921
"11426-57",100,0.00995033085316809,0.9,0.1,0.0714265706087482,0.010449546462402,0.0023196529553545,0.0110213654939796,0.00245751271418891,0.0334251843802161,0.0135007903886872,0.0108186205390877,0.00241866795841592
"11426-58",100,0.00995033085316809,0.9,0.1,0.0724623945372706,0.0050674691559492,0.00238140882441859,0.00512398151203503,0.00248928165219396,0.0177497324052086,0.00907238148913621,0.00506384780591833,0.00241507187214872
"11426-59",100,0.00995033085316809,0.9,0.1,0.0717069834612759,0.0109806520285556,0.00272106866367665,0.011530965537352,0.00284696961007595,-0.000443697226035021,0.0102734146604327,0.0110616066447753,0.00277849995317756
"11426-60",100,0.00995033085316809,0.9,0.1,0.0712285194324459,0.00714078654771332,0.00232103699467982,0.00751766681718946,0.00244569212447355,0.0179182828872836,0.00606365837468139,0.00705163200826678,0.00243217894479546
"11426-61",100,0.00995033085316809,0.9,0.1,0.0718232565327492,0.0120207059554421,0.0018752673374126,0.0124987207748262,0.0019496348211823,0.010698899918927,0.00586267218901991,0.0123162287860671,0.00188226260519663
"11426-62",100,0.00995033085316809,0.9,0.1,0.0719724583988644,0.0103547030425697,0.00191030446473701,0.010689211416577,0.00197532975402449,0.00538228030983367,0.0131538715373162,0.0102661612604063,0.00187536129215205
"11426-63",100,0.00995033085316809,0.9,0.1,0.0719464816326033,0.0115441733925798,0.00195374008970656,0.0121635236209482,0.00206728874197962,0.0210162194700086,0.0194192815725544,0.0122429517691297,0.00207457328023156
"11426-64",100,0.00995033085316809,0.9,0.1,0.0720714362037639,0.0109806826610924,0.0022258511354682,0.0115082800090771,0.00231323991459417,0.00600415133260409,0.00668045188773177,0.0115182937489024,0.00231944061317682
"11426-65",100,0.00995033085316809,0.9,0.1,0.07236298312321,0.0126338816116287,0.00272284246859868,0.013275391949241,0.00283320207981833,0.00757217029248944,0.00895829684663675,0.0133956336638845,0.00279122975636249
"11426-66",100,0.00995033085316809,0.9,0.1,0.0721820754616136,0.0112440040818601,0.00222995367906553,0.0117704811188463,0.00229790914021859,0.0101775032035542,0.00854650064015223,0.0115855125473925,0.002248600175079
