"sim","N","beta0","beta1","muU","sigmaU","pV","avg_prev","beta_gs","se_beta_gs","beta_n","se_beta_n","beta_cc","se_beta_cc","beta_imp","se_beta_imp"
"11423-1",340,-1.04982212449868,0,-0.7,0.6,0.1,0.349701235597702,-0.000511016224395245,0.000695846510693618,-0.000581165814600794,0.000689830880040752,-0.00129634568189106,0.00263920201891166,-0.000974371188759735,0.000891769007219889
"11423-2",340,-1.04982212449868,0,-0.7,0.6,0.1,0.350374796960301,-0.000269720183392432,0.000528612206398025,-0.000270227070674567,0.000524978005547941,-0.000583767124214355,0.00145866751105851,-0.000514883644946639,0.000648654461885587
"11423-3",340,-1.04982212449868,0,-0.7,0.6,0.1,0.349399349769068,0.00035103137489276,0.000521231873424103,0.000286134242050211,0.000517250176101187,-0.00131132740310667,0.00132287360239727,6.93998874037318e-05,0.000676793840648182
"11423-4",340,-1.04982212449868,0,-0.7,0.6,0.1,0.350130512465994,-0.000691242713588588,0.000605793953399875,-0.000424379319160227,0.000596536938169703,-0.000829641619883545,0.00191068845385674,-0.000323152797782564,0.000746921595461304
"11423-5",340,-1.04982212449868,0,-0.7,0.6,0.1,0.350207016081703,0.000397498333704911,0.000596479954220876,0.000378760897857176,0.000590014163300402,-0.00102122932923673,0.00222009128383956,0.000460814619745612,0.000724350672344912
"11423-6",340,-1.04982212449868,0,-0.7,0.6,0.1,0.349471225189446,-0.000170402505637583,0.000521048428442034,-0.000313057230907964,0.000510024769472649,0.0018014246356809,0.00271521981194773,-0.000113332049438178,0.000707867862413923
"11423-7",340,-1.04982212449868,0,-0.7,0.6,0.1,0.349903096034689,-0.00106039695097828,0.000595542375563946,-0.000990934201781461,0.00058373842462361,-3.45916534504701e-05,0.00182471389371854,-0.00111103086500667,0.000712980518790299
"11423-8",340,-1.04982212449868,0,-0.7,0.6,0.1,0.349986297551399,-0.000212950579430447,0.000537009990772863,-0.000369509313225541,0.000532401348158357,-0.00226946819790646,0.00166850833018805,1.57358903544843e-05,0.000608290328433288
"11423-9",340,-1.04982212449868,0,-0.7,0.6,0.1,0.349220163744843,-0.000494883723270953,0.000585474701602786,-0.000365747887723097,0.000578356640982355,-0.000663573867660226,0.00173498488323899,-0.000296231065099326,0.00079670579177904
"11423-10",340,-1.04982212449868,0,-0.7,0.6,0.1,0.349787617641828,-0.000242837714327756,0.000610481215551923,-0.00029133602472896,0.000599177579239759,0.000636366768052741,0.00162961996913617,-0.000552443170234171,0.000807412482176043
"11423-11",340,-1.04982212449868,0,-0.7,0.6,0.1,0.349822604951234,-0.000148282622771265,0.000553386996409794,-0.000252746441234423,0.000546495058885542,-0.00229320874950077,0.00206774158627672,-0.000594800457249812,0.000770829381769207
"11423-12",340,-1.04982212449868,0,-0.7,0.6,0.1,0.350344054301681,-0.000831828699732703,0.000627961650734319,-0.000739892196246904,0.000611468048452848,-0.0052597524589022,0.00171996960154686,-0.000478610415142507,0.000885835251108681
"11423-13",340,-1.04982212449868,0,-0.7,0.6,0.1,0.349965167200258,-0.000214335235137378,0.000608960060129843,-0.000240122301183244,0.000588831596943073,0.000127777224361996,0.00225712942741891,-0.000142101883987243,0.000847397899154224
"11423-14",340,-1.04982212449868,0,-0.7,0.6,0.1,0.349788635309558,0.000614188294541302,0.000567486708406464,0.000709946272008626,0.000557916950628324,0.00041779111833963,0.00281551365492804,0.000401597958380424,0.000691344316127082
"11423-15",340,-1.04982212449868,0,-0.7,0.6,0.1,0.349192732610107,0.000292450085379131,0.000588848760197718,0.000223479613647986,0.000576966469890123,0.00048134275168029,0.00150453733025937,0.000335549569038631,0.000743884985900654
"11423-16",340,-1.04982212449868,0,-0.7,0.6,0.1,0.350293791852083,0.000498163596465125,0.00052375289369173,0.000632517193558896,0.000518698213018963,-0.00350966811231641,0.00307225157908499,0.000687408815884265,0.000720667715293929
"11423-17",340,-1.04982212449868,0,-0.7,0.6,0.1,0.350200776565316,3.04227402179663e-06,0.0005184176818238,-2.20534068227556e-05,0.00050738635485697,-0.00107388583560068,0.00187401913245449,0.000389538411124298,0.000563214137390801
"11423-18",340,-1.04982212449868,0,-0.7,0.6,0.1,0.350084035241989,0.000315509616775821,0.000550000875143497,0.000227236845780824,0.000532211642571254,-0.00068268833356208,0.00204684688261989,0.00010438850845661,0.000722192007599674
"11423-19",340,-1.04982212449868,0,-0.7,0.6,0.1,0.350416317009886,0.00015513446839409,0.000547442509559427,0.000174332413386461,0.000534506998006174,0.00243817005246718,0.0017336713311882,4.20451399089262e-05,0.00066866092714266
"11423-20",340,-1.04982212449868,0,-0.7,0.6,0.1,0.349760525056459,-4.32077079777887e-05,0.000716146566071017,0.000218507045454301,0.000698104409787452,-0.00429422664698641,0.00209526094062668,-0.000238822704005367,0.00106595621358887
"11423-21",340,-1.04982212449868,0,-0.7,0.6,0.1,0.350260983314904,-0.000496633959562311,0.000612084857347441,-0.000212063128995187,0.00060234895769861,0.000468243933610786,0.00226176048182092,-0.000815808091869628,0.00082276766935746
"11423-22",340,-1.04982212449868,0,-0.7,0.6,0.1,0.349664335965535,0.000578214223422886,0.000666138864409092,0.000556054097158126,0.000650846479243884,0.00347803235530008,0.00210241955233728,0.000259120465720715,0.000956295213934363
"11423-23",340,-1.04982212449868,0,-0.7,0.6,0.1,0.349939788313036,-0.000253673518065104,0.000604781866053975,-0.000209854849170928,0.00058627094925106,0.000283030320219516,0.001458543045309,-8.60158002300803e-06,0.000788437348638152
"11423-24",340,-1.04982212449868,0,-0.7,0.6,0.1,0.350270989694673,0.000260620282743261,0.000580363131863653,0.000216952785079879,0.000569199430098249,-0.00163262612227027,0.00149108088314585,1.29491671145381e-05,0.000809172936544839
"11423-25",340,-1.04982212449868,0,-0.7,0.6,0.1,0.350875215698835,-0.00017399355297815,0.000584447299328434,-8.28614154955107e-05,0.000572557258308903,0.00263314821051704,0.00287022641033566,-0.000742906712335598,0.000670972548315283
