"sim","N","beta0","beta1","muU","sigmaU","pV","avg_prev","beta_gs","se_beta_gs","beta_n","se_beta_n","beta_cc","se_beta_cc","beta_imp","se_beta_imp"
"11424-1",340,-2.20727491318972,-0.0512932943875506,-0.7,0.6,0.1,0.0962584235783055,-0.0519745775981705,0.00112186361749967,-0.0504355964404254,0.00109785736327981,-0.0538989615685666,0.00382788122248187,-0.0508933907238832,0.00429516174508307
"11424-2",340,-2.20727491318972,-0.0512932943875506,-0.7,0.6,0.1,0.0973783546228358,-0.0502801782081104,0.00122904948167117,-0.0480515190816559,0.0011938957511282,-0.0528835853936302,0.00442888100813926,-0.0479045392771863,0.00324626065717884
"11424-3",340,-2.20727491318972,-0.0512932943875506,-0.7,0.6,0.1,0.0973575069435544,-0.0506411461619405,0.00122269666768777,-0.0492739265507862,0.00121370163543176,-0.041754997656213,0.00428482329845399,-0.0498520574544232,0.00208196688486401
"11424-4",340,-2.20727491318972,-0.0512932943875506,-0.7,0.6,0.1,0.0964549328598235,-0.0502674064871225,0.00120960504494175,-0.0482782345865215,0.00118625908568327,-0.0437552441785751,0.0037386702336612,-0.0486531686957258,0.00251108339520173
"11424-5",340,-2.20727491318972,-0.0512932943875506,-0.7,0.6,0.1,0.0981880885451527,-0.0513895822013344,0.00128078119861606,-0.0494056428349321,0.00126586622877894,-0.0609821614915531,0.0054566335895981,-0.0542606532249326,0.00265939228006651
"11424-6",340,-2.20727491318972,-0.0512932943875506,-0.7,0.6,0.1,0.0979979428696081,-0.0491566469316455,0.00125138985788044,-0.0455613285116638,0.0011929506665189,-0.0516849879193492,0.00405468696254107,-0.0509034977078066,0.00245762986456272
"11424-7",340,-2.20727491318972,-0.0512932943875506,-0.7,0.6,0.1,0.0970806826419781,-0.0507642981397586,0.00121243546706944,-0.0482840563237165,0.00117604695144028,-0.0560020633302055,0.00422286242104878,-0.0538649950963595,0.00249986011094702
"11424-8",340,-2.20727491318972,-0.0512932943875506,-0.7,0.6,0.1,0.096856090874351,-0.0511633917819749,0.00123381611552751,-0.0484274675156958,0.00119590541440207,-0.0536533147389832,0.00390558003580719,-0.0516067148312939,0.00257063550666704
"11424-9",340,-2.20727491318972,-0.0512932943875506,-0.7,0.6,0.1,0.0982183679036196,-0.0510586183851312,0.00127634849071637,-0.048284362246697,0.00122870867693405,-0.0471023808028507,0.00329046289227275,-0.0503722407629903,0.00214009619457471
"11424-10",340,-2.20727491318972,-0.0512932943875506,-0.7,0.6,0.1,0.0967004010285636,-0.052008080731001,0.00116366675967872,-0.0506955075578189,0.00116055480073295,-0.0527889621011606,0.00413841788876145,-0.0522364231301654,0.00267612169229684
"11424-11",340,-2.20727491318972,-0.0512932943875506,-0.7,0.6,0.1,0.0972529558012039,-0.0529603198308197,0.0012068685235345,-0.0497430733798446,0.00116692009779594,-0.0525837658457855,0.00339911495667988,-0.0531328577921322,0.00244066179630604
"11424-12",340,-2.20727491318972,-0.0512932943875506,-0.7,0.6,0.1,0.0974154072482441,-0.0517257762196355,0.00117397095721125,-0.0496675907019885,0.00114049047769446,-0.0509154359567006,0.00418377835276967,-0.0526922601705622,0.0028362580957514
