"sim","N","beta0","beta1","muU","sigmaU","pV","avg_prev","beta_gs","se_beta_gs","beta_n","se_beta_n","beta_cc","se_beta_cc","beta_imp","se_beta_imp"
"11422-1",340,-2.65926003693278,-0.0512932943875506,-0.7,0.6,0.1,0.0623089784075445,-0.0516167571243027,0.00161951248249474,-0.0492619593116747,0.00158058795437221,-0.0476584230546776,0.00586251935483956,-0.0512221119006186,0.00435686173444368
"11422-2",340,-2.65926003693278,-0.0512932943875506,-0.7,0.6,0.1,0.0624445380142285,-0.0502036679939569,0.00163506648633283,-0.0477989934831557,0.0015828855978217,-0.0538604261767882,0.00485117606961469,-0.0509362908129565,0.0031504121199482
"11422-3",340,-2.65926003693278,-0.0512932943875506,-0.7,0.6,0.1,0.061409801740724,-0.0500214967650901,0.00147062719410004,-0.0473876001402398,0.00141886445994159,-0.0592855603289399,0.00528004046090658,-0.0514251644070986,0.00341343508831789
"11422-4",340,-2.65926003693278,-0.0512932943875506,-0.7,0.6,0.1,0.0622089369459849,-0.051921885876399,0.00162017153107183,-0.0493906415275019,0.00157445784368134,-0.0558638015552191,0.00528497232085159,-0.052002550879403,0.00353027148370566
"11422-5",340,-2.65926003693278,-0.0512932943875506,-0.7,0.6,0.1,0.062155212791398,-0.0504540362107367,0.00152862344158722,-0.0476057283997419,0.00146609346616478,-0.0540647622247271,0.00471805954561483,-0.0540136464218987,0.0027186337826216
"11422-6",340,-2.65926003693278,-0.0512932943875506,-0.7,0.6,0.1,0.0621314657464397,-0.0514165576594005,0.0015928246664197,-0.0489626820153619,0.0015518426980587,-0.0561814354802062,0.00456330170932037,-0.0508054942308212,0.00292399869891748
"11422-7",340,-2.65926003693278,-0.0512932943875506,-0.7,0.6,0.1,0.0622605381424218,-0.0519453754088756,0.00160482500559838,-0.0495599115945052,0.00155596074811706,-0.0434521858392709,0.00566968776672474,-0.0499736873960438,0.00254379093902348
"11422-8",340,-2.65926003693278,-0.0512932943875506,-0.7,0.6,0.1,0.0621047103068536,-0.0515510469749469,0.00163358656787893,-0.0493282270878299,0.00159891371541916,-0.0606111131934778,0.0040154774597103,-0.049858137226872,0.00270877002060296
"11422-9",340,-2.65926003693278,-0.0512932943875506,-0.7,0.6,0.1,0.0615114899830404,-0.0522134974750185,0.00146158500676662,-0.0490381604473349,0.00140823449124803,-0.0556853384715396,0.00454008183772511,-0.0498654180308337,0.00255752712148247
"11422-10",340,-2.65926003693278,-0.0512932943875506,-0.7,0.6,0.1,0.062192145257161,-0.0525924091715064,0.00156789175049952,-0.0502321065510415,0.00152227192162216,-0.0573893151603812,0.00486327731382578,-0.0544498902448261,0.0026281459211956
"11422-11",340,-2.65926003693278,-0.0512932943875506,-0.7,0.6,0.1,0.0621614559508167,-0.0522584750219237,0.0013106261288505,-0.0502902962554668,0.00126560670909487,-0.0579515252588153,0.00559394471873803,-0.0514770378812597,0.00196100276499165
"11422-12",340,-2.65926003693278,-0.0512932943875506,-0.7,0.6,0.1,0.0625917831755875,-0.0519803524124004,0.00156462334047667,-0.0485012686515139,0.00149569366223074,-0.0449922704692935,0.00578147509488907,-0.0532938936402233,0.00254483976453848
