"sim","N","beta0","beta1","muU","sigmaU","pV","avg_prev","beta_gs","se_beta_gs","beta_n","se_beta_n","beta_cc","se_beta_cc","beta_imp","se_beta_imp"
"11422-1",340,-2.65926003693278,-0.0100503358535015,-0.7,0.6,0.1,0.0681232691700512,-0.0118997741817648,0.00142363854305914,-0.011411836460921,0.00140529544978797,-0.00944976883796446,0.0051602324111771,-0.012518172207294,0.00190055886334921
"11422-2",340,-2.65926003693278,-0.0100503358535015,-0.7,0.6,0.1,0.068358772343503,-0.011399146365122,0.0014400695467129,-0.0106525790870318,0.00138437324056565,-0.0226388750550498,0.00756702523307941,-0.0136398303004463,0.00230750904047887
"11422-3",340,-2.65926003693278,-0.0100503358535015,-0.7,0.6,0.1,0.0682579355823602,-0.0117822317775574,0.00130172027330615,-0.0110160755710367,0.00128096402053057,-0.00886309874661737,0.00510201509941829,-0.0121125850003603,0.00161552184944087
"11422-4",340,-2.65926003693278,-0.0100503358535015,-0.7,0.6,0.1,0.0684141097979266,-0.0100960725824279,0.00144141777216153,-0.0096493207678477,0.00142253041800777,-0.00379990414621309,0.00538590340426989,-0.0108210134317727,0.00214489776558221
"11422-5",340,-2.65926003693278,-0.0100503358535015,-0.7,0.6,0.1,0.0686751481683131,-0.0101866182925581,0.00136304035842741,-0.0097737469831102,0.0013122330098363,-0.013347101899637,0.00511106098804898,-0.0101834411748628,0.00180360365294563
"11422-6",340,-2.65926003693278,-0.0100503358535015,-0.7,0.6,0.1,0.0681967436816856,-0.0113549782678439,0.00138868895808479,-0.0110003763147197,0.00136272399163453,-0.00941792783116959,0.00426817138041201,-0.00983066230028309,0.0023117427026636
"11422-7",340,-2.65926003693278,-0.0100503358535015,-0.7,0.6,0.1,0.0683254141836984,-0.00846716079469943,0.00144526685797635,-0.00791546598793593,0.00140826235395929,-0.0115043299363569,0.00627779919426118,-0.00605553085506004,0.00236803666096965
"11422-8",340,-2.65926003693278,-0.0100503358535015,-0.7,0.6,0.1,0.068184889099849,-0.0115753296247022,0.00140533531283845,-0.0111141956616154,0.00137642225413072,-0.0142184307093448,0.00401277998285673,-0.0122089700010114,0.00175329088019555
"11422-9",340,-2.65926003693278,-0.0100503358535015,-0.7,0.6,0.1,0.0683774915243474,-0.0101158891211343,0.00128111834702165,-0.00976780472635958,0.00126075326902357,-0.0112151356722289,0.00392381323585856,-0.0108735139054629,0.00181742105976037
"11422-10",340,-2.65926003693278,-0.0100503358535015,-0.7,0.6,0.1,0.0684025210661912,-0.0107141932862922,0.00125292598647256,-0.0104494126133097,0.0012320920664937,-0.0155275987873846,0.00280020147945727,-0.0121689237612503,0.00161081357091628
"11422-11",340,-2.65926003693278,-0.0100503358535015,-0.7,0.6,0.1,0.0685863853507964,-0.0101438789723026,0.00111696180424927,-0.0101406782425004,0.00110230150702811,-0.00843730765327507,0.00353547355320737,-0.00962199931871761,0.00130565612229803
"11422-12",340,-2.65926003693278,-0.0100503358535015,-0.7,0.6,0.1,0.0686598043705253,-0.0102714231561836,0.00134897580927702,-0.00952302058705551,0.00131119232543798,-0.00924659039307297,0.00607101042554807,-0.0126174949778099,0.00163414072586666
"11422-13",340,-2.65926003693278,-0.0100503358535015,-0.7,0.6,0.1,0.0685395805327592,-0.00853150171005614,0.00137398513645975,-0.0084919846772179,0.00135244939617311,-0.00757977133671519,0.0036448237487949,-0.00872772269776222,0.00183897751585158
"11422-14",340,-2.65926003693278,-0.0100503358535015,-0.7,0.6,0.1,0.0680848825276984,-0.0109850629841009,0.00140372514422735,-0.0107322515795046,0.0013640635265553,-0.0077108433644413,0.00353243809670021,-0.0101741307870135,0.00201307345097735
"11422-15",340,-2.65926003693278,-0.0100503358535015,-0.7,0.6,0.1,0.0679277931362524,-0.0109784074486147,0.00128339537759793,-0.0105678872890407,0.00126311714284892,-0.00984534821422874,0.00549097127814661,-0.0124438366628732,0.00157083582536132
"11422-16",340,-2.65926003693278,-0.0100503358535015,-0.7,0.6,0.1,0.0683370772132836,-0.0109937004733239,0.00125703486000602,-0.0105683988173413,0.00124885810007354,-0.0193897004195568,0.0045777420735229,-0.0127546346658346,0.00196898035684006
"11422-17",340,-2.65926003693278,-0.0100503358535015,-0.7,0.6,0.1,0.0680651936291769,-0.0112043726232024,0.00137765282501736,-0.0109070322048411,0.0013530602284528,-0.0100313682647759,0.00388277130422094,-0.01110298470159,0.0018911461693304
"11422-18",340,-2.65926003693278,-0.0100503358535015,-0.7,0.6,0.1,0.0682463761051863,-0.011902809944437,0.00122468465941395,-0.011490114251074,0.00118862950557591,-0.00694238637834252,0.00409779018782155,-0.0114975383035282,0.00191138271187132
"11422-19",340,-2.65926003693278,-0.0100503358535015,-0.7,0.6,0.1,0.0680820576222767,-0.00950123731436737,0.00120349948760828,-0.00901548220438637,0.0011827936907999,-0.0117975456847907,0.00534218498893447,-0.00987686399320539,0.00146869960523435
"11422-20",340,-2.65926003693278,-0.0100503358535015,-0.7,0.6,0.1,0.0679943692124281,-0.0103919384249865,0.00124004922222399,-0.0100750992405787,0.00121113365984046,-0.0090825620697207,0.00530774596940858,-0.00932335003824976,0.00136339760589461
