"sim","N","beta0","beta1","muU","sigmaU","pV","avg_prev","beta_gs","se_beta_gs","beta_n","se_beta_n","beta_cc","se_beta_cc","beta_imp","se_beta_imp"
"11422-1",340,-2.20727491318972,0.048790164169432,-0.7,0.6,0.1,0.123684877328699,0.0487412738254253,0.000919877836235013,0.0474904318015274,0.000922222715570469,0.0447847795844044,0.00352838741949951,0.0475708664889814,0.00186510016087335
"11422-2",340,-2.20727491318972,0.048790164169432,-0.7,0.6,0.1,0.124278246011154,0.0484658174840545,0.000952033446119405,0.0461721669521414,0.000931839376529315,0.0471802225900471,0.0033785907055852,0.0495147306688066,0.00257810317421221
"11422-3",340,-2.20727491318972,0.048790164169432,-0.7,0.6,0.1,0.127079193660018,0.0477228215373823,0.00087231233544238,0.0453832169551301,0.000849692924233405,0.0482130730224462,0.00221083154163638,0.047983213454385,0.0022832531403762
"11422-4",340,-2.20727491318972,0.048790164169432,-0.7,0.6,0.1,0.124663331560927,0.0477469135767944,0.000957885325418597,0.0466934933174389,0.000965239071986767,0.0501806680697864,0.00384989780097166,0.0485445280088645,0.00200878038588655
"11422-5",340,-2.20727491318972,0.048790164169432,-0.7,0.6,0.1,0.126513938769711,0.0490984138497177,0.000906792330622476,0.0472261727255251,0.000888973535638719,0.0445014622068972,0.00328626489838867,0.0476827208770019,0.00164071112554764
"11422-6",340,-2.20727491318972,0.048790164169432,-0.7,0.6,0.1,0.123946593875044,0.0506799808464589,0.000937755572567087,0.0485364240338593,0.000911170612321948,0.0483263168540025,0.00212827625911926,0.0490505390141129,0.00213494936217781
"11422-7",340,-2.20727491318972,0.048790164169432,-0.7,0.6,0.1,0.124835417221977,0.047842097363217,0.000929325233397482,0.0467472084984201,0.00093407915884154,0.0516636708645187,0.00391376449374829,0.0508757580462296,0.00330488602502042
"11422-8",340,-2.20727491318972,0.048790164169432,-0.7,0.6,0.1,0.124507141925969,0.0485585937301558,0.000917138777274091,0.0465545208850286,0.000901308500504899,0.0524441584845944,0.0042240475227936,0.0501720116599621,0.00220570684271249
"11422-9",340,-2.20727491318972,0.048790164169432,-0.7,0.6,0.1,0.128057638614407,0.0474810069724799,0.000774797472811576,0.0459810427415959,0.000763196177065611,0.0471492849452438,0.00227341827331461,0.0464035096793709,0.00217361747758844
"11422-10",340,-2.20727491318972,0.048790164169432,-0.7,0.6,0.1,0.124367581949123,0.0471525999843978,0.000963595325229853,0.0454986312205539,0.000955196543290447,0.0491134062295256,0.00340949660614555,0.0469889044731517,0.00195619596284496
"11422-11",340,-2.20727491318972,0.048790164169432,-0.7,0.6,0.1,0.12672768432047,0.0490845411316527,0.000667055161880953,0.0481876779055106,0.000662102736570705,0.0533280660947727,0.00306761460990055,0.048945024237076,0.00163056161772388
"11422-12",340,-2.20727491318972,0.048790164169432,-0.7,0.6,0.1,0.125592575704453,0.0472898583170029,0.000866285010951883,0.0461326022814924,0.000862679303670262,0.0466738613615546,0.00214837021762955,0.0453057458593156,0.00179133541748592
"11422-13",340,-2.20727491318972,0.048790164169432,-0.7,0.6,0.1,0.125262392527945,0.048537783414594,0.000877884813680103,0.0477588663524818,0.000878651072155403,0.0515027368364362,0.00391549749312715,0.0510136439054333,0.00203847259432287
"11422-14",340,-2.20727491318972,0.048790164169432,-0.7,0.6,0.1,0.123761517416256,0.0483667331299481,0.000911225655267751,0.0469800811109298,0.00090177730196555,0.049345207470506,0.00349976542164302,0.0485179521446124,0.00202042002247348
"11422-15",340,-2.20727491318972,0.048790164169432,-0.7,0.6,0.1,0.125024712022327,0.0492670042226018,0.000814767037159288,0.0486805155037278,0.000818217559010346,0.0571656426975999,0.00311067629343177,0.0520932661560988,0.0019911367048432
"11422-16",340,-2.20727491318972,0.048790164169432,-0.7,0.6,0.1,0.125577873154963,0.0487582394440351,0.000856055713307103,0.0466768746545786,0.000832706971192701,0.047543556147155,0.00382317550504608,0.0491403507140559,0.00221435545128067
"11422-17",340,-2.20727491318972,0.048790164169432,-0.7,0.6,0.1,0.124279942585154,0.0474821178420801,0.000966598291780698,0.0462301965708003,0.000969406428710986,0.0507318521736576,0.00479120050681945,0.0506719337553393,0.00306185770317151
"11422-18",340,-2.20727491318972,0.048790164169432,-0.7,0.6,0.1,0.124321892785125,0.0488092753877847,0.000760582417000499,0.0478934409340573,0.000762334847649086,0.050854703330977,0.00269918407011499,0.0514357976933993,0.00272867211264887
"11422-19",340,-2.20727491318972,0.048790164169432,-0.7,0.6,0.1,0.125870303336158,0.0496006235896432,0.000806410264950304,0.0476775173808139,0.000787974066199355,0.0503188194377933,0.00332538275025951,0.0503678942949138,0.00187302366832615
"11422-20",340,-2.20727491318972,0.048790164169432,-0.7,0.6,0.1,0.124730334203474,0.0463763696321151,0.000849831084376211,0.0449804773849085,0.000836672812754727,0.0530620492131053,0.00424463841614615,0.0494136390639996,0.00255231487053048
"11422-21",340,-2.20727491318972,0.048790164169432,-0.7,0.6,0.1,0.124258691049246,0.0485933414019503,0.000949819202852189,0.046563156376437,0.000932206261171361,0.0475099767411596,0.00294772808633163,0.0491829514350953,0.00361291488677219
"11422-22",340,-2.20727491318972,0.048790164169432,-0.7,0.6,0.1,0.125282761166254,0.0493008599388355,0.000921606507167653,0.0480142769981582,0.000925399548558401,0.0463303692005042,0.00364469979293421,0.0489634302772909,0.00325659749664406
"11422-23",340,-2.20727491318972,0.048790164169432,-0.7,0.6,0.1,0.124291419624598,0.0499436656467267,0.000979564631245054,0.0476854065013639,0.000964104450430145,0.0504185704500885,0.00238487966535797,0.0492756759315947,0.00152424963111534
"11422-24",340,-2.20727491318972,0.048790164169432,-0.7,0.6,0.1,0.125055667911761,0.0473953038655548,0.000718694589058875,0.0461097624464287,0.000714990118806831,0.0458108542613987,0.00238468709292874,0.0479861240356213,0.00195803413702883
"11422-25",340,-2.20727491318972,0.048790164169432,-0.7,0.6,0.1,0.125561551444243,0.0490216539356196,0.000881131605287082,0.0471391965666451,0.000864743912909318,0.0512917213022624,0.00212791288981023,0.0469336103674797,0.00202643085881749
"11422-26",340,-2.20727491318972,0.048790164169432,-0.7,0.6,0.1,0.124673020786162,0.0475160712924833,0.000883451533296524,0.0453266020066199,0.000860741934859174,0.0468876223123989,0.00235605380961493,0.0477590603135888,0.00145650617911797
"11422-27",340,-2.20727491318972,0.048790164169432,-0.7,0.6,0.1,0.123855650322855,0.0468634826063654,0.000944511978609134,0.0450534639594496,0.000925984482083661,0.0458179552763885,0.00285257903447528,0.0473417269167715,0.00292294723460064
"11422-28",340,-2.20727491318972,0.048790164169432,-0.7,0.6,0.1,0.125655643108279,0.0493998714406306,0.000761082878500949,0.0485693557471591,0.000761138503288548,0.0488768460336083,0.00280474354245548,0.0494822365531863,0.00248185679040338
"11422-29",340,-2.20727491318972,0.048790164169432,-0.7,0.6,0.1,0.125587390654191,0.0482683591607834,0.000787725616464318,0.0474612760388628,0.000784082889834924,0.0492625009561965,0.0024182394376283,0.050065969250947,0.00177119102588835
"11422-30",340,-2.20727491318972,0.048790164169432,-0.7,0.6,0.1,0.124850040626484,0.0485488914855214,0.000903957052078342,0.046715577642034,0.000880483936892128,0.0525543247122395,0.00292817606137469,0.0488354451825144,0.00270569742521501
"11422-31",340,-2.20727491318972,0.048790164169432,-0.7,0.6,0.1,0.125687880161869,0.0488497833501256,0.000811644759027584,0.0475530436157893,0.000807187976921913,0.0473749083408125,0.00326792249993547,0.050619362455915,0.00266011384944731
"11422-32",340,-2.20727491318972,0.048790164169432,-0.7,0.6,0.1,0.124819815110139,0.0483359443855271,0.000859357532707587,0.0461128416578468,0.000839928330588932,0.0493334244277832,0.0025236904240687,0.0483823081183436,0.00230393832210441
"11422-33",340,-2.20727491318972,0.048790164169432,-0.7,0.6,0.1,0.124289101379099,0.0500146370617206,0.000937270206051891,0.0482275936499462,0.000920039529869414,0.0517824297810987,0.00542141050157525,0.0501310245187249,0.00216037740384901
"11422-34",340,-2.20727491318972,0.048790164169432,-0.7,0.6,0.1,0.124198643525813,0.0491448629965294,0.000936481928730253,0.0474388236836136,0.000913974263410744,0.0526964929788732,0.00231531256289547,0.0491481557716832,0.00212782305965977
"11422-35",340,-2.20727491318972,0.048790164169432,-0.7,0.6,0.1,0.124224852440927,0.0475991574922353,0.000824029441464548,0.0455639344490785,0.000800620288834341,0.0473298184200783,0.0024273863254974,0.049272750252094,0.00204937895267259
"11422-36",340,-2.20727491318972,0.048790164169432,-0.7,0.6,0.1,0.125391853987783,0.0501234407262739,0.000853697916430833,0.0485992334857546,0.000841883841626131,0.0415050479322293,0.00496393137921851,0.0471128973454753,0.00183019452482779
"11422-37",340,-2.20727491318972,0.048790164169432,-0.7,0.6,0.1,0.125453434231565,0.0499045107376543,0.000850611009155449,0.0481188262411963,0.000832807501173867,0.0500763890292681,0.00391337737868425,0.048812013854518,0.0018059739119027
"11422-38",340,-2.20727491318972,0.048790164169432,-0.7,0.6,0.1,0.124408196582487,0.0483350788265163,0.000945267054042511,0.0468571482819818,0.000940504319693388,0.04870139652151,0.00417527231719395,0.0534525803811972,0.00289586044437172
"11422-39",340,-2.20727491318972,0.048790164169432,-0.7,0.6,0.1,0.124456861064074,0.0485127535880194,0.00094245199939337,0.0468277283253677,0.000931505700528895,0.049022253052016,0.00241823060667871,0.0473264483583477,0.00208860793984097
"11422-40",340,-2.20727491318972,0.048790164169432,-0.7,0.6,0.1,0.126350283270399,0.0489664215002142,0.000816683029761439,0.0478908211376644,0.000808729537756406,0.0483854073455606,0.00223671597945567,0.0485886957639983,0.00237754809072656
"11422-41",340,-2.20727491318972,0.048790164169432,-0.7,0.6,0.1,0.125845795959438,0.0486663775756052,0.000841790690366398,0.0468605485637074,0.000828515144270919,0.0477538919684999,0.0042173630080811,0.0475706404209708,0.00198183797819739
"11422-42",340,-2.20727491318972,0.048790164169432,-0.7,0.6,0.1,0.123891851052519,0.0492388289750382,0.000887605817464053,0.0480264197228896,0.000877211419044581,0.0523784187754749,0.00563587853294655,0.0553836607653408,0.00258098066859153
"11422-43",340,-2.20727491318972,0.048790164169432,-0.7,0.6,0.1,0.1257675849828,0.0490942431853328,0.000779677506806258,0.047865847158832,0.000776172761446218,0.0456877924392063,0.00161365285779735,0.0476860300992424,0.00167940087206572
"11422-44",340,-2.20727491318972,0.048790164169432,-0.7,0.6,0.1,0.125696394582464,0.0495375539800597,0.000775588321096809,0.0486127885296649,0.000777080910021471,0.0490471288856077,0.00304686276440252,0.0506841348024529,0.00154751037841559
"11422-45",340,-2.20727491318972,0.048790164169432,-0.7,0.6,0.1,0.123971854433174,0.0491759956715483,0.00103965644221292,0.047156523174598,0.00102698020706642,0.0479636265820713,0.00242534626800974,0.0498514062012485,0.00226631886874351
"11422-46",340,-2.20727491318972,0.048790164169432,-0.7,0.6,0.1,0.125561220463496,0.047642051252873,0.000838303987400532,0.0470771719185336,0.000841007311206123,0.0469289633605699,0.0018946014744432,0.0464689068882279,0.00260755964151815
"11422-47",340,-2.20727491318972,0.048790164169432,-0.7,0.6,0.1,0.12875898043619,0.0504395366893361,0.00076914614924033,0.0480574009970386,0.000747126726572812,0.0516359833240558,0.00248525238728141,0.0513958944479163,0.00255954814506314
"11422-48",340,-2.20727491318972,0.048790164169432,-0.7,0.6,0.1,0.125395600748294,0.0491604972404945,0.00080543449370348,0.0474464590350082,0.000797910190867062,0.0530182626837833,0.00393263724125759,0.0526859775189177,0.0027823571480898
"11422-49",340,-2.20727491318972,0.048790164169432,-0.7,0.6,0.1,0.125813460865403,0.0491779883555473,0.000854418243939427,0.0473041151052458,0.000837517869910353,0.0485773833208858,0.00376184445024644,0.0480403929302152,0.00166989469382182
"11422-50",340,-2.20727491318972,0.048790164169432,-0.7,0.6,0.1,0.124632517366617,0.0490376155050671,0.00097609210824307,0.0479894423627104,0.000977091960161239,0.0497341308628819,0.00463437188367311,0.0504288511766535,0.00208902809909098
"11422-51",340,-2.20727491318972,0.048790164169432,-0.7,0.6,0.1,0.125368539372311,0.0483549336221554,0.000928835639244773,0.0465115473875901,0.000916803479019472,0.0502952698796178,0.00404575009216968,0.049537765969999,0.00269211428168983
"11422-52",340,-2.20727491318972,0.048790164169432,-0.7,0.6,0.1,0.126546401336773,0.049134254676157,0.00085826712946749,0.0483200671459297,0.000864417023345686,0.0478662586512297,0.00198620788767145,0.0477873873933532,0.00226670351208344
"11422-53",340,-2.20727491318972,0.048790164169432,-0.7,0.6,0.1,0.124901649940922,0.0495120142309174,0.000874411743652875,0.0481399640377568,0.000873526418210556,0.0542773827963047,0.0047898044944098,0.0508511902343848,0.00234908694889772
"11422-54",340,-2.20727491318972,0.048790164169432,-0.7,0.6,0.1,0.125802709573998,0.0477678716067155,0.00084095615590978,0.0460229960206544,0.000827981625778959,0.0471877530249735,0.00321557849179155,0.0472388785140652,0.00160219934249047
"11422-55",340,-2.20727491318972,0.048790164169432,-0.7,0.6,0.1,0.124278319176776,0.0498094579864296,0.000861233440144192,0.0479192709483718,0.000850046169472885,0.0495836869020972,0.00179029197343675,0.0496804723467564,0.00201517453538217
"11422-56",340,-2.20727491318972,0.048790164169432,-0.7,0.6,0.1,0.126137045640383,0.0491010404906789,0.000773619019086403,0.0483713365037594,0.000775306861246658,0.0474733911872505,0.00232061749967579,0.0487462875217656,0.00226977744532896
"11422-57",340,-2.20727491318972,0.048790164169432,-0.7,0.6,0.1,0.124258709561618,0.0472306376791157,0.000988819339618549,0.0448166776788754,0.000957427018257621,0.0507944933668352,0.0037219970188151,0.0484359892854701,0.00232489220316572
"11422-58",340,-2.20727491318972,0.048790164169432,-0.7,0.6,0.1,0.125149837817467,0.0490031286346815,0.000878209821981746,0.0475504012631831,0.000867032407579085,0.0523352322281765,0.00520420873996029,0.053364426888579,0.00208759002486704
"11422-59",340,-2.20727491318972,0.048790164169432,-0.7,0.6,0.1,0.124849434945253,0.0470694575045226,0.000825679854534682,0.0454309922209175,0.000807240726453294,0.0517181284927737,0.00337209349541343,0.0482413164039246,0.00279150737892325
"11422-60",340,-2.20727491318972,0.048790164169432,-0.7,0.6,0.1,0.125325889103449,0.0496353416667825,0.000953222155249756,0.0490322840346091,0.000958608209407311,0.0362602663272,0.00524492206320174,0.0477505741923402,0.00222021235709366
"11422-61",340,-2.20727491318972,0.048790164169432,-0.7,0.6,0.1,0.123366836820788,0.0495752333068685,0.000898667637072784,0.0480515665763092,0.000886569205427561,0.0633276656348982,0.00509009203311563,0.0547297948347516,0.0023275705159597
"11422-62",340,-2.20727491318972,0.048790164169432,-0.7,0.6,0.1,0.125975029399105,0.0479425047062053,0.000586656523268949,0.0468207663832098,0.000578110488637669,0.048015672956879,0.00255151438655986,0.0501171609291494,0.00278944395597492
"11422-63",340,-2.20727491318972,0.048790164169432,-0.7,0.6,0.1,0.125328421052334,0.0488722893908366,0.000802097253225599,0.0472105756270361,0.000794689043066467,0.052568326782455,0.00411847407607322,0.0539931001025622,0.00319527198591686
"11422-64",340,-2.20727491318972,0.048790164169432,-0.7,0.6,0.1,0.125373107053273,0.0484171834526521,0.000853387153932978,0.0466069585357116,0.000836371498403417,0.0558868872225359,0.00311541842339939,0.052636993784884,0.00228350527134773
"11422-65",340,-2.20727491318972,0.048790164169432,-0.7,0.6,0.1,0.127781342321759,0.048599972492468,0.000713085272369082,0.0469770197405135,0.000699085996704611,0.0440337733282371,0.00274647041567642,0.0467837795312625,0.00192289040017303
"11422-66",340,-2.20727491318972,0.048790164169432,-0.7,0.6,0.1,0.127489796924555,0.0486255398115562,0.00072464059930683,0.0466760164090275,0.000704441480721659,0.0508231415451953,0.00284137084715202,0.0510168333219542,0.00194746504643798
