"sim","N","beta0","beta1","muU","sigmaU","pV","avg_prev","beta_gs","se_beta_gs","beta_n","se_beta_n","beta_cc","se_beta_cc","beta_imp","se_beta_imp"
"11422-1",340,-2.20727491318972,-0.0512932943875506,-0.7,0.6,0.1,0.0979543402295239,-0.0505044994038394,0.00128868116535075,-0.0482662330754015,0.00125825337953772,-0.0514152783859103,0.00460989035089381,-0.0513711727177413,0.002497251812034
"11422-2",340,-2.20727491318972,-0.0512932943875506,-0.7,0.6,0.1,0.0978906188591731,-0.0523070617891408,0.00129962965714646,-0.0485137189688958,0.00123160588427469,-0.0555549591056478,0.00609006775112464,-0.0573945231567214,0.00273950862816091
"11422-3",340,-2.20727491318972,-0.0512932943875506,-0.7,0.6,0.1,0.0964222340844889,-0.0526692615399625,0.00118026114571809,-0.0501578202232708,0.00113847510287314,-0.0521477389882201,0.00315916974744613,-0.0515659477379653,0.00355409563736872
"11422-4",340,-2.20727491318972,-0.0512932943875506,-0.7,0.6,0.1,0.0977901610966123,-0.052491942162036,0.00129753312372184,-0.0510266849806333,0.0012834067838143,-0.0514562301487992,0.00411529747106275,-0.0508141557834569,0.00208636724503325
"11422-5",340,-2.20727491318972,-0.0512932943875506,-0.7,0.6,0.1,0.097581447721393,-0.0498401192369702,0.0012216359223232,-0.0479979359842411,0.00119294757453849,-0.0460919247504075,0.00409305482596967,-0.0481138771347085,0.00251708075671731
"11422-6",340,-2.20727491318972,-0.0512932943875506,-0.7,0.6,0.1,0.0980506117538783,-0.0488341872013348,0.00128643520319692,-0.0450251474883635,0.00123154437725063,-0.0521572085379367,0.00308900871025921,-0.0478754231736747,0.00263490981210738
"11422-7",340,-2.20727491318972,-0.0512932943875506,-0.7,0.6,0.1,0.0975475642012592,-0.0512145648483547,0.00124771237873745,-0.0495983543273471,0.0012287761826974,-0.0454569538275347,0.00464475935677688,-0.0515284525085462,0.00352214475034485
"11422-8",340,-2.20727491318972,-0.0512932943875506,-0.7,0.6,0.1,0.0978463997474331,-0.0508524275304874,0.00129822952242685,-0.0480462263534522,0.00125053814520633,-0.0504727780940728,0.00609134242129488,-0.0514453995816279,0.00257434554648297
"11422-9",340,-2.20727491318972,-0.0512932943875506,-0.7,0.6,0.1,0.0962880770531242,-0.0525699847321144,0.00113019116701054,-0.0505179455325983,0.00111402011952381,-0.0500676217578059,0.00303016137401004,-0.0491962655453653,0.00208999393162598
"11422-10",340,-2.20727491318972,-0.0512932943875506,-0.7,0.6,0.1,0.097835419713116,-0.0513114052206985,0.00127633778318538,-0.0485790084301319,0.00123675647543005,-0.0549021793221637,0.00365048603488055,-0.050520992072216,0.00312794401138042
"11422-11",340,-2.20727491318972,-0.0512932943875506,-0.7,0.6,0.1,0.0974079968687507,-0.0516420861600018,0.00104464416280989,-0.0502546013475152,0.0010236239454991,-0.0505525910898303,0.00310122671771308,-0.0497154492863816,0.00270295242969248
"11422-12",340,-2.20727491318972,-0.0512932943875506,-0.7,0.6,0.1,0.0982516560764538,-0.0513991503564193,0.00124868319806627,-0.0484080439736052,0.00120790629042636,-0.0527972359463427,0.00451427685607378,-0.0527314970630393,0.00254811155687194
"11422-13",340,-2.20727491318972,-0.0512932943875506,-0.7,0.6,0.1,0.0979921283591572,-0.0513449433843312,0.00124274656107521,-0.0487479732840721,0.00120839495899209,-0.0551404719481135,0.00420094757343019,-0.0490902177610847,0.00181908575587403
"11422-14",340,-2.20727491318972,-0.0512932943875506,-0.7,0.6,0.1,0.0981690338919517,-0.0505674666034367,0.00129340248082605,-0.0477427525329097,0.00124520549242448,-0.0504474333630392,0.00409437900389732,-0.0517054369882588,0.00313323666019675
"11422-15",340,-2.20727491318972,-0.0512932943875506,-0.7,0.6,0.1,0.0973661847932012,-0.0519001077274131,0.00119870628006828,-0.049223330670938,0.001151792546978,-0.0512463275850369,0.00445838887600592,-0.0496624717143876,0.00318592320869348
"11422-16",340,-2.20727491318972,-0.0512932943875506,-0.7,0.6,0.1,0.0977821447889749,-0.0539626646176875,0.0012235002162842,-0.0507130140875099,0.00116703063700607,-0.0517630448745394,0.00395860313435028,-0.053252974773855,0.00299757050287689
"11422-17",340,-2.20727491318972,-0.0512932943875506,-0.7,0.6,0.1,0.0972329108423843,-0.0508533100797174,0.00129304499268745,-0.0496041215884337,0.00127520268972205,-0.0540510519012734,0.00367329612346439,-0.0488562415146078,0.00276304905285127
"11422-18",340,-2.20727491318972,-0.0512932943875506,-0.7,0.6,0.1,0.0983071965713207,-0.0518016437905611,0.00123059585410994,-0.0490348097705941,0.00118295753083075,-0.0519098065186236,0.00384027336377208,-0.0514362692741888,0.00212484368301816
"11422-19",340,-2.20727491318972,-0.0512932943875506,-0.7,0.6,0.1,0.0973979324025825,-0.0502489116875372,0.00120649347968735,-0.0483099280632388,0.00118207694968569,-0.0330479702605333,0.00509096041276506,-0.0473557453861535,0.00183306793930546
"11422-20",340,-2.20727491318972,-0.0512932943875506,-0.7,0.6,0.1,0.0971078460476626,-0.0538630781598544,0.0012078848777141,-0.0506863106554494,0.00116314791555454,-0.0520594905590759,0.00428208944587594,-0.0528668934911506,0.0026627595931389
"11422-21",340,-2.20727491318972,-0.0512932943875506,-0.7,0.6,0.1,0.0975805366598232,-0.0492289179527021,0.00129573278412803,-0.045696210713999,0.00123840911352644,-0.0500468093331983,0.00331051767513621,-0.0483003386864632,0.00301176166252487
"11422-22",340,-2.20727491318972,-0.0512932943875506,-0.7,0.6,0.1,0.0977039882580776,-0.0508324607959414,0.00124083794001071,-0.0481181009033663,0.00118655655596108,-0.0443906205318752,0.00403160308309103,-0.0477819523679416,0.00270217363638799
"11422-23",340,-2.20727491318972,-0.0512932943875506,-0.7,0.6,0.1,0.0973424158703854,-0.049934959548046,0.00129116806371083,-0.0473177280170451,0.00124224127422362,-0.0547941367017072,0.00441064368903147,-0.0497413180783844,0.00273212566536579
"11422-24",340,-2.20727491318972,-0.0512932943875506,-0.7,0.6,0.1,0.0974750189026378,-0.0526086043703726,0.00118021610730837,-0.0496229296746777,0.00113020069583656,-0.0553193407296013,0.00363938181687496,-0.0506047825605137,0.00255242848236603
"11422-25",340,-2.20727491318972,-0.0512932943875506,-0.7,0.6,0.1,0.0977529804504224,-0.0511845984717765,0.00122287352938636,-0.048952678931392,0.00119516350581027,-0.0500751080143339,0.00574390978316153,-0.0549039899339221,0.00218613879386582
"11422-26",340,-2.20727491318972,-0.0512932943875506,-0.7,0.6,0.1,0.0986890971745821,-0.052301208832092,0.00124948485204859,-0.0495899524125506,0.00120958664462078,-0.0455525339083157,0.00380549606698672,-0.0503208622742384,0.00308287469066704
"11422-27",340,-2.20727491318972,-0.0512932943875506,-0.7,0.6,0.1,0.0981693893573816,-0.0533800927740908,0.00126835951949856,-0.0499225758151828,0.00122236533223389,-0.0452662895860156,0.00379433548973201,-0.0504814318261243,0.00264690473895481
"11422-28",340,-2.20727491318972,-0.0512932943875506,-0.7,0.6,0.1,0.098314268664502,-0.0517738515567593,0.00115599221161911,-0.0487936807705533,0.00111048932607544,-0.052746821783428,0.00342771054904456,-0.0512714284048685,0.0025138047021129
"11422-29",340,-2.20727491318972,-0.0512932943875506,-0.7,0.6,0.1,0.0970402760107944,-0.0521870102619972,0.00116604150886686,-0.0506994155434074,0.00115170076682122,-0.0509084461263964,0.00430969166616131,-0.051975338044498,0.00312915611774493
"11422-30",340,-2.20727491318972,-0.0512932943875506,-0.7,0.6,0.1,0.0968631240749927,-0.0500707810123518,0.00127277058812489,-0.0482555117949643,0.0012579591056552,-0.0496921797989555,0.00368881376621135,-0.0509799102004685,0.00268797340275251
