"sim","N","beta0","beta1","muU","sigmaU","pV","avg_prev","beta_gs","se_beta_gs","beta_n","se_beta_n","beta_cc","se_beta_cc","beta_imp","se_beta_imp"
"11423-1",340,-1.04982212449868,0.00995033085316809,-0.7,0.6,0.1,0.357394965611116,0.00988602947210363,0.000676543885523855,0.00946973431860354,0.000671800640971236,0.00978858856843242,0.00252107384005835,0.00992520483813804,0.00113364233254733
"11423-2",340,-1.04982212449868,0.00995033085316809,-0.7,0.6,0.1,0.359561054492908,0.0103030171690677,0.000506703838183681,0.010013966109264,0.000502157778100304,0.0101624898757088,0.00182023206063494,0.0105338204384843,0.000840311796740011
"11423-3",340,-1.04982212449868,0.00995033085316809,-0.7,0.6,0.1,0.358398489401027,0.00937782936540591,0.000498374641929155,0.00898657645581255,0.000488946800447532,0.00821809703189991,0.00166514226376693,0.00913346656193123,0.0006444995124803
"11423-4",340,-1.04982212449868,0.00995033085316809,-0.7,0.6,0.1,0.358530022160411,0.00930214162245545,0.000591067050105975,0.00876483044229057,0.000568027196649365,0.0100594272124245,0.00190775167005849,0.00867745973429215,0.000878970899116263
"11423-5",340,-1.04982212449868,0.00995033085316809,-0.7,0.6,0.1,0.358332006558091,0.0102052345783904,0.00057431249656441,0.00977012191914787,0.000563903169312287,0.0106398720917685,0.00198648227949651,0.0104810171996921,0.000816176192783393
"11423-6",340,-1.04982212449868,0.00995033085316809,-0.7,0.6,0.1,0.358342327246995,0.0110004411371833,0.000501112400852981,0.0107662491808548,0.000502097630164436,0.00658506892473902,0.00303121372919328,0.0107769792372385,0.000678755419653747
"11423-7",340,-1.04982212449868,0.00995033085316809,-0.7,0.6,0.1,0.358582873063011,0.0102261893092046,0.000571852477696391,0.00981617250217888,0.000562753457330017,0.00899752424627304,0.00187986680914398,0.0104610073091022,0.00108485194840546
"11423-8",340,-1.04982212449868,0.00995033085316809,-0.7,0.6,0.1,0.358054793679128,0.0104376580386596,0.00055985372518065,0.010054614916908,0.00055213366168569,0.0110833911865595,0.00152803358876871,0.00989447321129154,0.000824913293856162
"11423-9",340,-1.04982212449868,0.00995033085316809,-0.7,0.6,0.1,0.35779634251259,0.00936066736884094,0.000551853838160861,0.00912670116373054,0.000547470601876803,0.0102294602362953,0.00138751827290006,0.00931469101623645,0.000738296926749358
"11423-10",340,-1.04982212449868,0.00995033085316809,-0.7,0.6,0.1,0.358976795363976,0.00962939618483835,0.000571049850349736,0.00942460721547232,0.000563410962881108,0.00997406930430123,0.00157589595641697,0.00954097542364651,0.000850834955350631
"11423-11",340,-1.04982212449868,0.00995033085316809,-0.7,0.6,0.1,0.35973951027312,0.0100279070797327,0.000531162050864145,0.00965579561443227,0.000525049627254096,0.00896132959218346,0.00132485267892904,0.009553843599442,0.000697928205057494
"11423-12",340,-1.04982212449868,0.00995033085316809,-0.7,0.6,0.1,0.359303953049795,0.00965674521356935,0.000621282211276831,0.00895065007722501,0.000599583183220163,0.00896624016240653,0.00208418836713447,0.00889571247835604,0.00105187350891763
"11423-13",340,-1.04982212449868,0.00995033085316809,-0.7,0.6,0.1,0.358302515073716,0.010222034110893,0.00057811147915793,0.00955691113640386,0.000558015986121023,0.00745319302329242,0.00196415423147362,0.0101628516157658,0.000772686888935564
"11423-14",340,-1.04982212449868,0.00995033085316809,-0.7,0.6,0.1,0.358728718018202,0.00900867095140488,0.000551146291159028,0.00873359791909786,0.000548389629624953,0.00967636119091327,0.00166518249841909,0.00911850461268795,0.000681244645399916
"11423-15",340,-1.04982212449868,0.00995033085316809,-0.7,0.6,0.1,0.357393334645295,0.0104372541310945,0.000576693378458054,0.0097101572133347,0.000560754352229715,0.00625328212650021,0.0022508456646466,0.010529624284587,0.000782545775942563
"11423-16",340,-1.04982212449868,0.00995033085316809,-0.7,0.6,0.1,0.359722959277222,0.0093430659470894,0.000501487379420102,0.00921421659097191,0.000496407954535873,0.00954122557251458,0.00227785114442907,0.00985692113042472,0.000829789329030086
"11423-17",340,-1.04982212449868,0.00995033085316809,-0.7,0.6,0.1,0.35887113802609,0.00999482962145533,0.000502488224822947,0.00940397833690134,0.00048844251602638,0.00852907538593602,0.00145720772486546,0.00951312674192808,0.000686464102534229
"11423-18",340,-1.04982212449868,0.00995033085316809,-0.7,0.6,0.1,0.358728989139111,0.0101764482024437,0.000537669631069613,0.00981442461357846,0.000528350567278674,0.0101196282720747,0.00166021072773225,0.00985173538427732,0.0007693477766359
