"sim","N","beta0","beta1","muU","sigmaU","pV","avg_prev","beta_gs","se_beta_gs","beta_n","se_beta_n","beta_cc","se_beta_cc","beta_imp","se_beta_imp"
"11431-1",340,-2.65926003693278,0,-0.7,0.6,0.1,0.0701873259101638,0.00128385321506986,0.00139383068761604,0.00124906495229374,0.00134968761518833,-0.00948651386804418,0.0050938201902428,0.00237651711479108,0.00227778274434947
"11431-2",340,-2.65926003693278,0,-0.7,0.6,0.1,0.0698204431403522,-0.000625039270648566,0.00126651425374784,-0.000375686318859519,0.00123644767996477,0.00380788012183677,0.00362158591859599,0.00127210546031017,0.00161468775358829
"11431-3",340,-2.65926003693278,0,-0.7,0.6,0.1,0.0699778262154406,0.00136071575535951,0.00121607414147543,0.00149985681918997,0.00118880886335538,-0.00157519921574082,0.00305447446038054,0.00144800451843063,0.00165099061811927
"11431-4",340,-2.65926003693278,0,-0.7,0.6,0.1,0.0704984444941988,-0.00374148974215505,0.00128549785053557,-0.00385815804571021,0.00126024372888445,-0.00761513921405873,0.00459894840389053,-0.00293027365244862,0.0017900844401312
"11431-5",340,-2.65926003693278,0,-0.7,0.6,0.1,0.0704238390887333,0.000568055310354895,0.00151060817241683,0.000287844653766678,0.0014794902010561,0.00690615979028981,0.00480679403870428,0.00320009955311233,0.0021991863013109
"11431-6",340,-2.65926003693278,0,-0.7,0.6,0.1,0.0702807461547258,-0.000208531522381762,0.00137218694066551,-0.000171640265445806,0.00136922003473117,-0.0024976719010809,0.00368062859329228,-0.00150960455235512,0.00163176192409845
"11431-7",340,-2.65926003693278,0,-0.7,0.6,0.1,0.0699065931096817,-0.00214432438347394,0.00131281573396591,-0.00143313261473623,0.00128534354713921,-0.00417940994908705,0.00453502270206699,-0.00155413106421764,0.00173671097556084
"11431-8",340,-2.65926003693278,0,-0.7,0.6,0.1,0.0700687220984581,-0.000624271346782875,0.00100793675796334,-0.000445044134663856,0.000989793503610015,-0.0135805038503986,0.00523234883758361,-0.00128375951471366,0.00114709821149711
"11431-9",340,-2.65926003693278,0,-0.7,0.6,0.1,0.0699272995393139,0.000599041656313758,0.00128295711146838,0.000700734286742431,0.00126368302174256,-0.00254563793946454,0.00385274065417296,0.000462507336132737,0.00148064295731167
"11431-10",340,-2.65926003693278,0,-0.7,0.6,0.1,0.0706155090476385,-0.0022264279980937,0.00137110875184387,-0.00183836712726551,0.00134553295390657,-0.00109052217320555,0.00444829072060906,-0.00239312216677731,0.00193504917571675
"11431-11",340,-2.65926003693278,0,-0.7,0.6,0.1,0.0701185413000779,-0.00116033164478215,0.00122902467464594,-0.000947637774373667,0.00120820867663301,0.00184723552901926,0.00371204993277789,-0.000254487812946326,0.00146761808767122
"11431-12",340,-2.65926003693278,0,-0.7,0.6,0.1,0.069670544496054,-0.000822959094930078,0.001347665988986,-0.00121672089713454,0.00129965584463931,-0.00442976786838392,0.00501391656937427,-0.00034851691825175,0.00169091920145387
"11431-13",340,-2.65926003693278,0,-0.7,0.6,0.1,0.0700733959416605,0.00143889636774688,0.00126292537602854,0.00194642305569304,0.00123771386445067,-0.00553613200294953,0.00499606054893177,0.00207586239652164,0.00151121904355058
"11431-14",340,-2.65926003693278,0,-0.7,0.6,0.1,0.0698616913792393,0.0019056200221541,0.00151411676799812,0.00187606232617255,0.0014643253693877,0.00381846661363918,0.00675159153582752,0.00136267752948022,0.00196664379317291
"11431-15",340,-2.65926003693278,0,-0.7,0.6,0.1,0.0697497127556038,0.000477551400363158,0.00123923887338383,0.000761507745731287,0.00121393132940432,0.00406881212422802,0.00244501525164955,0.000197342568635344,0.00158184784328808
"11431-16",340,-2.65926003693278,0,-0.7,0.6,0.1,0.0701957957350692,-0.00192423317682805,0.00121976766604164,-0.00191219387609543,0.00121445648702306,-0.00292226606645647,0.00432718643747902,-0.00207865030155335,0.00155304276320979
"11431-17",340,-2.65926003693278,0,-0.7,0.6,0.1,0.0696357411169899,0.000108694678013325,0.00131764204420759,-0.00023962217089495,0.0012902065803857,0.000695176601656818,0.00417869298614666,0.00111834410972615,0.00168078245300044
"11431-18",340,-2.65926003693278,0,-0.7,0.6,0.1,0.0698662474744904,-0.00032218681399624,0.00131101580051292,-0.000592597820868645,0.0013131265384572,-0.000539659927140162,0.00459206891876018,0.0016034504490796,0.00153983375102428
"11431-19",340,-2.65926003693278,0,-0.7,0.6,0.1,0.0702205230720368,-0.000304286803229753,0.00129243633631063,-9.66245084240801e-06,0.00128491425058209,-0.00179282657649175,0.00264117488570888,-0.000536399565852037,0.0015551588309123
"11431-20",340,-2.65926003693278,0,-0.7,0.6,0.1,0.0698504523039038,0.000746771758064083,0.00119167970857815,0.000991341926979423,0.0011681877903316,-0.00322266468977947,0.00470925349214447,8.74822212123388e-05,0.00151347967648174
"11431-21",340,-2.65926003693278,0,-0.7,0.6,0.1,0.069988543393586,0.00268009134703181,0.00140393108668883,0.00249278295825166,0.00137231524122568,0.00392283280481624,0.00311685715797218,0.00270283191884299,0.00163138713859434
"11431-22",340,-2.65926003693278,0,-0.7,0.6,0.1,0.0693999780221854,0.00170287402261133,0.00143430143747501,0.00204976928728223,0.00139637251483575,0.00132079124378954,0.00421807653404831,0.00173132171891089,0.00210975063123631
"11431-23",340,-2.65926003693278,0,-0.7,0.6,0.1,0.0699342723062531,-0.00118753264769113,0.0013943687493269,-0.00105934387078562,0.00133513102819376,0.00166166052777291,0.00519369968321318,-0.00138955982051991,0.00181232093688779
"11431-24",340,-2.65926003693278,0,-0.7,0.6,0.1,0.0701595638784144,0.00119088523003615,0.00125767916730844,0.000972578317539503,0.00121637343216124,0.00114975879964716,0.0051082153398986,-3.410975732536e-06,0.00154806231560554
"11431-25",340,-2.65926003693278,0,-0.7,0.6,0.1,0.0699747366952036,-0.000480895689203651,0.00123142492978458,-0.000701732273391579,0.00122671762087182,-0.00722728476477306,0.00440823233668046,-0.000760760743644311,0.00173445499938452
"11431-26",340,-2.65926003693278,0,-0.7,0.6,0.1,0.0698395981996846,-0.00292343725852181,0.00130938058074359,-0.00239149787696819,0.00126731030023186,-0.00491214719884617,0.00381682128515307,-0.00396718837109629,0.00174885847754684
"11431-27",340,-2.65926003693278,0,-0.7,0.6,0.1,0.0696337506501501,-0.000167583778595146,0.00126404007136713,-0.000314857710666753,0.00122942162723589,-0.000419366249640574,0.00405559604414559,0.000431908965239064,0.00155423957014806
"11431-28",340,-2.65926003693278,0,-0.7,0.6,0.1,0.0702491213728628,-0.00095130264983798,0.00116283218169337,-0.000634033635807052,0.00114349195954292,0.000202649602258529,0.00347684204587014,-0.000505123166431909,0.00129389838891889
"11431-29",340,-2.65926003693278,0,-0.7,0.6,0.1,0.0698668155306413,-0.0011758638634884,0.00129163014322189,-0.000535208760301257,0.00125955686679138,0.00421621425878898,0.00438428201670913,-0.0015419051868792,0.00188738011880326
"11431-30",340,-2.65926003693278,0,-0.7,0.6,0.1,0.0698535379101553,-0.00289044574492516,0.00143379801288907,-0.00275926037097523,0.00140660273102687,8.82796634255643e-05,0.00470206848256725,-0.00319630686850392,0.00196776208069906
"11431-31",340,-2.65926003693278,0,-0.7,0.6,0.1,0.0701226325535698,0.000996597954289081,0.00129653259773619,0.000802722111776452,0.00126132376161655,0.00986922168682435,0.00586768813346727,0.00232880130786879,0.00158659875961234
"11431-32",340,-2.65926003693278,0,-0.7,0.6,0.1,0.0704697352258392,0.000191264793327903,0.00123027892090994,0.000598604087335787,0.00120868183650452,-0.00405817734794223,0.00385431515432871,-0.000341730032436143,0.00139318589239998
"11431-33",340,-2.65926003693278,0,-0.7,0.6,0.1,0.070102294789816,-0.00137197940228738,0.00121775114491792,-0.00158169068323401,0.00121306230604584,0.00289640781121201,0.00319531046413455,-0.000685579885109632,0.00139923405634739
"11431-34",340,-2.65926003693278,0,-0.7,0.6,0.1,0.0700358133719172,-0.000562176893793311,0.0013430111309077,-0.00125354183450134,0.00130858322754038,0.00253232011543731,0.00609392248031663,0.000955651683673535,0.00190662777167513
"11431-35",340,-2.65926003693278,0,-0.7,0.6,0.1,0.0697754246488392,0.000906074119949978,0.00127653085474543,0.00116259986524339,0.00125074853815556,0.00282122196164048,0.0039283285711851,0.000163436068093249,0.00177175650637468
"11431-36",340,-2.65926003693278,0,-0.7,0.6,0.1,0.0701290160206504,-0.000110109086901421,0.00122288068374368,-0.000204584408232544,0.00120651752778576,-0.00102955064559349,0.00513155812429959,-0.00145661512447578,0.00163908302948164
