"sim","N","beta0","beta1","muU","sigmaU","q","tau","avg_prev","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_imp","se_beta0_imp","beta1_imp","se_beta1_imp"
"11422-1",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.374165738677394,0.115021318941519,-2.20172184232694,0.00510114587920249,0.0100717401344301,0.00146772345366076,-2.19670457148525,0.00459466955191895,0.0109541733782303,0.00157798033126994,-2.20373027527213,0.0170649665629681,0.0102341446693151,0.00560345767014132,-2.19948776631464,0.00615411305580232,0.00922156915932062,0.00199132686886416
"11422-2",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.374165738677394,0.115574904880389,-2.19741049145307,0.00569162832956098,0.00930228410587342,0.00155173951733991,-2.19210162304758,0.00511821192574196,0.00991442671910234,0.00166530943040813,-2.20033528514283,0.0185594093358426,0.00635790780117435,0.00535132727633402,-2.19374248509396,0.00659977719658676,0.00764355543335113,0.00199703893398203
"11422-3",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.374165738677394,0.115135529282271,-2.19801429163982,0.00513445581078543,0.00877514416580659,0.00148381326163677,-2.19324001072632,0.00459705388225183,0.00929511502040934,0.00158940363759311,-2.19583461483681,0.0168608768872156,0.0059279989758292,0.00454796740265634,-2.19524445818807,0.00593488003049072,0.00771478806077659,0.00191650189631198
"11422-4",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.374165738677394,0.115685674780775,-2.20686113882602,0.00534310813837928,0.0135179577232825,0.00153401805518381,-2.19808030997083,0.00479345790331482,0.0136676536439871,0.00164832879963092,-2.20029959080983,0.0167186209414388,0.0120323413700457,0.00463299943475617,-2.2068402826195,0.00642116109590583,0.0136213976997876,0.00199857505648782
"11422-5",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.374165738677394,0.115183073807935,-2.19502875513695,0.00533464565839235,0.00756860837849479,0.00155643832136425,-2.19151179650116,0.00477872965983447,0.00841534767001248,0.00167949692491014,-2.18346335363578,0.0164432124091849,0.00725215311756686,0.00482607841079332,-2.19510309984333,0.0071712442755288,0.00759550375955029,0.00245640624778965
"11422-6",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.374165738677394,0.115784403004501,-2.19197637557336,0.00558961393061636,0.00838235463185949,0.00157526446054821,-2.18759169398481,0.00505261882577839,0.00903752356224699,0.00169332614819323,-2.18314111414329,0.0171838510438967,0.00327630140166441,0.00557446207488685,-2.1867947386586,0.00693438235029471,0.0064358420199806,0.00233362203234368
"11422-7",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.374165738677394,0.115854157833061,-2.19750965133872,0.00557819494463792,0.0107109060944386,0.00150868271929253,-2.19186996569636,0.00508361740095384,0.0114070222797213,0.00161887695229081,-2.19579235150046,0.0168275905592942,0.0102269952978758,0.00438188559947405,-2.20142376188246,0.00633883821874032,0.0122441992980916,0.00186323030251774
"11422-8",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.374165738677394,0.115432860018487,-2.20172428173624,0.00535793956338008,0.0110738497674053,0.00149429530142582,-2.19519649833909,0.00485849113074471,0.0115110830078289,0.00161018094762469,-2.22389109820512,0.0158640165143502,0.0176204647552943,0.00429294669527027,-2.20527679740766,0.00660663427524617,0.0124455545209226,0.0020901681715068
"11422-9",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.374165738677394,0.115341744168717,-2.20184493163367,0.00570602859492615,0.0101345333307934,0.00154798150580386,-2.19435941033891,0.0051355713896259,0.00983742758848207,0.00164636131055576,-2.17413850515959,0.0179790504201684,0.00568692086164607,0.00526365579122343,-2.20283020794451,0.00654953124326658,0.0105425959460055,0.00197952131262642
"11422-10",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.374165738677394,0.115920877964284,-2.19526577711449,0.00537629179489481,0.0104829687073957,0.00153361911194286,-2.18782409308013,0.00485021799474674,0.0102572478835724,0.00165969455429771,-2.19132593039153,0.0165565438266395,0.00730313398161082,0.00499138958450448,-2.19632934350247,0.0062145513581648,0.0110211245120898,0.0020704155199716
"11422-11",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.374165738677394,0.11547088158986,-2.19902163388418,0.00515929462206566,0.0106185668274419,0.00148324574054695,-2.19325950376066,0.00460022271157061,0.0114945515844116,0.0015883777725512,-2.18462985913107,0.0174593559211882,0.00497647901843982,0.00511649280937146,-2.20068305044819,0.00583006305760873,0.0112391607320437,0.00184006716628811
"11422-12",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.374165738677394,0.115705732545742,-2.20161477625425,0.00564900817975079,0.0113281413910542,0.00155189649899992,-2.19544021057669,0.00509213662538749,0.0121230622963768,0.00166582730674621,-2.21374547329259,0.0180113703291282,0.00798015323526978,0.00397868521346429,-2.20018550324744,0.00680875407106511,0.010934525532899,0.00213753262914535
"11422-13",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.374165738677394,0.116114017175331,-2.19249516696316,0.00531738981915983,0.0095807832710017,0.00148888763367586,-2.18710498948733,0.00477211612357388,0.0101521783104035,0.00159419161330911,-2.20374395960704,0.0169899727111419,0.0106654047808516,0.00501676639018905,-2.19035536648252,0.00631187754656516,0.00884601733145124,0.00199307629612424
"11422-14",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.374165738677394,0.115343316506076,-2.19655852111918,0.00529780056666569,0.00892312903781808,0.00147751136546624,-2.19277310171586,0.0047742598388092,0.010036563308623,0.00158303860108607,-2.20582624050306,0.015053292642897,0.00609173470179684,0.00484664176110438,-2.19327211172996,0.00642678740830582,0.00771023760960148,0.00205908388099407
"11422-15",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.374165738677394,0.116050501598203,-2.19159536840644,0.00545317134917955,0.00915964567713374,0.00153586644096473,-2.18576271784061,0.00489671472217797,0.00930279202028908,0.00162926603594605,-2.21626178287739,0.0174374216504475,0.0177969822830847,0.00462597873820804,-2.18800421999364,0.00677063102227661,0.00780595278137836,0.00224483153730479
"11422-16",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.374165738677394,0.116028611044841,-2.19427407958686,0.0054461825757707,0.0102315954905535,0.00156536215547873,-2.18812092701921,0.00490533405913799,0.0105540150016419,0.00168302597744532,-2.2002399404423,0.0169195608991181,0.00939866606100105,0.00458511261615823,-2.18992950548812,0.0068743764578051,0.00841340167354356,0.00227212928592282
"11422-17",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.374165738677394,0.11589183371701,-2.19423944839898,0.00524553729025315,0.009535348637257,0.00148541164615284,-2.18885384330475,0.004701816717498,0.0100831659353719,0.00158905605057701,-2.20364433176542,0.0174442171255126,0.01182126788324,0.00528205920062001,-2.19790366609554,0.00662926084204427,0.0106836975327821,0.00215838720490059
"11422-18",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.374165738677394,0.1156607201318,-2.19883219447313,0.0052810225418658,0.0107454402910533,0.00152929773974339,-2.19323549814366,0.00472528519418879,0.0115390850704451,0.00162687993210537,-2.20206803689088,0.0173225448400405,0.00953802162026988,0.00485175146943858,-2.19986402692799,0.00600674573233197,0.0113254262502613,0.00194292008438768
"11422-19",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.374165738677394,0.115138278940852,-2.20051915512559,0.00544022922305465,0.00948369910864274,0.00158538623648281,-2.19495437460335,0.0048755248340828,0.0098354665643801,0.00169806903463725,-2.18899451491855,0.0182379508918326,0.00471271606921794,0.00497391947817869,-2.19993334160465,0.00654678324692414,0.0094863324621805,0.00217786514101334
"11422-20",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.374165738677394,0.114880819015975,-2.20533734616094,0.00531980472226228,0.0108582611711252,0.0015500573054027,-2.19894059534647,0.00476681884858216,0.0112171172759565,0.00164144869539057,-2.22185066926058,0.0156036772028706,0.0180654927738455,0.00491488447023916,-2.20082360086965,0.00677383174692523,0.00894758281508024,0.00226129608306634
"11422-21",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.374165738677394,0.115446447486127,-2.19772477045508,0.00540456603392825,0.00968949380941602,0.00154639428310925,-2.19264363704636,0.00483464922673513,0.01057987580784,0.00166963461480016,-2.17214946655355,0.0168738027171568,0.00141289408716366,0.00488057994749466,-2.19607311267388,0.00638862246800439,0.0092255803993546,0.00213793601914747
"11422-22",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.374165738677394,0.115805022947594,-2.19607953044261,0.00530327679637708,0.0102708954186673,0.00148969055030829,-2.19079247667197,0.0047718857046665,0.0110733601404335,0.00159208331398095,-2.20805324396549,0.0179553203455174,0.012468652164765,0.00547117536479831,-2.19694386524988,0.00653628812738122,0.0106561094127742,0.00209507979285152
"11422-23",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.374165738677394,0.115861942453337,-2.19424917720423,0.0052624337940667,0.00948786223156755,0.00138803515336272,-2.18718440539354,0.0048014033803032,0.00912554683956934,0.00148989960807207,-2.22304155534394,0.0171405389702724,0.0132245702537432,0.00473572422426743,-2.19393343065006,0.00617700548374231,0.00951131497577809,0.00190782975648636
"11422-24",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.374165738677394,0.115330764607535,-2.19528231460464,0.00538654496990439,0.00801106582785381,0.00153819346906912,-2.19159293945175,0.00483489548562368,0.00890211562868364,0.00164672367578005,-2.20139976100149,0.0167594736715938,0.00259421771194239,0.00501698703751221,-2.19173866300738,0.0068419927164849,0.00670284462478597,0.00236228612824366
"11422-25",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.374165738677394,0.114940176406058,-2.20788930796435,0.00557634602888086,0.0118675771245782,0.00160001236804899,-2.19988166962057,0.00500450406286211,0.0118527344360192,0.00171808189155388,-2.22937549407527,0.0181956922328835,0.0184215495589576,0.00518947410272525,-2.2055219803305,0.00671578418381447,0.0108576280270675,0.00223845714527432
"11422-26",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.374165738677394,0.114946186890359,-2.19977887377607,0.00532281511379172,0.00857434043656882,0.00145794871807083,-2.19305852994644,0.00483788905220862,0.00805943091104583,0.00158039489085136,-2.20968148288361,0.0161372042320958,0.0109085695278392,0.00475563783494046,-2.20237292393469,0.0062147705518561,0.0097265778826675,0.00202151673078935
"11422-27",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.374165738677394,0.115273399352208,-2.19933929067353,0.00511972025369091,0.00992707780628851,0.00143107371192339,-2.19394432213151,0.00462803976685191,0.0106366151209,0.00155138090315384,-2.19585433043919,0.0168019789598911,0.00793390776844847,0.00428281407302297,-2.20183744266127,0.00584035503643811,0.0109518870380242,0.00179083360431401
"11422-28",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.374165738677394,0.114338544508485,-2.20356853464444,0.00536664265295632,0.00811425316181042,0.00151097611152843,-2.19843595894128,0.00485309845081365,0.00824842859996013,0.00163117289637935,-2.1963712008757,0.0170472832985554,0.00472685132469698,0.00505578073495479,-2.20298960380221,0.00652272153330439,0.00793204164629898,0.00213316893595951
"11422-29",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.374165738677394,0.115416505429424,-2.20126528090149,0.00548695713697089,0.0105561182248986,0.00149670683376902,-2.19456088903532,0.00495840631232055,0.0107083348833166,0.00159329064192982,-2.19855821642316,0.0174179634072885,0.00867321321336625,0.00475716949252073,-2.20046079805422,0.00745527793105788,0.0100155148682991,0.00242271115819209
"11422-30",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.374165738677394,0.115541913447254,-2.20195005188859,0.00535765322801948,0.0116570722185765,0.00156617016968047,-2.19445322837265,0.00479227334269018,0.0118881847458282,0.00168634757331555,-2.20363639025243,0.01628861499762,0.0131552078828304,0.00557972622472596,-2.20080290682192,0.00640351916720006,0.011425986713911,0.00213363711636093
"11422-31",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.374165738677394,0.114863767179316,-2.19629342037699,0.00543698689748067,0.00716405937621254,0.00159400783170391,-2.19184651458171,0.00488297839975915,0.00739311505114235,0.00173744209829806,-2.19970173812315,0.0175517147137229,0.00839611557079652,0.00526448450834896,-2.19587663005473,0.00689646120331803,0.00701416405596498,0.00237697239569933
"11422-32",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.374165738677394,0.114596832455323,-2.20282791063895,0.00531849272155387,0.00928981947208927,0.00153651050837417,-2.19623329013571,0.00483185091340396,0.00898288228616686,0.00166998783259699,-2.19029231551661,0.017024567995982,0.00380404107894435,0.00448836787544693,-2.20467624434705,0.0068038265542029,0.0100763540596849,0.0023241183576104
"11422-33",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.374165738677394,0.115798737272992,-2.19105509094107,0.00525018547168561,0.00839777087056688,0.00149143184733234,-2.18699567276158,0.00470919489785178,0.00932055089351869,0.00160385877562411,-2.19137257686461,0.0189959397932202,0.00815767682854307,0.00576675817708425,-2.19289649424938,0.00615025221076636,0.00914590630198819,0.00196369055517789
"11422-34",2168,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.374165738677394,0.115195494456296,-2.20254314363221,0.00528832570242556,0.0105793065617346,0.00152878985653196,-2.19553724422667,0.00473161963899102,0.0106265356433837,0.00164397049653578,-2.20229274680614,0.0167462576969948,0.0110473141077209,0.00453103318063084,-2.19998818361013,0.00616309324279522,0.00940821758112356,0.00198892421483899
