"sim","N","beta0","beta1","muU","sigmaU","q","tau","avg_prev","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_imp","se_beta0_imp","beta1_imp","se_beta1_imp"
"11422-1",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.374165738677394,0.114509155785747,-2.21298829905128,0.0118105202758495,0.0140411878511561,0.00360471328312526,-2.20487536783073,0.0105970575386664,0.0145850315114587,0.00389948833471961,-2.16428559666678,0.0288662895584835,-0.00194911196357326,0.00853214549068958,-2.20759708221497,0.0146940658290659,0.0113143290358908,0.00493707887539721
"11422-2",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.374165738677394,0.116630414707251,-2.18253504887893,0.0122509390896246,0.00779327491465087,0.00366112768772237,-2.17549308743348,0.0108826782915691,0.00675402719666363,0.00390459494622161,-2.1613944939758,0.035653018421966,0.0168568433301605,0.0118913635656261,-2.1871833380622,0.0147054862200779,0.0100188362172791,0.00513157285365483
"11422-3",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.374165738677394,0.11543270124612,-2.20084418956872,0.0121430381833556,0.0108368987109943,0.00376888916875815,-2.19222954100279,0.0108296048136528,0.010154852376317,0.00416848561705955,-2.14911038239114,0.0336061721528148,0.0133570710728278,0.00806877129520363,-2.21567931355761,0.0166327890586579,0.0177547718800409,0.00617745372517025
"11422-4",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.374165738677394,0.11519880034571,-2.18122945632949,0.0122063244901633,0.00282899167138694,0.00364436017043446,-2.18196713502114,0.0105615669310129,0.00441922599645934,0.00395600947531894,-2.20436993824824,0.0331782399841269,0.0100782532969239,0.00859137957649808,-2.19408985135529,0.0162881408812039,0.00786077069095593,0.00558065432603486
"11422-5",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.374165738677394,0.116153344942522,-2.19153619023442,0.0126474078709061,0.00937681580743904,0.00356569775410899,-2.18505903186179,0.0113760837221309,0.00924571242048185,0.00375553494451999,-2.22602716373591,0.0336506062314279,0.0132924977619495,0.0072800356418518,-2.19565217759821,0.0164344467701738,0.0110431298444507,0.00536231989602493
"11422-6",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.374165738677394,0.115672077452062,-2.1982646658477,0.0120374500455129,0.0106830824910939,0.00325047515456893,-2.19141556837891,0.0108980205445633,0.0107421203648102,0.00341712120701829,-2.20198605396743,0.0384710616258286,0.00987980426582565,0.0139361727980313,-2.19871003967721,0.0133964693493773,0.0111428107486601,0.0039842424017776
"11422-7",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.374165738677394,0.114374363633766,-2.20897867852734,0.0108995319645213,0.0116465819934599,0.00333309641243221,-2.20232613791126,0.00963316181745827,0.0121959987056363,0.00354299185599557,-2.19425642759517,0.0350838424016642,0.00419679774818452,0.0121200638509577,-2.21214137369798,0.0115528165023696,0.0133920574001506,0.00382251787151412
"11422-8",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.374165738677394,0.115777059130224,-2.20618479346906,0.012011366386663,0.0140016805896789,0.00328915211978282,-2.19858000346459,0.0106326416235628,0.0154815727676474,0.00356830836165116,-2.2475005446835,0.0311725522411018,0.0278481513367239,0.00849758682311799,-2.20981925533764,0.0173281625894604,0.0148699044256459,0.00591495537821004
"11422-9",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.374165738677394,0.116730339856659,-2.17167227749821,0.0126987098900658,0.00326051238863449,0.00364744842764126,-2.16957844604945,0.0114260302826935,0.00331232374283559,0.00399697276135809,-2.18398376927396,0.0384342761650372,0.00257698940184392,0.0083127295497376,-2.16861739069183,0.0154051207003298,0.00196221844703727,0.00478111263876323
"11422-10",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.374165738677394,0.115797581794425,-2.19725575482818,0.0122596460238119,0.01078850917582,0.00363184274398652,-2.19114382051989,0.0110685087906058,0.0111445498661721,0.0039264526245142,-2.21648969503542,0.0384488306807937,0.0286992740563244,0.0146488076213388,-2.20274484333953,0.0142961658311959,0.0132461028893566,0.0047039255308599
