"sim","N","beta1","muU","sigmaU","pV","avg_prev","beta_gs","se_beta_gs","beta_n","se_beta_n","beta_cc","se_beta_cc","beta_imp","se_beta_imp"
"11423-1",100,0.00995033085316809,-0.7,0.6,0.25,0.0715105971581872,0.0133094318702999,0.00264419060098037,0.0121806469017345,0.00256235396078316,0.0175419390035549,0.00484550506653942,0.0140506044897274,0.00344576718901294
"11423-2",100,0.00995033085316809,-0.7,0.6,0.25,0.0715626116604049,0.0110033456668605,0.00269973228101442,0.0110136032423581,0.00263127581671603,0.0218483380575644,0.00755156781092966,0.0101784958334371,0.00347410961522696
"11423-3",100,0.00995033085316809,-0.7,0.6,0.25,0.0715613218662484,0.00782569215826022,0.00238745370339558,0.00730125031694257,0.00235120933720122,0.00906606833337632,0.00721387411694253,0.0106575912923065,0.00366148295296491
"11423-4",100,0.00995033085316809,-0.7,0.6,0.25,0.0711581011004771,0.0073405107536303,0.00251442466986793,0.00735181015047076,0.00250847780557907,0.019900779895762,0.00621904422286566,0.00651011136717353,0.00303865372653664
"11423-5",100,0.00995033085316809,-0.7,0.6,0.25,0.0717988041434546,0.0132303513974852,0.00201496097246588,0.0125636631308005,0.001935214137525,0.0123101518300786,0.00408836187950752,0.0147269816224385,0.00252585896907828
"11423-6",100,0.00995033085316809,-0.7,0.6,0.25,0.0720195138615332,0.00778412770234539,0.00221469808865432,0.00775807112612621,0.00216407784009862,0.00711650329194582,0.00860177411543055,0.00932983799165827,0.00296141379789164
"11423-7",100,0.00995033085316809,-0.7,0.6,0.25,0.0720332189513272,0.0112737079892122,0.00256435830481593,0.010489748331487,0.00248938893879704,0.00791193600146502,0.00583357560559314,0.0108922830250495,0.00293669705898467
"11423-8",100,0.00995033085316809,-0.7,0.6,0.25,0.0724753946420635,0.0101194854781605,0.0016981778054774,0.00985738078299765,0.0016625054964536,0.0113610700113556,0.00256720219001661,0.01032157366119,0.00203348361414805
"11423-9",100,0.00995033085316809,-0.7,0.6,0.25,0.0716958494127182,0.010733551574722,0.00251957787952964,0.00969901137030875,0.00242847105969815,0.0144612161719563,0.00744707076279836,0.012331145044849,0.0044510850858506
"11423-10",100,0.00995033085316809,-0.7,0.6,0.25,0.0719422766530952,0.0105762864166128,0.00191497696453704,0.0106834195377086,0.00188886967460628,0.0145620094201358,0.0055652585741327,0.0103701578903951,0.00227353964131132
"11423-11",100,0.00995033085316809,-0.7,0.6,0.25,0.0713292009029243,0.0134037788174118,0.00210617185215654,0.0129543573749436,0.00207313883611231,0.0128117578125706,0.00325284315025701,0.0136186925829404,0.0025888108392486
"11423-12",100,0.00995033085316809,-0.7,0.6,0.25,0.0718334300694676,0.00881979581768095,0.00259055056350757,0.00828233157573071,0.00249192545955889,0.00831968816076828,0.00493300516750964,0.0101170243726955,0.00353678779356397
