"sim","N","beta1","muU","sigmaU","pV","avg_prev","beta_gs","se_beta_gs","beta_n","se_beta_n","beta_cc","se_beta_cc","beta_imp","se_beta_imp"
"11430-1",2200,0.00995033085316809,-0.7,0.6,0.5,0.0717347482177112,0.0101850643964083,0.000483386123823117,0.00978613380726635,0.000475194728288642,0.0102106919817227,0.000671477140851409,0.010191310732593,0.000571892901908321
"11430-2",2200,0.00995033085316809,-0.7,0.6,0.5,0.0718651424292463,0.0104623591597302,0.000476129540809153,0.0102641147974438,0.000469125678830586,0.0100774852547311,0.000672817108609357,0.0106384051724641,0.00055060319118986
"11430-3",2200,0.00995033085316809,-0.7,0.6,0.5,0.0718103900005252,0.00989439228628692,0.000478590511859479,0.00967330256806545,0.000470902096538796,0.0100105605195355,0.000723871590405848,0.00990110982961375,0.000570707007201331
"11430-4",2200,0.00995033085316809,-0.7,0.6,0.5,0.0717326867147082,0.0102874764368481,0.000491467786416733,0.0097771365759849,0.000484030467567509,0.0105439452338097,0.000715850958715285,0.0104274209693243,0.000617670192192658
"11430-5",2200,0.00995033085316809,-0.7,0.6,0.5,0.0717471570717717,0.00907672452552669,0.000480507757420821,0.00876209011684352,0.000472651789077635,0.00966932263125196,0.000699886365412459,0.00930558256906505,0.000568882808177366
"11430-6",2200,0.00995033085316809,-0.7,0.6,0.5,0.0717750265367977,0.00924730399976085,0.000500832385283866,0.00895949767543208,0.000490381803914223,0.00963098501965511,0.000715289228531534,0.00951202385546259,0.000612305106759096
"11430-7",2200,0.00995033085316809,-0.7,0.6,0.5,0.0718176506040999,0.00941517097786124,0.000464773155510047,0.00898319477487221,0.000459102457715101,0.00958954588303293,0.000633427229588722,0.00938499699718974,0.000528320221775151
"11430-8",2200,0.00995033085316809,-0.7,0.6,0.5,0.0718181940196799,0.0103474973691078,0.000499289404749077,0.0100074214397305,0.000490030497682978,0.0101357151862708,0.000711821578580934,0.0102029597495308,0.000608960609014014
"11430-9",2200,0.00995033085316809,-0.7,0.6,0.5,0.0719876860687283,0.0104439966657019,0.000461064666410844,0.0100377391522204,0.000450370525758515,0.0108057258360915,0.000636598652305165,0.010383510305584,0.000567971900980283
"11430-10",2200,0.00995033085316809,-0.7,0.6,0.5,0.0719404868084636,0.00904774891911883,0.000467650295413059,0.00870958325104105,0.000460977391070156,0.00838484158828414,0.000664372732288519,0.00904975805119562,0.000537956326886799
"11430-11",2200,0.00995033085316809,-0.7,0.6,0.5,0.0717654856412821,0.00870503066456096,0.000484180432488401,0.0083414882283666,0.000476430521018562,0.0092795418847955,0.000669779814564516,0.00860204998316323,0.00060403181745725
"11430-12",2200,0.00995033085316809,-0.7,0.6,0.5,0.0718280792636161,0.0103668112951657,0.000476443733679034,0.00996783771996666,0.000468124930422289,0.0105730713722669,0.000677362390412093,0.0103867993133528,0.000550122958066967
"11430-13",2200,0.00995033085316809,-0.7,0.6,0.5,0.0718290912112393,0.00982619432797157,0.000496178037472512,0.00948803835152636,0.000487180637174983,0.0100217690429959,0.000718213598527567,0.010001258770111,0.000612017459997374
"11430-14",2200,0.00995033085316809,-0.7,0.6,0.5,0.0717482792823374,0.00952387976701736,0.000490639441893824,0.00911466549679683,0.000479267097026726,0.00935388497814774,0.000710379659379844,0.00957880223789412,0.000664016221583956
"11430-15",2200,0.00995033085316809,-0.7,0.6,0.5,0.0719838224712267,0.00952942044201385,0.000449447377011829,0.00926027611760987,0.000442034941390291,0.00983985956931282,0.000625411514848841,0.00964264551941363,0.000575319184414246
"11430-16",2200,0.00995033085316809,-0.7,0.6,0.5,0.0717939147449623,0.00989215658871355,0.000483710227359889,0.00957858249891475,0.000475468028783984,0.0100844164835268,0.000672499465196534,0.00981581121551009,0.000537771704309938
"11430-17",2200,0.00995033085316809,-0.7,0.6,0.5,0.0715774348910487,0.010292440806296,0.000511170614263378,0.010019118376648,0.000503597578794491,0.0105613139980565,0.000732181847558637,0.0102527796973417,0.000641152525129247
"11430-18",2200,0.00995033085316809,-0.7,0.6,0.5,0.0718482476015629,0.00985310433988239,0.00045974389357994,0.00949369642478624,0.000451507249586987,0.00975697677428676,0.00063253821907437,0.00995806007065776,0.000593049015661621
"11430-19",2200,0.00995033085316809,-0.7,0.6,0.5,0.0719585076478636,0.0104501176768372,0.000477717698473387,0.0100038425600298,0.000471936053776309,0.0105385856718611,0.000677951881342554,0.010583607906489,0.000559216765336794
