"sim","N","beta1","muU","sigmaU","pV","avg_prev","beta_gs","se_beta_gs","beta_n","se_beta_n","beta_cc","se_beta_cc","beta_imp","se_beta_imp"
"11425-1",2200,0.00995033085316809,-1,0.6,0.1,0.0718158044035225,0.0106679496831902,0.000477935868853678,0.0102510586603142,0.000467903232788817,0.0126883754306399,0.00181794834755681,0.0108881349174426,0.000838746037797751
"11425-2",2200,0.00995033085316809,-1,0.6,0.1,0.0717575276300629,0.0102754264187511,0.000468668790356951,0.00992083859534368,0.000460309521169583,0.0105474975910977,0.0017107408276851,0.010293860043542,0.000677276355763286
"11425-3",2200,0.00995033085316809,-1,0.6,0.1,0.0718670867927995,0.010068910049436,0.000488139570907335,0.00969358303981459,0.000478568734041651,0.00973016746413221,0.00133652058137391,0.00948625172893456,0.000689575380176205
"11425-4",2200,0.00995033085316809,-1,0.6,0.1,0.0717089750582347,0.0103638709130098,0.000486179158275428,0.00981016410216367,0.000476910274342538,0.00999233001790745,0.00135533830203887,0.0097739631806943,0.000709729262969789
"11425-5",2200,0.00995033085316809,-1,0.6,0.1,0.0717768894741827,0.00950279504674995,0.000512082310773334,0.00911478447740924,0.000498696361328595,0.00850617479181641,0.00148807435852367,0.00950520159551178,0.000665956789961268
"11425-6",2200,0.00995033085316809,-1,0.6,0.1,0.071911846261625,0.00947657920396832,0.000469138474247895,0.0090322993860705,0.000459505384684341,0.00798033018069397,0.00137603656477504,0.00941256809092132,0.000748892050386872
"11425-7",2200,0.00995033085316809,-1,0.6,0.1,0.0719034052746562,0.0101522080748703,0.000498531884580947,0.00982674132165495,0.000487413671961341,0.0109351524926556,0.0017485935153759,0.010483984131495,0.000662339053617401
"11425-8",2200,0.00995033085316809,-1,0.6,0.1,0.0718236449455567,0.00978227975741642,0.000473457362630492,0.00919390302381668,0.000461522659174905,0.0107528180162204,0.00145621879313615,0.0101192111179015,0.000646416080921744
"11425-9",2200,0.00995033085316809,-1,0.6,0.1,0.0717014103049785,0.00950776083247436,0.000504179453022512,0.0089711191191305,0.000492168011007751,0.007287054710369,0.0016560055538054,0.00922959300463592,0.000733885666765102
"11425-10",2200,0.00995033085316809,-1,0.6,0.1,0.0720058392211912,0.0104840411916782,0.000472770208496727,0.00993414341105656,0.000461783731477945,0.00987397849323817,0.00158169474889845,0.0102517301582588,0.000581390276069884
"11425-11",2200,0.00995033085316809,-1,0.6,0.1,0.0716005607976907,0.00978582532871075,0.000481494796163573,0.00918578545276745,0.000468411180234734,0.00748544055159365,0.00144451726243214,0.00916220445197305,0.00062891569098929
"11425-12",2200,0.00995033085316809,-1,0.6,0.1,0.0718595228564486,0.00976440919385249,0.000482470697942374,0.00920457732090491,0.000472749590018658,0.00967954080984161,0.00164755540239446,0.00999937627376341,0.000710629145170432
"11425-13",2200,0.00995033085316809,-1,0.6,0.1,0.0715691773530528,0.0105758256268389,0.000501456513058465,0.0102655318413786,0.000492039773975327,0.0145556394194942,0.00192232582161088,0.0108100913274333,0.000688035507247274
"11425-14",2200,0.00995033085316809,-1,0.6,0.1,0.0718269998821905,0.00977577252053517,0.000494781866360982,0.00917518014206101,0.000481314902278338,0.00827040411878949,0.00157507683881054,0.0097627105940664,0.000676577298769351
