"sim","N","beta1","muU","sigmaU","pV","avg_prev","beta_gs","se_beta_gs","beta_n","se_beta_n","beta_cc","se_beta_cc","beta_imp","se_beta_imp"
"11426-1",100,0.00995033085316809,-0.35,0.6,0.1,0.0716309559786873,0.0100588405841383,0.0025756830436566,0.0101695175904323,0.00256236304230643,0.00517909880570999,0.00536474403194133,0.0101726603958972,0.00308800434737406
"11426-2",100,0.00995033085316809,-0.35,0.6,0.1,0.0714970219167898,0.0113737820314999,0.00215715486981268,0.00999637366670633,0.00208905256521848,-0.0086720681635655,0.0143606943209978,0.0123188944610376,0.00317698925173518
"11426-3",100,0.00995033085316809,-0.35,0.6,0.1,0.0714640324940926,0.00981997089396398,0.00274706980776085,0.009998341844457,0.00269388115991221,0.00510778250164677,0.00584504231855101,0.00650313268758638,0.00343021551520882
"11426-4",100,0.00995033085316809,-0.35,0.6,0.1,0.0720080490957443,0.00797666363096783,0.00191574899242604,0.0075443235427927,0.00187713242276824,0.0158556499163728,0.00994465087110516,0.00836464492834603,0.00288456014092782
"11426-5",100,0.00995033085316809,-0.35,0.6,0.1,0.0721081580483077,0.00972756297361948,0.00196780792164839,0.00973464273940693,0.00200813722753825,0.0331837286284389,0.0127466507971202,0.0122678610012434,0.00326729382371263
"11426-6",100,0.00995033085316809,-0.35,0.6,0.1,0.0719414946980175,0.00699280333752724,0.00250373593051072,0.00682655236828691,0.00252172880762956,-0.0016601672228872,0.00899277978875205,0.0056536657178811,0.00381199790897318
"11426-7",100,0.00995033085316809,-0.35,0.6,0.1,0.0719398575484448,0.00821618128423104,0.00199402480738091,0.00807666268610525,0.0020201158309918,0.00515549316413494,0.00574944205613122,0.00796663895709705,0.00240955585794578
"11426-8",100,0.00995033085316809,-0.35,0.6,0.1,0.071828585507912,0.00952766876276217,0.00229149604486865,0.00933743392028192,0.00227970675933123,-0.00725461236173853,0.0110312773006807,0.011580362140229,0.00224520430842961
"11426-9",100,0.00995033085316809,-0.35,0.6,0.1,0.0714910383438638,0.0115029228344366,0.00220040248161246,0.0110389904074698,0.00218854324963125,0.00591154592548798,0.0097851669266751,0.0102692652434302,0.00332267262469875
"11426-10",100,0.00995033085316809,-0.35,0.6,0.1,0.0725615992714849,0.00924439344794693,0.0019611969777286,0.00879585260666008,0.00188919334824793,0.00724264370570154,0.00979256454460036,0.00969547160700101,0.00239039168942991
"11426-11",100,0.00995033085316809,-0.35,0.6,0.1,0.0720481863535515,0.00796189647325381,0.00267198696938098,0.00913851126715011,0.00272878432747767,-0.00509557238182328,0.00975235628670888,0.00708020417051555,0.00288993886517543
"11426-12",100,0.00995033085316809,-0.35,0.6,0.1,0.0713646722348134,0.00971625770379859,0.00193168967828829,0.00952610327282956,0.00195435572990179,0.0261810812629521,0.0168933143628489,0.0103364965144624,0.00229733365800564
"11426-13",100,0.00995033085316809,-0.35,0.6,0.1,0.0713163216373514,0.00688313578241197,0.00202543336451309,0.00737855449810955,0.00198831696437776,0.0111413834034806,0.00679190065798948,0.00645403675279689,0.00232093264975048
"11426-14",100,0.00995033085316809,-0.35,0.6,0.1,0.0723152454323976,0.0132201502303939,0.00275905651589355,0.0119558925976508,0.00271339327602493,0.00105291167990189,0.00929435419858082,0.0116168229727136,0.00381370084915995
"11426-15",100,0.00995033085316809,-0.35,0.6,0.1,0.0716713745402966,0.00877203297367866,0.0023929183595675,0.00798115926194613,0.00231702356499551,0.0138526108624908,0.0117394953041003,0.00727094320097098,0.0040250568500258
"11426-16",100,0.00995033085316809,-0.35,0.6,0.1,0.0712312270156573,0.00702847737516566,0.00217131964114474,0.00689084209117745,0.00210068731442652,0.00510162721911052,0.0094136051213703,0.00989461062077264,0.00409309069387817
"11426-17",100,0.00995033085316809,-0.35,0.6,0.1,0.0711454761996023,0.00992114712771778,0.0017516499370712,0.00975554017634001,0.00172992591621573,0.00174449583059632,0.00794101553322599,0.00986136051215893,0.00210090914251767
"11426-18",100,0.00995033085316809,-0.35,0.6,0.1,0.0710419665127508,0.0128532258353072,0.00248135055488612,0.0121768891182956,0.00241523444410458,0.0174114833317156,0.0140854741044966,0.0123985408361464,0.00340242103667074
"11426-19",100,0.00995033085316809,-0.35,0.6,0.1,0.0724177518638223,0.00927711643684496,0.00267564359251295,0.00934573546997553,0.00264331285076048,0.0225521247879419,0.0074980580531403,0.00572094304792348,0.00371507718468696
"11426-20",100,0.00995033085316809,-0.35,0.6,0.1,0.0718204386823103,0.0081126338024949,0.00274813180699559,0.00851408610544745,0.00267757481058736,-0.00507079601882192,0.0201521827004169,0.00981198220231782,0.00370962525424302
