"sim","N","beta1","muU","sigmaU","pV","avg_prev","beta_gs","se_beta_gs","beta_n","se_beta_n","beta_cc","se_beta_cc","beta_imp","se_beta_imp"
"11428-1",2200,0.00995033085316809,-0.1,0.6,0.1,0.0717636797170782,0.00978856901932449,0.000478139900276924,0.00944922190131759,0.000473409308764498,0.0121626804397064,0.00158341121671352,0.0098688592937179,0.000575310297914463
"11428-2",2200,0.00995033085316809,-0.1,0.6,0.1,0.0716940638600387,0.010640174027752,0.000508619537350823,0.0104079050085376,0.000503578674980137,0.00843661918666596,0.0018140906888739,0.0104817435867024,0.0006467150179599
"11428-3",2200,0.00995033085316809,-0.1,0.6,0.1,0.0717709398334653,0.00893781879016436,0.000491455381596947,0.00879514812625691,0.000487259784483384,0.0083995608283129,0.00135213085431317,0.00872909040798351,0.000602274901042551
"11428-4",2200,0.00995033085316809,-0.1,0.6,0.1,0.0719827210026814,0.0104653749140831,0.000457195018421313,0.010311370831549,0.000452233839302346,0.0110526053433395,0.00163413040992072,0.0106747811526933,0.000514181537778081
"11428-5",2200,0.00995033085316809,-0.1,0.6,0.1,0.0717362111852704,0.0096099106280579,0.000487125888493952,0.00931659352012789,0.000480115237222209,0.00975373717137035,0.00147629006630533,0.00953740002354842,0.000546138767382974
"11428-6",2200,0.00995033085316809,-0.1,0.6,0.1,0.0718258693635362,0.00997687541904116,0.000501249853252505,0.00968460648420358,0.000496184733766642,0.00881132490286985,0.00163301130809768,0.0101144457583088,0.000635824638929334
"11428-7",2200,0.00995033085316809,-0.1,0.6,0.1,0.0718741529608563,0.00987493333752128,0.000496477815766742,0.00948296226350137,0.000488872733824823,0.0100831206041121,0.00164400762940255,0.00997241665976982,0.000611736863207781
"11428-8",2200,0.00995033085316809,-0.1,0.6,0.1,0.071589769092023,0.0108998591240201,0.00050621442138761,0.0105969815483736,0.00050053985116088,0.0109801786080153,0.00143093802445588,0.0109299073296856,0.000624719191041067
"11428-9",2200,0.00995033085316809,-0.1,0.6,0.1,0.0719795861936234,0.0100130842508059,0.000455793888665692,0.00992103850235894,0.000451864192827001,0.0100462957254333,0.00162945395020614,0.00992326375355402,0.000549937441562849
"11428-10",2200,0.00995033085316809,-0.1,0.6,0.1,0.0720200896442067,0.00978374198640491,0.000457196110363861,0.00959866929481331,0.000452590609235522,0.0102755803036874,0.00146301721875335,0.00987792757752942,0.000577803061373611
"11428-11",2200,0.00995033085316809,-0.1,0.6,0.1,0.0718253361948193,0.00996362673418905,0.000468075413970846,0.00979134552429757,0.000463763442640675,0.0112217150026321,0.0015989827935111,0.00971599347263063,0.000582543408332829
"11428-12",2200,0.00995033085316809,-0.1,0.6,0.1,0.0716679722525953,0.0104116742349186,0.000490348534827874,0.0102113377294853,0.000486559382668837,0.011375860478418,0.00124260802088549,0.0104825891737368,0.000606768905696041
"11428-13",2200,0.00995033085316809,-0.1,0.6,0.1,0.0720170341451876,0.0104572389445425,0.000473799789007114,0.0103398055856891,0.000470343380846009,0.00761152331028126,0.0017141804253401,0.0105633167983112,0.000552615919826657
"11428-14",2200,0.00995033085316809,-0.1,0.6,0.1,0.0719338477219047,0.0101257031848709,0.000476038935049993,0.00981836713499603,0.000469863339659219,0.0114770106552483,0.00159430738900815,0.010232572931843,0.000521559023951145
"11428-15",2200,0.00995033085316809,-0.1,0.6,0.1,0.0716980234231843,0.0101875974296974,0.000476272597082138,0.00994762424056235,0.000473194633690446,0.00853057562329044,0.00132836539404898,0.0100850981563223,0.000587848359591563
"11428-16",2200,0.00995033085316809,-0.1,0.6,0.1,0.0718770215701309,0.0106727836855821,0.000470072584376119,0.0104820372917172,0.000467354036975063,0.0101646558076376,0.00160880163123065,0.0108008213149701,0.000559118379402911
"11428-17",2200,0.00995033085316809,-0.1,0.6,0.1,0.0718967162649426,0.00990364162209616,0.000456553723681706,0.00969313317432268,0.000451362566462738,0.011237138293479,0.00157488557182892,0.00996931093835563,0.000532924308071149
"11428-18",2200,0.00995033085316809,-0.1,0.6,0.1,0.071910463998588,0.00907548417463604,0.000444802515048195,0.00894378522779058,0.000441179754835406,0.00792735878366051,0.0011672345733387,0.00879583048607788,0.000503921560985033
"11428-19",2200,0.00995033085316809,-0.1,0.6,0.1,0.0716606240621979,0.00958804803359744,0.000499759844770714,0.00927638812947356,0.000497090024422943,0.00969156839340925,0.00149524846640623,0.00955120670578424,0.000607737447840874
"11428-20",2200,0.00995033085316809,-0.1,0.6,0.1,0.0717390824773927,0.0103729138644115,0.00048391552104021,0.0101659281677583,0.000479090707499053,0.00930752996447922,0.00158672265922186,0.0100279910345107,0.000578851603212637
"11428-21",2200,0.00995033085316809,-0.1,0.6,0.1,0.071708844036873,0.0105367886265773,0.000499762469644539,0.0102965941086006,0.000494500261879535,0.0146025023730442,0.00166683190836348,0.0109017015749468,0.000592904066416974
"11428-22",2200,0.00995033085316809,-0.1,0.6,0.1,0.071662272945853,0.0100842616201565,0.000479813650503502,0.00986923160724495,0.000476782820986916,0.0116982816841048,0.00210963878725257,0.010707780373001,0.000623361529062054
"11428-23",2200,0.00995033085316809,-0.1,0.6,0.1,0.0719360645354186,0.010216534003396,0.000481938705188209,0.00991578341486658,0.000476052295466951,0.00861522347905243,0.00178229101611251,0.0102260399472626,0.000557740296544964
"11428-24",2200,0.00995033085316809,-0.1,0.6,0.1,0.0717784927946462,0.00954480167026386,0.000487174320207743,0.00922835430028243,0.000481379944249779,0.00900583178698476,0.0013483225459328,0.00946943844138823,0.000559974723122459
"11428-25",2200,0.00995033085316809,-0.1,0.6,0.1,0.0717670138893463,0.00996141170908326,0.000495532213805544,0.00989942378854144,0.000490995576441103,0.0114711688842391,0.00153371433232714,0.00956929256132565,0.000606019374339179
"11428-26",2200,0.00995033085316809,-0.1,0.6,0.1,0.0717455556359713,0.00898922493557273,0.000489841223558694,0.00879753573944021,0.000487649462799015,0.00844525659100413,0.00147917081805209,0.00882243615073885,0.000628866175115199
"11428-27",2200,0.00995033085316809,-0.1,0.6,0.1,0.0717596587941397,0.00948620767440551,0.000498228824074323,0.00924143090176087,0.000492923833594761,0.0130469460776633,0.00193960359562625,0.0096389646412821,0.000629683900067194
"11428-28",2200,0.00995033085316809,-0.1,0.6,0.1,0.0717102506119344,0.0106378301406164,0.000511473505197501,0.0104722547129381,0.000504009649087271,0.011340170323618,0.00166639114454416,0.0105642011600521,0.000604244125366832
"11428-29",2200,0.00995033085316809,-0.1,0.6,0.1,0.0717983045602568,0.00925462709196638,0.000472707965105167,0.00896647906443804,0.000466959823935765,0.00610905467887327,0.00171676993177694,0.00940492890489067,0.000540770364986575
"11428-30",2200,0.00995033085316809,-0.1,0.6,0.1,0.0718504828235792,0.00996767565874209,0.000478072183779282,0.0097005183004937,0.000473775064984646,0.010690470945601,0.00187784391736459,0.00995372833264001,0.000562680933590746
"11428-31",2200,0.00995033085316809,-0.1,0.6,0.1,0.0717469837485977,0.0104731235344475,0.000496701565603612,0.0102532295061048,0.00049321939694935,0.00916243055414639,0.00154542009384908,0.0102294601982133,0.000638822317358101
"11428-32",2200,0.00995033085316809,-0.1,0.6,0.1,0.0715529571695058,0.00920030583775029,0.000511404731887699,0.00896954665831103,0.000505703383507584,0.00940764702530215,0.00163658541061733,0.00892052305671234,0.00058456211444393
"11428-33",2200,0.00995033085316809,-0.1,0.6,0.1,0.0717485692431638,0.0101310417341405,0.000485382566438766,0.00985588514685222,0.000478059552083054,0.0108486615267309,0.00151418328982739,0.0104287056913868,0.00054699909050847
"11428-34",2200,0.00995033085316809,-0.1,0.6,0.1,0.0718789588810389,0.00914005919855964,0.000456917774764048,0.00902824380497601,0.000451947736174428,0.0113494262746227,0.00165538701617266,0.0093858082893982,0.000512690286745027
"11428-35",2200,0.00995033085316809,-0.1,0.6,0.1,0.0716318700145721,0.00965722090055437,0.000499091782977011,0.00942568290941671,0.000493983440837976,0.00742145310658017,0.00152497329048764,0.00963222340899026,0.00061535065546007
"11428-36",2200,0.00995033085316809,-0.1,0.6,0.1,0.0716778819054562,0.00980830716227179,0.000501077257488259,0.00956270293030389,0.00049692120957148,0.00954487107751245,0.00157253924824777,0.00974075762904018,0.000626105000729678
"11428-37",2200,0.00995033085316809,-0.1,0.6,0.1,0.0717131545671114,0.0099097273483001,0.00049918670859343,0.00969406060155261,0.00049305248806295,0.0119536385345505,0.00151896638772438,0.00992696286090233,0.000689732327607537
"11428-38",2200,0.00995033085316809,-0.1,0.6,0.1,0.071775494638668,0.0105720549593022,0.000491845292321762,0.0104103748063461,0.00048911582459811,0.0126080519463073,0.00178662384139408,0.0109960987095312,0.000557979452242752
"11428-39",2200,0.00995033085316809,-0.1,0.6,0.1,0.0718756887370374,0.0105027213055289,0.000453230299155818,0.0102118960398457,0.000447023954895681,0.012589912734802,0.00147476002208746,0.0104007263519057,0.000529858143246808
"11428-40",2200,0.00995033085316809,-0.1,0.6,0.1,0.071799443010398,0.01024828763756,0.00049562922097237,0.00994500002149981,0.000488170862351972,0.0112641518939039,0.00151618512105152,0.0100831775947125,0.000650143498704343
"11428-41",2200,0.00995033085316809,-0.1,0.6,0.1,0.0718365228119318,0.00960134336780336,0.000444569959085941,0.00942353423671173,0.000440158595010673,0.0108617349638268,0.00141378076212186,0.00954721989438193,0.000538480330370557
