"sim","N","beta1","muU","sigmaU","pV","avg_prev","beta_gs","se_beta_gs","beta_n","se_beta_n","beta_cc","se_beta_cc","beta_imp","se_beta_imp"
"11429-1",340,0.00995033085316809,-0.7,0.6,0.25,0.0717251836123378,0.00832199172227526,0.00133426469823865,0.00785852992887029,0.00131269679869901,0.00688986800260126,0.00295688749411846,0.00762831499701255,0.00194373124052162
"11429-2",340,0.00995033085316809,-0.7,0.6,0.25,0.0717968759380652,0.0061297175297943,0.00143995087745626,0.00632618961759299,0.0014190265491273,0.00650940392093317,0.00286196755608001,0.00646615591357471,0.00224309388820184
"11429-3",340,0.00995033085316809,-0.7,0.6,0.25,0.0721316098904632,0.00960104001220919,0.00123626538047741,0.00923214398524754,0.00121664249599314,0.00777133805439219,0.00243531572427193,0.00982669749426678,0.00172774183360634
"11429-4",340,0.00995033085316809,-0.7,0.6,0.25,0.0722516975451358,0.007819506181436,0.00117097228700308,0.00716791025168169,0.00115102252865929,0.00789490790507748,0.00228821661140136,0.00737229533587392,0.00147592004676481
"11429-5",340,0.00995033085316809,-0.7,0.6,0.25,0.0713254268893139,0.00954794649928167,0.00126948217500676,0.00920092384054995,0.001270570557962,0.00978468579806439,0.00238272522494026,0.00891801582764569,0.00180895281263645
"11429-6",340,0.00995033085316809,-0.7,0.6,0.25,0.0715874540586313,0.00948490708069037,0.0014191379144366,0.00930563346183823,0.00136612853141803,0.0117448610388014,0.00312854853566742,0.00900654089160858,0.00188248470513457
"11429-7",340,0.00995033085316809,-0.7,0.6,0.25,0.0714817973421116,0.0113922175543191,0.00129694896623276,0.0110821539728084,0.00128279153092938,0.0137876868238693,0.0023773119887633,0.0112783314023862,0.00162711570877311
"11429-8",340,0.00995033085316809,-0.7,0.6,0.25,0.0718674223009179,0.0101062285772782,0.0012165780516671,0.00965974373194514,0.00120088839377116,0.0105440590923124,0.00233988392959956,0.010249971975343,0.00167295548077692
"11429-9",340,0.00995033085316809,-0.7,0.6,0.25,0.0719394475821698,0.010811529481825,0.00113659818308743,0.0100466662226446,0.00112882959987321,0.00997616592361814,0.00188847187120525,0.0100361983741837,0.00141666707166393
"11429-10",340,0.00995033085316809,-0.7,0.6,0.25,0.072080007999406,0.010408250375062,0.00122102321235393,0.00987705803800192,0.0011950970500863,0.0141314468130999,0.00253827599908782,0.0103098713901146,0.00166982510923298
"11429-11",340,0.00995033085316809,-0.7,0.6,0.25,0.0717591018680302,0.00968550879880957,0.0014130272230136,0.00865745743321929,0.00136708138095956,0.0128230247492662,0.00279688115589739,0.00965034853671368,0.00200529178259773
"11429-12",340,0.00995033085316809,-0.7,0.6,0.25,0.0716631130236933,0.0113186550865698,0.00123372877001099,0.0109078426850007,0.0012115937110639,0.00833748392700608,0.00334960081125648,0.0108913251704446,0.00182081440895734
"11429-13",340,0.00995033085316809,-0.7,0.6,0.25,0.0718488668689241,0.0116064981797792,0.00133207184664835,0.0111466032961335,0.00130772822068614,0.0110344962994512,0.00280666318742264,0.0118217679022146,0.002324679186478
"11429-14",340,0.00995033085316809,-0.7,0.6,0.25,0.0717136516912637,0.00893169495030636,0.0013221917924682,0.00860169961401668,0.00128478851444977,0.00865435024800001,0.00269077682336655,0.0083254836198279,0.00177361954391242
"11429-15",340,0.00995033085316809,-0.7,0.6,0.25,0.0717252807605405,0.00759790480700829,0.00114549915358781,0.00742312820860007,0.001127182533816,0.00800549134129501,0.00223253778135697,0.00831102222514172,0.00154782112035141
"11429-16",340,0.00995033085316809,-0.7,0.6,0.25,0.0720832650768074,0.00974082995615009,0.00123295766465594,0.00925141689294296,0.00117960697844787,0.0106035818670992,0.00261490112983529,0.0100903729087233,0.00152776063597318
"11429-17",340,0.00995033085316809,-0.7,0.6,0.25,0.0716127972531843,0.00958603217057091,0.0013796440854159,0.00955856953569241,0.00133919928599886,0.0110385965514144,0.00239470072694995,0.00921283613064947,0.00188917724189937
"11429-18",340,0.00995033085316809,-0.7,0.6,0.25,0.0713557924100178,0.00866344818060514,0.00122079790602551,0.00844768325436553,0.0012052991935215,0.0115238340750111,0.00248603035368492,0.00870478502914152,0.00159662094989564
"11429-19",340,0.00995033085316809,-0.7,0.6,0.25,0.0722405409911424,0.00974829629040261,0.00111716722018608,0.00959229138092613,0.00110278465543586,0.0121085052740909,0.00275642413031299,0.00985880734914916,0.00156481892375806
"11429-20",340,0.00995033085316809,-0.7,0.6,0.25,0.0712763379471176,0.0101951075658314,0.00127045044160366,0.0097644763125718,0.00123644156480352,0.00793864249782667,0.00271387511143302,0.0100143955039142,0.00166043049142567
"11429-21",340,0.00995033085316809,-0.7,0.6,0.25,0.0715038354990406,0.00783296978525266,0.00137040236877295,0.00704659376115374,0.00132801817870403,0.00445714547643597,0.00293036280841475,0.00789630236900332,0.00169775597473563
"11429-22",340,0.00995033085316809,-0.7,0.6,0.25,0.0717502003181433,0.0111362694563341,0.00119348473342279,0.0105239028246776,0.00118168066594214,0.010829906000004,0.00214724565467559,0.0109453177858294,0.00148017983592331
"11429-23",340,0.00995033085316809,-0.7,0.6,0.25,0.0718003708060627,0.0109412717306738,0.00135019661207691,0.0105162273117328,0.00131346989767385,0.0127738046945594,0.00265926113604751,0.0114207897357688,0.00197878603138225
"11429-24",340,0.00995033085316809,-0.7,0.6,0.25,0.071853701983435,0.0122898196686127,0.00133823647624439,0.0113702684104285,0.00130784651462308,0.01102774149974,0.00231528436969202,0.0120786301040232,0.00175814469493768
"11429-25",340,0.00995033085316809,-0.7,0.6,0.25,0.0715078951569442,0.00939806832247016,0.00123312221974268,0.00918727907074071,0.00118740776390949,0.00740729034520047,0.00284140735138454,0.0101057212994083,0.00159966813970002
"11429-26",340,0.00995033085316809,-0.7,0.6,0.25,0.0719918032707929,0.0100142415944635,0.00112319565186941,0.0098967245540822,0.00110724856592372,0.011231029284987,0.00238253057864198,0.0102031844438758,0.00134252643240414
"11429-27",340,0.00995033085316809,-0.7,0.6,0.25,0.0716627839563844,0.009982766337944,0.00135081067889273,0.00973620081167871,0.00130821041212859,0.0109168072283353,0.00235971736451913,0.0105756918113966,0.00148179921764141
"11429-28",340,0.00995033085316809,-0.7,0.6,0.25,0.0718089337911705,0.00899436251351881,0.00135079492705248,0.00804972595714724,0.00132019158504888,0.0115603075668978,0.0031477952953087,0.0090175208007069,0.00200580393259691
