"sim","N","beta1","minW","pV","avg_prev","beta_gs","se_beta_gs","beta_n","se_beta_n","beta_cc","se_beta_cc","beta_imp","se_beta_imp"
"11427-1",100,0.00995033085316809,0.3,0.1,0.0719601296917543,0.00817954751973376,0.00290640166580244,0.00981151428790324,0.00452132688396889,0.0187279332330358,0.01220056988793,0.00616485393685381,0.00436937172999565
"11427-2",100,0.00995033085316809,0.3,0.1,0.0710968521671775,0.00211801298260302,0.00322662205314117,0.00636358628856195,0.00461422119661375,-0.00437558675742529,0.012624920017451,0.00687335918988098,0.00603483322138669
"11427-3",100,0.00995033085316809,0.3,0.1,0.0717160589075914,0.00313694476555649,0.00314953859502361,0.00344907241457903,0.00428087733256747,0.00466503203682915,0.00804282363961725,0.00408299306296688,0.00438485310119726
"11427-4",100,0.00995033085316809,0.3,0.1,0.0718357314179413,0.0109386119490366,0.00337992925873416,0.0125775216032323,0.00505671976745241,-0.0143330355919374,0.0256967265884041,0.0102828881933657,0.00308225777160205
"11427-5",100,0.00995033085316809,0.3,0.1,0.0710926155704457,0.0130231368782345,0.00219258447821517,0.0162339997274924,0.00293181491869735,0.0130215888369361,0.00909281766776361,0.00945074320916283,0.00379536911166512
"11427-6",100,0.00995033085316809,0.3,0.1,0.0714350519902914,0.0115618727700577,0.00189545310431682,0.0136897886045615,0.00223828410777966,0.0126016769341044,0.0113838770919849,0.00971669837272796,0.00439637140832928
"11427-7",100,0.00995033085316809,0.3,0.1,0.0721582747847591,0.0106148298121913,0.00213850195466514,0.0114524327990219,0.00293806541741534,0.0107920626405826,0.00653013723615774,0.0081740898129052,0.00488287894434929
"11427-8",100,0.00995033085316809,0.3,0.1,0.0719690712251283,0.0114428309779333,0.00209498554950929,0.014829648485306,0.00274917224986678,-0.00208291532237691,0.00994746710987083,0.00730779115714304,0.00275177854669002
"11427-9",100,0.00995033085316809,0.3,0.1,0.0713087013280225,0.00849282033073775,0.00215169270888009,0.00929447457968585,0.00291828495082301,0.00799563847215403,0.0109106597327201,0.00578777954298469,0.00347211410739615
"11427-10",100,0.00995033085316809,0.3,0.1,0.0719873470302697,0.00997819411830366,0.00228859612707244,0.0117578994567388,0.0034257387786571,0.0165145449890567,0.00939879825675294,0.013729913105136,0.00563929321856943
"11427-11",100,0.00995033085316809,0.3,0.1,0.0714663995888901,0.00693812441833391,0.00218738428432199,0.00798461232390325,0.0029177586422295,0.00151893049239624,0.0109477912063179,0.00347053654912421,0.00308810706268035
"11427-12",100,0.00995033085316809,0.3,0.1,0.0724522899568326,0.00982498793032419,0.00213413767050272,0.0110386660677241,0.00264485023596506,0.00690030628665182,0.00635594702656588,0.00709641400191531,0.00259926101603938
"11427-13",100,0.00995033085316809,0.3,0.1,0.0724048852287258,0.0105484910189876,0.00221550560665634,0.013421980025379,0.00315780335331389,0.0395473804072915,0.028354347639272,0.0113482386115211,0.00245469125609297
"11427-14",100,0.00995033085316809,0.3,0.1,0.0711679495553026,0.00754861289876223,0.00251774287269514,0.00958188812137742,0.00332331740746941,0.00827908130974764,0.00714880789924108,0.00670469818410766,0.00308171681672325
"11427-15",100,0.00995033085316809,0.3,0.1,0.0720454681276836,0.0107978539929754,0.00220073772548869,0.0116726064086537,0.00286875362812208,0.0251153134922769,0.0156260692491678,0.0121404032296739,0.00269324116439422
"11427-16",100,0.00995033085316809,0.3,0.1,0.0718811879697129,0.00682182354875137,0.00224278902320731,0.0119746083487686,0.00406880037693734,0.00221504770206487,0.0167704704587385,0.0079464531106749,0.011618210379539
"11427-17",100,0.00995033085316809,0.3,0.1,0.0719945560253957,0.0092439715206358,0.0022569548042836,0.0109118952631295,0.0028185217238767,0.0102288350458141,0.0100076562655099,0.0129588064261509,0.00269822752344785
"11427-18",100,0.00995033085316809,0.3,0.1,0.0714099436507223,0.0125752430809413,0.00212971170507528,0.017249720495157,0.00305297559977829,0.014273827667431,0.00660869521547516,0.00597562722450944,0.00189000104848047
"11427-19",100,0.00995033085316809,0.3,0.1,0.0727282486727987,0.00741014442575702,0.00256277405758261,0.0114287174525017,0.00372599730385302,0.044289726744924,0.0158249686077769,0.00909828507602154,0.00351849331123912
"11427-20",100,0.00995033085316809,0.3,0.1,0.0710739321547785,0.0123908129951434,0.0027970331755526,0.0150537190391133,0.00379932511623583,-0.00404732230209411,0.0194909681445377,0.0152119969731342,0.00665033568912908
"11427-21",100,0.00995033085316809,0.3,0.1,0.0721016335411172,0.00968649017672833,0.00170920436714498,0.0120706027506698,0.00216713256812452,0.0146481865876073,0.0059254180720513,0.0108328134276142,0.00359945654138805
"11427-22",100,0.00995033085316809,0.3,0.1,0.0718230456699522,0.00950977943020389,0.00215578046523704,0.0109298963048506,0.0029216571408124,0.0182016378374364,0.00504963746105876,0.00997789048805043,0.0025161700004963
"11427-23",100,0.00995033085316809,0.3,0.1,0.0712836851362587,0.0125520805093906,0.00243002850776564,0.0184550032610412,0.00357277517153207,0.0214605307169849,0.0064955503921466,0.0132777182802337,0.00497651383812206
"11427-24",100,0.00995033085316809,0.3,0.1,0.0714385902485369,0.0161103313159023,0.00246857192751293,0.0204527734418059,0.00335080928212522,0.00717287849035925,0.0107371997679383,0.0136210105613697,0.00684172803304083
"11427-25",100,0.00995033085316809,0.3,0.1,0.0712469741559605,0.0123224452267692,0.00264647251977142,0.016538780403992,0.00364590504893485,-0.000588521301621665,0.0103800569069119,0.00207736986090455,0.00635391972594976
"11427-26",100,0.00995033085316809,0.3,0.1,0.0717415098314472,0.00820312238480105,0.00218421866210249,0.00770789957052054,0.00284111388899493,0.00566864814231018,0.00571108767383283,0.0118695495710946,0.00336313864742589
"11427-27",100,0.00995033085316809,0.3,0.1,0.0716497110675298,0.00522111316738043,0.00243523164003478,0.00432106951607806,0.00375711486601237,0.00601281787787302,0.00865185472014651,0.0103436586699154,0.00504579764366229
"11427-28",100,0.00995033085316809,0.3,0.1,0.0721293487770552,0.0116194648196464,0.00217981953638487,0.0137507371870087,0.00299070884629453,0.00709880672266317,0.00680710975451843,0.00608324226134411,0.00378375310736814
"11427-29",100,0.00995033085316809,0.3,0.1,0.0718894298283217,0.0111270750003991,0.00251065782827897,0.01293208256229,0.00323910567113546,0.018627070223692,0.0137674048856909,0.00209491434485518,0.00163444375572058
"11427-30",100,0.00995033085316809,0.3,0.1,0.0719916352894644,0.012482875172178,0.0030865830656604,0.017738821980923,0.00412983983655017,0.00949858332153996,0.0133350061159055,0.0145206764761886,0.00588939562842063
"11427-31",100,0.00995033085316809,0.3,0.1,0.0719885983738433,0.0112621068357738,0.00235571720839186,0.0161366298032428,0.00317245225778344,0.00984267711134906,0.00812251959965879,0.0113330925276321,0.00606800434861724
"11427-32",100,0.00995033085316809,0.3,0.1,0.072048690514748,0.0112257678695771,0.00224882639527312,0.0158483756913416,0.00356956304632717,0.0157920421393545,0.00909761967818787,0.0109494568327584,0.0029635072251484
"11427-33",100,0.00995033085316809,0.3,0.1,0.0712623479863546,0.0155469217674638,0.00307275278614432,0.0190762816942046,0.00438643988142551,0.0276849276529713,0.00836211410787949,0.0148977218222911,0.00304227966161439
"11427-34",100,0.00995033085316809,0.3,0.1,0.0719550543205562,0.00817236251297008,0.00204828941908534,0.0135044124853004,0.00322442370300806,0.00520434166336133,0.00471676839258342,0.00522525695470147,0.00356623067284416
