"sim","N","beta1","minW","pV","avg_prev","beta_gs","se_beta_gs","beta_n","se_beta_n","beta_cc","se_beta_cc","beta_imp","se_beta_imp"
"11424-1",2200,0.00995033085316809,0.3,0.1,0.0717323486953219,0.0107705359372458,0.000499132631551077,0.0144553694122465,0.000709858541210753,0.00970443136769482,0.00157236879849262,0.00972241148399352,0.00103889151681268
"11424-2",2200,0.00995033085316809,0.3,0.1,0.0717753362700618,0.0102566776230938,0.000495005858702204,0.0134310688099142,0.000709179874605348,0.00991567159455327,0.00172321419868166,0.00944798697534419,0.000875297901294902
"11424-3",2200,0.00995033085316809,0.3,0.1,0.0717345889152812,0.00939995688599959,0.000461890009658891,0.0117772887047554,0.000633081221925856,0.00927571903416856,0.00141060871871786,0.00808745469791893,0.000998954095266799
"11424-4",2200,0.00995033085316809,0.3,0.1,0.0718849736420271,0.0108159418906893,0.000508021490175388,0.0141203748368855,0.000736863897285109,0.0102584328521906,0.00187478194533673,0.0105496394448662,0.000996037520057751
"11424-5",2200,0.00995033085316809,0.3,0.1,0.0717593411877545,0.010373768256809,0.000500362490734407,0.0132413655385611,0.000677828384044958,0.0112434167199272,0.00157387287592155,0.009838782057461,0.000982084075270056
"11424-6",2200,0.00995033085316809,0.3,0.1,0.0719622936110845,0.00906313127368531,0.000457587619009866,0.0114080239802677,0.000642199386616815,0.00806828464375943,0.00162633335567898,0.00892267471197854,0.000727976401408306
"11424-7",2200,0.00995033085316809,0.3,0.1,0.0719004162710009,0.0100463383707378,0.000446120566222655,0.0132221835731647,0.00064902523637864,0.0107748335242573,0.00129286249322913,0.00950162955791241,0.000789129246598897
"11424-8",2200,0.00995033085316809,0.3,0.1,0.0717727447897077,0.0101366005810263,0.000504182937390611,0.0134412723912548,0.000720319203833315,0.0110868698044705,0.00162690923478293,0.010621916785386,0.000972994406415029
"11424-9",2200,0.00995033085316809,0.3,0.1,0.0718972114281164,0.00923124440672881,0.00047860073963213,0.0123450928403721,0.00069951397764057,0.00965702165635993,0.00158123411748414,0.00888858434847067,0.000835016159532927
"11424-10",2200,0.00995033085316809,0.3,0.1,0.071644230078673,0.0104605294739584,0.000487679182973664,0.0132855141410997,0.000692376932625849,0.010637217321421,0.00145826704863836,0.0104702197739669,0.00104032549389095
"11424-11",2200,0.00995033085316809,0.3,0.1,0.0716369794998391,0.0101109723829624,0.000489628657647603,0.0126695559943408,0.000683286617586246,0.0104155802799493,0.00187181588666768,0.00967974813405888,0.000955767979921997
"11424-12",2200,0.00995033085316809,0.3,0.1,0.0717806789660635,0.010530671272569,0.000497333595859794,0.0138371309615743,0.00072025453528658,0.00987058069927872,0.0013287717342717,0.00948604832411297,0.00115115567490558
"11424-13",2200,0.00995033085316809,0.3,0.1,0.0717558634180163,0.0104201722000405,0.000475808371808376,0.0132755772196898,0.000663223409517687,0.00774039411980428,0.00149633557554058,0.00973914463695735,0.0010262470567311
"11424-14",2200,0.00995033085316809,0.3,0.1,0.0717714806802537,0.0103848960025234,0.00047249760772632,0.0135558350172549,0.000670907056771577,0.00964891980483144,0.0013336121367788,0.0101874406949978,0.000945586810763965
"11424-15",2200,0.00995033085316809,0.3,0.1,0.0719276034364833,0.0100513823315723,0.000481767139460779,0.0127077570549343,0.000668676551150149,0.0102820280894324,0.00165214180456965,0.00959785299030083,0.000927557185530756
"11424-16",2200,0.00995033085316809,0.3,0.1,0.0719149406396214,0.0101214598761927,0.000500279581025688,0.0120381314333707,0.000670129385481264,0.00624721822890965,0.00193531394255534,0.0102482520356754,0.00093344136056
"11424-17",2200,0.00995033085316809,0.3,0.1,0.0717822339181349,0.00984749622929131,0.000487971275116851,0.012699814130125,0.000684977750291508,0.0107097881288064,0.00124117192519672,0.0108690271114958,0.0011855161151726
"11424-18",2200,0.00995033085316809,0.3,0.1,0.0718477224137568,0.0107935961830187,0.000447342027662176,0.0139973625173799,0.000645970973114391,0.0114341854912212,0.00138335700174665,0.0107933002636651,0.000975486778540866
"11424-19",2200,0.00995033085316809,0.3,0.1,0.0717584613462391,0.00939535057764534,0.00047894332999517,0.0121688564464508,0.000668730098455848,0.00890699723920927,0.00160845779663299,0.00917412712562064,0.000862558214007279
"11424-20",2200,0.00995033085316809,0.3,0.1,0.0718631796493811,0.0104654670804712,0.000473795522640959,0.0130199815773535,0.000662799331862877,0.0107967107860639,0.00142489640765133,0.010207166251736,0.000995781951337375
"11424-21",2200,0.00995033085316809,0.3,0.1,0.0717302713181007,0.00978068076874993,0.000446009347982636,0.0133547411493397,0.00065327107613187,0.00940563908507473,0.00141742894879617,0.00875338040081773,0.000830733558873383
"11424-22",2200,0.00995033085316809,0.3,0.1,0.0716411841384183,0.00965746860520117,0.000464088649385845,0.0121573994785219,0.000669978278818053,0.0102988344351218,0.00168805430808239,0.00983054053813996,0.00100484506077582
"11424-23",2200,0.00995033085316809,0.3,0.1,0.0717343100000452,0.00967887353173798,0.000478582190039352,0.0125536437706572,0.000671834888768596,0.010059083849916,0.00139884497254976,0.00970500839871823,0.000923680556423694
"11424-24",2200,0.00995033085316809,0.3,0.1,0.0718454645567452,0.00998762061045546,0.000477666903778583,0.0131158850628098,0.000666284596305953,0.0114125845886922,0.00151954138995121,0.0104346835957273,0.00091613889043539
"11424-25",2200,0.00995033085316809,0.3,0.1,0.0718669534970487,0.00982271493999423,0.000494078150453302,0.0123662320350253,0.000676324317821729,0.00730044945859596,0.00165054744039801,0.00986069397353525,0.00116386388260032
"11424-26",2200,0.00995033085316809,0.3,0.1,0.0719549965608537,0.010617120070631,0.000462627207119699,0.0135969629258205,0.000654505536090436,0.0106372700753394,0.00147987238487321,0.010813110813484,0.000914218585800131
"11424-27",2200,0.00995033085316809,0.3,0.1,0.0719331749193129,0.0104424798530872,0.000472682796260196,0.0132764637215114,0.000658506296696483,0.00960733704886856,0.00145681054643183,0.00943254452571224,0.00110568534983881
"11424-28",2200,0.00995033085316809,0.3,0.1,0.0718751224904742,0.00951877767214578,0.000462604612171468,0.0122127743889002,0.000652717670753878,0.0113097070349894,0.00143947938133171,0.0101191918575231,0.00104096525657303
"11424-29",2200,0.00995033085316809,0.3,0.1,0.0717290530629606,0.0100816433525283,0.000478314122478861,0.0134546021890797,0.000684485650080946,0.0107427405685793,0.00153971947821953,0.0100125468583698,0.0008343316115294
"11424-30",2200,0.00995033085316809,0.3,0.1,0.0718745866051463,0.00986039100525785,0.000480384371293452,0.0120800246403841,0.000660058699159002,0.00693006756755595,0.00167930636399113,0.00894219991710747,0.000845948986212579
"11424-31",2200,0.00995033085316809,0.3,0.1,0.0716052935768258,0.00989192121746128,0.00048349454380901,0.0122507469609038,0.000663907209245957,0.00973588381159804,0.00154286925938375,0.00951811751729175,0.00121783780814747
"11424-32",2200,0.00995033085316809,0.3,0.1,0.071847578844927,0.0101600354783975,0.000470261579369666,0.0135762523640197,0.000682833306429789,0.0112177919859933,0.00136722646932098,0.00921173103559105,0.000810342046967313
"11424-33",2200,0.00995033085316809,0.3,0.1,0.071871335694338,0.0102555904646069,0.000498446735032427,0.0128671439044191,0.000690930380990282,0.010971810992546,0.00138798258513256,0.0113922017530955,0.00108994182106113
"11424-34",2200,0.00995033085316809,0.3,0.1,0.0717489840011833,0.00995079787696921,0.000441913538538654,0.0131023201768373,0.000621084213515297,0.011269504250258,0.00125469427052985,0.00974990124634991,0.000829405885715408
"11424-35",2200,0.00995033085316809,0.3,0.1,0.0716736308736045,0.00964380673004788,0.000481093573606329,0.012363804813606,0.000670084696268371,0.0091403556979831,0.00132037896138917,0.00876669931156153,0.00105072371278812
"11424-36",2200,0.00995033085316809,0.3,0.1,0.0716818602268503,0.0105180316012725,0.000511556450653131,0.0133633039679292,0.000710909849870584,0.0114986397686776,0.00158011025373464,0.0110362028647853,0.00091737086366682
"11424-37",2200,0.00995033085316809,0.3,0.1,0.0715799723162355,0.0100494472342724,0.000497521878502275,0.0132860884156013,0.000698894863638179,0.0112547215744002,0.00159100112144137,0.0116516189355261,0.00140036357674827
"11424-38",2200,0.00995033085316809,0.3,0.1,0.071594214715105,0.0101735188916697,0.000461088709775733,0.0136055449051424,0.000662443238937695,0.0103998932804724,0.00162422051166897,0.00950950823674678,0.000750444445860558
"11424-39",2200,0.00995033085316809,0.3,0.1,0.0716545085705918,0.00970708550676334,0.000471442692097922,0.0121111140596839,0.000644075523406686,0.00854568454458443,0.00179096688535189,0.00914440201150349,0.000766403356223425
"11424-40",2200,0.00995033085316809,0.3,0.1,0.0717683484873186,0.010109001428292,0.000480982415365605,0.0133830493453464,0.000689619561494915,0.0111546847340424,0.00166490953885494,0.0100578050931386,0.000828492792376065
"11424-41",2200,0.00995033085316809,0.3,0.1,0.071746919744312,0.0100808441159831,0.000493770156406284,0.0128502407756471,0.000690848395089253,0.00973686136641947,0.00154736615861188,0.00952983445618831,0.00111444756498867
"11424-42",2200,0.00995033085316809,0.3,0.1,0.0715922349622476,0.0102373748775029,0.000484071701873313,0.0129186669851283,0.000657922304530561,0.00635366462318221,0.00172891679802073,0.0101240254050341,0.000736220228881286
"11424-43",2200,0.00995033085316809,0.3,0.1,0.0716330308615026,0.0100703118979434,0.000500001968261198,0.0128002161407844,0.000708724516686983,0.0115142320156381,0.00145691213491173,0.0107074739589272,0.00115324360642481
"11424-44",2200,0.00995033085316809,0.3,0.1,0.0716489568614679,0.00932689650513738,0.000502668823530435,0.012653912703994,0.000730754980125122,0.0105644429281197,0.00146970219198633,0.00992175597726585,0.0009902435807614
"11424-45",2200,0.00995033085316809,0.3,0.1,0.0718729478016885,0.0101311276806036,0.000479187252126454,0.0133080680284395,0.000678853984216493,0.00983437904896718,0.00130327463228517,0.0112666829248584,0.000905235501841325
