"sim","N","beta1","minW","pV","avg_prev","beta_gs","se_beta_gs","beta_n","se_beta_n","beta_cc","se_beta_cc","beta_imp","se_beta_imp"
"11425-1",340,0.00995033085316809,0.15,0.1,0.0721153713083527,0.00695566285014228,0.00120559703015607,0.00727825766059927,0.0019373842330908,0.00406263110107638,0.00535587814349307,0.00515891696523712,0.00383033936437776
"11425-2",340,0.00995033085316809,0.15,0.1,0.0719263985572623,0.0088794560543571,0.00113813409808615,0.0110577599516333,0.00175931456672823,0.00659115923549893,0.0032683329384249,0.00703515152491078,0.00330478613469546
"11425-3",340,0.00995033085316809,0.15,0.1,0.0717918016888196,0.00901151340337682,0.00119625369347208,0.0131659154639531,0.00185631584668181,0.0067393740952382,0.00412143844847019,0.0098103047009676,0.00236710729399525
"11425-4",340,0.00995033085316809,0.15,0.1,0.0723194412088879,0.0108599955987708,0.00123767061662212,0.0138926504341024,0.0017677860410257,0.0158678213488209,0.00358160279997367,0.0107713203394436,0.00261419612882792
"11425-5",340,0.00995033085316809,0.15,0.1,0.0718361664008568,0.0110583422610166,0.00133735525535458,0.0146841963259405,0.00193066920071061,0.0120274995963052,0.00371020992516021,0.013035467939868,0.00399894326272299
"11425-6",340,0.00995033085316809,0.15,0.1,0.0719951747283718,0.00979552341324171,0.00126131389594324,0.0122335753205008,0.00171612035271727,0.0133574065242146,0.00401962056518527,0.011191599807134,0.00340163182652277
"11425-7",340,0.00995033085316809,0.15,0.1,0.0722227266034117,0.0105003062995275,0.00113606377492261,0.0117189228546543,0.00152791448606342,0.0143037693161023,0.00431703540129938,0.0105391521716304,0.00194947100990583
"11425-8",340,0.00995033085316809,0.15,0.1,0.0714887584296656,0.0127076530818093,0.0013489889916522,0.0152188388683754,0.00178698069829556,0.0148020495170537,0.00291815977727859,0.0117294193237185,0.0031783141199292
"11425-9",340,0.00995033085316809,0.15,0.1,0.0718462016149792,0.0104041673424935,0.00123637141605855,0.011750543131922,0.00178408703749105,0.0155563446642536,0.00507386715928197,0.0146605171035104,0.00307593229219587
"11425-10",340,0.00995033085316809,0.15,0.1,0.071729560843855,0.00725237682689908,0.00140574611833127,0.00811048146334765,0.00196397070851794,0.0200533322278556,0.00645032257697552,0.0106561801616873,0.00352433862708837
"11425-11",340,0.00995033085316809,0.15,0.1,0.0717519454820924,0.00777067134124639,0.00117733084290949,0.00992911788771717,0.00166594235934753,0.00817197134631958,0.00432102096324022,0.00572201488000239,0.00362831061463872
"11425-12",340,0.00995033085316809,0.15,0.1,0.0719083341323096,0.0100877005124248,0.00126326797425479,0.012315868923462,0.00182983180891532,0.00831193681351179,0.00397165686658232,0.00957554715023562,0.00214712859125618
"11425-13",340,0.00995033085316809,0.15,0.1,0.0716609861071709,0.00973459375520023,0.00127938772837437,0.01133385525556,0.00183505817838533,0.00524479338980529,0.0044467210988629,0.00654294424942253,0.00334959625042676
"11425-14",340,0.00995033085316809,0.15,0.1,0.071941625572399,0.0103784592035835,0.00138838534209475,0.0143537675638741,0.00184428700415472,0.0121855512630597,0.00348602170455219,0.0126679510277727,0.00319161976999428
"11425-15",340,0.00995033085316809,0.15,0.1,0.0717227285861476,0.0115524313715548,0.00129721587167813,0.0155317698200914,0.00210431349348418,0.0146732892973431,0.00386464545183674,0.0129412510578579,0.00320654468171002
"11425-16",340,0.00995033085316809,0.15,0.1,0.0718044815355339,0.0138451039857575,0.00129177418804947,0.0168336300223766,0.00205191894835751,0.00199629358774084,0.00464152463842288,0.00896585168799264,0.00548106722587111
"11425-17",340,0.00995033085316809,0.15,0.1,0.0713738359499909,0.0119726793359641,0.00142534360090308,0.0155379831542211,0.00207246460633056,0.0130526878730723,0.00471588146799455,0.0106596537725474,0.00531847188645818
"11425-18",340,0.00995033085316809,0.15,0.1,0.0719033152589945,0.0103860754423677,0.0011829644395739,0.0132719880768032,0.00164987941972338,0.00329569811548472,0.00387408044193236,0.00960461233494811,0.00184079581065441
"11425-19",340,0.00995033085316809,0.15,0.1,0.0716145486102725,0.00974987013144429,0.0012407000705949,0.012185242188613,0.00189943182907033,0.00804594839884282,0.00315011590446554,0.00574455248989639,0.00212590513291576
"11425-20",340,0.00995033085316809,0.15,0.1,0.0718170464848139,0.00980677802575055,0.00102406038593645,0.0134126078732296,0.00152034998995838,0.00805103788686077,0.00270062486749941,0.0090277138402218,0.00274657261053052
