"sim","N","beta1","maxW","pV","avg_prev","beta_gs","se_beta_gs","beta_n","se_beta_n","beta_cc","se_beta_cc","beta_imp","se_beta_imp"
"11425-1",340,0.00995033085316809,1.25,0.1,0.0721153713083527,0.00695566285014228,0.00120559703015607,0.0060813690553854,0.00108777687089905,0.00406263110107638,0.00535587814349307,0.00699371247356543,0.00134893258910699
"11425-2",340,0.00995033085316809,1.25,0.1,0.0719263985572623,0.0088794560543571,0.00113813409808615,0.00785353339966856,0.00101687554324191,0.00659115923549893,0.0032683329384249,0.00909916488296595,0.00129510695927933
"11425-3",340,0.00995033085316809,1.25,0.1,0.0717918016888196,0.00901151340337682,0.00119625369347208,0.00806669757271847,0.00106269161808747,0.0067393740952382,0.00412143844847019,0.00951872520805684,0.00129690316923305
"11425-4",340,0.00995033085316809,1.25,0.1,0.0723194412088879,0.0108599955987708,0.00123767061662212,0.00958817278918938,0.00108928245820121,0.0158678213488209,0.00358160279997367,0.0106143890203542,0.00130424847301754
"11425-5",340,0.00995033085316809,1.25,0.1,0.0718361664008568,0.0110583422610166,0.00133735525535458,0.0096996838045666,0.00117149784104659,0.0120274995963052,0.00371020992516021,0.0115281363516142,0.00148220070175917
"11425-6",340,0.00995033085316809,1.25,0.1,0.0719951747283718,0.00979552341324171,0.00126131389594324,0.00850879113940197,0.00109407223282585,0.0133574065242146,0.00401962056518527,0.00994782783686351,0.00142354463020817
"11425-7",340,0.00995033085316809,1.25,0.1,0.0722227266034117,0.0105003062995275,0.00113606377492261,0.00898361382038688,0.000984882616416623,0.0143037693161023,0.00431703540129938,0.0102924518731667,0.00116035722960446
"11425-8",340,0.00995033085316809,1.25,0.1,0.0714887584296656,0.0127076530818093,0.0013489889916522,0.0110499922106369,0.00116924807618098,0.0148020495170537,0.00291815977727859,0.0129298347879556,0.0015432456728944
"11425-9",340,0.00995033085316809,1.25,0.1,0.0718462016149792,0.0104041673424935,0.00123637141605855,0.00895423254272682,0.00108584832091616,0.0155563446642536,0.00507386715928197,0.0107833020085953,0.0013340073845979
"11425-10",340,0.00995033085316809,1.25,0.1,0.071729560843855,0.00725237682689908,0.00140574611833127,0.00624374121049175,0.0012300485661113,0.0200533322278556,0.00645032257697552,0.00703030776346857,0.00142624304131489
"11425-11",340,0.00995033085316809,1.25,0.1,0.0717519454820924,0.00777067134124639,0.00117733084290949,0.00681291333429879,0.00103084658319449,0.00817197134631958,0.00432102096324022,0.00760265197773368,0.00131574942604284
"11425-12",340,0.00995033085316809,1.25,0.1,0.0719083341323096,0.0100877005124248,0.00126326797425479,0.0088772414916372,0.00111627919074487,0.00831193681351179,0.00397165686658232,0.00979773618738812,0.0012787085007179
"11425-13",340,0.00995033085316809,1.25,0.1,0.0716609861071709,0.00973459375520023,0.00127938772837437,0.00846147808045141,0.0011259850010854,0.00524479338980529,0.0044467210988629,0.00936859377898774,0.00140531246635242
"11425-14",340,0.00995033085316809,1.25,0.1,0.071941625572399,0.0103784592035835,0.00138838534209475,0.00923682964378554,0.00120266700306315,0.0121855512630597,0.00348602170455219,0.0110622873162707,0.00151464545954705
"11425-15",340,0.00995033085316809,1.25,0.1,0.0717227285861476,0.0115524313715548,0.00129721587167813,0.0103477494575792,0.00116766071934382,0.0146732892973431,0.00386464545183674,0.0120307521412004,0.00140117275560928
"11425-16",340,0.00995033085316809,1.25,0.1,0.0718044815355339,0.0138451039857575,0.00129177418804947,0.0122830720492225,0.0011620804296931,0.00199629358774084,0.00464152463842288,0.0139637852362535,0.0015058231885317
"11425-17",340,0.00995033085316809,1.25,0.1,0.0713738359499909,0.0119726793359641,0.00142534360090308,0.0106959120011658,0.00126400849456011,0.0130526878730723,0.00471588146799455,0.0118788043614177,0.001676130302141
"11425-18",340,0.00995033085316809,1.25,0.1,0.0719033152589945,0.0103860754423677,0.0011829644395739,0.00899760174737219,0.00102686161674307,0.00329569811548472,0.00387408044193236,0.0104115731474136,0.00121114048995365
"11425-19",340,0.00995033085316809,1.25,0.1,0.0716145486102725,0.00974987013144429,0.0012407000705949,0.00859422971739285,0.00110471227335893,0.00804594839884282,0.00315011590446554,0.00880517961760405,0.00123813439921019
"11425-20",340,0.00995033085316809,1.25,0.1,0.0718170464848139,0.00980677802575055,0.00102406038593645,0.00869508514366584,0.000903933323302797,0.00805103788686077,0.00270062486749941,0.00996466666579076,0.00115287094478076
"11425-21",340,0.00995033085316809,1.25,0.1,0.07160973602492,0.0094417781204319,0.00127217770249196,0.00838255510593023,0.00113377846956782,0.0113602523477286,0.00449611696700838,0.00966282138154621,0.00145117056295498
"11425-22",340,0.00995033085316809,1.25,0.1,0.0719693695395632,0.0105779269949442,0.0013226192882447,0.00935600364289921,0.00117102179153514,0.0112069844787718,0.00468861906031683,0.00977673220889701,0.00135769973863335
"11425-23",340,0.00995033085316809,1.25,0.1,0.0717353974452008,0.00941411535249214,0.0012937744587012,0.008164479763305,0.00114267806958685,0.00851886799368261,0.0054281700622881,0.0091664139014951,0.00130409364046984
"11425-24",340,0.00995033085316809,1.25,0.1,0.0720535018115212,0.0097418722191341,0.00123648368139665,0.00842909004001649,0.00107228072861196,0.0119514759973667,0.00352493561028675,0.0101290492814072,0.00140630286812555
"11425-25",340,0.00995033085316809,1.25,0.1,0.071790440041423,0.010314156874778,0.00121165707266523,0.00934403083563774,0.00107532887819185,0.0116747990128332,0.00321703716126793,0.00978191642576093,0.00135051859142157
"11425-26",340,0.00995033085316809,1.25,0.1,0.0720075542243424,0.0108686530131278,0.00107476939147551,0.00948806527786092,0.000946922841868002,0.0114427496447078,0.00325828109779354,0.0113773323860935,0.00120127330818032
