"sim","N","beta1","minW","pV","avg_prev","beta_gs","se_beta_gs","beta_n","se_beta_n","beta_cc","se_beta_cc","beta_imp","se_beta_imp"
"11422-1",340,0.00995033085316809,0.6,0.1,0.0716195702138502,0.00874088805380507,0.00133024410313882,0.0103061321530998,0.00158961882111244,0.0110417770843559,0.00373199879222987,0.00935401137638292,0.0016912995227669
"11422-2",340,0.00995033085316809,0.6,0.1,0.0718983438639439,0.00804964394412985,0.00128876463407998,0.00998031300179989,0.00159569784824195,0.017465243965893,0.00703219547715928,0.00894388120369066,0.00162418663758259
"11422-3",340,0.00995033085316809,0.6,0.1,0.072002539626189,0.0102001878608069,0.00120208169487431,0.0118073494910231,0.0014242536654695,0.00984217600607123,0.00381430645340585,0.0109869345020517,0.00147551708788093
"11422-4",340,0.00995033085316809,0.6,0.1,0.0719468074073423,0.010947294043938,0.00124914491530694,0.0133664361293256,0.00154322886996479,0.0160523024535745,0.00574490369271459,0.0109257766449829,0.00171225521963454
"11422-5",340,0.00995033085316809,0.6,0.1,0.0716962449209808,0.0102566988052119,0.00121488441524617,0.0122577137414594,0.0015074068522926,0.0113287237900815,0.00344325436031554,0.00989742489826948,0.00143892553028994
"11422-6",340,0.00995033085316809,0.6,0.1,0.0717809083416072,0.0124417704862162,0.00124481284888795,0.015832908071591,0.00160698995578075,0.00807959804245949,0.00455334349505438,0.0123311263118368,0.00173156172694548
"11422-7",340,0.00995033085316809,0.6,0.1,0.0720522697915553,0.00984541340337641,0.00122476123881431,0.0120822615234742,0.00147934666769086,0.00630664575356505,0.00345603806974924,0.00918406119373031,0.00184526135286804
"11422-8",340,0.00995033085316809,0.6,0.1,0.0719443254927837,0.00951639438429769,0.0012184549726687,0.0115777186253981,0.00149917014723237,0.00637786111908996,0.00444832569856851,0.00882708862121072,0.00139691798955251
"11422-9",340,0.00995033085316809,0.6,0.1,0.0719975827669816,0.00970834786303719,0.00121494088574876,0.0115079921245389,0.00151043435614662,0.0119619095544859,0.00455903521129246,0.00995326553962775,0.00143893974829109
"11422-10",340,0.00995033085316809,0.6,0.1,0.0715137029374243,0.0110988269346534,0.00116816949822083,0.0133528388223949,0.00140778486315068,0.0159256320793052,0.00430321669470514,0.0107430367536492,0.00139857591960415
"11422-11",340,0.00995033085316809,0.6,0.1,0.0717096570519178,0.0110835187087283,0.0011893945030568,0.0133751833592224,0.00143268913347193,0.0206001883109577,0.00586707441518478,0.0115674797885306,0.00147725686340269
"11422-12",340,0.00995033085316809,0.6,0.1,0.0716338230381393,0.00978913275388767,0.00117392045602195,0.0119539822745493,0.00141085309519982,0.0100009421796357,0.00357413340783961,0.00963813529201902,0.00178154522643118
"11422-13",340,0.00995033085316809,0.6,0.1,0.0720439246758064,0.0111130166206641,0.00119748233185993,0.0132976673534114,0.00145046050692321,0.0067403960847361,0.00685142611850606,0.011552852024248,0.00142873367046173
"11422-14",340,0.00995033085316809,0.6,0.1,0.0719062952721582,0.00951598145586177,0.00132565978237725,0.012033189740926,0.00172568114088858,0.0170926831706779,0.00461929570043231,0.0094480733887483,0.00163143855512942
"11422-15",340,0.00995033085316809,0.6,0.1,0.0719396093624501,0.00917466139703378,0.00130357257189768,0.0114801380164248,0.00161275024844937,0.00897576256569172,0.00480958131123422,0.00939977717329671,0.00177593835618682
"11422-16",340,0.00995033085316809,0.6,0.1,0.0715735785604753,0.0108110125783703,0.00124858682714982,0.0127502572634614,0.00155061175902511,0.0147715944501119,0.00389940092452486,0.0117432082534822,0.00160279728905295
"11422-17",340,0.00995033085316809,0.6,0.1,0.0712411136318673,0.0100151598089614,0.00117375776712986,0.0116754986882518,0.00138237714869414,0.0125747898143384,0.00478882588470805,0.0112026813910008,0.00145075894700784
"11422-18",340,0.00995033085316809,0.6,0.1,0.0720027063591005,0.00919412095139461,0.0011799197059835,0.0108979852726524,0.00143880657574416,0.00351573151253753,0.00539527141926211,0.00880632639028965,0.00116337588728217
"11422-19",340,0.00995033085316809,0.6,0.1,0.0717812112236832,0.00971021650245821,0.00114175507058145,0.0115912498448845,0.00145954937082288,0.0155513200779106,0.00366630973732689,0.00908267524918491,0.00185344977368261
"11422-20",340,0.00995033085316809,0.6,0.1,0.0718771640162996,0.0087352563479275,0.00131377086752636,0.0110783192442458,0.00163792978416428,0.0184903516423935,0.00574481031637915,0.00829555181986713,0.00175824363672311
"11422-21",340,0.00995033085316809,0.6,0.1,0.0721223832621682,0.0109187782554923,0.00115570125650083,0.012695438032303,0.00135730339665456,0.00517770056528769,0.00484485308913916,0.0109576929477614,0.00127705507021964
"11422-22",340,0.00995033085316809,0.6,0.1,0.0718800345381043,0.00911643382964131,0.0010702633155333,0.0109325763131474,0.00132676255015188,0.0107288445447584,0.00265270822635488,0.00868652331751913,0.00130992895713206
"11422-23",340,0.00995033085316809,0.6,0.1,0.0721058533258938,0.00883523996691958,0.00107657128101456,0.0106719556002788,0.00137101881218578,0.00979579050977655,0.00267684836600805,0.00797093135187667,0.00104298624850828
"11422-24",340,0.00995033085316809,0.6,0.1,0.0719427253826076,0.0105593142707622,0.00109779703012302,0.0122556531640285,0.00128712479801366,0.00979822810050089,0.00426710387028571,0.0113531992303871,0.00173828128721481
"11422-25",340,0.00995033085316809,0.6,0.1,0.0716209648977867,0.0107562658339829,0.00121666471819741,0.012198228491927,0.00145043616027376,0.0103732171181676,0.00273509602840103,0.0111168471092412,0.00141668729977634
