"sim","N","beta0","beta1","muW","sigmaW","q","avg_prev","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_imp","se_beta0_imp","beta1_imp","se_beta1_imp"
"11422-11",2200,-2.7,0.00995033085316809,0.7,0.2,0.1,0.069099268441564,-2.6986324345644,0.00176008153564806,0.0103534035623126,0.000476149945696258,-2.69555859065124,0.00169492282425198,0.0136078069166412,0.000653265721650185,-2.69986741883854,0.00546224120248171,0.0102713151954514,0.00143196008342756,-2.69760734620124,0.00264086323984249,0.0101235056475718,0.000779163614045492
"11422-12",2200,-2.7,0.00995033085316809,0.7,0.2,0.1,0.0688698568118426,-2.70011404805779,0.00176796160398516,0.00967673818242308,0.00048272353752897,-2.69763354164818,0.00172025638397241,0.0128535387607356,0.000673518603115435,-2.6969283245371,0.00585714747766273,0.0090584976731693,0.00185812393347727,-2.70001100409605,0.00242043016398895,0.00973204647965183,0.000738024725744014
"11422-13",2200,-2.7,0.00995033085316809,0.7,0.2,0.1,0.0688922794203207,-2.70070220247469,0.0017843413356152,0.00985759376205961,0.00048335671497555,-2.69774113023386,0.00172826053668905,0.0128226074586749,0.000666162853079459,-2.69721815796437,0.0058892091351069,0.0095162350122212,0.00171166956009568,-2.69977011669885,0.00249171505425342,0.00981608932954743,0.000754987366850101
"11422-14",2200,-2.7,0.00995033085316809,0.7,0.2,0.1,0.0690109052802708,-2.7001828695648,0.00176996752663398,0.0101420589664812,0.000466274216481601,-2.6960815541084,0.00171272505155222,0.0127022677333357,0.000644255437585543,-2.70763999783479,0.00575470649100565,0.0132395883589379,0.00162455064511013,-2.69995412343375,0.00251252063583129,0.0104644697240646,0.000861604592409575
"11422-15",2200,-2.7,0.00995033085316809,0.7,0.2,0.1,0.0687848976517068,-2.70027411762301,0.00178382705664874,0.00976913854898461,0.000519086934689546,-2.69677250403807,0.00171079487945186,0.0122696144791927,0.000702091745297349,-2.72071575919672,0.00575569032912367,0.0150333525790681,0.00174845522618203,-2.70157281811897,0.00244822374711675,0.0102556606058988,0.000826891267730402
"11422-16",2200,-2.7,0.00995033085316809,0.7,0.2,0.1,0.0688383467255281,-2.70226337764724,0.00179547809189264,0.0101676875623994,0.00048916187362027,-2.69894714565678,0.00173073601844409,0.0132313864735957,0.00067575127286156,-2.7070424152883,0.00551696737790061,0.0114701204050344,0.00125158838289031,-2.70403914599098,0.00327994912154799,0.0102817533658125,0.000969357696332996
"11422-17",2200,-2.7,0.00995033085316809,0.7,0.2,0.1,0.0689183039064993,-2.69954363856543,0.001751873366588,0.00956061611675515,0.00046567005946268,-2.69643792028253,0.00168340024781988,0.0123753030738709,0.000632251828872421,-2.70491018199937,0.0054677409922246,0.00977839262077799,0.00131541942539646,-2.69845138625536,0.00254182571036847,0.00879902862856459,0.000739258017127538
"11422-18",2200,-2.7,0.00995033085316809,0.7,0.2,0.1,0.0689974274514949,-2.70012575488116,0.00179241845794804,0.0105682307096914,0.000503644117291995,-2.69667615169697,0.00172979746422053,0.0136438216547973,0.000695279796431797,-2.70564059291704,0.00566950984227167,0.0101596753214526,0.00169048238974593,-2.70035374877253,0.00225008483688979,0.010356677712108,0.000716604817200621
"11422-19",2200,-2.7,0.00995033085316809,0.7,0.2,0.1,0.0688245294491779,-2.70061936717379,0.00178010328866753,0.00966594747233808,0.000491442019227024,-2.69828058570234,0.00173120671241994,0.0129310297856053,0.000686311199748668,-2.70226490831937,0.00598410055970097,0.0106575814537302,0.00179781362928563,-2.70291438406888,0.00261787566002391,0.0106182523194117,0.000842683669327132
"11422-20",2200,-2.7,0.00995033085316809,0.7,0.2,0.1,0.0688983149639025,-2.70100536359176,0.00178806143967809,0.0104605059471118,0.000505974494351125,-2.69793499267582,0.00172584702317573,0.0136631048453487,0.00069686192724911,-2.70930521633996,0.00561215936823327,0.012706843949999,0.00152845240663501,-2.70333004806975,0.002870569309739,0.0111528813764049,0.000897768181106484
"11422-21",2200,-2.7,0.00995033085316809,0.7,0.2,0.1,0.0688662738692671,-2.70100776985256,0.0017791124002756,0.0101533005109004,0.000495321269261626,-2.69821312740712,0.00172378978123407,0.013424825808121,0.000689032822956157,-2.70859698081029,0.00588702475022828,0.0121796202750098,0.00171152118494554,-2.70387544970811,0.00248495256409678,0.0112108338459963,0.000805400506099974
"11422-22",2200,-2.7,0.00995033085316809,0.7,0.2,0.1,0.0690422751564966,-2.69844136967813,0.0018008056480571,0.0102187142573952,0.000512577388866517,-2.69497283363036,0.0017529559215521,0.013182159876925,0.000725962317403863,-2.70019929847134,0.00583391523755239,0.0103310072056014,0.00165559571453723,-2.7010574881449,0.00295914803292382,0.0112655097502774,0.00101203429749993
"11422-23",2200,-2.7,0.00995033085316809,0.7,0.2,0.1,0.0688846364853366,-2.69978631712695,0.00177411861896829,0.0100889476538067,0.000510284173315152,-2.6967963428805,0.0017212876565926,0.0132050750980331,0.000714782235112544,-2.70888812454484,0.00580851760723544,0.0116479311449003,0.00159079214051372,-2.70107544178397,0.00284470263308372,0.0107500147251494,0.00101163355969773
"11422-24",2200,-2.7,0.00995033085316809,0.7,0.2,0.1,0.0688372867224857,-2.69947453862572,0.00178273355699547,0.00929855661737819,0.000493715764201712,-2.69690045631542,0.00172914928189547,0.0122024416124479,0.000683216507720768,-2.71067099491281,0.00552491481866716,0.0107610617565426,0.00146302091804436,-2.69979107604485,0.00252184586392542,0.00931447387039901,0.000800589503487505
"11422-25",2200,-2.7,0.00995033085316809,0.7,0.2,0.1,0.0688217607768319,-2.7031185516839,0.00176892981605879,0.0106837167509412,0.000486914001935314,-2.70028381365,0.00173263246752838,0.0142691551913398,0.000696639223029589,-2.70638468966168,0.00594469187904639,0.00979165969835893,0.00175539502001331,-2.70117052865655,0.0026309236168408,0.0100404221321097,0.000924159056753777
"11422-26",2200,-2.7,0.00995033085316809,0.7,0.2,0.1,0.0690157991068744,-2.69794585402721,0.00177499701988778,0.00960156269942459,0.000482806383558132,-2.69446467210733,0.00172389050532381,0.0123978837263521,0.000683801057817153,-2.6979145328771,0.00557537926781467,0.0089106624135303,0.00150394570685398,-2.69801959578835,0.00210952764860916,0.009587956325586,0.000568800300784737
"11422-27",2200,-2.7,0.00995033085316809,0.7,0.2,0.1,0.0688707460390952,-2.69724209199079,0.0017710165414921,0.00863895709230407,0.000490109692613389,-2.69465032302773,0.00171421561248656,0.0114971781393983,0.000691753043411669,-2.70752439526139,0.00549296466882383,0.00967281612493721,0.00156011655040759,-2.69751797944044,0.00283889384652248,0.0086665300746624,0.000893059500630195
"11422-28",2200,-2.7,0.00995033085316809,0.7,0.2,0.1,0.068871669698708,-2.70260352894121,0.00180610294588412,0.0103944841407444,0.00049071115245351,-2.69946650999985,0.00174646037605115,0.0137125703268712,0.000684262235560268,-2.70152561367206,0.00589481573933781,0.0116495791281611,0.0016066972998766,-2.70166141151848,0.0027317994966961,0.0102247586209008,0.000884536684504572
"11422-29",2200,-2.7,0.00995033085316809,0.7,0.2,0.1,0.0688751062758205,-2.70143154780754,0.00179252937772858,0.0102770034162901,0.000499189472555124,-2.69825707894029,0.00171122162242778,0.0133526795072759,0.000670746503313455,-2.69645680021555,0.00594717964804213,0.00843825181124348,0.00180812621341718,-2.70007489150984,0.00231862062622828,0.00994252905207068,0.000759464281883049
"11422-30",2200,-2.7,0.00995033085316809,0.7,0.2,0.1,0.0688722913363359,-2.69978170803944,0.00176697102163672,0.00939342611006042,0.000472742132081765,-2.69645113203015,0.00171120456855731,0.0120786138938573,0.000658483366907194,-2.70093654902902,0.00578689982358454,0.0114027968975324,0.00151211141076819,-2.69932908973994,0.00288110240396128,0.0091760922622887,0.000850339565950544
"11422-31",2200,-2.7,0.00995033085316809,0.7,0.2,0.1,0.0688652394463514,-2.7008246488847,0.00179331878013788,0.0102845765345808,0.000515493354210851,-2.69790536559391,0.00173474634556474,0.0136558510465831,0.000723468284103158,-2.70376515419233,0.00580266746335379,0.00942844828920179,0.00172160209889613,-2.70129321868776,0.00256433145828898,0.0104916062734432,0.000828571619457917
"11422-32",2200,-2.7,0.00995033085316809,0.7,0.2,0.1,0.0687436249440132,-2.70267595468561,0.00177937752723944,0.0103378862098497,0.000505891968324527,-2.69882685324077,0.00172165945629912,0.0131222537373674,0.00070725408198513,-2.69882496324819,0.00558257580799588,0.00716840392703104,0.00159506130405204,-2.70351250173127,0.00254229259504246,0.0107448976151037,0.000844679093237085
"11422-33",2200,-2.7,0.00995033085316809,0.7,0.2,0.1,0.068791906467025,-2.70248355354673,0.00178747625376319,0.0101295620907206,0.000491680278822426,-2.69957990708907,0.0017266681274963,0.0132959647352052,0.000677008466347889,-2.70870711914564,0.0056832713921577,0.0111100555246801,0.00156187779427823,-2.70402998358625,0.00275372396906527,0.0104131860947256,0.000901118040325734
"11422-34",2200,-2.7,0.00995033085316809,0.7,0.2,0.1,0.0690149563500719,-2.70011130799443,0.00179785669901724,0.0103939625024175,0.000494698119755483,-2.69680671009753,0.00174424413344333,0.0137314476630517,0.000701912640520576,-2.69017102434748,0.0058962610109857,0.00823088502921097,0.00174713267488975,-2.69734441651652,0.00250661891008973,0.00948359283329179,0.000824670703169679
"11422-35",2200,-2.7,0.00995033085316809,0.7,0.2,0.1,0.0689858846084189,-2.70122254916408,0.00176214537130442,0.0108206372175313,0.000480770891488734,-2.69826916867346,0.00171655844264887,0.0144454101373436,0.000681003131723831,-2.71220399484562,0.00590776786721796,0.0120658111440967,0.00159201844627498,-2.70405885970639,0.00314600706411371,0.0115822113482587,0.000946856555871353
"11422-36",2200,-2.7,0.00995033085316809,0.7,0.2,0.1,0.0688826865737996,-2.69886228384189,0.00176997817485568,0.00945784901209427,0.000494429729735295,-2.69602750211345,0.00173274954024485,0.0122082224568933,0.000694794443056362,-2.69535147832489,0.00588626888315202,0.00725133052342494,0.00174491621468775,-2.69779331718976,0.00264653526838856,0.00859477718333382,0.000838352974148813
"11422-37",2200,-2.7,0.00995033085316809,0.7,0.2,0.1,0.0689825881997743,-2.70092027646909,0.00180084695673279,0.0109332889709997,0.000514047298620915,-2.69766066681278,0.00174135962561097,0.0143631616184994,0.000717401964194327,-2.70490561002382,0.00569829279060934,0.0130086913703488,0.00173079783333518,-2.70255889293477,0.00265253197572305,0.0122300695595703,0.000928924480207918
"11422-38",2200,-2.7,0.00995033085316809,0.7,0.2,0.1,0.0688348146682998,-2.70260940439993,0.00180190578026665,0.0108109799770403,0.000519145971781766,-2.69932489247646,0.0017424499140328,0.0141317959175341,0.000723794028910109,-2.69771261686042,0.00574362439282749,0.00876430216224519,0.00175265959094094,-2.70098770087143,0.00288602547849791,0.0104767411722458,0.00105650121172833
"11422-39",2200,-2.7,0.00995033085316809,0.7,0.2,0.1,0.068946674405961,-2.69929812507292,0.00178850436336604,0.0100038699898277,0.000505066312034808,-2.6962100204541,0.00173344996634347,0.0129845050360466,0.000702190944905211,-2.70835117520166,0.00537802037641447,0.010953875128438,0.00147731329653194,-2.69813124515151,0.00271326824716582,0.00986817470337763,0.000998297140779785
"11422-40",2200,-2.7,0.00995033085316809,0.7,0.2,0.1,0.0687716405244173,-2.70216785399205,0.0017655256901983,0.0102088741402131,0.000494417136987007,-2.69846615200481,0.00169936284480072,0.0129588170764258,0.000678261820656544,-2.69809354594142,0.00547792641686103,0.01009538059343,0.00161530410271386,-2.70145506232934,0.00237529870732335,0.0102857923159947,0.000752293679417582
"11422-41",2200,-2.7,0.00995033085316809,0.7,0.2,0.1,0.068893918364957,-2.69858943999398,0.0017709368626496,0.00907011842634813,0.00047756541473002,-2.69609718388965,0.0017243548168185,0.0121118758570226,0.000675356826666881,-2.70178775576135,0.00565119091340881,0.00673632971515917,0.00167427157110658,-2.69792678515544,0.00281401903366607,0.00856540923218872,0.000914648179689133
"11422-42",2200,-2.7,0.00995033085316809,0.7,0.2,0.1,0.0689915218480824,-2.69789792750153,0.00178155350868343,0.00944067652586896,0.000487841969331051,-2.69461652331287,0.00172350190978095,0.0122365250374081,0.000683592454436229,-2.69168533473014,0.005600555363105,0.00931077391475765,0.00134450124371794,-2.70046652148904,0.00262537545232085,0.0101263907747193,0.000832404053528637
"11422-43",2200,-2.7,0.00995033085316809,0.7,0.2,0.1,0.0688415052382832,-2.70334303822319,0.00178081763508167,0.0105651077971624,0.000479144864224442,-2.69951096601847,0.00171333631064808,0.013512365234907,0.000657326516069265,-2.70026650699685,0.00580279495443535,0.01059201142079,0.00138841592333231,-2.70482049793347,0.00332755310172962,0.0112115157677384,0.00110636768910188
"11422-44",2200,-2.7,0.00995033085316809,0.7,0.2,0.1,0.0688707069707315,-2.69944414757953,0.00179017822218792,0.00954704156124584,0.000501336899107008,-2.69728620812502,0.0017443846647648,0.0129272177845057,0.000707701611384249,-2.6940089031024,0.00586046636908292,0.00661933231889732,0.00158113569492033,-2.69863520554721,0.00282854080444546,0.0092881239537453,0.000947185584628666
"11422-45",2200,-2.7,0.00995033085316809,0.7,0.2,0.1,0.0689396278956175,-2.70079298293799,0.00180943996615427,0.0103320921969857,0.000504757582421063,-2.69782464112386,0.00176631460061994,0.0136441608494322,0.0007165359475427,-2.70686112277646,0.00572325957168659,0.0118848317960001,0.00153666437244933,-2.70321522251604,0.00277794399463904,0.0109748842849846,0.000877447939629325
"11422-46",2200,-2.7,0.00995033085316809,0.7,0.2,0.1,0.06878244912746,-2.70033171868264,0.00178460125633567,0.00927156279326672,0.00049231346894306,-2.69778900186834,0.00172738872616344,0.012179034033279,0.000677784681519906,-2.69703343343075,0.00578147521885196,0.00817409731715828,0.00155415813261562,-2.69930345706601,0.00300990630896298,0.00881914305190565,0.00103411025514564
"11422-47",2200,-2.7,0.00995033085316809,0.7,0.2,0.1,0.0688371793738373,-2.70361076792364,0.00178845599289352,0.0107522761858361,0.000489007734565196,-2.70101399796091,0.00172547015467383,0.0142291468287664,0.000663210878781074,-2.70171280530099,0.00529115839698567,0.00925391550577291,0.00120241534744295,-2.70083772963804,0.00273451060604391,0.00986442123422406,0.000910743455557111
"11422-48",2200,-2.7,0.00995033085316809,0.7,0.2,0.1,0.069025083851962,-2.697318416556,0.00178768369287411,0.00946002888897649,0.000494187160667931,-2.69503099364864,0.00173336645552742,0.0128656356162915,0.000697186499998206,-2.69332830562618,0.00579692450560553,0.00788468277931006,0.00162995436747164,-2.69399828218945,0.00260373547812785,0.00820824247870227,0.00092380443840025
"11422-49",2200,-2.7,0.00995033085316809,0.7,0.2,0.1,0.0688748535475616,-2.70212188144484,0.00179105990011325,0.0106831089199001,0.000503983660144302,-2.69903718047779,0.00175165691008882,0.0142317500085437,0.000726190222074613,-2.70201671822943,0.00558505689690898,0.0108169872460272,0.00164990468914036,-2.70171107257871,0.00297731663309624,0.0104643515671017,0.000846267700063572
"11422-50",2200,-2.7,0.00995033085316809,0.7,0.2,0.1,0.0689530129596978,-2.69981256428914,0.00175425427173775,0.0101494501185304,0.000480058477999312,-2.69724960179621,0.00170785499484664,0.0136531006383026,0.00067819263739812,-2.7068228774044,0.00536199251459888,0.0118381776772364,0.00156040704102396,-2.69946993951312,0.00274689237523312,0.00997904673137996,0.000938803953334932
"11422-51",2200,-2.7,0.00995033085316809,0.7,0.2,0.1,0.0689178935287267,-2.70126601685302,0.00177750044390453,0.00978958791057831,0.000459004938452159,-2.69836137584136,0.00173235199673494,0.0129992200460094,0.000649541247867384,-2.70596985065046,0.00564089634481807,0.00975789344079924,0.00131716230436221,-2.70106534495099,0.00357738845901899,0.00975765125654202,0.00112234363331427
"11422-52",2200,-2.7,0.00995033085316809,0.7,0.2,0.1,0.0688402965707449,-2.70081179777614,0.00179197541811581,0.0102380262988766,0.000518812277555168,-2.69803110646672,0.00173089189882294,0.0134876539976537,0.000716643056011931,-2.69253162590242,0.00570766012462936,0.00817833386442819,0.00158856285942873,-2.70121118073657,0.00248185500456695,0.0105120157114704,0.000885670620323081
"11422-53",2200,-2.7,0.00995033085316809,0.7,0.2,0.1,0.0687342843492821,-2.70347754727309,0.00178079486845537,0.0103949804080437,0.000497264826090609,-2.70046817992549,0.00171751976197827,0.0136079744859015,0.000682674581643262,-2.70752784726955,0.0056235996355148,0.0120009521392004,0.0016298313850988,-2.70246728626696,0.00237559392737945,0.00975243615313296,0.000824481391720381
"11422-54",2200,-2.7,0.00995033085316809,0.7,0.2,0.1,0.0689888768453321,-2.69905644895408,0.00180987002810052,0.00992740244506245,0.000505642118189682,-2.69593526971398,0.00174982610935206,0.0130013038050296,0.000706310518913978,-2.70339313371712,0.00579266754074686,0.0113521046591353,0.00147137153815286,-2.69764180375137,0.00255664780550229,0.0090431096343802,0.000845839106498114
"11422-55",2200,-2.7,0.00995033085316809,0.7,0.2,0.1,0.0688046819648698,-2.70079150071542,0.00177676641558575,0.00973152884613165,0.000495656730854136,-2.69818800290453,0.00172843536943221,0.0130478679060796,0.000703013510910401,-2.69751486591533,0.00580681612331552,0.00677722434362196,0.00156000908033979,-2.69766781227458,0.00278128230199125,0.00830569468294565,0.00102546465654406
"11422-56",2200,-2.7,0.00995033085316809,0.7,0.2,0.1,0.0689010604001132,-2.69986964170787,0.00179931124223067,0.00988795031240927,0.000506559494732713,-2.69758919724202,0.00175604828673236,0.0133932771002474,0.000719603850677678,-2.69334871978848,0.0057300992700232,0.00585335939353462,0.00159224245761076,-2.7007632138247,0.00286030789457021,0.0102145727124284,0.000964096610825825
"11422-57",2200,-2.7,0.00995033085316809,0.7,0.2,0.1,0.0689040410459761,-2.70109916635584,0.00179342962212221,0.0102817796518371,0.000498711665622091,-2.69756009108141,0.00171845107516822,0.0130678347650459,0.000671671646643521,-2.70073241796224,0.00575748500993462,0.00995110406446972,0.00172183129103909,-2.7001769537412,0.00241797001538855,0.0101941066042267,0.000796009899476005
"11422-58",2200,-2.7,0.00995033085316809,0.7,0.2,0.1,0.0688814971892846,-2.70050505499049,0.00177754869107507,0.0100500212500609,0.00049513259769155,-2.69731667023733,0.001707451198021,0.0128611621969774,0.000666698613201737,-2.70256875918454,0.00612440491419256,0.0109479323333932,0.00184517938433099,-2.7033426348569,0.00268017843789967,0.011129012402311,0.000902743325461235
"11422-59",2200,-2.7,0.00995033085316809,0.7,0.2,0.1,0.068906186661692,-2.69903909316331,0.0017923155018886,0.00971099135451832,0.000510549056912516,-2.69632624725084,0.00173748186191102,0.0126725473582609,0.000705099168645744,-2.68902681925423,0.0059520226691715,0.00758858819934886,0.00170153452193555,-2.69855111017247,0.00279776529140575,0.00958301341296906,0.000950689496209704
"11422-60",2200,-2.7,0.00995033085316809,0.7,0.2,0.1,0.0688841047513521,-2.69921891310963,0.00178535143785814,0.0096123812400635,0.000503299751323517,-2.69596006177791,0.00173141067810822,0.0124008585531282,0.000706119541252252,-2.7071328945082,0.00577701260755703,0.0121241419416115,0.00184671400485748,-2.69875461383778,0.0027935499595268,0.0097362929747461,0.000981478214194674
"11422-61",2200,-2.7,0.00995033085316809,0.7,0.2,0.1,0.0687518117875933,-2.7007346293497,0.00174043531346286,0.00929014494507274,0.000468887430524556,-2.69883357817766,0.00172422644466939,0.0128725702369642,0.000693400998358084,-2.69139092294796,0.00573926590448156,0.0075712281246678,0.00175515989704577,-2.70108906896722,0.00251489355529691,0.00987411246684622,0.000826148654041748
"11422-62",2200,-2.7,0.00995033085316809,0.7,0.2,0.1,0.0688586402249574,-2.70273798045743,0.00178885270497551,0.0104680959448225,0.000485782058488515,-2.69974449995332,0.00175500357380073,0.0138564548775275,0.000696127848950858,-2.69919685609209,0.00574675563772785,0.0104995996630211,0.00157348010726005,-2.70234057599849,0.00275628123611472,0.0106617679437856,0.000921199613432199
"11422-63",2200,-2.7,0.00995033085316809,0.7,0.2,0.1,0.0689914593187402,-2.69882936886087,0.00180300505235886,0.00978203669360547,0.000498384266215399,-2.69522508006939,0.00172806708562688,0.0122995446253865,0.000671280560334568,-2.69444636332487,0.00562035420414573,0.0104115950377911,0.00159754783174074,-2.696984134818,0.00271757037738718,0.00909738109200549,0.000839690232164593
"11422-64",2200,-2.7,0.00995033085316809,0.7,0.2,0.1,0.0689894216495293,-2.6980322129205,0.00176378948052124,0.00948655789503073,0.000478516573695774,-2.69578647650254,0.00171878990412599,0.0128143639232428,0.000674889958138533,-2.70780199896624,0.00553611061443347,0.0129626741643221,0.00145027187364234,-2.69803729012991,0.00242910266603696,0.00980616301502901,0.000853061166281651
"11422-65",2200,-2.7,0.00995033085316809,0.7,0.2,0.1,0.0690600473286702,-2.69857770790355,0.00177252602004226,0.00982746392980372,0.000469581880108131,-2.69552343407107,0.00171241970781059,0.0127458410563195,0.000642618301344922,-2.68493268384864,0.00577483389377652,0.00646061162066954,0.00174450642163208,-2.69692996403235,0.00227787809585111,0.00949072025525872,0.000778704727497303
"11422-66",2200,-2.7,0.00995033085316809,0.7,0.2,0.1,0.0688419160775655,-2.69870905865418,0.00176002304869898,0.00915023741291744,0.000488482664481077,-2.6968478945354,0.00171100201278148,0.0123875833657102,0.000678186134207699,-2.6938442505751,0.00586637719555017,0.00827084485224593,0.00160433468275865,-2.69866145013077,0.00225026237354207,0.00912960892033402,0.000737049005905559
"11422-67",2200,-2.7,0.00995033085316809,0.7,0.2,0.1,0.068798935766072,-2.70126573638476,0.00179955830488373,0.00992533046850404,0.000510403223261359,-2.69851360592072,0.0017428865031671,0.0130563323266361,0.000708119683312629,-2.70876338842305,0.00594547134188105,0.0105609079177248,0.00173695202566947,-2.70156203133888,0.00279662803736487,0.00987847753862664,0.000960194664054497
"11422-68",2200,-2.7,0.00995033085316809,0.7,0.2,0.1,0.0691020328733297,-2.69746230812967,0.00178248913710103,0.00996903255171555,0.000491341987469774,-2.69481252031958,0.00172654951421016,0.0132292058617752,0.000681854578770037,-2.69479418419185,0.00564280171378327,0.0101747003584069,0.00155706534457565,-2.69935633481529,0.00254196723452535,0.0108943481344231,0.000890838480148391
"11422-69",2200,-2.7,0.00995033085316809,0.7,0.2,0.1,0.0688723552548406,-2.70042842132409,0.00180072303339528,0.00993878153681962,0.000507373652623326,-2.69672006548081,0.00172296885862713,0.0125723704467259,0.000688754945234482,-2.70311934633958,0.00560047625116431,0.0105456219769694,0.00164699519769058,-2.70149221122233,0.00273339045732399,0.0108344601278734,0.000912409096466127
"11422-70",2200,-2.7,0.00995033085316809,0.7,0.2,0.1,0.0689239058999929,-2.69872603921905,0.00180541896652704,0.00952835867057651,0.000508135995886118,-2.69497772447231,0.00174349139294567,0.0120808952379463,0.000711922569119423,-2.69978392369744,0.00588520582967769,0.00906361653221934,0.00155568457908975,-2.69838753575246,0.00227491061474512,0.00920828409614496,0.000698889487677556
"11422-71",2200,-2.7,0.00995033085316809,0.7,0.2,0.1,0.0688512284431615,-2.70009645558427,0.00178961478782135,0.00981642436531931,0.000507846974052258,-2.69728536816972,0.00172740623664198,0.0129087078224127,0.000702097304028971,-2.70377340880001,0.00534773696616151,0.00911200682994197,0.00144135228336409,-2.69980280916422,0.00219263458821764,0.00969563574560287,0.000746288576132299
"11422-72",2200,-2.7,0.00995033085316809,0.7,0.2,0.1,0.0688163900066073,-2.70299284388943,0.00178121991301582,0.010430489381493,0.000485602642707071,-2.69927260273081,0.00172493817339967,0.0133179854802729,0.000674313403560173,-2.70516964358595,0.00564403104674702,0.010522611293785,0.00161839384081572,-2.70197710159244,0.00267071815266238,0.010125879497165,0.000932122751821136
