"sim","N","beta1","maxW","pV","avg_prev","beta_gs","se_beta_gs","beta_n","se_beta_n","beta_cc","se_beta_cc","beta_imp","se_beta_imp"
"11428-1",2200,0.00995033085316809,1.25,0.1,0.0718108858214872,0.00979646904660283,0.000477241682112081,0.00865045181152932,0.000422347762271306,0.0101145527629095,0.00150757657667357,0.00994465754676681,0.000567846240757668
"11428-2",2200,0.00995033085316809,1.25,0.1,0.0718653784577516,0.0104623133133141,0.000507153588670479,0.00925738190901437,0.000451410932199295,0.0103697076483288,0.00157875608033578,0.0103247142375719,0.000540996906869062
"11428-3",2200,0.00995033085316809,1.25,0.1,0.0717640476936099,0.0101869789000211,0.000470911393101007,0.00891855593561255,0.000415551336289702,0.0120939943144469,0.00143902359861884,0.0103234117884346,0.000522568632514906
"11428-4",2200,0.00995033085316809,1.25,0.1,0.0717796612698568,0.00991959977836008,0.000498942913162362,0.00876724672123372,0.000439672010408846,0.00976974234697227,0.00160674932515408,0.00975183667130737,0.000537073603311415
"11428-5",2200,0.00995033085316809,1.25,0.1,0.0717641454450485,0.0109986742487862,0.000475923200709149,0.00960005644370173,0.000419002470097203,0.00877858009737553,0.00134718847262275,0.0109702555362288,0.000523774986346248
"11428-6",2200,0.00995033085316809,1.25,0.1,0.0717783127524502,0.0096176072195976,0.000470769118111393,0.00847053984109827,0.000415130526436491,0.0100944336477001,0.00174773700119096,0.00975613556235336,0.000500690282625702
"11428-7",2200,0.00995033085316809,1.25,0.1,0.0717997579714679,0.0103529873674823,0.000465889754028019,0.00931432096621478,0.000418306739707694,0.00949338482501833,0.00115865332917269,0.010173490339074,0.000497977092664424
"11428-8",2200,0.00995033085316809,1.25,0.1,0.0717743424703995,0.00948074785563114,0.00050949505799137,0.00829811812779114,0.000450951992849194,0.0110256027579645,0.00184305532135686,0.00938168302981622,0.000558183751634157
"11428-9",2200,0.00995033085316809,1.25,0.1,0.0717408976991292,0.0097856752590005,0.00048267312042211,0.00862521371012161,0.000428211597762672,0.0117431233740202,0.00146181815805546,0.00950677231324999,0.00050220621301476
"11428-10",2200,0.00995033085316809,1.25,0.1,0.0718971004780696,0.010123088847693,0.000496540079211919,0.0089648841077314,0.000440076281948548,0.00791549060976345,0.00161337837453933,0.00980252290301221,0.000523034799337808
"11428-11",2200,0.00995033085316809,1.25,0.1,0.0716687222675858,0.00996080374919823,0.000519298575316464,0.00869363247407185,0.00045861560887609,0.0119860627363363,0.00167846532784248,0.00982799186091572,0.000551627168632826
"11428-12",2200,0.00995033085316809,1.25,0.1,0.0718523087289756,0.0103500701073691,0.000476256554659459,0.00910645865103699,0.000420692627437669,0.008111531186623,0.00179853252748528,0.0103112693779928,0.000510914824310201
