"sim","N","beta1","minW","pV","avg_prev","beta_gs","se_beta_gs","beta_n","se_beta_n","beta_cc","se_beta_cc","beta_imp","se_beta_imp"
"11426-1",340,0.00995033085316809,0.6,0.1,0.0718586954897093,0.0112302074706221,0.00101555526758266,0.0134606825951382,0.00122423931991603,0.0155535038731184,0.00238534470409368,0.0106516306044266,0.00115561452977456
"11426-2",340,0.00995033085316809,0.6,0.1,0.0720619438593674,0.00995761511555239,0.00124260149768512,0.0121933923117743,0.00152111565437604,0.0138328874062945,0.00348544483676121,0.010493213658575,0.0019011463277894
"11426-3",340,0.00995033085316809,0.6,0.1,0.0717479269192342,0.0130873571914495,0.00125648249103303,0.0145176517942066,0.0014680879590193,0.017952196614987,0.00488807607542726,0.0126289258569313,0.00161954169601816
"11426-4",340,0.00995033085316809,0.6,0.1,0.072244724823936,0.0104969101640597,0.00108329888094132,0.0129324095081394,0.00133870335301176,0.0108368522900198,0.00283840116362829,0.00942478653368093,0.00113083292020717
"11426-5",340,0.00995033085316809,0.6,0.1,0.0719423387523714,0.0105743014408067,0.00109881133874794,0.0125079797821106,0.00135488217156105,0.0100690505513766,0.00475012792728896,0.0102762794858858,0.00131703972630995
"11426-6",340,0.00995033085316809,0.6,0.1,0.0713098554543744,0.0111630393084567,0.00131098267007097,0.0131145833869535,0.00156050636624182,0.0129588947543533,0.00484861139357212,0.0114437571018113,0.001648880195659
"11426-7",340,0.00995033085316809,0.6,0.1,0.072057989703205,0.0105300748666306,0.00118874576421999,0.0131077214729756,0.00147946742062345,0.00843144548524427,0.00386971401064187,0.00971005455680667,0.0012421055944048
"11426-8",340,0.00995033085316809,0.6,0.1,0.0717977031572976,0.00807805852229065,0.00123868258958803,0.0101693291225046,0.00154251970855655,0.00754418710393301,0.00408518293825948,0.00961780938833556,0.00148454906983699
"11426-9",340,0.00995033085316809,0.6,0.1,0.072026434989658,0.0107884724027555,0.00120272819090224,0.0125709225469467,0.00144620015902013,0.0115569229561566,0.0040185712375383,0.00938128470971542,0.00136444348001881
"11426-10",340,0.00995033085316809,0.6,0.1,0.0715590303766138,0.00968094017322722,0.0011022865657001,0.011368433367469,0.00128766897719165,0.0120070431757701,0.0034758223121763,0.010761172785664,0.00126119280944094
"11426-11",340,0.00995033085316809,0.6,0.1,0.071624036318889,0.0115703638098592,0.0012368409787756,0.0138791765695543,0.00155881617298522,0.0133990545821374,0.00318966305903676,0.00964462031574419,0.00138157841382183
"11426-12",340,0.00995033085316809,0.6,0.1,0.0717199761616198,0.0113496470469561,0.00125164826414172,0.0141748356835418,0.00154125593775423,0.0168545045160479,0.00584215445673268,0.0125395049177606,0.0017887134142129
"11426-13",340,0.00995033085316809,0.6,0.1,0.0716877949896124,0.00979775433250621,0.0012680212960816,0.0118476913783301,0.00159647795772493,0.00897413414607354,0.00318240404860834,0.00788538213525668,0.00208244336534592
