"sim","N","beta1","maxW","pV","avg_prev","beta_gs","se_beta_gs","beta_n","se_beta_n","beta_cc","se_beta_cc","beta_imp","se_beta_imp"
"11429-1",340,0.00995033085316809,1.25,0.1,0.0720857424248492,0.00989274388434518,0.00132654693205598,0.00883524856706886,0.001178955523479,0.013056063094551,0.00412370547554329,0.00934704169638806,0.00146631551734986
"11429-2",340,0.00995033085316809,1.25,0.1,0.0716302882403825,0.00926241192755941,0.00121334722112115,0.00836409127687342,0.00109319568945116,0.0128383808067847,0.00421889717789269,0.00984475151835976,0.00127771346471992
"11429-3",340,0.00995033085316809,1.25,0.1,0.071684681244234,0.0112534766533607,0.00129272931429095,0.00981441673682014,0.00115030123969949,0.00203247012798519,0.00461140415445151,0.0105014940821199,0.00145083191108943
"11429-4",340,0.00995033085316809,1.25,0.1,0.0714956810053689,0.00881723673224707,0.00122403227839796,0.00775158220819509,0.00108947352190144,0.00930383132242782,0.00793945897510576,0.00870585475631015,0.00127380181056517
"11429-5",340,0.00995033085316809,1.25,0.1,0.0719353607570153,0.0099775887400908,0.000996527180157635,0.00911931869828898,0.000909984029809661,0.00778651549806506,0.00339871402302754,0.00975338550227223,0.00107652302605945
"11429-6",340,0.00995033085316809,1.25,0.1,0.0716525770055735,0.0108412230082531,0.00138252330963592,0.00983847167729109,0.00124068080872776,0.0123525268553908,0.00269762474906018,0.0106764132651261,0.00148462289205117
"11429-7",340,0.00995033085316809,1.25,0.1,0.0717040217679301,0.0103589897594996,0.00112573848408224,0.00930239696598103,0.00101317289976968,0.00822789481529165,0.00527383913514218,0.0105300343292249,0.00119162747744601
"11429-8",340,0.00995033085316809,1.25,0.1,0.071747145271853,0.00806506746407728,0.0012233027662255,0.00733573316034567,0.00109863975005117,0.011088212800691,0.00371617831443637,0.0083087143607924,0.00136702704739068
"11429-9",340,0.00995033085316809,1.25,0.1,0.0719580342358265,0.0101448231975801,0.00117263052011692,0.00885401742219581,0.00103840025535956,0.0136007164281191,0.00412213884258716,0.0101979319212572,0.00117447930217086
"11429-10",340,0.00995033085316809,1.25,0.1,0.0717819880003036,0.00933167465675163,0.00119311737755065,0.00823671967098444,0.0010687971198465,0.00868900349095366,0.00333846236090719,0.00871299922583673,0.00118034201960267
"11429-11",340,0.00995033085316809,1.25,0.1,0.071850262705914,0.0103602451488137,0.00121931478691659,0.00917427029401828,0.00108624560039762,0.00367170132966677,0.00408967631204326,0.010279417536327,0.00127955531940892
"11429-12",340,0.00995033085316809,1.25,0.1,0.0721093522782344,0.00868365334444879,0.00123849327682895,0.00775291443597913,0.00111121398595684,0.00484756701824872,0.00344576032771911,0.00898992935651803,0.00144259010270331
"11429-13",340,0.00995033085316809,1.25,0.1,0.071879822523083,0.00857717063580297,0.00134403048258977,0.0073548710802479,0.00117693570457345,0.0114863684823958,0.00521205169924077,0.00926078160269858,0.00150039458745272
"11429-14",340,0.00995033085316809,1.25,0.1,0.0720437092160481,0.00943822385977163,0.00125760533689944,0.00818461989524138,0.0011306254354153,0.00705019280852234,0.00488450472557775,0.00905128253470443,0.00136630648679854
"11429-15",340,0.00995033085316809,1.25,0.1,0.0714074216390903,0.00820062511943652,0.00136693616103403,0.0071963382534719,0.001207224231217,0.00434876068289414,0.00573440432512451,0.00804205621135415,0.00143928345145275
"11429-16",340,0.00995033085316809,1.25,0.1,0.0716919175799064,0.0115937117192663,0.00118545810558637,0.0103198016695541,0.00105967844886787,0.012814318749643,0.00459916924736706,0.0112519465877563,0.00132094625029021
"11429-17",340,0.00995033085316809,1.25,0.1,0.0720766282810828,0.00913283339187748,0.00116157456791153,0.00792418799707292,0.00103398081461167,0.012977814914032,0.00214517499677732,0.00925850818915197,0.00122566862246407
"11429-18",340,0.00995033085316809,1.25,0.1,0.071818208166709,0.00684715183267142,0.00133951172785284,0.00612095058497459,0.00118462943748498,0.0142209848543902,0.00453486350745126,0.00711736209219828,0.00149179538830769
"11429-19",340,0.00995033085316809,1.25,0.1,0.0719625157982292,0.00982276157626543,0.00137664149817132,0.00892141567385409,0.00122995342982407,0.00947973097059266,0.00372839130959662,0.00882286507268268,0.00137501000880888
"11429-20",340,0.00995033085316809,1.25,0.1,0.0717807165362118,0.0119180488112769,0.00124314700614378,0.0103610087589058,0.00109278501008281,0.0138533715938013,0.00397277039942752,0.0119164340665827,0.00135727685961847
