"sim","N","beta1","maxW","pV","avg_prev","beta_gs","se_beta_gs","beta_n","se_beta_n","beta_cc","se_beta_cc","beta_imp","se_beta_imp"
"11427-1",340,0.00995033085316809,1.4,0.1,0.0716305295196061,0.0104098137277703,0.00130110559805867,0.00841378557014034,0.00107709602286297,0.0123297862063576,0.00326686337683368,0.00988589108808185,0.00164846181382882
"11427-2",340,0.00995033085316809,1.4,0.1,0.0718223193855458,0.0115158403500543,0.00139982986635713,0.00961782063766869,0.00118230816193821,0.0074785309622087,0.00538770485457964,0.0129609838170314,0.00161272939319241
"11427-3",340,0.00995033085316809,1.4,0.1,0.0718165346549656,0.0103143058457168,0.00132618002111184,0.00810587959040962,0.00105709449326288,0.013541543361599,0.0044966442001262,0.0101175698546266,0.0015744552478259
"11427-4",340,0.00995033085316809,1.4,0.1,0.0715738473094475,0.0096917495825371,0.00135241136997529,0.00794113134922328,0.00111404453546639,0.00194912099263107,0.00431880340983004,0.00936006765676379,0.00155602959507562
"11427-5",340,0.00995033085316809,1.4,0.1,0.0713398476283848,0.0102399231252951,0.00126566175267931,0.007996104093508,0.00100986943829433,0.00623238238881755,0.00536898336535055,0.00946516770935613,0.00128033259411042
"11427-6",340,0.00995033085316809,1.4,0.1,0.071810623785841,0.00737752104716418,0.00118974279215886,0.00600994671498973,0.000963712409704352,0.00790679446974394,0.00510543743537324,0.00747886905139156,0.00122859391278821
"11427-7",340,0.00995033085316809,1.4,0.1,0.0718243791815427,0.0102395856765202,0.00136056713917472,0.008666816666175,0.00113712839408188,0.0119776264575477,0.00512049514473697,0.0109266199320574,0.00150549931071222
"11427-8",340,0.00995033085316809,1.4,0.1,0.0715138780464856,0.010178382529534,0.00133642175875904,0.0079062114171522,0.0010849389809694,0.00557808223132819,0.00553307985708316,0.0100000612528869,0.00153846626985889
"11427-9",340,0.00995033085316809,1.4,0.1,0.0717438534313414,0.0111945158215239,0.00124663637755499,0.0090116980132817,0.00104892697984453,0.00117366381349221,0.00434152533859081,0.011861475574608,0.00143684171148929
"11427-10",340,0.00995033085316809,1.4,0.1,0.0720445742286667,0.0100683458409644,0.00129563227662052,0.00803365305317452,0.00106252793085876,0.0146457513938662,0.00345507870014213,0.0108625864889839,0.00144940390154004
"11427-11",340,0.00995033085316809,1.4,0.1,0.071264138815329,0.00822499222936466,0.00125091145063002,0.00680956817693124,0.00101726225867543,0.0132347703390248,0.00561689724110337,0.00753086198798982,0.00142002153777977
"11427-12",340,0.00995033085316809,1.4,0.1,0.0717326241550994,0.00930546214522639,0.00145118039832027,0.00782148849904511,0.00120349684567635,0.0103776964521839,0.00439117023249965,0.0101578529708196,0.00171657058487291
"11427-13",340,0.00995033085316809,1.4,0.1,0.0716532078462861,0.00889162828884363,0.00139832739196599,0.00695229492603447,0.00111475615995676,0.00940653811397759,0.00426616166193343,0.00896109097709812,0.00182950681124728
"11427-14",340,0.00995033085316809,1.4,0.1,0.0715731457146561,0.0104556082938221,0.00115252280752153,0.00881182778904673,0.000987677004372658,0.0110736193212115,0.0051115539106244,0.0102800983620837,0.00120255517545881
"11427-15",340,0.00995033085316809,1.4,0.1,0.0717960037747353,0.00951596678757563,0.00132521852954327,0.00834194332483521,0.00112905614803284,0.0138885593387721,0.00532939496927173,0.00875449807849772,0.00131290388221677
"11427-16",340,0.00995033085316809,1.4,0.1,0.0718085489188723,0.00968044921831237,0.00123648143940301,0.00777993336587147,0.000980644835723532,0.00744003551909024,0.0045477935143907,0.0102333466603364,0.0014748183520636
"11427-17",340,0.00995033085316809,1.4,0.1,0.0718596773431999,0.00863642711955997,0.00124876097911848,0.00724727033043064,0.00103405035763605,0.00872031233673297,0.00353264171839358,0.00865589600879311,0.00151803185964779
"11427-18",340,0.00995033085316809,1.4,0.1,0.0719037256079393,0.00906514937635146,0.00113284168806037,0.00752207406228281,0.000932490869192264,0.00683953921368873,0.00312205247875301,0.00859523526405042,0.00143918349923292
"11427-19",340,0.00995033085316809,1.4,0.1,0.0720367637483836,0.00864150515404056,0.00114017733494674,0.00715557731993575,0.000939737695959372,0.0125628463241943,0.00286750881556451,0.00904427619922184,0.00137026594297869
"11427-20",340,0.00995033085316809,1.4,0.1,0.0716410500201761,0.00922348051384948,0.00113535402180849,0.00736907159723998,0.00093339555688579,0.0103347215878487,0.00225029723617576,0.00934777089851718,0.00126747656526739
"11427-21",340,0.00995033085316809,1.4,0.1,0.0720268419138573,0.0102986514256652,0.00130570520705849,0.00810988923650544,0.00108640671957548,0.00823831204613113,0.00352820421915587,0.00941184936897442,0.00147078351481274
"11427-22",340,0.00995033085316809,1.4,0.1,0.0720522599323423,0.0119987346538958,0.00117875843407913,0.00949634438711715,0.000974782521648739,0.00714833228526305,0.00477502114286161,0.011846352787645,0.00137650282484262
"11427-23",340,0.00995033085316809,1.4,0.1,0.0715223567221375,0.0095491144309213,0.00117291828759365,0.00770587376271854,0.000958868126999861,0.00176298924723741,0.00508508587430398,0.00971086535637035,0.00123361248827639
"11427-24",340,0.00995033085316809,1.4,0.1,0.0714340736694109,0.0108858520087617,0.00137094899906675,0.00843547957301501,0.00107732842064456,0.0100511024082279,0.00466222221616331,0.0114715512981841,0.0017315802679755
"11427-25",340,0.00995033085316809,1.4,0.1,0.0715942618134535,0.00988139495469349,0.00141568948200724,0.00787282631608589,0.00116356876125106,0.00934819304751985,0.00492592249584962,0.00935157826699091,0.00158063724323212
"11427-26",340,0.00995033085316809,1.4,0.1,0.0714173392306052,0.0105054475215419,0.00137721012981708,0.00818017334053783,0.00111290846674704,0.0193001986400177,0.00485306606854799,0.00959185596672955,0.0014283862710328
"11427-27",340,0.00995033085316809,1.4,0.1,0.07157270325728,0.0115475379563936,0.00116995922591794,0.0092371919881683,0.000940504382927846,0.0166024237514068,0.00391379243562833,0.0111022009028544,0.00130791552803803
"11427-28",340,0.00995033085316809,1.4,0.1,0.0720911427297398,0.00776220715653494,0.0014651288861812,0.00606405317068058,0.001208440618344,0.0023464802799982,0.00625008516766411,0.00811152880646389,0.0016791680905191
"11427-29",340,0.00995033085316809,1.4,0.1,0.0719497545470185,0.0109978544584627,0.00130383555069913,0.00874924391913442,0.00104772730693614,0.0140530881683731,0.00422010032957001,0.0122963234401636,0.0016096958472062
