"sim","N","beta1","minW","pV","avg_prev","beta_gs","se_beta_gs","beta_n","se_beta_n","beta_cc","se_beta_cc","beta_imp","se_beta_imp"
"11427-1",2200,0.00995033085316809,0.15,0.1,0.0717839201266402,0.0101089656817014,0.000474828907783879,0.0134396530905902,0.000728844685320232,0.0105902454744487,0.00141391420062805,0.0112874393606707,0.00119575098758388
"11427-2",2200,0.00995033085316809,0.15,0.1,0.0717529324700344,0.0103979335204947,0.000474792435059559,0.0132671021377189,0.00071117757786606,0.0126676921397895,0.00158095051224586,0.0097466336410221,0.000944355064417432
"11427-3",2200,0.00995033085316809,0.15,0.1,0.0715667466822767,0.0104726025400777,0.000491624339510166,0.0135662384717824,0.000713857533612525,0.011887558808639,0.00146492618760088,0.0095164871184236,0.00130523632220174
"11427-4",2200,0.00995033085316809,0.15,0.1,0.0718634640598629,0.00961034220599025,0.000462882792850588,0.0122218693258003,0.000669357744240825,0.0084818669359919,0.0012519540715495,0.00854205336167052,0.00106702762911497
"11427-5",2200,0.00995033085316809,0.15,0.1,0.0716555970405293,0.0104197145410159,0.000497896437004323,0.0139147403828147,0.000768048760654979,0.0110229632755273,0.00151346175507104,0.00953314100573797,0.00148172375818571
"11427-6",2200,0.00995033085316809,0.15,0.1,0.0718545448625926,0.00921259260504882,0.000496039271804176,0.0114654163313234,0.000758262154495689,0.0100920686873285,0.00132471813983795,0.00815589355636288,0.00123685292171398
"11427-7",2200,0.00995033085316809,0.15,0.1,0.0719115209930718,0.00986276983000641,0.000464381272580511,0.0117858611513815,0.000680206762151687,0.0105437826310248,0.00142201371130698,0.00921373562407831,0.00070060290424785
"11427-8",2200,0.00995033085316809,0.15,0.1,0.0717540974452043,0.00956453083297682,0.000492557106647665,0.0124543129328203,0.000740165312049869,0.00990818172407294,0.00144828947043167,0.00912286765299816,0.00120149431286308
"11427-9",2200,0.00995033085316809,0.15,0.1,0.0718542775988854,0.00983053346241405,0.000472194233655017,0.0132524176090368,0.000705720434507792,0.00800732589219365,0.00177866461064929,0.00887746889445686,0.00132024780726161
"11427-10",2200,0.00995033085316809,0.15,0.1,0.0717640898855074,0.0101335072468256,0.000481227508081059,0.0118591799716564,0.000708755816715352,0.00955253457981523,0.0015504268871204,0.00900008620024866,0.00131645030611056
"11427-11",2200,0.00995033085316809,0.15,0.1,0.0717334112904491,0.00953707876222858,0.000504730153619687,0.0121342062046451,0.000748540585502522,0.00992011499003038,0.00150491626172779,0.0096404080187899,0.00103398278416138
"11427-12",2200,0.00995033085316809,0.15,0.1,0.0715886719846623,0.00950404371908812,0.000486059411748152,0.012151356555453,0.000746711949784828,0.0102802605092643,0.00126437966523144,0.00867542563556111,0.00077033021420571
"11427-13",2200,0.00995033085316809,0.15,0.1,0.0719009507861644,0.00958250375396518,0.000480284661257348,0.012113715726203,0.000698951466053382,0.0128313216795938,0.00166386930302649,0.0108830170694986,0.00117477005660985
"11427-14",2200,0.00995033085316809,0.15,0.1,0.0718233696389624,0.0100786462755493,0.000511571601504182,0.0126644014018644,0.000750201319311661,0.00708769888958885,0.00181070570548115,0.00855119220975693,0.00149773868557013
"11427-15",2200,0.00995033085316809,0.15,0.1,0.0717509705928904,0.010155232752848,0.000480600209542938,0.0133280142246175,0.000722153197645559,0.00516532704832445,0.00177843635900346,0.00859105089240048,0.00131428223091957
"11427-16",2200,0.00995033085316809,0.15,0.1,0.0718482062711252,0.00976495854694991,0.000455509721842192,0.0125833714268275,0.000672155453254042,0.00939513523467837,0.00163603817672999,0.00970034144011796,0.00110128998498371
"11427-17",2200,0.00995033085316809,0.15,0.1,0.0717230519088671,0.0105737944792379,0.000493306748287255,0.0130600538806393,0.000722402809254237,0.0104857031713097,0.00179316030913525,0.0117736013505645,0.00145209341578793
"11427-18",2200,0.00995033085316809,0.15,0.1,0.0718489229304505,0.00922933313031528,0.000470605393098519,0.011581396280985,0.000730948124257647,0.0103003443523186,0.00151195827852301,0.00954017075262699,0.00130946818760949
"11427-19",2200,0.00995033085316809,0.15,0.1,0.0718339491673297,0.010023103015211,0.000460221238056558,0.0135831523779534,0.000713897026853052,0.012135443768769,0.00149174993857115,0.00993718652905993,0.00102180728980757
"11427-20",2200,0.00995033085316809,0.15,0.1,0.0718320160251312,0.0101116885347993,0.000472714957499182,0.0139524341639216,0.000727179358604064,0.00944375190466947,0.0016592544196985,0.0095845735329785,0.00122872457328221
"11427-21",2200,0.00995033085316809,0.15,0.1,0.0716327302094897,0.00949684618778778,0.000505843195239791,0.0123185892681504,0.000751465599085142,0.00990772639490557,0.00172854104736044,0.00902959177022775,0.00113935256824791
"11427-22",2200,0.00995033085316809,0.15,0.1,0.071742504870206,0.00972369579423952,0.000496762520521841,0.0119428929934813,0.000736622022842283,0.00930821310657094,0.00147363205686302,0.008886279832892,0.00085492112331237
"11427-23",2200,0.00995033085316809,0.15,0.1,0.0717550110643246,0.00935075197652804,0.000491719364164948,0.0118176998024215,0.000725129390449265,0.00972006608053596,0.00130850106880003,0.00917561808787699,0.00109924216830989
"11427-24",2200,0.00995033085316809,0.15,0.1,0.0717824235284277,0.010439530482069,0.00049719628033741,0.0125119422052289,0.000740738097742864,0.00942546999239425,0.00195249843654094,0.011462438483176,0.00118510873241988
"11427-25",2200,0.00995033085316809,0.15,0.1,0.071654142697424,0.0102264403553904,0.000472425545653521,0.0132622507461207,0.000692219177938173,0.0145800769878683,0.00180277707285346,0.0119176641651943,0.00126976021664744
"11427-26",2200,0.00995033085316809,0.15,0.1,0.0718284717760934,0.00963855366295866,0.000467803553007296,0.0120878101945512,0.000705609445689647,0.00973707469970522,0.00130165829386312,0.00945042749656556,0.000901775625935551
"11427-27",2200,0.00995033085316809,0.15,0.1,0.0717433984951676,0.00884044910526913,0.000486907262836607,0.011576427340243,0.000717815074706746,0.00761555354918483,0.00142026347170013,0.00831777962457226,0.000833425214177039
"11427-28",2200,0.00995033085316809,0.15,0.1,0.0718892937114798,0.00996530540776541,0.000470327867356216,0.0131433765130899,0.000727968025716009,0.0111172022314235,0.00126628647268222,0.00850834335243587,0.000886743290961688
"11427-29",2200,0.00995033085316809,0.15,0.1,0.0720363408994829,0.00951814114861769,0.00048978897551878,0.0119501234624599,0.000712114078435549,0.00680424398403422,0.00156276903739783,0.00825410681269649,0.00115831500200107
"11427-30",2200,0.00995033085316809,0.15,0.1,0.0718088371217574,0.011126007766251,0.000488525150794494,0.0148620354467548,0.000716585314692427,0.0111780610263564,0.00153268938833075,0.0113478900670993,0.00126301807406328
"11427-31",2200,0.00995033085316809,0.15,0.1,0.0716646776944013,0.0101358988042679,0.000478939961617605,0.0131175695522416,0.000729086978956944,0.0102519737896817,0.00134019062930437,0.00967504036703016,0.00137519978369792
"11427-32",2200,0.00995033085316809,0.15,0.1,0.0717589100176359,0.00881985174272314,0.000494167613477711,0.0110059295017765,0.00071307947849707,0.00806751859992735,0.00159511260429717,0.00758697933832615,0.00119715130162629
"11427-33",2200,0.00995033085316809,0.15,0.1,0.0718304648003742,0.0103486310395002,0.000478773196999965,0.0135638140619354,0.000726729318715057,0.00904028955441439,0.0017513951887291,0.00955049157793659,0.000881255210802653
"11427-34",2200,0.00995033085316809,0.15,0.1,0.0716844210548679,0.0100715362995291,0.000475979925290589,0.0129199067069201,0.000693227416990341,0.00990251668188029,0.00132026881603253,0.00908962146928277,0.00131509139643762
"11427-35",2200,0.00995033085316809,0.15,0.1,0.0719189798091408,0.0104003519341589,0.000477531157967486,0.0126105537632253,0.00066381615912805,0.00995559994794182,0.00156668558458407,0.0100916744081916,0.000937808793898262
"11427-36",2200,0.00995033085316809,0.15,0.1,0.0718539793533857,0.00986542972808511,0.000497475319357456,0.0118608673162972,0.000752835396915735,0.0103069207865193,0.0017011077168464,0.0105010684252407,0.00117384414490313
