"sim","N","beta1","minW","pV","avg_prev","beta_gs","se_beta_gs","beta_n","se_beta_n","beta_cc","se_beta_cc","beta_imp","se_beta_imp"
"11423-1",340,0.00995033085316809,0.15,0.1,0.0712787967123938,0.0103139077244114,0.0015134051898062,0.0126480160547788,0.00214803809963795,0.0141404295508453,0.00392007246685982,0.0124928860009396,0.00373009364836605
"11423-2",340,0.00995033085316809,0.15,0.1,0.0714102559193922,0.0108860854029453,0.00113737801311552,0.0140072661328027,0.00159147353040805,0.00752095697514724,0.0041034461324204,0.00731413981670801,0.00307973684951483
"11423-3",340,0.00995033085316809,0.15,0.1,0.0713530727503146,0.00807218575034643,0.00122771731582245,0.0114385227897946,0.00184143707262682,0.0127320490978019,0.00519450956642263,0.0111565931788507,0.00319470190712181
"11423-4",340,0.00995033085316809,0.15,0.1,0.0713573054585328,0.0103564742519755,0.00133356258962734,0.0143308502476693,0.00207263214323007,0.0292640515759086,0.0095242762465685,0.0128423132948497,0.00390224849604319
"11423-5",340,0.00995033085316809,0.15,0.1,0.0716144967288993,0.0107027914438327,0.00125614525093008,0.0142232296214241,0.00205711364451737,0.00758949737259059,0.00383763423768447,0.0132171614567584,0.00226624950704259
"11423-6",340,0.00995033085316809,0.15,0.1,0.0716286961669495,0.0105369446736525,0.00126643808077864,0.0144165252394062,0.00193080679623276,0.00335164824403807,0.0058157894685417,0.0123177179746368,0.00389182417423562
"11423-7",340,0.00995033085316809,0.15,0.1,0.0719367309960384,0.0096494670977167,0.00120047228108761,0.0129690421897679,0.00167740681148042,0.00599491509372145,0.0037524448667243,0.00595740512151428,0.00319176866045838
"11423-8",340,0.00995033085316809,0.15,0.1,0.0712815058917041,0.0104050834598398,0.00119747885077226,0.0135683118630626,0.0018367546121724,0.0120845824219831,0.00370020800016909,0.0155854909960995,0.00246968808447751
"11423-9",340,0.00995033085316809,0.15,0.1,0.0716921632169172,0.00824355617874054,0.00137771048553933,0.0118913137527061,0.00199625397226677,0.0125854080308876,0.00307393284801271,0.0146836991273888,0.00228934088846033
"11423-10",340,0.00995033085316809,0.15,0.1,0.0721395625946219,0.00959503397555289,0.00123908212276901,0.0135327092493721,0.00204154184486556,0.00648345698006821,0.00407648692125084,0.00860418961157281,0.00352773994574576
"11423-11",340,0.00995033085316809,0.15,0.1,0.0720711896616446,0.0114076423352614,0.00125853658184773,0.0140241460507109,0.00176777292233146,0.00716586816056685,0.00464520005271172,0.00897717228174826,0.00230666454904342
"11423-12",340,0.00995033085316809,0.15,0.1,0.071856839441329,0.009909630281836,0.00138851035814852,0.0117312064416888,0.00214000759962912,0.00132109436165324,0.00522144340771705,0.0059824620308429,0.00227673715533721
"11423-13",340,0.00995033085316809,0.15,0.1,0.0716983722701903,0.00852671616233425,0.00120633620368072,0.0110830171037883,0.00171300907804019,0.00763817840834422,0.00377572949679797,0.00969724528461084,0.00285613109523479
"11423-14",340,0.00995033085316809,0.15,0.1,0.0716753363691641,0.0105145861393939,0.00119231337866032,0.0136173802856479,0.00173562871286288,0.00836948719067613,0.00267251175630292,0.00878836495339599,0.00183164261416175
"11423-15",340,0.00995033085316809,0.15,0.1,0.0717851006813948,0.00924433296203145,0.00128640865834884,0.011771079381862,0.00186065857432634,0.0120254473318114,0.0033253795242978,0.0131878595162989,0.00263488106405558
"11423-16",340,0.00995033085316809,0.15,0.1,0.0714896032549216,0.0110241753094505,0.00121049377760338,0.0148789343499468,0.00171293454619179,0.0134828868130315,0.00407130150751894,0.00923519581714995,0.00306981170797416
"11423-17",340,0.00995033085316809,0.15,0.1,0.0716437896777028,0.0106984003755486,0.00131269458831858,0.0117385144433867,0.00181060641062463,0.00551059367229942,0.004484994490117,0.00959782781393376,0.00447116589967455
"11423-18",340,0.00995033085316809,0.15,0.1,0.0717041199010457,0.0105035578018729,0.00104567217997515,0.0123902515321181,0.00145659447456263,0.00844193212802481,0.00359932061010147,0.0110356510342707,0.00293616137653558
"11423-19",340,0.00995033085316809,0.15,0.1,0.0723108809431899,0.0106932441992168,0.00107676314103264,0.0124759933903262,0.0014838936475784,0.0104956023424812,0.00183298628355349,0.0107512995077412,0.00206985156767021
"11423-20",340,0.00995033085316809,0.15,0.1,0.0716964479664412,0.0104908135539664,0.00134168190250981,0.0119689901860574,0.00179450974983354,0.00911461195396328,0.0038574212555363,0.0104592637422887,0.00308159667693334
"11423-21",340,0.00995033085316809,0.15,0.1,0.072049579981224,0.00844615974505316,0.00127307500348303,0.010635159457213,0.00187637379844074,0.00911750783589711,0.00381943858132147,0.00651906932107049,0.00204430754561426
"11423-22",340,0.00995033085316809,0.15,0.1,0.0716307712646526,0.0110741141313949,0.0011918682315387,0.0132360821287414,0.00172125045636241,0.00955226395320882,0.00553569807276861,0.0117690900204641,0.00309623710802559
"11423-23",340,0.00995033085316809,0.15,0.1,0.0721213065479973,0.0116644663018246,0.00130168056548578,0.0148296941220556,0.00185321058972936,0.0170181098939434,0.00443902582175452,0.0140019401275465,0.00360386668253839
"11423-24",340,0.00995033085316809,0.15,0.1,0.07166582497289,0.00826549710002426,0.00151354850348182,0.0126920416043732,0.00234175676615673,0.00769460211859873,0.00542372518262386,0.00528475738469364,0.00478860847376163
"11423-25",340,0.00995033085316809,0.15,0.1,0.0719376260820536,0.00987294475748302,0.00110077894391025,0.0126706183944637,0.00176110250973974,0.00403208662554859,0.00763876073932659,0.00983408649286362,0.00242831138673762
"11423-26",340,0.00995033085316809,0.15,0.1,0.0717807953810984,0.0109576520272713,0.00123185494439969,0.0133727054668314,0.00171436543856533,0.0157258656116545,0.00406995461227359,0.00734883790296992,0.00252427382561749
"11423-27",340,0.00995033085316809,0.15,0.1,0.0719582148333595,0.0091931365446009,0.0012598302072866,0.0108946522077169,0.00190057904450711,0.0087547052297726,0.00322048501348023,0.0103090723691828,0.00264084588606761
"11423-28",340,0.00995033085316809,0.15,0.1,0.0722455771423685,0.0099705396264928,0.00115757278498987,0.0130756756248103,0.00172872147162769,0.00736170694095594,0.00368477394182374,0.00862660834060994,0.00245760188192894
"11423-29",340,0.00995033085316809,0.15,0.1,0.0719534542473404,0.00952940482952113,0.00110668227092234,0.0122714196122154,0.00182504643332485,0.0172696379032314,0.00484654790949468,0.0109486462514507,0.00335294497997817
"11423-30",340,0.00995033085316809,0.15,0.1,0.0713523833626402,0.0102086769923282,0.00125768513643693,0.0118927885864817,0.00173486327951866,0.0100101664335703,0.0043024486034885,0.00805282031478553,0.00150212318282604
"11423-31",340,0.00995033085316809,0.15,0.1,0.071730524852507,0.0115657967944136,0.00132585919501632,0.0121912510314804,0.00188038964397856,0.00810867330359755,0.00479666643043854,0.0115608282482501,0.00315744258029452
"11423-32",340,0.00995033085316809,0.15,0.1,0.0719748448313604,0.0109932347895794,0.00126620452973334,0.014709811161015,0.00201540729151922,0.0161686775406016,0.00471232802298198,0.0104919345758444,0.00275079582073821
"11423-33",340,0.00995033085316809,0.15,0.1,0.0718377656967521,0.00876314405701835,0.00122594637721449,0.0105419665452936,0.00167510552246804,0.00925106487841021,0.00338998893861787,0.00930918038851811,0.00285259084269727
"11423-34",340,0.00995033085316809,0.15,0.1,0.0711152756567888,0.0110774279584334,0.0012183578091606,0.0149397052662098,0.0018890169685839,0.0117992707084509,0.00393467864458566,0.0122107670105718,0.00247204865998703
"11423-35",340,0.00995033085316809,0.15,0.1,0.0718226753313575,0.0112190432784753,0.00123723764314685,0.0146003765141811,0.0017875128975972,0.00484557970628026,0.00466515122441759,0.00865856189596976,0.00387908096521127
"11423-36",340,0.00995033085316809,0.15,0.1,0.0719023884769763,0.0123552807006427,0.00112559673274865,0.0166280035138104,0.00186916030634221,0.0148870212431028,0.00386320353114903,0.0110437036023361,0.00261210593737207
"11423-37",340,0.00995033085316809,0.15,0.1,0.0720095336552359,0.0101270903173471,0.00130536412327114,0.012470702871843,0.00177926555432215,0.012520224730896,0.00398952218740189,0.00991275070486558,0.00201602128011411
"11423-38",340,0.00995033085316809,0.15,0.1,0.0722596265218995,0.0103779008691962,0.00119007324929158,0.0119850493196559,0.00181511870427743,0.0197907546689266,0.00322181201244793,0.0124958220632789,0.00340405407277193
