"sim","N","beta0","beta1","muW","sigmaW","q","avg_prev","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_imp","se_beta0_imp","beta1_imp","se_beta1_imp"
"11422-11",2200,-2.7,0.00995033085316809,0.7,0.15,0.1,0.0690360631091608,-2.70051268938633,0.00178999555192323,0.0107211912148454,0.00049158626399309,-2.69843353191901,0.00175339616905161,0.014294191147982,0.000680251291467912,-2.69424175245384,0.00587287981311745,0.00813280017130566,0.00174821842429781,-2.70117415520077,0.00231945198380282,0.0110535290921728,0.000781707952678519
"11422-12",2200,-2.7,0.00995033085316809,0.7,0.15,0.1,0.0688772397250517,-2.69912795915196,0.00177058526957312,0.00941220444604788,0.000488873940962955,-2.69804288591013,0.00175905948723529,0.01308725565279,0.000703151110901775,-2.69281115661092,0.00580911004769456,0.00878326579638956,0.00172720405538592,-2.70001674070306,0.00244821669762724,0.00975123278191737,0.000726917409827986
"11422-13",2200,-2.7,0.00995033085316809,0.7,0.15,0.1,0.0689114271945572,-2.69967863665772,0.0017868243418566,0.00967796296776298,0.000491080341947695,-2.69741443314671,0.00174501142018842,0.0126546942280429,0.000673727740843826,-2.70152086277553,0.00592890034847325,0.00866205475573498,0.00184391286171136,-2.6985096698159,0.00220848191647238,0.00898451624060994,0.000640206836896534
"11422-14",2200,-2.7,0.00995033085316809,0.7,0.15,0.1,0.0691138497097734,-2.69797314848704,0.00175679002857898,0.0100451634357909,0.000468116592635785,-2.69574875829633,0.00172202476108251,0.013263318339742,0.000648324729937619,-2.70388836828387,0.00550673077825787,0.00956594292406542,0.00128547722597416,-2.69758966069626,0.00202685635570849,0.00973193288911707,0.000594281561434408
"11422-15",2200,-2.7,0.00995033085316809,0.7,0.15,0.1,0.0688932966766787,-2.70139949744853,0.00178359295161147,0.0103862863425673,0.000494793312176958,-2.69917559281136,0.00175224110269129,0.0137121320812135,0.000688787875420794,-2.69310884517661,0.00569961100378667,0.00846162596440347,0.00143439868982111,-2.70064523511241,0.00256647316117078,0.0100947767426663,0.000813652268995391
"11422-16",2200,-2.7,0.00995033085316809,0.7,0.15,0.1,0.0688962253558989,-2.70144387712849,0.00177330042730295,0.0104397444502087,0.000489923175684981,-2.69878999553314,0.00172215989653751,0.0135963243661847,0.000667778287848213,-2.70677929547744,0.00599052797147122,0.0115301478147251,0.00165414402251618,-2.70278315327023,0.00210160885488646,0.0108441751304836,0.000683761880449258
"11422-17",2200,-2.7,0.00995033085316809,0.7,0.15,0.1,0.0687512207824516,-2.70202140525979,0.00178539578556009,0.00997655374118691,0.000503229976807113,-2.69988776104271,0.00175748576031066,0.0131887447255125,0.000705336975333909,-2.69916662153391,0.00568867722073446,0.00942999627160525,0.00153085327562129,-2.70029354543901,0.00237462841565012,0.00910027932909503,0.000770384444175565
"11422-18",2200,-2.7,0.00995033085316809,0.7,0.15,0.1,0.0690153343032862,-2.69722902856155,0.00179849322255597,0.00927529329811987,0.000495664695575531,-2.69513307454931,0.00175152478193618,0.012174478770674,0.000676425664572666,-2.69707462460724,0.00565152559406036,0.00995248581782593,0.001531764497117,-2.69576013625446,0.00231564006551527,0.00858365940000185,0.000754963826084308
"11422-19",2200,-2.7,0.00995033085316809,0.7,0.15,0.1,0.068784833622741,-2.70007949868653,0.0017830615415746,0.00941341551887119,0.000503835238951283,-2.69871764018305,0.00175107601565291,0.0127407716918488,0.000697955178442454,-2.69428897014286,0.00543153016961791,0.00657674562325245,0.00151919623406918,-2.69854603427678,0.00217666150268615,0.00884216348090852,0.000683854299293817
"11422-20",2200,-2.7,0.00995033085316809,0.7,0.15,0.1,0.0689196606808731,-2.69853838629119,0.00178338251423912,0.00952134751122072,0.000501797961614129,-2.69776307094954,0.00176823647670723,0.0133038331634625,0.000712532625864763,-2.7001169021999,0.00567994534906425,0.0100831222154792,0.00161647589981607,-2.70080945685807,0.00212862949688928,0.0105130387400592,0.000699540376261921
"11422-21",2200,-2.7,0.00995033085316809,0.7,0.15,0.1,0.0689403757275329,-2.70251084742377,0.00179477652657355,0.0107320129244072,0.000483991863872362,-2.69949078199572,0.00175856428196157,0.0139876420756177,0.000679057313666477,-2.6949665753016,0.00610801914619816,0.00731381407791846,0.00200761978583345,-2.70070947868381,0.00259330234462903,0.0098803791370767,0.000778263685049948
"11422-22",2200,-2.7,0.00995033085316809,0.7,0.15,0.1,0.0689471583348883,-2.70107213610025,0.00180862979120934,0.0103613636128189,0.00049889415430381,-2.6988174727422,0.00176398999076587,0.0136267275773644,0.000681992060465532,-2.69809414691402,0.00568501434273059,0.00912700024869242,0.00144661125454591,-2.7003018388673,0.00323273880486334,0.00984800862350315,0.000950942373864735
"11422-23",2200,-2.7,0.00995033085316809,0.7,0.15,0.1,0.0690424002458029,-2.69933104169434,0.00179624796716518,0.0103250282872688,0.000497078768495216,-2.69760558362049,0.00175191704160825,0.0138839160678886,0.000680015458289934,-2.70048737830153,0.0057211630520962,0.0111907649546655,0.00150272344384822,-2.70085105802294,0.0025825417322917,0.0108238064469535,0.000852159952469253
"11422-24",2200,-2.7,0.00995033085316809,0.7,0.15,0.1,0.0687898996944382,-2.69964564829631,0.00181571898130742,0.00915639750260513,0.000516128988464306,-2.69752299680608,0.00178661572245396,0.0120259647548286,0.000723953416839534,-2.69020672875812,0.0055741464679168,0.00783868002208884,0.00150810949700379,-2.69824641809825,0.00270727602005811,0.0085874849818437,0.000911750657773026
"11422-25",2200,-2.7,0.00995033085316809,0.7,0.15,0.1,0.0689141067847706,-2.69926281092002,0.00177230104186802,0.00975475959660271,0.000492963385730445,-2.69765593704307,0.00173942345880674,0.0132909366066732,0.000691802916428425,-2.70589972486035,0.00566025647047524,0.0118581208227343,0.00152011888845618,-2.69969043545634,0.00232025645366347,0.00977034202589521,0.00070990178685647
"11422-26",2200,-2.7,0.00995033085316809,0.7,0.15,0.1,0.0689211663629045,-2.69746974620911,0.00175727326641956,0.00915551543529507,0.000489223797456202,-2.69538451352083,0.00172497583432471,0.0119692156676578,0.000677642211058822,-2.70557448768766,0.00565307523332618,0.00997689601376821,0.00151643515891097,-2.69608307985528,0.00224471710069812,0.00870403363812142,0.00074630614223071
"11422-27",2200,-2.7,0.00995033085316809,0.7,0.15,0.1,0.068956223562647,-2.70147898604133,0.00175783111419477,0.0103364882176625,0.000460606634656641,-2.69881174882019,0.00171766606748623,0.0135811119017343,0.000639335553738969,-2.70219161579597,0.00548151302070797,0.0109874405831907,0.00156767104675553,-2.70294898765651,0.0024890401316021,0.0112867958385133,0.000853836330215591
"11422-28",2200,-2.7,0.00995033085316809,0.7,0.15,0.1,0.0690053583739203,-2.69716368376423,0.00178515605049464,0.00937607779460832,0.000497578856248554,-2.69477825185063,0.00173734967696126,0.0120092572832008,0.000670745140022648,-2.69877095852397,0.0057697127549274,0.0102717201564208,0.0016243471233452,-2.6969377579713,0.00251325297097545,0.00926735717520035,0.000829338563827723
"11422-29",2200,-2.7,0.00995033085316809,0.7,0.15,0.1,0.0689938112638148,-2.6953263278532,0.00176411514943597,0.00858249438490073,0.000486556905488847,-2.69350917209858,0.00172167365337642,0.0114560328123996,0.000673939949796856,-2.68519211010462,0.00557603811780138,0.00546218107048498,0.00153143937333524,-2.69440189266692,0.00237363910413241,0.00809700355555732,0.000723663234266563
"11422-30",2200,-2.7,0.00995033085316809,0.7,0.15,0.1,0.0688265940548575,-2.70188967271647,0.00177277845488073,0.0107060579666498,0.000512903818619348,-2.69993000953833,0.00173516472310743,0.0142928516556358,0.000709070744719562,-2.6993578923485,0.00565401578769158,0.0114837956688502,0.0017416188591639,-2.70062435812007,0.0020952274428596,0.0104331821028849,0.00071359317331863
"11422-31",2200,-2.7,0.00995033085316809,0.7,0.15,0.1,0.0688613590944014,-2.70102043239824,0.00174632515561409,0.0100538518500643,0.000473016025610633,-2.69795276908027,0.00170642898265522,0.0127504971420662,0.000649791997924152,-2.70699438437979,0.0054969813667356,0.0108491535195964,0.0013968533825707,-2.69809087678918,0.00214346159025185,0.00864977485846267,0.000624620959915757
"11422-32",2200,-2.7,0.00995033085316809,0.7,0.15,0.1,0.068937259267388,-2.69991077481816,0.00180210896475469,0.00966657340385024,0.000485989886559815,-2.69819019019461,0.00177038552366118,0.0130939519279572,0.000681761465577043,-2.69697756738636,0.00587311087110674,0.00711765969016814,0.00176976082640585,-2.69873855116089,0.00247919161499979,0.00920448574302774,0.000823489008241062
"11422-33",2200,-2.7,0.00995033085316809,0.7,0.15,0.1,0.0689551608321034,-2.70051575852515,0.00179320686030403,0.0102030575875939,0.000490793391781484,-2.6983733520057,0.00175434186961332,0.0134962543823943,0.000676417388736678,-2.70909180534445,0.00591567581674738,0.00943835187250404,0.00155484503742675,-2.70166553012337,0.00214731202703131,0.0104379812568682,0.000670826420857453
"11422-34",2200,-2.7,0.00995033085316809,0.7,0.15,0.1,0.0688025494286239,-2.70298153385481,0.00180078315873307,0.0103998298697481,0.000499453815897978,-2.70153481902061,0.00177296523515815,0.0142001265995538,0.000699375913838557,-2.71137541035309,0.00548343961393491,0.0132461994115113,0.00155529238729274,-2.70382181707868,0.00230449611033208,0.0109210573158053,0.00079751350757942
"11422-35",2200,-2.7,0.00995033085316809,0.7,0.15,0.1,0.0688702993073367,-2.69762532117312,0.00176807502619192,0.00888327989715388,0.000492799018573364,-2.69540290895135,0.00173516314982055,0.0115287942300833,0.000684097874109956,-2.68794845787397,0.00548658744239254,0.00758703357591669,0.00159920619636336,-2.69591923986032,0.00221442281545543,0.00811611856774298,0.000690310507826314
"11422-36",2200,-2.7,0.00995033085316809,0.7,0.15,0.1,0.0690013897283485,-2.69924450329432,0.00179120288613377,0.00979632841261949,0.000481221757619799,-2.69723145792023,0.00175615500446217,0.0130678021095092,0.000669491706830883,-2.70636993712092,0.00573098457212152,0.00928625255351434,0.00151588130090647,-2.69926551669392,0.00220833890271227,0.00973555572067591,0.000637228280213838
"11422-37",2200,-2.7,0.00995033085316809,0.7,0.15,0.1,0.0689522787741153,-2.6986004540128,0.00179199053162225,0.00992151492681561,0.000515562488219824,-2.69644234886276,0.0017626256977918,0.0131962802387768,0.000728375814150437,-2.70211516251846,0.00554803921676507,0.0112999895009801,0.00145980774884399,-2.69711476135556,0.00238706859292751,0.00923799042719484,0.000817823353787773
"11422-38",2200,-2.7,0.00995033085316809,0.7,0.15,0.1,0.0688871139214133,-2.70136454608453,0.00179403273726627,0.0102869262864085,0.000497446463725322,-2.69975725202237,0.00176322863609059,0.0139921460994039,0.000696382446629875,-2.70635253459432,0.00564047977239744,0.0108366258046988,0.00166347192252972,-2.70268046006633,0.00228366071617987,0.0107335366353257,0.000689929708786088
"11422-39",2200,-2.7,0.00995033085316809,0.7,0.15,0.1,0.0689070773977346,-2.69716713701216,0.0018181902280543,0.00904460523261236,0.000529688870132286,-2.69537975986533,0.00177617540214967,0.0119344440118443,0.000726037570619498,-2.69777923702584,0.00535467446263886,0.00779733307180678,0.00148297636682281,-2.69526960861077,0.00271830809806855,0.00835010859574174,0.000988126815698979
"11422-40",2200,-2.7,0.00995033085316809,0.7,0.15,0.1,0.0689069944245277,-2.70106616150107,0.00178502540576174,0.0101904178827088,0.000488730955721518,-2.6986105748283,0.00175027357815032,0.013251785146514,0.00067441522682654,-2.70467486825947,0.0056548819634002,0.010142264793246,0.00159341064090726,-2.70106233999024,0.00266219339042193,0.0101343841241644,0.000827993282830099
"11422-41",2200,-2.7,0.00995033085316809,0.7,0.15,0.1,0.0688907349307887,-2.69832846623756,0.00177768157757253,0.0093897413893143,0.000503860211499044,-2.69651778840356,0.00173559841584384,0.0124902153968108,0.000692094868132833,-2.69713652317195,0.00573290029147022,0.00716173846901006,0.001825992980265,-2.69927974051684,0.00245863794640778,0.009878030531187,0.00081420891004011
"11422-42",2200,-2.7,0.00995033085316809,0.7,0.15,0.1,0.0689069074751264,-2.70015025596045,0.00175865033563506,0.0100356851192804,0.000483537147015745,-2.69842562047209,0.00174295624886158,0.0134534155828143,0.000683420197471207,-2.69984691239865,0.00536052971474956,0.00935666243565257,0.00142233975951177,-2.70004425774756,0.00250745273726829,0.00967625679769504,0.000811436858057695
"11422-43",2200,-2.7,0.00995033085316809,0.7,0.15,0.1,0.0687733335803341,-2.70208369339619,0.00181598020227179,0.0100005731208037,0.000514241851491447,-2.70011330665945,0.00176760692627757,0.0134155037070822,0.000709367116233911,-2.70449251350383,0.00583816857885065,0.00946904349633075,0.0017517986276087,-2.70198683027158,0.00240617625311084,0.010147515177394,0.00085066236984323
"11422-44",2200,-2.7,0.00995033085316809,0.7,0.15,0.1,0.068966840827798,-2.69974824198553,0.0018051598355596,0.00982023166706111,0.000490100302284052,-2.69711665526357,0.00176352149556625,0.0126490076521202,0.000671735553442926,-2.69808506915116,0.00573117876316289,0.0100875623958088,0.00155809793714027,-2.70179424665061,0.00278188812859036,0.0107001549725844,0.000920774531858492
"11422-45",2200,-2.7,0.00995033085316809,0.7,0.15,0.1,0.0689825198318386,-2.70074153850613,0.00177750856948547,0.0105262246333413,0.000485943862668485,-2.69894086454692,0.00174807928327193,0.0142225465035502,0.000680278841140009,-2.70661747504615,0.00552453578742405,0.0112381852190921,0.00161528867907535,-2.7005833776805,0.00263315664365324,0.0108026860203104,0.000865272571942702
"11422-46",2200,-2.7,0.00995033085316809,0.7,0.15,0.1,0.0688506644535511,-2.70216139750944,0.00179523887941507,0.0100505582515274,0.000482871010098771,-2.69998020303144,0.00174322381716315,0.0132047686021344,0.000651491495782603,-2.71405105372407,0.00594388406751697,0.0142123790086146,0.00169966963950509,-2.70294437009243,0.00299317153586286,0.010357561199744,0.000947407825336907
"11422-47",2200,-2.7,0.00995033085316809,0.7,0.15,0.1,0.0688807107177341,-2.7015552025932,0.00177206863172521,0.0102886394745387,0.000483942731717712,-2.70003344976917,0.00173833408387228,0.0139651511498455,0.00067019718250919,-2.69910762187965,0.00608842198739491,0.00871684944279303,0.00189715521895237,-2.70052392873862,0.00231589414744847,0.0096263331576261,0.000691591675598634
"11422-48",2200,-2.7,0.00995033085316809,0.7,0.15,0.1,0.0688241460490363,-2.70198937670432,0.00177039146863897,0.0100405964567694,0.000478379009518479,-2.69958916391588,0.00172357961156529,0.0131605458015759,0.000653768906659641,-2.69751949610514,0.00579342477570897,0.00836323572530573,0.00163306519718427,-2.70251808832026,0.00244516773504853,0.0104797878058768,0.000787554081241347
"11422-49",2200,-2.7,0.00995033085316809,0.7,0.15,0.1,0.0689522891121173,-2.70185799499924,0.00178598252779879,0.0104811460911261,0.000476731546530837,-2.69927473374376,0.00174012542483652,0.013672029621437,0.00065085614388353,-2.7006689822479,0.00547169742210578,0.0103732044081322,0.00131291802288692,-2.70140296284696,0.00256777594504977,0.0102245311324116,0.00078684391553981
"11422-50",2200,-2.7,0.00995033085316809,0.7,0.15,0.1,0.0688216436479322,-2.70355392422168,0.00179313431778791,0.0108030470728855,0.000497522824154197,-2.70177559197065,0.00176121765150913,0.014621554759437,0.000694644799252827,-2.71015128243775,0.00566644165196565,0.0131944093865958,0.00160796990921436,-2.70609940493455,0.00295665481882302,0.0121056512596424,0.00101075083372337
"11422-51",2200,-2.7,0.00995033085316809,0.7,0.15,0.1,0.069009489902024,-2.70014045118564,0.00178113558858201,0.0105115585266457,0.000491069554644258,-2.69820064081392,0.00174476912511332,0.0140893587757828,0.00068062271033444,-2.7015798997984,0.00564197132495021,0.010897577789428,0.00159219403487385,-2.69843428566877,0.0021970101753003,0.0100411062347484,0.00069786999407839
"11422-52",2200,-2.7,0.00995033085316809,0.7,0.15,0.1,0.0689247798329541,-2.70036342533366,0.0017389950569277,0.0102018578671493,0.000471047706920233,-2.698119397733,0.00169527177950692,0.0133559559546016,0.000639508731344229,-2.69437951754503,0.00553515483174849,0.00885204824631464,0.00151571118253233,-2.70111368249996,0.00213740555027737,0.0104815155010914,0.000728057128377737
"11422-53",2200,-2.7,0.00995033085316809,0.7,0.15,0.1,0.068882184210994,-2.70064481941825,0.00178832628681614,0.00986775905504442,0.000489265719315303,-2.69842552899792,0.00175796074674659,0.013108489322936,0.000688452824833502,-2.69836710869031,0.0058374032328288,0.00842277847499371,0.00156561746385248,-2.69872730823417,0.0023646905385752,0.00918516053003433,0.000757381406243298
"11422-54",2200,-2.7,0.00995033085316809,0.7,0.15,0.1,0.0689072107108097,-2.70223711429118,0.00177992724082824,0.010525604466213,0.000479150704307245,-2.69993135121337,0.00172754144271988,0.0138882199402493,0.000649032348571191,-2.70177559919583,0.00575659213310019,0.0108789720240879,0.0017309510040556,-2.7020806657014,0.00230943113447706,0.0103253039450939,0.000720092046001779
"11422-55",2200,-2.7,0.00995033085316809,0.7,0.15,0.1,0.0689448525920632,-2.69970602350585,0.00177304926283562,0.00998258514459793,0.000487561019007941,-2.69775819225936,0.00174716938612708,0.0135199893164917,0.000694499575242787,-2.70053221717632,0.00572056880984062,0.0104663647801437,0.00138198757764429,-2.69965569602172,0.00267885428857759,0.00986433454921481,0.000906707635921896
"11422-56",2200,-2.7,0.00995033085316809,0.7,0.15,0.1,0.068804574806063,-2.70016396280751,0.0017896765773221,0.00944606017048412,0.000501730669298904,-2.69863040778401,0.00176202467698848,0.0128175440718074,0.000705574460288166,-2.69341550873078,0.00553513736221022,0.0104984295050681,0.00134509436535349,-2.70003903053467,0.00281111085546838,0.00930803428731857,0.00095258588196153
"11422-57",2200,-2.7,0.00995033085316809,0.7,0.15,0.1,0.0688503607171939,-2.69808571597226,0.0018083114161067,0.00864219207929537,0.000498876754475023,-2.69658518773464,0.00177405525087047,0.0116929824111171,0.00069690839308178,-2.69658115781011,0.00585967316384267,0.0081215075586818,0.00155546601756675,-2.69802918696336,0.0026764376686877,0.00830112105000901,0.000742293516567748
"11422-58",2200,-2.7,0.00995033085316809,0.7,0.15,0.1,0.069062786898921,-2.69932099955686,0.00178231801884271,0.0108048636911042,0.000506924570483597,-2.69780007441512,0.00175006576267512,0.014712330979824,0.000705398770308448,-2.70149353660348,0.0056935807037891,0.0108643578349569,0.00164440915533409,-2.69955570934505,0.00231079201655213,0.0111534465206503,0.000765685102565407
"11422-59",2200,-2.7,0.00995033085316809,0.7,0.15,0.1,0.0689603586178551,-2.70097984203002,0.00180481243541995,0.0103420366182213,0.000493465800441232,-2.69828964017864,0.00175418526587322,0.0134821789841677,0.000675548742038509,-2.70075193244394,0.00569853041217507,0.0101652958465976,0.00148912531893033,-2.70118124879133,0.00211387328930967,0.010470693297153,0.000659640402590226
"11422-60",2200,-2.7,0.00995033085316809,0.7,0.15,0.1,0.0689159689370366,-2.69654588118634,0.00180923633674452,0.0087427593939473,0.000519587232040616,-2.69533765664299,0.00176202203983286,0.0120126326996617,0.000717046208571297,-2.69638043539776,0.00556298762247647,0.00729237615488284,0.00162966368458021,-2.69588953879396,0.00216778407337475,0.00828109132612694,0.000674468161254525
"11422-61",2200,-2.7,0.00995033085316809,0.7,0.15,0.1,0.0689950298060167,-2.6972452691176,0.00178731207478861,0.00917375536965901,0.000489219201142251,-2.69580800294651,0.00174920438576794,0.0124030524559431,0.000674178349112876,-2.70224272120867,0.0057584381903796,0.0082243960391901,0.00185818059297694,-2.69472220766329,0.00265516762298128,0.00808550663054691,0.000785858316435233
"11422-62",2200,-2.7,0.00995033085316809,0.7,0.15,0.1,0.0688779947819714,-2.70024031068949,0.00180542862524523,0.00968983774834924,0.000499373084663183,-2.69818668626056,0.00176888774632945,0.012844760379845,0.000693020707306256,-2.70010760146859,0.00598830943331643,0.0101180941095231,0.00165963643481566,-2.69969022451956,0.00230211781535461,0.00928010082076465,0.000704980745957303
"11422-63",2200,-2.7,0.00995033085316809,0.7,0.15,0.1,0.0687686741938382,-2.70105499956898,0.00178776117545383,0.00949893121006013,0.000495512698313881,-2.69868889884085,0.00173978332021515,0.0122853286734024,0.000672382913894324,-2.70398839625147,0.00579507538778511,0.0108247341391775,0.00161427873934278,-2.70163999711001,0.00263507685600805,0.00990361030472107,0.000893191169268947
"11422-64",2200,-2.7,0.00995033085316809,0.7,0.15,0.1,0.0689602239283488,-2.69898394127493,0.0017437183912448,0.00954904927482472,0.000459446554084539,-2.69739426326284,0.00170595239548352,0.0128573420807679,0.000630615631045618,-2.69499226966126,0.00521698856826826,0.00788629517152178,0.00125926154798731,-2.69795676862549,0.00239790961051992,0.00915903522473337,0.000736466152816393
"11422-65",2200,-2.7,0.00995033085316809,0.7,0.15,0.1,0.0691139074261265,-2.69669872362114,0.00178893197812099,0.00977619144402565,0.000498120816276715,-2.69523882835737,0.00176120651520743,0.0133058796990485,0.000698340364834392,-2.70245382489228,0.00584275276822985,0.0119429944052361,0.00173875733883331,-2.69737485404803,0.00275560468423786,0.0101072047140703,0.000959896059171764
"11422-66",2200,-2.7,0.00995033085316809,0.7,0.15,0.1,0.0689728861917095,-2.69843149175777,0.00179612736801394,0.00973911368443022,0.000506091322569936,-2.69589493672451,0.00175690661164974,0.0125943180212919,0.000698975712763618,-2.70090332514198,0.00576151184156544,0.00956035563320467,0.0016855763791079,-2.69856758710701,0.00277225463052959,0.0100022372158731,0.00094627526669494
"11422-67",2200,-2.7,0.00995033085316809,0.7,0.15,0.1,0.0689146836475046,-2.70071417932764,0.00180274064965428,0.0103604128568408,0.000511066533091144,-2.69885698555152,0.00176340994349839,0.01383958550494,0.00070379793718408,-2.70476970239466,0.00555500273817846,0.00962029830482702,0.00160922400891836,-2.69976929391435,0.00232367373273918,0.0102588680781668,0.000712722458589822
"11422-68",2200,-2.7,0.00995033085316809,0.7,0.15,0.1,0.0688277294748305,-2.7015932397619,0.00178486861673828,0.0104230511174375,0.000511931268552189,-2.69999649495472,0.00174737993219042,0.0140353254628041,0.000704248347365917,-2.70403170952432,0.00573433446839217,0.00963709952679755,0.00167717850705589,-2.70222350108869,0.00220941050639777,0.0109934265196617,0.000713988703100275
"11422-69",2200,-2.7,0.00995033085316809,0.7,0.15,0.1,0.0689880743260214,-2.70000283497118,0.00179436411861719,0.0101139236916518,0.00048841319108484,-2.69799214689396,0.00175723250284574,0.0134844332190775,0.000676366054246374,-2.71127564430733,0.00592979295820812,0.0124652027064063,0.00164309602579423,-2.69984188522525,0.00233863326701145,0.0100415207411559,0.000681109241437934
"11422-70",2200,-2.7,0.00995033085316809,0.7,0.15,0.1,0.0689031612929255,-2.70285546089673,0.00177928577617124,0.0108444898264527,0.000483795606178196,-2.70031792767222,0.00173127251017324,0.0143319461518893,0.000664924458717395,-2.71348707755376,0.00535912141391388,0.0118169256980876,0.00122656383486803,-2.70386038189771,0.00253758768934204,0.0109873956122024,0.000771834512769658
"11422-71",2200,-2.7,0.00995033085316809,0.7,0.15,0.1,0.0689808152692274,-2.69831859635415,0.00176887347992412,0.00957994398146602,0.000482295853656208,-2.69693406056154,0.00173784933840223,0.0130679489843582,0.000672393779290532,-2.70364896341665,0.00554223104286989,0.00978156097412681,0.00146308975828529,-2.70049558249719,0.00236725140227576,0.0105850215948664,0.000760974703273811
"11422-72",2200,-2.7,0.00995033085316809,0.7,0.15,0.1,0.0689783393581518,-2.70052815234654,0.00177916066125706,0.0103058090808975,0.000481260479706011,-2.69859558609347,0.00174256408706568,0.0139967263147986,0.000675481535676939,-2.70206320591261,0.00560018628937138,0.0104103511340321,0.00154359613603476,-2.69988759748501,0.00212828746098194,0.0102677470815659,0.000656524637467193
