"sim","N","beta1","maxW","pV","avg_prev","beta_gs","se_beta_gs","beta_n","se_beta_n","beta_cc","se_beta_cc","beta_imp","se_beta_imp"
"11427-1",100,0.00995033085316809,1.25,0.1,0.0719601296917543,0.00817954751973376,0.00290640166580244,0.00720032365838193,0.00263705129480256,0.0187279332330358,0.01220056988793,0.00773676165620767,0.00284448145494239
"11427-2",100,0.00995033085316809,1.25,0.1,0.0710968521671775,0.00211801298260302,0.00322662205314117,0.00238445654379823,0.00287650075092998,-0.00437558675742529,0.012624920017451,0.00325284039747778,0.00351926713924225
"11427-3",100,0.00995033085316809,1.25,0.1,0.0717160589075914,0.00313694476555649,0.00314953859502361,0.00264976149020758,0.00275322748192647,0.00466503203682915,0.00804282363961725,0.00339817947371833,0.00328777043825522
"11427-4",100,0.00995033085316809,1.25,0.1,0.0718357314179413,0.0109386119490366,0.00337992925873416,0.00952832027495463,0.00304144625827523,-0.0143330355919374,0.0256967265884041,0.0111215233888163,0.00321032224969118
"11427-5",100,0.00995033085316809,1.25,0.1,0.0710926155704457,0.0130231368782345,0.00219258447821517,0.0114387582867372,0.00192329885471566,0.0130215888369361,0.00909281766776361,0.0118400788405392,0.00225371158541206
"11427-6",100,0.00995033085316809,1.25,0.1,0.0714350519902914,0.0115618727700577,0.00189545310431682,0.00977236058446932,0.00159288148745085,0.0126016769341044,0.0113838770919849,0.0106784998217517,0.00200553579111706
"11427-7",100,0.00995033085316809,1.25,0.1,0.0721582747847591,0.0106148298121913,0.00213850195466514,0.0089684882684537,0.00187684704326334,0.0107920626405826,0.00653013723615774,0.0103261774797236,0.00242696328918901
"11427-8",100,0.00995033085316809,1.25,0.1,0.0719690712251283,0.0114428309779333,0.00209498554950929,0.0100510244487526,0.00182171090435976,-0.00208291532237691,0.00994746710987083,0.0106004437243715,0.00206879326723541
"11427-9",100,0.00995033085316809,1.25,0.1,0.0713087013280225,0.00849282033073775,0.00215169270888009,0.00713911107909667,0.0018763995529447,0.00799563847215403,0.0109106597327201,0.00750773756104872,0.00206842256178515
"11427-10",100,0.00995033085316809,1.25,0.1,0.0719873470302697,0.00997819411830366,0.00228859612707244,0.00878264702108318,0.00206609232600153,0.0165145449890567,0.00939879825675294,0.0111021603060064,0.00266277278835557
"11427-11",100,0.00995033085316809,1.25,0.1,0.0714663995888901,0.00693812441833391,0.00218738428432199,0.00596722244615133,0.0019136171612294,0.00151893049239624,0.0109477912063179,0.00619607756672947,0.00219709672428405
"11427-12",100,0.00995033085316809,1.25,0.1,0.0724522899568326,0.00982498793032419,0.00213413767050272,0.00841355316919013,0.00183861792418304,0.00690030628665182,0.00635594702656588,0.0092607991452623,0.00214453180275844
"11427-13",100,0.00995033085316809,1.25,0.1,0.0724048852287258,0.0105484910189876,0.00221550560665634,0.00923394301187482,0.00196177810153875,0.0395473804072915,0.028354347639272,0.0106228052759203,0.00218769122689049
