"sim","N","beta1","minW","pV","avg_prev","beta_gs","se_beta_gs","beta_n","se_beta_n","beta_cc","se_beta_cc","beta_imp","se_beta_imp"
"11423-1",100,0.00995033085316809,0.3,0.1,0.0713737349825287,0.0083513000109104,0.0026738459260752,0.012921086286166,0.00379626177563786,0.00391665743856997,0.0076575443705394,0.00393026380075835,0.00473138946728646
"11423-2",100,0.00995033085316809,0.3,0.1,0.0713480309081723,0.0061707366052993,0.00226807689305391,0.00978054043796353,0.00312655406969226,-0.0123047147672826,0.00870668433314442,0.00128389364624033,0.00507775840732748
"11423-3",100,0.00995033085316809,0.3,0.1,0.071879368438549,0.0109205773789485,0.0021577009095192,0.0136670746810377,0.00304295821963262,-0.0100833721883857,0.0148995438379138,0.00808175300780208,0.00515261921183312
"11423-4",100,0.00995033085316809,0.3,0.1,0.0714947598529046,0.0100445019227358,0.00227875563206826,0.0141599406235632,0.00311248314731384,-0.00816367686619287,0.0186011959362632,0.0100487010535393,0.00292498592316957
"11423-5",100,0.00995033085316809,0.3,0.1,0.0716792832977086,0.00831718233654275,0.00242954057175529,0.0120448417885316,0.00297791731827589,0.000981407540529389,0.00814144141459275,0.00126918731187161,0.00329515442227583
"11423-6",100,0.00995033085316809,0.3,0.1,0.0715288891597996,0.00620150182483079,0.00239997736793206,0.00911175903706073,0.00346265208101801,0.00539517639215953,0.00631780394223854,0.000818348540011237,0.00378071488354268
"11423-7",100,0.00995033085316809,0.3,0.1,0.0718935158085307,0.0123064324705975,0.002056926325145,0.0164054111241923,0.00287893897136143,-0.00733565863176797,0.0110254611531768,0.0127144889591793,0.00366550073539906
"11423-8",100,0.00995033085316809,0.3,0.1,0.0709309769169701,0.0115709818331339,0.00234099381190597,0.014619121249656,0.00300323626384123,0.0065396263800294,0.00599455650973831,0.00906662338580919,0.00203904010331954
"11423-9",100,0.00995033085316809,0.3,0.1,0.0715428962199973,0.00965927248034416,0.00224209401648348,0.0115281459238995,0.00278629046034986,0.0157392892832888,0.010984210906064,0.00899535624826016,0.00210679515095072
"11423-10",100,0.00995033085316809,0.3,0.1,0.0717378767913384,0.0130380632352316,0.00248824053525803,0.0162370200715761,0.0039399104333176,0.0186488844700453,0.0112645884545216,0.00398819668158508,0.00219995300863421
