"sim","N","beta1","maxW","pV","avg_prev","beta_gs","se_beta_gs","beta_n","se_beta_n","beta_cc","se_beta_cc","beta_imp","se_beta_imp"
"11430-1",100,0.00995033085316809,1.25,0.1,0.0719005432283936,0.00870828931711208,0.00250491165755523,0.00765623683829296,0.00225931383195964,0.00506260987333673,0.00552734441089185,0.00992360766113845,0.00252187601762868
"11430-2",100,0.00995033085316809,1.25,0.1,0.0716307056217949,0.0129363085552955,0.00220611276019892,0.0123052061066376,0.0020419170059798,0.0144142232574334,0.00444608677476141,0.0121360150763601,0.00228818758631684
"11430-3",100,0.00995033085316809,1.25,0.1,0.0711922238548222,0.00610249496472253,0.00217031134186407,0.00535214679034644,0.00188160362913053,-0.00421677643354749,0.00722067939660367,0.00652581988865744,0.00232476705070899
"11430-4",100,0.00995033085316809,1.25,0.1,0.0714167702198773,0.0105116221514867,0.00254375360997259,0.00915557677693933,0.00224856643567778,0.00761121848895733,0.00976587321983797,0.0109128443546163,0.00262723589749843
"11430-5",100,0.00995033085316809,1.25,0.1,0.0718452353143386,0.0119188733734229,0.00213249351089762,0.0102168998281884,0.00181877484629207,0.00934925884226367,0.00824586221274992,0.0118389498649773,0.00214526154640048
"11430-6",100,0.00995033085316809,1.25,0.1,0.0716260553791891,0.0095675913872204,0.00270828887257807,0.00827625774023774,0.00232531652418879,0.01188584389847,0.00658120798213725,0.00738471762998758,0.00269951269325324
"11430-7",100,0.00995033085316809,1.25,0.1,0.0715459932742193,0.00867752468925342,0.00223484875454776,0.00841999372676322,0.00207680216473162,0.00634520401912952,0.011574388855046,0.0102026437841352,0.0025598421244514
"11430-8",100,0.00995033085316809,1.25,0.1,0.0721649711679317,0.0062970133382127,0.00206355904460272,0.00533821048587906,0.00183180397660877,0.0094767487730981,0.00671550337918984,0.00585594558966741,0.00199083947976823
"11430-9",100,0.00995033085316809,1.25,0.1,0.0718649885819178,0.00870621411962415,0.00237615266340302,0.00785465713396534,0.00207853197235593,0.0109298941621261,0.00761505407857598,0.0083156987712146,0.00234697487079232
"11430-10",100,0.00995033085316809,1.25,0.1,0.0721250330172672,0.011006669225357,0.00235298117060148,0.00972787089736193,0.0020729185289576,0.00280206887625077,0.010779563190252,0.0103134568876887,0.00228655262119054
"11430-11",100,0.00995033085316809,1.25,0.1,0.0715050856093611,0.0113293715210282,0.00191176638659894,0.00975148638208771,0.00166257674438516,0.0126145556322535,0.00291544623329628,0.0116401981790625,0.00199224457750257
"11430-12",100,0.00995033085316809,1.25,0.1,0.0717291289348497,0.00584610815860921,0.00240745683048139,0.00504215020030207,0.00212738691443723,0.00842427993567856,0.00820818470090015,0.00554240117038875,0.00235055727025225
"11430-13",100,0.00995033085316809,1.25,0.1,0.0713964785680133,0.0122797382292332,0.00258940978530575,0.0105767293603261,0.00229403339508602,0.0142097543491196,0.00691278147858192,0.0117268113606681,0.0027239723815076
