"sim","N","beta1","maxW","pV","avg_prev","beta_gs","se_beta_gs","beta_n","se_beta_n","beta_cc","se_beta_cc","beta_imp","se_beta_imp"
"11429-1",2200,0.00995033085316809,1.25,0.1,0.0718356179235825,0.00975459047481127,0.000498569540744178,0.00873392432209185,0.000443012718133831,0.0116455588015052,0.00158478864713348,0.00999757066441621,0.000538343397746381
"11429-2",2200,0.00995033085316809,1.25,0.1,0.0717707804954125,0.00972422558494361,0.000461393420482588,0.00855256691578523,0.000407991428303448,0.0102260598496765,0.00149675594400307,0.00943007826602331,0.000497875411211194
"11429-3",2200,0.00995033085316809,1.25,0.1,0.071902304783063,0.00970633101116676,0.000454906019940703,0.00856245964066794,0.000402123402112379,0.0127076065070271,0.00150997164725971,0.00964918070023626,0.000477276700602604
"11429-4",2200,0.00995033085316809,1.25,0.1,0.0717569700127574,0.00893497845063619,0.000499458916857879,0.00785086359405836,0.000441179847169224,0.0090854128331709,0.00148779488784355,0.00883997089836836,0.000533071138412177
"11429-5",2200,0.00995033085316809,1.25,0.1,0.0718381973393295,0.0102384210021924,0.000471197643348267,0.00898193204934595,0.000414478709362222,0.0107507955543903,0.00140480218284366,0.0102232625499883,0.00049229876620767
"11429-6",2200,0.00995033085316809,1.25,0.1,0.0717861310378508,0.00992305471783102,0.00048682318318711,0.00872561646816144,0.000429211867688798,0.00994900589661414,0.00149982810558303,0.00999006405164953,0.000510539104063335
"11429-7",2200,0.00995033085316809,1.25,0.1,0.0718022566601625,0.0101566603179426,0.000493440572252893,0.00898028295733627,0.000438668179093494,0.0108347333787676,0.0014706730574152,0.00973518107375748,0.000514126098902742
"11429-8",2200,0.00995033085316809,1.25,0.1,0.0718209224689406,0.00956063732928308,0.000497611139300538,0.00834537540710121,0.000439197326535925,0.00990468277334272,0.00181743953080324,0.00931045583413045,0.000549361391410871
"11429-9",2200,0.00995033085316809,1.25,0.1,0.0718101653395874,0.0101653507147619,0.000498172212340022,0.00894091664280533,0.00044251779871784,0.00979123346448954,0.00151801369587049,0.0101170127993751,0.000535883094993965
"11429-10",2200,0.00995033085316809,1.25,0.1,0.071763492497857,0.0104671365492814,0.000480754566510031,0.00918062392732803,0.000424573362463251,0.00963672722466165,0.00147232504598612,0.0102616641940309,0.0005158580315858
"11429-11",2200,0.00995033085316809,1.25,0.1,0.0717552904382407,0.0106427898728209,0.000469186887586011,0.00937641347977982,0.000416235357633002,0.00997066567237071,0.00158807771196741,0.0107992223178804,0.000500146537975009
"11429-12",2200,0.00995033085316809,1.25,0.1,0.0717803289069514,0.0104865906752105,0.000496288580206972,0.00931228578752032,0.000439862722912419,0.0125354770380103,0.00160184824414171,0.0104223318767354,0.000537222372651525
"11429-13",2200,0.00995033085316809,1.25,0.1,0.0719786182748825,0.00971301162056809,0.000475356773399018,0.00863854941486294,0.000423228260117041,0.00800674678024825,0.00138424426013264,0.00977890453576522,0.000523613844400447
"11429-14",2200,0.00995033085316809,1.25,0.1,0.0716847851713877,0.00958571507646544,0.000473576355388093,0.00842514606075955,0.000417087388196773,0.0109491229924516,0.00129881622437189,0.00973808965662125,0.000551790281770846
"11429-15",2200,0.00995033085316809,1.25,0.1,0.0718466937931527,0.00905714519195124,0.000494877166577172,0.00805355753372736,0.000440312906061041,0.00936424713217262,0.00161540172626022,0.00914570168924804,0.000542776676929312
"11429-16",2200,0.00995033085316809,1.25,0.1,0.0717307053979846,0.0103422859040069,0.00045559704794047,0.0091402293300691,0.000405583279947389,0.00999825280861298,0.0014143837571395,0.00998589119338531,0.00046053898408826
"11429-17",2200,0.00995033085316809,1.25,0.1,0.0717279283730817,0.00909045897620156,0.000476444342638013,0.00813007864215108,0.000427324314548204,0.00978392531189886,0.00152569575677778,0.00924916070156357,0.000518410618690927
"11429-18",2200,0.00995033085316809,1.25,0.1,0.0718733526835937,0.0109267347734256,0.000487023169292725,0.00964641702707333,0.000432426590982166,0.0119671677722783,0.0013404501486228,0.0109350228441559,0.000528232200779142
"11429-19",2200,0.00995033085316809,1.25,0.1,0.0718514086354953,0.0108287483392661,0.000454737816326171,0.00957337346001099,0.000402898341677636,0.0110824418300879,0.00132897026614161,0.0108373653347977,0.00051143920224097
"11429-20",2200,0.00995033085316809,1.25,0.1,0.0718856139535072,0.0102977122496958,0.000480166770001399,0.00905474818289887,0.000423972578993306,0.0116704005618514,0.0016146133341468,0.0104927676158717,0.000526170310769355
"11429-21",2200,0.00995033085316809,1.25,0.1,0.0717482899223068,0.0105578271571075,0.00048946682704832,0.00922095889328839,0.000430569385105095,0.0104074824951492,0.00141517600525117,0.0105536059604557,0.000531029764032544
