"sim","N","beta1","minW","pV","avg_prev","beta_gs","se_beta_gs","beta_n","se_beta_n","beta_cc","se_beta_cc","beta_imp","se_beta_imp"
"11422-1",340,0.00995033085316809,0.15,0.1,0.0716195702138502,0.00874088805380507,0.00133024410313882,0.0110438234202565,0.00188487490893322,0.0110417770843559,0.00373199879222987,0.00982604912714888,0.00261249024147298
"11422-2",340,0.00995033085316809,0.15,0.1,0.0718983438639439,0.00804964394412985,0.00128876463407998,0.0111452415152032,0.00196763705598553,0.017465243965893,0.00703219547715928,0.00956044368873087,0.00296229025902378
"11422-3",340,0.00995033085316809,0.15,0.1,0.072002539626189,0.0102001878608069,0.00120208169487431,0.0118866148240108,0.00163947182239964,0.00984217600607123,0.00381430645340585,0.0110783395641765,0.00218823283836024
"11422-4",340,0.00995033085316809,0.15,0.1,0.0719468074073423,0.010947294043938,0.00124914491530694,0.0141029877918728,0.00186791020731959,0.0160523024535745,0.00574490369271459,0.0102344156062576,0.00323986391150536
"11422-5",340,0.00995033085316809,0.15,0.1,0.0716962449209808,0.0102566988052119,0.00121488441524617,0.0126257341944316,0.00185860746856382,0.0113287237900815,0.00344325436031554,0.00834295974123371,0.00228538578566336
"11422-6",340,0.00995033085316809,0.15,0.1,0.0717809083416072,0.0124417704862162,0.00124481284888795,0.0182115333416657,0.00213239649317124,0.00807959804245949,0.00455334349505438,0.0107571195824201,0.00336444126726279
"11422-7",340,0.00995033085316809,0.15,0.1,0.0720522697915553,0.00984541340337641,0.00122476123881431,0.0134435345516429,0.00175852218217311,0.00630664575356505,0.00345603806974924,0.00784707565549384,0.00360473581262293
"11422-8",340,0.00995033085316809,0.15,0.1,0.0719443254927837,0.00951639438429769,0.0012184549726687,0.0132192311663008,0.00188299531028773,0.00637786111908996,0.00444832569856851,0.00755697010076945,0.0023143700296266
"11422-9",340,0.00995033085316809,0.15,0.1,0.0719975827669816,0.00970834786303719,0.00121494088574876,0.0121915289400767,0.00191482653034808,0.0119619095544859,0.00455903521129246,0.0105083929240063,0.0023874096124557
"11422-10",340,0.00995033085316809,0.15,0.1,0.0715137029374243,0.0110988269346534,0.00116816949822083,0.0146485285935751,0.00168560024188412,0.0159256320793052,0.00430321669470514,0.0122339836284958,0.00260252204088544
"11422-11",340,0.00995033085316809,0.15,0.1,0.0717096570519178,0.0110835187087283,0.0011893945030568,0.0145158049707555,0.00169858330590961,0.0206001883109577,0.00586707441518478,0.0129188206688229,0.00263273539948245
"11422-12",340,0.00995033085316809,0.15,0.1,0.0716338230381393,0.00978913275388767,0.00117392045602195,0.0136194565640475,0.00169437493972332,0.0100009421796357,0.00357413340783961,0.00907082415420191,0.00322927404317476
"11422-13",340,0.00995033085316809,0.15,0.1,0.0720439246758064,0.0111130166206641,0.00119748233185993,0.0142682071911788,0.00174298714400396,0.0067403960847361,0.00685142611850606,0.0121375679326763,0.00268209067505457
"11422-14",340,0.00995033085316809,0.15,0.1,0.0719062952721582,0.00951598145586177,0.00132565978237725,0.0128147594249102,0.00225508000481996,0.0170926831706779,0.00461929570043231,0.00979622964445198,0.00329315870083554
"11422-15",340,0.00995033085316809,0.15,0.1,0.0719396093624501,0.00917466139703378,0.00130357257189768,0.012853335434616,0.00197035417713052,0.00897576256569172,0.00480958131123422,0.00975855998048624,0.00398856831815083
"11422-16",340,0.00995033085316809,0.15,0.1,0.0715735785604753,0.0108110125783703,0.00124858682714982,0.0125523684357045,0.00189798715579323,0.0147715944501119,0.00389940092452486,0.0122825637586063,0.00267108676923956
"11422-17",340,0.00995033085316809,0.15,0.1,0.0712411136318673,0.0100151598089614,0.00117375776712986,0.0122146082611234,0.0015971403169886,0.0125747898143384,0.00478882588470805,0.0118314589800443,0.00218921686226013
"11422-18",340,0.00995033085316809,0.15,0.1,0.0720027063591005,0.00919412095139461,0.0011799197059835,0.0114651035916728,0.00174780534367429,0.00351573151253753,0.00539527141926211,0.00800205988219016,0.00142142564040413
"11422-19",340,0.00995033085316809,0.15,0.1,0.0717812112236832,0.00971021650245821,0.00114175507058145,0.0112083681086943,0.00186759863662903,0.0155513200779106,0.00366630973732689,0.0112945979893692,0.00381182001972854
"11422-20",340,0.00995033085316809,0.15,0.1,0.0718771640162996,0.0087352563479275,0.00131377086752636,0.0130244070373947,0.00205447011108539,0.0184903516423935,0.00574481031637915,0.011473195535329,0.00440714815777406
"11422-21",340,0.00995033085316809,0.15,0.1,0.0721223832621682,0.0109187782554923,0.00115570125650083,0.0136463965343893,0.00158503348279325,0.00517770056528769,0.00484485308913916,0.00991069980226342,0.00168573718771466
"11422-22",340,0.00995033085316809,0.15,0.1,0.0718800345381043,0.00911643382964131,0.0010702633155333,0.0113287375875127,0.00163243352047903,0.0107288445447584,0.00265270822635488,0.00853376051248813,0.00213238538201145
"11422-23",340,0.00995033085316809,0.15,0.1,0.0721058533258938,0.00883523996691958,0.00107657128101456,0.010543695415231,0.00173473211465722,0.00979579050977655,0.00267684836600805,0.0062083354795517,0.00111434553998694
"11422-24",340,0.00995033085316809,0.15,0.1,0.0719427253826076,0.0105593142707622,0.00109779703012302,0.0123947858712476,0.00145698047530807,0.00979822810050089,0.00426710387028571,0.0119267193237422,0.00326234571231506
"11422-25",340,0.00995033085316809,0.15,0.1,0.0716209648977867,0.0107562658339829,0.00121666471819741,0.0119715365516853,0.00170082208692426,0.0103732171181676,0.00273509602840103,0.0099909423269338,0.00194476813479661
"11422-26",340,0.00995033085316809,0.15,0.1,0.0721389473105678,0.010861670764787,0.00129988145239253,0.0128129580407447,0.00184377550242195,0.0181554595833295,0.00487561095349393,0.00709214469520125,0.00250773550757152
"11422-27",340,0.00995033085316809,0.15,0.1,0.0719377355148422,0.0100465890874153,0.00115478780878282,0.0121851666165818,0.00180542446224569,0.0138774992699655,0.00437884653652075,0.0121524668347488,0.00339207604844722
