"sim","N","beta1","minW","pV","avg_prev","beta_gs","se_beta_gs","beta_n","se_beta_n","beta_cc","se_beta_cc","beta_imp","se_beta_imp"
"11431-1",100,0.00995033085316809,0.3,0.1,0.0710978324835757,0.00978947352315225,0.00270729064214464,0.0170807760384618,0.00424314165309256,0.0225247520984197,0.0124339523217055,0.0276253642320802,0.00592345471439422
"11431-2",100,0.00995033085316809,0.3,0.1,0.0722468765387375,0.00932382873485607,0.00253933846234948,0.010684313782448,0.00371577227145579,0.000912096694565109,0.00827116009876917,0.00653780707139178,0.00210900027251577
"11431-3",100,0.00995033085316809,0.3,0.1,0.0717813613313405,0.0129341225189684,0.00240745145307667,0.0174785650010434,0.00346104003454206,0.0207131001717537,0.013844951818213,0.00805879230470487,0.00203882402874537
"11431-4",100,0.00995033085316809,0.3,0.1,0.0716018717977955,0.00860207734578516,0.00232039289065701,0.0109307865348728,0.002915332972597,0.0104762339246168,0.00502799265794902,0.00938657845911714,0.00443058479760574
"11431-5",100,0.00995033085316809,0.3,0.1,0.0717728884316678,0.00970554052786375,0.00266369684994798,0.0124508362704395,0.00334363584097983,0.0272968937789445,0.0182737321990864,0.0157572720870817,0.0054942163700994
"11431-6",100,0.00995033085316809,0.3,0.1,0.071513237099264,0.00921384693658598,0.00242306678343241,0.00865486972728168,0.00295258168292509,-0.0142116407026738,0.0148509346413024,0.00451926503009489,0.00336223328390026
"11431-7",100,0.00995033085316809,0.3,0.1,0.0709809961828708,0.0133902371625219,0.00275312218175172,0.01855185141445,0.00402269829673413,0.00773951760914975,0.0132990697207932,0.0159876597732967,0.00907810042292644
"11431-8",100,0.00995033085316809,0.3,0.1,0.071786023511126,0.00871127550657201,0.00242602215935174,0.0119725455644004,0.00378181229002472,0.00869188959301979,0.00512139698307608,0.00629470112562236,0.00315400687070592
"11431-9",100,0.00995033085316809,0.3,0.1,0.0712972445394087,0.00641890298500209,0.00287264777076707,0.00882015097692575,0.00393822047528438,0.00821380336251947,0.00521726581108799,0.00177502554690536,0.00409853880398281
"11431-10",100,0.00995033085316809,0.3,0.1,0.0717985093362088,0.010242953601352,0.0026686345723795,0.0141418505435947,0.00412725780090412,2.45108385005253e-05,0.00704399296156565,0.00695952730638364,0.00664785310934468
"11431-11",100,0.00995033085316809,0.3,0.1,0.0722285531886235,0.0143016957070011,0.00297544034356122,0.016979445210365,0.00407180860698107,0.0224027281497063,0.00977527985281036,0.0094757562296607,0.00452151435236781
"11431-12",100,0.00995033085316809,0.3,0.1,0.0719913668616164,0.00752971889415692,0.00231117211969158,0.0120050655809651,0.003861131316579,-0.00116542252118778,0.00644368489999081,0.00662638791045728,0.00426842457447507
"11431-13",100,0.00995033085316809,0.3,0.1,0.0719339720171389,0.00918627500582532,0.00279283143662305,0.0130622299291168,0.00444919050893383,0.0125298193432312,0.00630744876366928,0.0113305067130486,0.00667807547199342
"11431-14",100,0.00995033085316809,0.3,0.1,0.0717603613783026,0.00889211607974102,0.00221266357544233,0.0130799392020774,0.00304396024665422,0.00463845195228338,0.00715306438347516,0.00876487687042426,0.00428394723814615
"11431-15",100,0.00995033085316809,0.3,0.1,0.0717243740658712,0.0123111045052022,0.00232976514783506,0.0148057189523079,0.00306792314393125,0.0108516049045042,0.0046773886669383,0.00488176130155169,0.00817682555801301
"11431-16",100,0.00995033085316809,0.3,0.1,0.0716237601864719,0.00937715588029045,0.00227395999817019,0.0146521776124405,0.00356654564430426,0.00521719917060131,0.00528711379657656,0.00582619165793977,0.00494097755813944
"11431-17",100,0.00995033085316809,0.3,0.1,0.0722516586664647,0.0122008201065443,0.00276519614684065,0.0151570604452157,0.00371668238969535,0.0178109011209243,0.00878802887631911,0.00880038855080327,0.00414193617259607
"11431-18",100,0.00995033085316809,0.3,0.1,0.0716698008740816,0.0145158850286096,0.00213079870417717,0.017793245608157,0.00267985840222638,0.0217414147385707,0.0160055774533895,0.0123569560391209,0.00297821440592286
"11431-19",100,0.00995033085316809,0.3,0.1,0.0717242647299851,0.00696553516453366,0.0023420569123789,0.00871779562201863,0.002935215308286,0.00345588036111165,0.0131016088355195,0.00621790843828604,0.00236305487958192
"11431-20",100,0.00995033085316809,0.3,0.1,0.071115604663975,0.00856827921835823,0.00226156744565539,0.0102762882837433,0.00309526392440289,-0.00133421239444136,0.00645739076505092,-3.25346915333581e-05,0.00404439996020699
"11431-21",100,0.00995033085316809,0.3,0.1,0.0714607928714958,0.0110256850995668,0.00268521564310311,0.0139209129481035,0.00341741142076112,0.00757109807588653,0.0167485832454916,0.0102615183487326,0.00452107185905641
"11431-22",100,0.00995033085316809,0.3,0.1,0.0720680041645858,0.0115018381965604,0.00212422282772766,0.0122527332692897,0.00274390759812602,0.0178353696041653,0.00549264672172129,0.0122335569069958,0.00499366583507069
"11431-23",100,0.00995033085316809,0.3,0.1,0.0721107946668333,0.00642398705147971,0.00208049602588119,0.00836962600393002,0.00307759763657519,0.00670711327309612,0.00677362780068902,0.0038681403215485,0.0046319262377598
"11431-24",100,0.00995033085316809,0.3,0.1,0.0713779865340392,0.00754908179949645,0.00228431017197591,0.010992657453149,0.0033989022284867,0.0364627612679765,0.0216220013040753,0.011245958928003,0.00425576547405944
"11431-25",100,0.00995033085316809,0.3,0.1,0.0716733792589201,0.0087050351941414,0.00256360968420479,0.00911535769941231,0.00318975762964861,0.0161258913311158,0.0116542708059973,0.0176142800912112,0.00462844826666712
"11431-26",100,0.00995033085316809,0.3,0.1,0.071931517852407,0.0112395888599431,0.0028836732995456,0.0154247021778986,0.00412049222799892,-0.000896518363803853,0.0103512896795687,0.00418302666318237,0.00585811203182071
"11431-27",100,0.00995033085316809,0.3,0.1,0.0716294096911946,0.00657698106901774,0.00259665603654311,0.00961264050919379,0.00357504091760023,-0.00990522896870495,0.0148336417039396,0.00475401212507572,0.00299472947927848
"11431-28",100,0.00995033085316809,0.3,0.1,0.0715277760221225,0.00557780448639045,0.00197730150777982,0.00885987518265188,0.00315880986406119,-0.0110220281498397,0.0160361334187867,0.00684922639016454,0.00208309668818519
"11431-29",100,0.00995033085316809,0.3,0.1,0.0716715554647212,0.0118543204356235,0.0027970716792505,0.0156198402035445,0.00396647904659619,0.0139285575720049,0.0100792932904541,0.0173085488540783,0.00545808148991792
"11431-30",100,0.00995033085316809,0.3,0.1,0.0713847254265424,0.0120003834084513,0.00172725568926789,0.0134068758050181,0.00203667515214133,0.010197082333995,0.0151129557827378,0.00741794024783974,0.00155901237914334
"11431-31",100,0.00995033085316809,0.3,0.1,0.0724022551778238,0.00913864086822562,0.00218399470729727,0.0124388253709955,0.00306881728997844,0.0142839499439806,0.00880457988742691,0.0105523592025585,0.00456416572980206
"11431-32",100,0.00995033085316809,0.3,0.1,0.070764526576861,0.00807728043514411,0.00265499997310042,0.00911061546415292,0.00381715458225878,0.0136431718522122,0.00758846953929519,0.00818825134706994,0.00558357238956921
"11431-33",100,0.00995033085316809,0.3,0.1,0.0718449641903519,0.0102582220814757,0.00205981570754553,0.0139854828876879,0.00292731417577005,0.0121046777532006,0.00460088662653587,0.0114174701620094,0.00273240269493438
"11431-34",100,0.00995033085316809,0.3,0.1,0.0712567387949704,0.00924727565354938,0.00226114566768745,0.0116585917017344,0.0031301437497432,0.0109043801881576,0.0140900834883005,0.00847413663911701,0.00530596926465073
"11431-35",100,0.00995033085316809,0.3,0.1,0.0713627227824681,0.00809323722357173,0.00321297189101095,0.00994693951888926,0.00421945854622251,0.0223858928486796,0.0179898272278243,0.00823541310998037,0.00358589903875753
"11431-36",100,0.00995033085316809,0.3,0.1,0.071841860260235,0.0106815736220654,0.00211178928610414,0.012698192425622,0.00267140456893169,0.033990180176871,0.0124276569571248,0.0245183156099166,0.00448975336029045
"11431-37",100,0.00995033085316809,0.3,0.1,0.0714034391841468,0.00999486083922133,0.0025947096471989,0.0124172538810707,0.00357840456097346,0.0152785628375321,0.00747793557109641,0.00898532833968137,0.0041599643739987
"11431-38",100,0.00995033085316809,0.3,0.1,0.071913105491518,0.00957584391883852,0.00195401648211697,0.0118735443526751,0.00242206224653802,0.0122731851192799,0.00776562558578871,0.00873156745672927,0.00251068419023427
"11431-39",100,0.00995033085316809,0.3,0.1,0.0721306041980233,0.00882968293344218,0.00213400441603261,0.00864353138171008,0.00245829977534619,0.0250432376683687,0.00936794630184038,0.0137950189052343,0.00474083257613942
"11431-40",100,0.00995033085316809,0.3,0.1,0.0719678888366317,0.0151300980263487,0.00234769817877153,0.01778686799001,0.00324422657946229,0.0122567761223288,0.00883383677036478,0.0125941788755624,0.00280689552698278
"11431-41",100,0.00995033085316809,0.3,0.1,0.0718293782190319,0.0129626211214153,0.00225199133468437,0.014638452858147,0.00286686820019973,0.0107410151391982,0.00541409385226378,0.0149796777432144,0.00224060395748841
"11431-42",100,0.00995033085316809,0.3,0.1,0.07155082015581,0.00897354488724559,0.00248500131637877,0.00962020234830781,0.00356250477159929,-0.00151618502925158,0.0092311703999952,0.00779704546940662,0.00606359911740195
"11431-43",100,0.00995033085316809,0.3,0.1,0.0717665126302787,0.00828545281764065,0.0028085264626128,0.0107710424108852,0.00395604521309698,0.00783478932214181,0.0161278626144043,0.00804827015319083,0.00398917712455989
"11431-44",100,0.00995033085316809,0.3,0.1,0.0725434639876228,0.00891899539317912,0.00178246797942759,0.0136966546333697,0.00274017078398611,0.00415072207039584,0.00518000782813074,0.00880688312851084,0.00309405001008903
"11431-45",100,0.00995033085316809,0.3,0.1,0.0727497132517859,0.00861446323598072,0.00255616323337508,0.0122828780879874,0.00408184290299778,0.0028764914645086,0.00730290541883862,0.00300399426940691,0.00535432081063107
"11431-46",100,0.00995033085316809,0.3,0.1,0.0719832539639115,0.00972903430782312,0.00254523510645566,0.00980036749109491,0.00318853908813049,0.018589079849993,0.0136267072978292,0.00503549691468419,0.00150529114396817
