"sim","N","beta1","maxW","pV","avg_prev","beta_gs","se_beta_gs","beta_n","se_beta_n","beta_cc","se_beta_cc","beta_imp","se_beta_imp"
"11423-1",100,0.00995033085316809,1.4,0.1,0.0713737349825287,0.0083513000109104,0.0026738459260752,0.00729493472657411,0.00222065748368651,0.00391665743856997,0.0076575443705394,0.00713782349592673,0.00290790053683808
"11423-2",100,0.00995033085316809,1.4,0.1,0.0713480309081723,0.0061707366052993,0.00226807689305391,0.00545441968599395,0.00186737911423307,-0.0123047147672826,0.00870668433314442,0.00548941338542768,0.0026695677759499
"11423-3",100,0.00995033085316809,1.4,0.1,0.071879368438549,0.0109205773789485,0.0021577009095192,0.00883554859539745,0.00178077557159688,-0.0100833721883857,0.0148995438379138,0.0107095787137734,0.00251729438068529
"11423-4",100,0.00995033085316809,1.4,0.1,0.0714947598529046,0.0100445019227358,0.00227875563206826,0.00840731919570007,0.00185746591330343,-0.00816367686619287,0.0186011959362632,0.0104384829688721,0.00247171163674284
"11423-5",100,0.00995033085316809,1.4,0.1,0.0716792832977086,0.00831718233654275,0.00242954057175529,0.00706546897790776,0.00190741570415872,0.000981407540529389,0.00814144141459275,0.00539223437829669,0.00247059848398691
"11423-6",100,0.00995033085316809,1.4,0.1,0.0715288891597996,0.00620150182483079,0.00239997736793206,0.00529279761237405,0.00199809740678011,0.00539517639215953,0.00631780394223854,0.00423948034459671,0.0026066947202198
"11423-7",100,0.00995033085316809,1.4,0.1,0.0718935158085307,0.0123064324705975,0.002056926325145,0.010313074874417,0.001706515558372,-0.00733565863176797,0.0110254611531768,0.0130250625815151,0.00228647017945076
"11423-8",100,0.00995033085316809,1.4,0.1,0.0709309769169701,0.0115709818331339,0.00234099381190597,0.00925579470953185,0.00186022416513884,0.0065396263800294,0.00599455650973831,0.0109610992850788,0.00221282853797217
"11423-9",100,0.00995033085316809,1.4,0.1,0.0715428962199973,0.00965927248034416,0.00224209401648348,0.00758991367576995,0.00176326471649583,0.0157392892832888,0.010984210906064,0.00960114424605028,0.00216324364092806
"11423-10",100,0.00995033085316809,1.4,0.1,0.0717378767913384,0.0130380632352316,0.00248824053525803,0.0106855897061179,0.00213745394461337,0.0186488844700453,0.0112645884545216,0.0101339882797773,0.00236512678572536
"11423-11",100,0.00995033085316809,1.4,0.1,0.0718612926999488,0.0115586370102105,0.00208598562723438,0.00926514024857786,0.00171636069679815,-0.0213546239705111,0.0138055745047498,0.0117711661924827,0.00225033461976831
"11423-12",100,0.00995033085316809,1.4,0.1,0.0722155394498559,0.00854857721598651,0.00238358081107707,0.00693034956893927,0.00192435077135853,0.00392855555949595,0.00840140851256288,0.00834113470577798,0.00230984975275539
"11423-13",100,0.00995033085316809,1.4,0.1,0.0715261433510567,0.00701716938578498,0.0026399297484066,0.00545253343447307,0.00208452465871418,0.0122258500763868,0.00807476605291518,0.00657388030453985,0.00281306708136582
"11423-14",100,0.00995033085316809,1.4,0.1,0.0722301251272213,0.00882406334017241,0.00235187049951168,0.00711782602788558,0.00191674930661628,0.0114095091209219,0.00597052133705974,0.010044683696652,0.0026768312470738
"11423-15",100,0.00995033085316809,1.4,0.1,0.0720786920037852,0.0139564890172508,0.00206097425360844,0.0116966047522943,0.00176153434071971,0.0265575150420421,0.0165700302122298,0.0134982590383159,0.00201629706738235
"11423-16",100,0.00995033085316809,1.4,0.1,0.0719881293933751,0.0127187950116914,0.00248166971783348,0.0108122234153564,0.00203168870731976,0.0361237493603683,0.0218280623986346,0.0151769109622206,0.00360542102618538
"11423-17",100,0.00995033085316809,1.4,0.1,0.0727821591275628,0.00836872968439387,0.00219440742044647,0.00697041639275572,0.00189745836508115,0.00618747705295848,0.0116187291767464,0.00888210767018644,0.00241051250091445
"11423-18",100,0.00995033085316809,1.4,0.1,0.0719263693951213,0.00930072128590567,0.00261121795493377,0.00736694137690784,0.00205011293751907,-0.00146334183028179,0.00766549301955063,0.0071953700233798,0.00306593387139082
"11423-19",100,0.00995033085316809,1.4,0.1,0.0709099204393036,0.0101966785276801,0.00203943186180558,0.00820329647890679,0.00178687606897258,-0.00289905147267381,0.00614679786294623,0.00964160569623613,0.00267234662207887
"11423-20",100,0.00995033085316809,1.4,0.1,0.0718165239768216,0.00754852295035986,0.00263694133134127,0.0057322724457394,0.00211625129753155,-0.0159006743669316,0.0175235402381902,0.00704912416176165,0.00311518320139566
"11423-21",100,0.00995033085316809,1.4,0.1,0.0720746050069393,0.00922032955047749,0.00219869436663359,0.00736354215470195,0.00177631676541756,-0.00791775532982853,0.0112534549313485,0.0100234953675994,0.00279238673861925
"11423-22",100,0.00995033085316809,1.4,0.1,0.0720096888916703,0.00816881509739209,0.00223245830974575,0.00645240964633751,0.00178563878835727,9.09432010854705e-05,0.0059944327461711,0.00709547152882016,0.00248171348561899
"11423-23",100,0.00995033085316809,1.4,0.1,0.071494001658559,0.0114056541494028,0.00229654259644642,0.00936012892840284,0.00189304642440263,0.0135556606234047,0.00861412293587316,0.00940383760480589,0.00243889337951483
"11423-24",100,0.00995033085316809,1.4,0.1,0.0720269745440745,0.0115394606541289,0.00211303178844915,0.00903230582836666,0.00167495532190895,0.0177334149887921,0.00449408128755943,0.0137837259843313,0.00328283144055128
"11423-25",100,0.00995033085316809,1.4,0.1,0.0709336224551952,0.0107302979235707,0.00314979551202703,0.00855030133598591,0.00252425877476004,0.0190101895211746,0.00929216738836169,0.0110647824673778,0.00365539251016118
"11423-26",100,0.00995033085316809,1.4,0.1,0.0719204930720093,0.0124503041275354,0.00247554112545291,0.00999955243911921,0.00205644728018748,-0.0126715792431186,0.0109765561425174,0.0130417135612375,0.00337210806507695
"11423-27",100,0.00995033085316809,1.4,0.1,0.071458318393595,0.00983522444672315,0.0019958296370222,0.00790478153742889,0.00165994884657064,0.000997074968537068,0.0254987403745297,0.00936188382396877,0.00201949165162074
"11423-28",100,0.00995033085316809,1.4,0.1,0.0716425016856105,0.00509144719794461,0.00263811360346095,0.00408217132523854,0.00225249303110602,0.0156989715743617,0.00979117228486571,0.00456203050057685,0.00347609930660251
"11423-29",100,0.00995033085316809,1.4,0.1,0.0712711960481147,0.0103750176669372,0.00218563142591071,0.00850361854150494,0.00176211303590775,0.0118213100819814,0.00454302698161609,0.0110809273289175,0.00228389833031941
"11423-30",100,0.00995033085316809,1.4,0.1,0.071110734220312,0.0094318242250095,0.00277837538511866,0.0076799960586921,0.00237518728908647,0.0268510242673707,0.0121323611529607,0.0111480730856682,0.00304890777323226
"11423-31",100,0.00995033085316809,1.4,0.1,0.0710163048175234,0.00840221606963059,0.00297946478284266,0.00695120404328605,0.00252782270897145,0.00749858634756861,0.00781469929173528,0.00743336021411238,0.00339245417716627
"11423-32",100,0.00995033085316809,1.4,0.1,0.0724320630071323,0.0127753365201974,0.00169744003318712,0.010975002014435,0.00144711844081902,0.0330263219274718,0.0121470636011628,0.0144394945124882,0.00184610205491434
"11423-33",100,0.00995033085316809,1.4,0.1,0.0711717758464619,0.0110494281220806,0.0027117997354048,0.00866649149506048,0.00220127479385368,-0.000853763909702581,0.0110377400601107,0.00977664015513353,0.00352928764294238
"11423-34",100,0.00995033085316809,1.4,0.1,0.0716275169810716,0.00707601106146989,0.00316131909396004,0.00595989938558202,0.00263104771755127,0.0161360066372534,0.0111787209149711,0.0085086977124745,0.00385934658797127
"11423-35",100,0.00995033085316809,1.4,0.1,0.0718288654193202,0.0104742055875169,0.00215638135138207,0.00922561227179697,0.00183630200332974,0.00627439433688249,0.00730073825132785,0.0105707556147657,0.00258857377826477
"11423-36",100,0.00995033085316809,1.4,0.1,0.0714524557027365,0.00788550097610068,0.00223558884306787,0.0072444546043689,0.0018659037877634,-0.00532384319284529,0.011857748851828,0.00685516592600131,0.00213164248176734
"11423-37",100,0.00995033085316809,1.4,0.1,0.0717929666161739,0.0123722842288908,0.00220894195487609,0.00967628803910325,0.00174448594930678,0.00536307437558124,0.00858025667724374,0.0136581404147424,0.00295749629311932
"11423-38",100,0.00995033085316809,1.4,0.1,0.0719572635097724,0.0103079904720492,0.00199842329651182,0.00875656709393766,0.00169787638060141,0.0139260817786418,0.00467177758255117,0.00972733340266061,0.00227465764651616
"11423-39",100,0.00995033085316809,1.4,0.1,0.0714399568595969,0.00820484058046381,0.00237052446368884,0.00634654039620443,0.00187292996238716,0.0183801110931819,0.00988985698588415,0.00715636585828652,0.00250845557862628
"11423-40",100,0.00995033085316809,1.4,0.1,0.0716335515292216,0.0108688737835885,0.00207102850020445,0.00873050320468954,0.00171907625931009,0.016020784468821,0.00578458910495334,0.00986437833371015,0.00220838150922937
"11423-41",100,0.00995033085316809,1.4,0.1,0.0719860635918475,0.00988563717974406,0.00240583176305647,0.008363278862274,0.00196294451968275,0.00649822388766451,0.00691613696611197,0.0117719001367357,0.00243909403266333
"11423-42",100,0.00995033085316809,1.4,0.1,0.0721884580353605,0.00445433321652734,0.00250748552402587,0.00369883102629565,0.00207842839978787,0.0280782156812866,0.0148610253694383,0.0031453256800152,0.00256795207244125
"11423-43",100,0.00995033085316809,1.4,0.1,0.0723794465364597,0.0080802883782053,0.00251440541079316,0.00672154528527129,0.00210562831041835,-0.00240345810499024,0.0149094911814705,0.00717055349987685,0.00263285987365328
"11423-44",100,0.00995033085316809,1.4,0.1,0.0714817751381097,0.00804978261284449,0.00176583440425959,0.00698430925616281,0.00150899947789599,0.0173382725246739,0.0159478037637705,0.00798967864738602,0.00173042342744725
"11423-45",100,0.00995033085316809,1.4,0.1,0.0714958874106418,0.0141180925860875,0.0019287189403534,0.0116247987926104,0.00162452169799222,0.00869422803392108,0.00680013162135414,0.0164067304623857,0.00231784855800911
"11423-46",100,0.00995033085316809,1.4,0.1,0.0717798702988169,0.00976354638765777,0.00227320336272081,0.00835594516610737,0.00190928604124062,0.0066494899816497,0.0121449072352231,0.0100176525771216,0.00237279034873178
"11423-47",100,0.00995033085316809,1.4,0.1,0.0716941114228622,0.00691902604079625,0.00237514580623801,0.00581421250471555,0.00204906727985686,-0.00505338864033507,0.0098008594085043,0.00678242377578778,0.00228038109055783
"11423-48",100,0.00995033085316809,1.4,0.1,0.0722244559264079,0.0102499334468905,0.0025125431144021,0.00805183720255324,0.00200566529139209,0.0106154546294141,0.00811657775218787,0.0123198715669597,0.00279708717893043
"11423-49",100,0.00995033085316809,1.4,0.1,0.0713139137975363,0.00856879824239344,0.00238752310322476,0.00674659337884276,0.00191434645903267,0.0107766201684079,0.00548483575340979,0.00866412267535094,0.00256078974769797
"11423-50",100,0.00995033085316809,1.4,0.1,0.0717917645658944,0.00973748471941442,0.0027738625266514,0.00694258140522908,0.00213623460810469,0.00668555121741305,0.00967449809026032,0.00874223376403149,0.00296900880063748
"11423-51",100,0.00995033085316809,1.4,0.1,0.0724525018341922,0.00679477194858991,0.00184601550097152,0.00596750171578782,0.00155449026033593,-0.00154307457770934,0.00964229287484013,0.00700553962575867,0.00204148087387381
"11423-52",100,0.00995033085316809,1.4,0.1,0.0719262241945223,0.0126420766699233,0.00219247477884759,0.0108958149742189,0.00191160588951249,0.0210097027102032,0.00565460202287058,0.0156060903186577,0.00276221624730776
"11423-53",100,0.00995033085316809,1.4,0.1,0.0711325744845166,0.0095436408286283,0.00206149081978645,0.00784388969322761,0.00170398475070893,0.00933224706498379,0.00463969918536167,0.0104377096385415,0.0024085323211901
"11423-54",100,0.00995033085316809,1.4,0.1,0.0721776283488989,0.00733804670154344,0.00208207793729731,0.0059541610333875,0.00164721073183863,0.00479210878777775,0.00468503451996359,0.00769422125231277,0.00307416930569643
"11423-55",100,0.00995033085316809,1.4,0.1,0.0720949959366354,0.0141778756285601,0.00269717984120799,0.0125068886559242,0.0023881121107045,0.0246884906453676,0.0100680506825379,0.0170549142077483,0.00384126638525237
"11423-56",100,0.00995033085316809,1.4,0.1,0.0721623259939708,0.00889032558456865,0.00208381310189272,0.00739201148574926,0.00177413995474944,0.010980310893857,0.0150970070345133,0.00884462658037656,0.00212387660631325
"11423-57",100,0.00995033085316809,1.4,0.1,0.0721191734027678,0.0103237841304148,0.00226021839093343,0.00794220065224468,0.00183225594197827,0.0103734166825873,0.00716605348512372,0.0103913205474645,0.00231467437398727
"11423-58",100,0.00995033085316809,1.4,0.1,0.0716741792960471,0.00976287508988085,0.00255227984708338,0.00744284940146135,0.00209016952629806,0.00466098392770633,0.00810218666966958,0.0094126985461138,0.00275135864816524
"11423-59",100,0.00995033085316809,1.4,0.1,0.0721625283644358,0.00610868993726549,0.00224911327675137,0.00418022151023224,0.00174737903093316,0.00151721002099501,0.00465780392855643,0.00494816692701914,0.00283611123342629
"11423-60",100,0.00995033085316809,1.4,0.1,0.071621347407891,0.00994306873764313,0.00207021583007909,0.00862008312645795,0.00178348862788884,0.0201249894018343,0.0121039122438882,0.0097490484913828,0.00271579584011017
