"sim","N","beta1","maxW","pV","avg_prev","beta_gs","se_beta_gs","beta_n","se_beta_n","beta_cc","se_beta_cc","beta_imp","se_beta_imp"
"11429-1",340,0.00995033085316809,1.6,0.1,0.0720857424248492,0.00989274388434518,0.00132654693205598,0.00752747154751888,0.00100940090614459,0.013056063094551,0.00412370547554329,0.00882635424461548,0.0018841033471158
"11429-2",340,0.00995033085316809,1.6,0.1,0.0716302882403825,0.00926241192755941,0.00121334722112115,0.0072264550622518,0.000950923661990309,0.0128383808067847,0.00421889717789269,0.0104755129088977,0.00144328869213874
"11429-3",340,0.00995033085316809,1.6,0.1,0.071684681244234,0.0112534766533607,0.00129272931429095,0.00815131021128787,0.000986356415678562,0.00203247012798519,0.00461140415445151,0.00967209029625747,0.00190058061192319
"11429-4",340,0.00995033085316809,1.6,0.1,0.0714956810053689,0.00881723673224707,0.00122403227839796,0.00649516031192032,0.00093441232384676,0.00930383132242782,0.00793945897510576,0.00859870519978694,0.00140809502445269
"11429-5",340,0.00995033085316809,1.6,0.1,0.0719353607570153,0.0099775887400908,0.000996527180157635,0.00798990361222018,0.000803690339738488,0.00778651549806506,0.00339871402302754,0.00953462229721343,0.00133243562869094
"11429-6",340,0.00995033085316809,1.6,0.1,0.0716525770055735,0.0108412230082531,0.00138252330963592,0.00850450092739361,0.00107174571345605,0.0123525268553908,0.00269762474906018,0.0103726573623654,0.00179422886022195
"11429-7",340,0.00995033085316809,1.6,0.1,0.0717040217679301,0.0103589897594996,0.00112573848408224,0.00800164456519913,0.000880978260265595,0.00822789481529165,0.00527383913514218,0.0106549183833436,0.00131316379382348
"11429-8",340,0.00995033085316809,1.6,0.1,0.071747145271853,0.00806506746407728,0.0012233027662255,0.00638825977711974,0.000952363549828324,0.011088212800691,0.00371617831443637,0.0086541253051002,0.00177066598976915
"11429-9",340,0.00995033085316809,1.6,0.1,0.0719580342358265,0.0101448231975801,0.00117263052011692,0.00737573892211923,0.00088666478070778,0.0136007164281191,0.00412213884258716,0.0101802033010276,0.00125447716706941
"11429-10",340,0.00995033085316809,1.6,0.1,0.0717819880003036,0.00933167465675163,0.00119311737755065,0.00695382793030104,0.000924815716164601,0.00868900349095366,0.00333846236090719,0.00802799561312093,0.001248705956348
"11429-11",340,0.00995033085316809,1.6,0.1,0.071850262705914,0.0103602451488137,0.00121931478691659,0.00775659628790234,0.00093302258384251,0.00367170132966677,0.00408967631204326,0.00999919355448923,0.00140502140959288
"11429-12",340,0.00995033085316809,1.6,0.1,0.0721093522782344,0.00868365334444879,0.00123849327682895,0.00660085789047265,0.000961050602682702,0.00484756701824872,0.00344576032771911,0.00911474965872381,0.00195688021988068
"11429-13",340,0.00995033085316809,1.6,0.1,0.071879822523083,0.00857717063580297,0.00134403048258977,0.00600019565341073,0.000991879912504526,0.0114863684823958,0.00521205169924077,0.0098591124240227,0.00173935088119895
"11429-14",340,0.00995033085316809,1.6,0.1,0.0720437092160481,0.00943822385977163,0.00125760533689944,0.00673229118435069,0.000979493294725313,0.00705019280852234,0.00488450472557775,0.00866662177849185,0.00167826087729914
"11429-15",340,0.00995033085316809,1.6,0.1,0.0714074216390903,0.00820062511943652,0.00136693616103403,0.00602180590753888,0.00102703834710128,0.00434876068289414,0.00573440432512451,0.00773296850888577,0.00159415055683862
"11429-16",340,0.00995033085316809,1.6,0.1,0.0716919175799064,0.0115937117192663,0.00118545810558637,0.00874256491818769,0.000911926694273557,0.012814318749643,0.00459916924736706,0.0109646540553395,0.00176490885919211
"11429-17",340,0.00995033085316809,1.6,0.1,0.0720766282810828,0.00913283339187748,0.00116157456791153,0.00656589083746755,0.000888761724336108,0.012977814914032,0.00214517499677732,0.00933732409480459,0.00142018836346543
"11429-18",340,0.00995033085316809,1.6,0.1,0.071818208166709,0.00684715183267142,0.00133951172785284,0.00522955470516832,0.00101000953108213,0.0142209848543902,0.00453486350745126,0.00756753893645078,0.00187284350656709
"11429-19",340,0.00995033085316809,1.6,0.1,0.0719625157982292,0.00982276157626543,0.00137664149817132,0.00774727792807644,0.00105960212611305,0.00947973097059266,0.00372839130959662,0.00770270828928851,0.00146037757939878
"11429-20",340,0.00995033085316809,1.6,0.1,0.0717807165362118,0.0119180488112769,0.00124314700614378,0.00861778188530056,0.000927010329602519,0.0138533715938013,0.00397277039942752,0.0118690947229023,0.00165585841233214
"11429-21",340,0.00995033085316809,1.6,0.1,0.0717063875874188,0.0124101430668032,0.00127043753544894,0.00924679352961836,0.000976713315277753,0.0126983808068114,0.00427462537641971,0.0128952063830467,0.00176385632207692
"11429-22",340,0.00995033085316809,1.6,0.1,0.0717822841272841,0.0110685896171135,0.00125779883080928,0.00815959806094226,0.000941016291208834,0.00452456405465614,0.00466897879988674,0.0103911925199065,0.0013322785756142
"11429-23",340,0.00995033085316809,1.6,0.1,0.0715280178562335,0.0119695297400135,0.00136169192324586,0.00941909110132381,0.00105165076399394,0.0150004699866403,0.00374299630269137,0.0137633679806838,0.00167743442761377
"11429-24",340,0.00995033085316809,1.6,0.1,0.0717699317844213,0.0109185307585731,0.00127903625014787,0.00852987849489604,0.00101393664477094,0.0105916901930711,0.0038183642523241,0.0108070458874412,0.0014545148112929
"11429-25",340,0.00995033085316809,1.6,0.1,0.0714493468254492,0.0107257091378966,0.00125616542913261,0.00817741937973854,0.000957124663282722,0.00798103717176112,0.0048037068194729,0.0121622457681222,0.001692391015643
"11429-26",340,0.00995033085316809,1.6,0.1,0.0715307074445588,0.00998925143166073,0.00130604028672573,0.00738733133931684,0.000978603896056017,0.0101791263886726,0.0048421113029739,0.0100024159604153,0.00149493681051978
"11429-27",340,0.00995033085316809,1.6,0.1,0.0712761397353359,0.0104444327993962,0.00142210115969014,0.0073904084403429,0.00103996643881851,0.00898010926112275,0.00450678492321861,0.00843373550499869,0.00179496647141621
"11429-28",340,0.00995033085316809,1.6,0.1,0.0716809424150238,0.0108281669174431,0.0012409014745001,0.00813684170527725,0.000918067977024158,0.0125128151282784,0.00377677800177215,0.0103967082473163,0.00142620347287988
"11429-29",340,0.00995033085316809,1.6,0.1,0.0717219184513849,0.0102325811683884,0.00109081614551302,0.00758152898654175,0.000825654423170268,0.00872854613373426,0.00421164062303753,0.00971994985187917,0.00125948854151433
"11429-30",340,0.00995033085316809,1.6,0.1,0.0715154824678966,0.0106419797469093,0.00106662462328941,0.00774893393174879,0.000778648018542147,0.00773033178287793,0.00458022505244321,0.00968346286990332,0.0011388947216838
"11429-31",340,0.00995033085316809,1.6,0.1,0.0721872717374477,0.00841571591214683,0.00107234259682953,0.00615162104080911,0.000817288799534008,0.0209944021465868,0.0040798201922723,0.00781642768863551,0.00110309464641189
"11429-32",340,0.00995033085316809,1.6,0.1,0.0717737033898487,0.00745799477144423,0.00139055353722465,0.00551896027885169,0.00102108708076079,0.00807933971088171,0.00351369331110303,0.00459375627466267,0.0016148782620636
"11429-33",340,0.00995033085316809,1.6,0.1,0.0719286714032474,0.00894840276503508,0.00112807704717342,0.00685469235856571,0.000892568918392382,0.00586264527830708,0.00420467815512583,0.0085073564090183,0.00135479377189861
"11429-34",340,0.00995033085316809,1.6,0.1,0.0716738333856076,0.00875391946347571,0.00125509785209793,0.00652731544856823,0.00093903491358062,0.00562449342073489,0.00414315706887833,0.00939799897129493,0.00170643960437458
"11429-35",340,0.00995033085316809,1.6,0.1,0.0716565631590275,0.00943602646901916,0.00113453469054067,0.00713982912329987,0.000854918747406902,0.00992737505265918,0.00317237977909177,0.00996946397797961,0.00165146850373698
"11429-36",340,0.00995033085316809,1.6,0.1,0.0720221251706596,0.0115459807704283,0.00115556205431308,0.00855370008239781,0.000903318657932225,0.00863467534552727,0.00482756801586223,0.0116883477965191,0.0013082537496381
"11429-37",340,0.00995033085316809,1.6,0.1,0.0714183858502143,0.0102560685044544,0.00125010152993836,0.00750996077679007,0.000943907828353524,0.00827054339565123,0.00397631934951042,0.00939039443846502,0.00131392865516868
"11429-38",340,0.00995033085316809,1.6,0.1,0.0712912658014925,0.0106118751137853,0.00147654640985824,0.00727314390381342,0.00109937592315027,0.00896417039412262,0.00456002938252929,0.00946621464070798,0.00178835999508075
"11429-39",340,0.00995033085316809,1.6,0.1,0.0718509182316499,0.0105953323235097,0.00124669229566664,0.00791572334359189,0.000968236198898716,0.0160014651491538,0.00599549089070602,0.0110105032373883,0.00154230399778276
"11429-40",340,0.00995033085316809,1.6,0.1,0.071458187971146,0.01198554737568,0.00121023760764878,0.00853004933730753,0.000875122120532593,0.00813211912319825,0.00383982629335937,0.0123203226481685,0.00138989009056632
"11429-41",340,0.00995033085316809,1.6,0.1,0.0717731327252292,0.0102964738832662,0.00132352175699507,0.00746511715889621,0.000994799506999351,0.00804008646487688,0.00445698902009988,0.00996174459103457,0.00144210888674437
"11429-42",340,0.00995033085316809,1.6,0.1,0.0718851446138569,0.0109002993207841,0.00126438276732398,0.00798250282960221,0.000941016088999131,0.00491655588812829,0.0045352443485751,0.0111487010609048,0.00179533260686441
"11429-43",340,0.00995033085316809,1.6,0.1,0.0714418693182378,0.00786637784758897,0.00136785945655102,0.00592437843078223,0.00104748497591885,0.0118328539997023,0.00562840887146926,0.00910094453149538,0.00176840489650339
"11429-44",340,0.00995033085316809,1.6,0.1,0.0716689554327836,0.00937560566736059,0.00111295830167527,0.00688726640302999,0.000834160791114268,0.00733150807738549,0.00544477901163677,0.0103141569885469,0.00145020968128292
"11429-45",340,0.00995033085316809,1.6,0.1,0.0720787885459563,0.00964155645500519,0.00113931339607368,0.00753290318835168,0.000850170988913388,0.0127587018388547,0.00270297492793887,0.00906184850127978,0.00200805780178311
"11429-46",340,0.00995033085316809,1.6,0.1,0.0714367971086969,0.0093383420182046,0.00111847745269926,0.0067731777821276,0.000854247768895027,0.00799736894339151,0.00386822056727644,0.00802762930696841,0.00111940297006975
"11429-47",340,0.00995033085316809,1.6,0.1,0.0718490602269366,0.00980990425205872,0.00128034162969073,0.00693262442642555,0.000934785202702827,0.0121662993536925,0.00311700929394356,0.00897046465215731,0.00147299707593196
"11429-48",340,0.00995033085316809,1.6,0.1,0.0717357071168034,0.00895776447634991,0.00122035684934256,0.00661272261393379,0.000937356368077675,0.00727399211118568,0.0032235981543686,0.00908373293925538,0.00194770188486667
"11429-49",340,0.00995033085316809,1.6,0.1,0.0715279699903605,0.0102179573818785,0.00114218034822632,0.00778922796605242,0.000863794408193116,0.00959799831291532,0.0024302072050516,0.00986161372460465,0.00131527777882001
"11429-50",340,0.00995033085316809,1.6,0.1,0.0715985882566412,0.00733186175281644,0.00139393556053341,0.00498484365379562,0.00104205862417873,0.00101141529745474,0.00449175360371637,0.0071458338644733,0.00183056410055357
"11429-51",340,0.00995033085316809,1.6,0.1,0.0720203980968958,0.0119485020515624,0.00130216379228276,0.00879684962165142,0.000962104742197901,0.0060592940629496,0.00410163271047187,0.0107315616990323,0.00153123166564072
"11429-52",340,0.00995033085316809,1.6,0.1,0.0719184026261856,0.00916558475727292,0.00113096987178659,0.00702665052099627,0.000866236446178338,0.00727844796393733,0.00273637908724534,0.00858242787319406,0.0013948036253678
"11429-53",340,0.00995033085316809,1.6,0.1,0.0717691330956194,0.0105780840581087,0.00127413386237664,0.00746450573436924,0.000942294448377159,0.0190818313194425,0.0039292133902151,0.0103838759733985,0.00164536230816739
"11429-54",340,0.00995033085316809,1.6,0.1,0.0721353759331052,0.0108232829224188,0.00121441132846728,0.00790145960949237,0.000905920538067497,0.0178389540407795,0.00461746254020045,0.00979559703065161,0.00122154997924077
"11429-55",340,0.00995033085316809,1.6,0.1,0.0716096928769288,0.00720892735052575,0.00127817846050396,0.00519408386984632,0.000980532489387065,0.0094261967178757,0.00462726108263324,0.00820317287386552,0.00185837612165974
"11429-56",340,0.00995033085316809,1.6,0.1,0.0718343892956433,0.00932120661147896,0.00124282695292198,0.0069244798795696,0.000946490377115224,0.0109567244932155,0.0056616812658347,0.00958449505508125,0.00142551689623874
"11429-57",340,0.00995033085316809,1.6,0.1,0.0714177388718913,0.00899595655467353,0.00118415932852576,0.00691211838940386,0.000919514281264668,0.0097977352317039,0.00323260620119672,0.00867932122911888,0.00163427155072561
"11429-58",340,0.00995033085316809,1.6,0.1,0.0719756160886554,0.0100945482420317,0.00129082149266502,0.00739537882509658,0.000979722483965736,0.00727108131832497,0.00357440629034449,0.0109087026039748,0.00168643045349377
"11429-59",340,0.00995033085316809,1.6,0.1,0.0721111037170572,0.00975643221843824,0.00112372772413008,0.00746070615544291,0.000868274202371211,0.00831159038375675,0.00263051309113536,0.0117122419563271,0.00176377062066082
"11429-60",340,0.00995033085316809,1.6,0.1,0.071856282972305,0.0107295068588727,0.00123579164053769,0.00782702295234442,0.000924436877048426,0.0197577433751561,0.00584463890480175,0.0112545459780349,0.00165524412795386
"11429-61",340,0.00995033085316809,1.6,0.1,0.0717931590047711,0.0115163829662417,0.00118038871003471,0.00859104700747204,0.000903959534323515,0.0128701286686009,0.00381634529424617,0.0104377376807923,0.00143298883860493
"11429-62",340,0.00995033085316809,1.6,0.1,0.0720127500912178,0.00949875555296937,0.00134499898057048,0.00702039763930266,0.00104365381470125,0.0158041507103666,0.00500766694632194,0.00933028644565774,0.00165070310996877
"11429-63",340,0.00995033085316809,1.6,0.1,0.0719571287579745,0.00876387466545034,0.00124360459244085,0.00626958160991237,0.000928779220422092,0.011953107457201,0.0043059610676146,0.00784490558989056,0.00136335480540821
"11429-64",340,0.00995033085316809,1.6,0.1,0.0720379027501244,0.00779511822058846,0.00120682378474452,0.00576108243651894,0.000906129181763186,0.00407983843555237,0.00364086772131354,0.00771640213721172,0.00169392777909448
"11429-65",340,0.00995033085316809,1.6,0.1,0.07172634667326,0.0111755277074158,0.00130013387840294,0.00791685668301643,0.000937999462071813,0.0130919394827808,0.00469727016149074,0.00864522994596821,0.00150922268605109
"11429-66",340,0.00995033085316809,1.6,0.1,0.072226603302214,0.00874091180159984,0.00127393810510532,0.00668718217648239,0.00098148472477379,-0.000244618701107682,0.00514790955057584,0.00943353822923201,0.0013546278376056
"11429-67",340,0.00995033085316809,1.6,0.1,0.0720711159014922,0.00999952349968351,0.00119653593843072,0.00743240917156539,0.000916255833900431,0.0112741219522653,0.00343340366751707,0.0101142414178255,0.00138281089928205
"11429-68",340,0.00995033085316809,1.6,0.1,0.071825651461049,0.00953516548996741,0.00123112735919744,0.00740412214612284,0.000946273710725102,0.0109004217808194,0.00515178656592,0.0102555186242914,0.00143518533164886
