"sim","N","beta1","maxW","pV","avg_prev","beta_gs","se_beta_gs","beta_n","se_beta_n","beta_cc","se_beta_cc","beta_imp","se_beta_imp"
"11423-1",340,0.00995033085316809,1.6,0.1,0.0712787967123938,0.0103139077244114,0.0015134051898062,0.00757355558945755,0.00112700567685155,0.0141404295508453,0.00392007246685982,0.0105389597648373,0.00224379022025543
"11423-2",340,0.00995033085316809,1.6,0.1,0.0714102559193922,0.0108860854029453,0.00113737801311552,0.0080138318524425,0.000837085525665818,0.00752095697514724,0.0041034461324204,0.00996843743811077,0.00148042556739478
"11423-3",340,0.00995033085316809,1.6,0.1,0.0713530727503146,0.00807218575034643,0.00122771731582245,0.00619232019138964,0.000929377500394646,0.0127320490978019,0.00519450956642263,0.00906998565593312,0.00150414677893506
"11423-4",340,0.00995033085316809,1.6,0.1,0.0713573054585328,0.0103564742519755,0.00133356258962734,0.00793708180136636,0.00102480276351363,0.0292640515759086,0.0095242762465685,0.0110450441576022,0.00171819784563415
"11423-5",340,0.00995033085316809,1.6,0.1,0.0716144967288993,0.0107027914438327,0.00125614525093008,0.00796726095065868,0.000971992520134369,0.00758949737259059,0.00383763423768447,0.0120581760780235,0.00148761875818635
"11423-6",340,0.00995033085316809,1.6,0.1,0.0716286961669495,0.0105369446736525,0.00126643808077864,0.00814224313610489,0.000975481055864857,0.00335164824403807,0.0058157894685417,0.0118241403039168,0.00175843236409678
"11423-7",340,0.00995033085316809,1.6,0.1,0.0719367309960384,0.0096494670977167,0.00120047228108761,0.00725769552767287,0.000886418816216489,0.00599491509372145,0.0037524448667243,0.00894667502779697,0.00166335810221428
"11423-8",340,0.00995033085316809,1.6,0.1,0.0712815058917041,0.0104050834598398,0.00119747885077226,0.00779534429331099,0.000914447187370093,0.0120845824219831,0.00370020800016909,0.0127918971320973,0.00153601778415503
"11423-9",340,0.00995033085316809,1.6,0.1,0.0716921632169172,0.00824355617874054,0.00137771048553933,0.00638318743629356,0.00103238435466139,0.0125854080308876,0.00307393284801271,0.0118377877687515,0.00201852247169723
"11423-10",340,0.00995033085316809,1.6,0.1,0.0721395625946219,0.00959503397555289,0.00123908212276901,0.0075831012309468,0.000981690717292662,0.00648345698006821,0.00407648692125084,0.00964956986891781,0.0017270673376057
"11423-11",340,0.00995033085316809,1.6,0.1,0.0720711896616446,0.0114076423352614,0.00125853658184773,0.00838006291124472,0.000934570297959384,0.00716586816056685,0.00464520005271172,0.0104382812660699,0.00132999696493398
"11423-12",340,0.00995033085316809,1.6,0.1,0.071856839441329,0.009909630281836,0.00138851035814852,0.00721367638255628,0.00106142713102252,0.00132109436165324,0.00522144340771705,0.00877624162025025,0.00149466741861333
"11423-13",340,0.00995033085316809,1.6,0.1,0.0716983722701903,0.00852671616233425,0.00120633620368072,0.00635459405985249,0.000896601634532309,0.00763817840834422,0.00377572949679797,0.0092148708188881,0.00163736826903788
"11423-14",340,0.00995033085316809,1.6,0.1,0.0716753363691641,0.0105145861393939,0.00119231337866032,0.00766488356363993,0.000883874567599927,0.00836948719067613,0.00267251175630292,0.0101190477182251,0.00129162742903658
"11423-15",340,0.00995033085316809,1.6,0.1,0.0717851006813948,0.00924433296203145,0.00128640865834884,0.00684125835099496,0.000961932920265784,0.0120254473318114,0.0033253795242978,0.0115173778665043,0.00182800592694642
"11423-16",340,0.00995033085316809,1.6,0.1,0.0714896032549216,0.0110241753094505,0.00121049377760338,0.00831045232098125,0.000898093967895695,0.0134828868130315,0.00407130150751894,0.010032782729841,0.00158959983603981
"11423-17",340,0.00995033085316809,1.6,0.1,0.0716437896777028,0.0106984003755486,0.00131269458831858,0.00755421391732116,0.000966388365383595,0.00551059367229942,0.004484994490117,0.0107049179729405,0.00201276183776706
"11423-18",340,0.00995033085316809,1.6,0.1,0.0717041199010457,0.0105035578018729,0.00104567217997515,0.00751901590959979,0.000767030437080378,0.00844193212802481,0.00359932061010147,0.0108639967511309,0.00148542359448966
"11423-19",340,0.00995033085316809,1.6,0.1,0.0723108809431899,0.0106932441992168,0.00107676314103264,0.00753944305637382,0.000783186388665476,0.0104956023424812,0.00183298628355349,0.0108736293307504,0.00141335161908051
"11423-20",340,0.00995033085316809,1.6,0.1,0.0716964479664412,0.0104908135539664,0.00134168190250981,0.00742712035891474,0.000972907660759715,0.00911461195396328,0.0038574212555363,0.0106901542636777,0.00188441090741623
"11423-21",340,0.00995033085316809,1.6,0.1,0.072049579981224,0.00844615974505316,0.00127307500348303,0.0062355924175146,0.000958447158985129,0.00911750783589711,0.00381943858132147,0.00796278137330747,0.00142119158539307
"11423-22",340,0.00995033085316809,1.6,0.1,0.0716307712646526,0.0110741141313949,0.0011918682315387,0.00795423349355232,0.000886127812220113,0.00955226395320882,0.00553569807276861,0.0108069665850527,0.00147643060657708
"11423-23",340,0.00995033085316809,1.6,0.1,0.0721213065479973,0.0116644663018246,0.00130168056548578,0.0084797288441409,0.000959306754744422,0.0170181098939434,0.00443902582175452,0.0130948515708825,0.00179593314415619
"11423-24",340,0.00995033085316809,1.6,0.1,0.07166582497289,0.00826549710002426,0.00151354850348182,0.00660969706896824,0.00116687725746645,0.00769460211859873,0.00542372518262386,0.00775591733389455,0.00228195824320435
"11423-25",340,0.00995033085316809,1.6,0.1,0.0719376260820536,0.00987294475748302,0.00110077894391025,0.00745109479013564,0.000857091821765939,0.00403208662554859,0.00763876073932659,0.0104434311530986,0.00130045967026624
"11423-26",340,0.00995033085316809,1.6,0.1,0.0717807953810984,0.0109576520272713,0.00123185494439969,0.00792997674716159,0.000905637594021601,0.0157258656116545,0.00406995461227359,0.00979291297281086,0.00148728297263997
"11423-27",340,0.00995033085316809,1.6,0.1,0.0719582148333595,0.0091931365446009,0.0012598302072866,0.00678256914850626,0.00096323903481085,0.0087547052297726,0.00322048501348023,0.00959157770086805,0.00163901758939702
"11423-28",340,0.00995033085316809,1.6,0.1,0.0722455771423685,0.0099705396264928,0.00115757278498987,0.00744587225217141,0.000874537727850683,0.00736170694095594,0.00368477394182374,0.00970891152654174,0.00140600877431889
"11423-29",340,0.00995033085316809,1.6,0.1,0.0719534542473404,0.00952940482952113,0.00110668227092234,0.00730463219870674,0.000875188085768676,0.0172696379032314,0.00484654790949468,0.00995454515258598,0.00150215764381481
