"sim","N","beta1","maxW","pV","avg_prev","beta_gs","se_beta_gs","beta_n","se_beta_n","beta_cc","se_beta_cc","beta_imp","se_beta_imp"
"11427-1",100,0.00995033085316809,1.4,0.1,0.0719601296917543,0.00817954751973376,0.00290640166580244,0.00666638237882777,0.00248927864579486,0.0187279332330358,0.01220056988793,0.00749131400254996,0.00289366263784006
"11427-2",100,0.00995033085316809,1.4,0.1,0.0710968521671775,0.00211801298260302,0.00322662205314117,0.00245457698312758,0.00269062541473145,-0.00437558675742529,0.012624920017451,0.00381772709257402,0.00376671233408904
"11427-3",100,0.00995033085316809,1.4,0.1,0.0717160589075914,0.00313694476555649,0.00314953859502361,0.00241155374846339,0.00255450203951943,0.00466503203682915,0.00804282363961725,0.00351804359765147,0.00339533853950056
"11427-4",100,0.00995033085316809,1.4,0.1,0.0718357314179413,0.0109386119490366,0.00337992925873416,0.00877465156436581,0.00285872111072529,-0.0143330355919374,0.0256967265884041,0.0111195597095363,0.00314372652103656
"11427-5",100,0.00995033085316809,1.4,0.1,0.0710926155704457,0.0130231368782345,0.00219258447821517,0.010582863776629,0.00178460673084319,0.0130215888369361,0.00909281766776361,0.0112805541503934,0.00239462551347481
"11427-6",100,0.00995033085316809,1.4,0.1,0.0714350519902914,0.0115618727700577,0.00189545310431682,0.00892242002893627,0.00145217512569975,0.0126016769341044,0.0113838770919849,0.0103587413687925,0.0021778996067089
"11427-7",100,0.00995033085316809,1.4,0.1,0.0721582747847591,0.0106148298121913,0.00213850195466514,0.00815614516338455,0.00174413131933959,0.0107920626405826,0.00653013723615774,0.0101245302852065,0.00270322553737458
"11427-8",100,0.00995033085316809,1.4,0.1,0.0719690712251283,0.0114428309779333,0.00209498554950929,0.00931448408865193,0.00168469485410284,-0.00208291532237691,0.00994746710987083,0.0101553454748467,0.00209663606344601
"11427-9",100,0.00995033085316809,1.4,0.1,0.0713087013280225,0.00849282033073775,0.00215169270888009,0.00648703674734273,0.00173961488044649,0.00799563847215403,0.0109106597327201,0.00709215452328432,0.00209264936156786
"11427-10",100,0.00995033085316809,1.4,0.1,0.0719873470302697,0.00997819411830366,0.00228859612707244,0.00812146855260342,0.00194390354506814,0.0165145449890567,0.00939879825675294,0.0116291673066241,0.0029452459958447
"11427-11",100,0.00995033085316809,1.4,0.1,0.0714663995888901,0.00693812441833391,0.00218738428432199,0.00546841717583911,0.001774148764408,0.00151893049239624,0.0109477912063179,0.00581703528606057,0.00225320431399883
"11427-12",100,0.00995033085316809,1.4,0.1,0.0724522899568326,0.00982498793032419,0.00213413767050272,0.00768689014448809,0.00169095352500697,0.00690030628665182,0.00635594702656588,0.00894976291529845,0.00220609944447635
"11427-13",100,0.00995033085316809,1.4,0.1,0.0724048852287258,0.0105484910189876,0.00221550560665634,0.0085472808475076,0.00183093839031863,0.0395473804072915,0.028354347639272,0.0106717843072136,0.00218786028892517
"11427-14",100,0.00995033085316809,1.4,0.1,0.0711679495553026,0.00754861289876223,0.00251774287269514,0.00602136121524739,0.00201519383191232,0.00827908130974764,0.00714880789924108,0.00732889966488275,0.00255757120761568
"11427-15",100,0.00995033085316809,1.4,0.1,0.0720454681276836,0.0107978539929754,0.00220073772548869,0.00829369463668846,0.00176641957573259,0.0251153134922769,0.0156260692491678,0.0108241842162757,0.00213142942999192
"11427-16",100,0.00995033085316809,1.4,0.1,0.0718811879697129,0.00682182354875137,0.00224278902320731,0.00620472607461117,0.00200937198183234,0.00221504770206487,0.0167704704587385,0.00783961290841659,0.00342444390543621
"11427-17",100,0.00995033085316809,1.4,0.1,0.0719945560253957,0.0092439715206358,0.0022569548042836,0.00722884213856292,0.00177717372075741,0.0102288350458141,0.0100076562655099,0.0107103366890185,0.00233482033156544
"11427-18",100,0.00995033085316809,1.4,0.1,0.0714099436507223,0.0125752430809413,0.00212971170507528,0.01052819617034,0.00177144303460508,0.014273827667431,0.00660869521547516,0.0101910037335683,0.00193252665024427
"11427-19",100,0.00995033085316809,1.4,0.1,0.0727282486727987,0.00741014442575702,0.00256277405758261,0.00639370652572571,0.00213334238936299,0.044289726744924,0.0158249686077769,0.00734577609257299,0.00253927555765501
"11427-20",100,0.00995033085316809,1.4,0.1,0.0710739321547785,0.0123908129951434,0.0027970331755526,0.00996470360934477,0.0022851404568878,-0.00404732230209411,0.0194909681445377,0.0136946253279507,0.00345885129070219
"11427-21",100,0.00995033085316809,1.4,0.1,0.0721016335411172,0.00968649017672833,0.00170920436714498,0.00778422378908441,0.00135848625035724,0.0146481865876073,0.0059254180720513,0.00890494682086839,0.00216188228952556
"11427-22",100,0.00995033085316809,1.4,0.1,0.0718230456699522,0.00950977943020389,0.00215578046523704,0.00755333294886846,0.0017637367411593,0.0182016378374364,0.00504963746105876,0.00949131199751808,0.00212832619577966
"11427-23",100,0.00995033085316809,1.4,0.1,0.0712836851362587,0.0125520805093906,0.00243002850776564,0.010793708140642,0.00204363736042866,0.0214605307169849,0.0064955503921466,0.012673069394537,0.00291117024606908
"11427-24",100,0.00995033085316809,1.4,0.1,0.0714385902485369,0.0161103313159023,0.00246857192751293,0.0131063008365173,0.00201446779673494,0.00717287849035925,0.0107371997679383,0.0169060638698911,0.00322650601787164
"11427-25",100,0.00995033085316809,1.4,0.1,0.0712469741559605,0.0123224452267692,0.00264647251977142,0.0101662724944012,0.0021660247584182,-0.000588521301621665,0.0103800569069119,0.0103314526201382,0.00327668197058458
"11427-26",100,0.00995033085316809,1.4,0.1,0.0717415098314472,0.00820312238480105,0.00218421866210249,0.00606894426507215,0.00175535501475573,0.00566864814231018,0.00571108767383283,0.00994384262844788,0.00247173261745649
"11427-27",100,0.00995033085316809,1.4,0.1,0.0716497110675298,0.00522111316738043,0.00243523164003478,0.00395991457668992,0.00209478277109693,0.00601281787787302,0.00865185472014651,0.00723351243843516,0.00291922936335198
"11427-28",100,0.00995033085316809,1.4,0.1,0.0721293487770552,0.0116194648196464,0.00217981953638487,0.00923619628901357,0.00178357730131394,0.00709880672266317,0.00680710975451843,0.0102510752136759,0.00246053705089296
"11427-29",100,0.00995033085316809,1.4,0.1,0.0718894298283217,0.0111270750003991,0.00251065782827897,0.00875214119639262,0.00200926974626341,0.018627070223692,0.0137674048856909,0.00730540537485493,0.00214661926240312
"11427-30",100,0.00995033085316809,1.4,0.1,0.0719916352894644,0.012482875172178,0.0030865830656604,0.0105535199522413,0.00250685074044993,0.00949858332153996,0.0133350061159055,0.0136888897235559,0.00371153516768696
"11427-31",100,0.00995033085316809,1.4,0.1,0.0719885983738433,0.0112621068357738,0.00235571720839186,0.00942334111947751,0.00190459611083245,0.00984267711134906,0.00812251959965879,0.0112923485265085,0.0030396751537331
"11427-32",100,0.00995033085316809,1.4,0.1,0.072048690514748,0.0112257678695771,0.00224882639527312,0.00947656162476657,0.00192882823007266,0.0157920421393545,0.00909761967818787,0.0115853659441704,0.00243351830831864
"11427-33",100,0.00995033085316809,1.4,0.1,0.0712623479863546,0.0155469217674638,0.00307275278614432,0.012659389619513,0.00256091281366211,0.0276849276529713,0.00836211410787949,0.0151710925366028,0.00300569758709987
"11427-34",100,0.00995033085316809,1.4,0.1,0.0719550543205562,0.00817236251297008,0.00204828941908534,0.0072299091902951,0.00175212431818054,0.00520434166336133,0.00471676839258342,0.00762276675135387,0.00226500619444872
"11427-35",100,0.00995033085316809,1.4,0.1,0.0715037552453458,0.0073191414615235,0.00250381972499396,0.00650356954806684,0.00218210917506515,-0.00595385696338935,0.0156043997993865,0.00779041384449425,0.00289274836816395
"11427-36",100,0.00995033085316809,1.4,0.1,0.0718477017977609,0.00596268930702687,0.00263157727726887,0.00494836433730265,0.00213323789686055,0.0100287156552074,0.00734739579891954,0.0052061881984526,0.00301977446541013
