"sim","N","beta1","maxW","pV","avg_prev","beta_gs","se_beta_gs","beta_n","se_beta_n","beta_cc","se_beta_cc","beta_imp","se_beta_imp"
"11430-1",340,0.00995033085316809,1.25,0.1,0.0717853338190613,0.0116488328661818,0.0012347228857751,0.0104452473708089,0.00109820869991577,0.0121762914976868,0.0057417596723272,0.0120559599663809,0.00131783984017522
"11430-2",340,0.00995033085316809,1.25,0.1,0.0719555465088737,0.0115696349163076,0.00138647400148955,0.0103174286803758,0.00122184825300559,0.018528091464903,0.00549493212518006,0.0122156186398671,0.00148154785316074
"11430-3",340,0.00995033085316809,1.25,0.1,0.0716312885523967,0.00955327448386265,0.00118595616143814,0.00843967619010131,0.00105240215501631,0.0152600484709929,0.0039346331402054,0.00963111376393269,0.00128778444426912
"11430-4",340,0.00995033085316809,1.25,0.1,0.0715998269865104,0.0108293912242304,0.00125317035883049,0.00934016980298366,0.00108076424849544,0.00668207502843565,0.00600093624782228,0.0108373962643789,0.0013158832445908
"11430-5",340,0.00995033085316809,1.25,0.1,0.0717519160468992,0.0099975573196568,0.00130816368136624,0.00894877007821487,0.00117071654245497,0.0126028891278437,0.00357753182373537,0.0104911951735023,0.00138448095145892
"11430-6",340,0.00995033085316809,1.25,0.1,0.0718200183416815,0.00845379170387944,0.00127850910292463,0.00739967646291479,0.00112968284391663,0.00363000847587887,0.00402139584001858,0.00797212458488763,0.00127677967277001
"11430-7",340,0.00995033085316809,1.25,0.1,0.0717885908855993,0.0103982737222207,0.00122137089366695,0.00925582101245554,0.00108447608780401,0.00968346755706251,0.00358619659662684,0.00975708173268643,0.00127456846847028
"11430-8",340,0.00995033085316809,1.25,0.1,0.0714499318929891,0.0112052069097898,0.00132727906543465,0.00961006448454394,0.001150788673608,0.0065885070204198,0.00390747593995711,0.0109829292280756,0.00145996888609574
"11430-9",340,0.00995033085316809,1.25,0.1,0.0720792591550852,0.00963282786411181,0.00113047171731444,0.00856153864350574,0.00100131273186975,0.00659007752452712,0.00389008706577055,0.00941927607226626,0.0011045142734802
"11430-10",340,0.00995033085316809,1.25,0.1,0.071709173323905,0.0111991506961362,0.00127195759047748,0.0100535619510865,0.00113119777165851,0.0118460680465672,0.00674736088938747,0.0108495239789857,0.001310099442234
"11430-11",340,0.00995033085316809,1.25,0.1,0.0723776378502817,0.0100818038363674,0.00110204480935284,0.00886636045670724,0.000964103587943773,0.00843135958131284,0.00582658738868375,0.0101833921035449,0.00116149447859332
"11430-12",340,0.00995033085316809,1.25,0.1,0.0716713864119634,0.00980118034525608,0.0011729453834,0.00866053683120132,0.00104303037598772,0.00753247649048456,0.00496929629983879,0.0103256849521095,0.00125664003240082
"11430-13",340,0.00995033085316809,1.25,0.1,0.0718306285271521,0.00965269254283497,0.000996709423358416,0.00841637944636279,0.00087624656469392,0.00662620380734489,0.0025791724700014,0.00993778314342557,0.00101595757392383
"11430-14",340,0.00995033085316809,1.25,0.1,0.0718857070286347,0.010021543241679,0.00123892382411827,0.00883128014539687,0.00109362336320639,0.006645030713108,0.0027777125437967,0.00970092082658703,0.00129530712040807
"11430-15",340,0.00995033085316809,1.25,0.1,0.0714577539099184,0.00818263650249284,0.00126882737676231,0.00734158932931742,0.00114577360288121,0.000464708458130894,0.0038491268617692,0.00823941743540219,0.00135008783523916
"11430-16",340,0.00995033085316809,1.25,0.1,0.0718359238055574,0.0113198232572606,0.00125455534551855,0.0098535238471858,0.00110261277184916,0.0087004651578218,0.00745935875797762,0.0111807202983643,0.00122142154090597
"11430-17",340,0.00995033085316809,1.25,0.1,0.0719279882147152,0.0107436655617257,0.00109572201604117,0.00937992843963838,0.000961489288584327,0.0117306095962979,0.00335731368039265,0.0107290854243566,0.0012456063056648
"11430-18",340,0.00995033085316809,1.25,0.1,0.0713066881031446,0.0108759987792622,0.00127491330762157,0.00944380125012293,0.00111944684245561,0.00484820816512817,0.00542470042120925,0.0101283072934496,0.00125107908177881
"11430-19",340,0.00995033085316809,1.25,0.1,0.0719400689604139,0.00892132168029474,0.00115030927543226,0.00768642488018488,0.000986903592372874,0.00683800951955358,0.00446040442060652,0.00893413537711705,0.00115717181681819
"11430-20",340,0.00995033085316809,1.25,0.1,0.0719811066095129,0.0109528197905782,0.00105265343259448,0.00978634372391085,0.000955096008139033,0.0116497052757561,0.00351712082462365,0.0113661164073016,0.0011933063475227
"11430-21",340,0.00995033085316809,1.25,0.1,0.0717108853729001,0.00999127588691144,0.00110656660623336,0.00847394478563653,0.000953807356316111,0.0128083757209737,0.0041401713528577,0.00982673864685583,0.00122103553884177
"11430-22",340,0.00995033085316809,1.25,0.1,0.0715172704020434,0.0110049249627241,0.00112713438865956,0.00962796174460994,0.000991806709928484,0.0153122920429154,0.00419557044243006,0.0108534334627949,0.00113074123960604
"11430-23",340,0.00995033085316809,1.25,0.1,0.0720722476868746,0.00851312312784329,0.0011139574583012,0.00743914086056374,0.000973944906683125,0.00542435944229629,0.00518306188950385,0.00811366504879594,0.0010642684047642
"11430-24",340,0.00995033085316809,1.25,0.1,0.0719314601053625,0.0128749399569047,0.00124174235119407,0.0116002269692604,0.00111865767965092,0.0156936108638716,0.00449923882074597,0.0133020231773513,0.00133518668464726
"11430-25",340,0.00995033085316809,1.25,0.1,0.0721011502339388,0.0109837032129594,0.00114655441483745,0.00960294011157503,0.00100572269961799,0.0145297215381839,0.00293640861032291,0.0112445715244368,0.00124028287257739
"11430-26",340,0.00995033085316809,1.25,0.1,0.0720037413610754,0.00869612302477141,0.00111081747072807,0.00764628271830064,0.000966754748775177,0.00222671182287193,0.00661875397892046,0.00849745211737698,0.00108384345966968
"11430-27",340,0.00995033085316809,1.25,0.1,0.071424532340933,0.00870667098055569,0.0013176818645674,0.00782941718805253,0.00117947251584698,0.00269683220108948,0.00537570086939664,0.00903152429131176,0.00137229209133307
"11430-28",340,0.00995033085316809,1.25,0.1,0.0721382029080768,0.0112586724199715,0.00113415002996989,0.00996710633635199,0.00100958420126918,0.0123522468406873,0.00286030325209327,0.0119256645191581,0.00129094829645544
"11430-29",340,0.00995033085316809,1.25,0.1,0.0717567925622056,0.00737379117371494,0.0014156237166075,0.00641829501322732,0.00125577570794642,0.0107317546229467,0.00422227489597054,0.00802164426857075,0.00150074381510515
"11430-30",340,0.00995033085316809,1.25,0.1,0.071442987984989,0.00976945140476074,0.00133055111051831,0.0085270999731814,0.00116409799283666,0.0093897424509578,0.00373042268381792,0.00957373280108731,0.00144395365167233
"11430-31",340,0.00995033085316809,1.25,0.1,0.0719571184892704,0.0101581536674206,0.00116526644755765,0.0090499296675062,0.00103713240351497,0.00966272203177067,0.00508664109256689,0.0104760528053303,0.00125879477434702
"11430-32",340,0.00995033085316809,1.25,0.1,0.0720578142477476,0.00894661838861328,0.00131170437873619,0.00785518253919937,0.00113720824253224,0.00857838492363104,0.00432624774172329,0.00871113193575662,0.00136476236075329
"11430-33",340,0.00995033085316809,1.25,0.1,0.0716166822115587,0.00915715536052718,0.00137257874149042,0.00798778209880653,0.00120303477796769,0.00993532989991107,0.00396995892136107,0.00921777205903735,0.00151172816490262
"11430-34",340,0.00995033085316809,1.25,0.1,0.0722428678630024,0.00954209724216513,0.00115805266114019,0.00850347789983576,0.00103866680980397,0.0090717639040897,0.00386051961558795,0.00993521006387672,0.00130414298663793
"11430-35",340,0.00995033085316809,1.25,0.1,0.0715270265909599,0.0112835379027411,0.00121159739756051,0.00982045193636958,0.0010650802235451,0.00965208048731798,0.00370058972308135,0.011342770254985,0.00126161562237386
"11430-36",340,0.00995033085316809,1.25,0.1,0.0718124259803312,0.011201770134917,0.00127844774269582,0.00956436516981689,0.00110826063255196,0.00759479079998585,0.00353943506915333,0.0113583647915532,0.00135858784447855
"11430-37",340,0.00995033085316809,1.25,0.1,0.0717957042967163,0.010824896096736,0.00108463172289698,0.00968166395491058,0.000969287597921209,0.0142098991180822,0.00303087313875876,0.0099353890159933,0.00124861175628343
"11430-38",340,0.00995033085316809,1.25,0.1,0.0715358922145466,0.00826620531273427,0.00142168812279481,0.00735143061243388,0.00125220644708311,0.0158996937388013,0.00421925390658814,0.00856102394754193,0.00154832827867501
"11430-39",340,0.00995033085316809,1.25,0.1,0.0712291143648369,0.0115198960036256,0.00122622816641621,0.00996162131395882,0.0010671402115798,0.00967225303086695,0.00497564012935209,0.0114349184475263,0.00137355668633916
"11430-40",340,0.00995033085316809,1.25,0.1,0.0716785039276846,0.0110066876360845,0.00124623169546479,0.0098831537308133,0.00111052882563246,0.0158077311565331,0.00328117503220399,0.00990093867792213,0.00134131415702319
"11430-41",340,0.00995033085316809,1.25,0.1,0.0719547765028103,0.0110357971792979,0.00115247101751332,0.00976191753057553,0.00102080405471396,0.00994282195023256,0.00377038233621681,0.0110813683162493,0.00116518657059129
"11430-42",340,0.00995033085316809,1.25,0.1,0.0714752639614197,0.0104043455856157,0.00114451177435634,0.00928593405895639,0.0010175476418755,0.0158467140527191,0.00503682012295541,0.010740085983656,0.00121454799057127
"11430-43",340,0.00995033085316809,1.25,0.1,0.0722566253464629,0.0102743068077447,0.00113156758705368,0.00901315941841189,0.00100280016967445,0.010269690985579,0.00440646230852103,0.00980156124015186,0.00111991105754842
"11430-44",340,0.00995033085316809,1.25,0.1,0.0721257860837452,0.00913783464584494,0.00118732450013555,0.00791930097518973,0.00104039539728425,0.0108274079090611,0.00249789715333142,0.00829196187697914,0.00128196953941522
"11430-45",340,0.00995033085316809,1.25,0.1,0.0715066056368851,0.0107450890283881,0.000974873191451177,0.00938209867639453,0.000853336196110663,0.0109590919601421,0.00381191320165021,0.0103996033020781,0.000964853790204409
