"sim","N","beta1","maxW","pV","avg_prev","beta_gs","se_beta_gs","beta_n","se_beta_n","beta_cc","se_beta_cc","beta_imp","se_beta_imp"
"11429-1",2200,0.00995033085316809,1.6,0.1,0.0718356179235825,0.00975459047481127,0.000498569540744178,0.00746344218840237,0.000379245331998745,0.0116455588015052,0.00158478864713348,0.0102782694095002,0.000653957393557541
"11429-2",2200,0.00995033085316809,1.6,0.1,0.0717707804954125,0.00972422558494361,0.000461393420482588,0.00718680867617565,0.000347848089674271,0.0102260598496765,0.00149675594400307,0.00916686514596965,0.000619954451456249
"11429-3",2200,0.00995033085316809,1.6,0.1,0.071902304783063,0.00970633101116676,0.000454906019940703,0.00721830464664128,0.000342764687318857,0.0127076065070271,0.00150997164725971,0.00962090635478982,0.000549710494552304
"11429-4",2200,0.00995033085316809,1.6,0.1,0.0717569700127574,0.00893497845063619,0.000499458916857879,0.00658757456786959,0.000375680301897073,0.0090854128331709,0.00148779488784355,0.00877802857373171,0.000625440169402103
"11429-5",2200,0.00995033085316809,1.6,0.1,0.0718381973393295,0.0102384210021924,0.000471197643348267,0.00753071559158405,0.000351525692822219,0.0107507955543903,0.00140480218284366,0.0102360052921928,0.000556296364602987
"11429-6",2200,0.00995033085316809,1.6,0.1,0.0717861310378508,0.00992305471783102,0.00048682318318711,0.00733224799885674,0.00036487173421563,0.00994900589661414,0.00149982810558303,0.010005985322549,0.000583819257438147
"11429-7",2200,0.00995033085316809,1.6,0.1,0.0718022566601625,0.0101566603179426,0.000493440572252893,0.00757953494714734,0.000375941811348918,0.0108347333787676,0.0014706730574152,0.00930357577572602,0.000584404703684218
"11429-8",2200,0.00995033085316809,1.6,0.1,0.0718209224689406,0.00956063732928308,0.000497611139300538,0.00695124212224414,0.000373609244946522,0.00990468277334272,0.00181743953080324,0.0091263168293412,0.000687277803582318
"11429-9",2200,0.00995033085316809,1.6,0.1,0.0718101653395874,0.0101653507147619,0.000498172212340022,0.00751095675824199,0.000379119528743033,0.00979123346448954,0.00151801369587049,0.0100102508831402,0.000633515879291304
"11429-10",2200,0.00995033085316809,1.6,0.1,0.071763492497857,0.0104671365492814,0.000480754566510031,0.00770767055732031,0.000361945613631926,0.00963672722466165,0.00147232504598612,0.0100666022091009,0.000632405446133541
"11429-11",2200,0.00995033085316809,1.6,0.1,0.0717552904382407,0.0106427898728209,0.000469186887586011,0.00788315790001478,0.000355901909026406,0.00997066567237071,0.00158807771196741,0.0109080276960448,0.000588203105120012
"11429-12",2200,0.00995033085316809,1.6,0.1,0.0717803289069514,0.0104865906752105,0.000496288580206972,0.00790514841548302,0.000375953946591906,0.0125354770380103,0.00160184824414171,0.0103815223991827,0.000648175230980218
"11429-13",2200,0.00995033085316809,1.6,0.1,0.0719786182748825,0.00971301162056809,0.000475356773399018,0.00734421680601618,0.000363451009670261,0.00800674678024825,0.00138424426013264,0.00978731022640112,0.000651436830961653
"11429-14",2200,0.00995033085316809,1.6,0.1,0.0716847851713877,0.00958571507646544,0.000473576355388093,0.00707227190802073,0.000354036778832396,0.0109491229924516,0.00129881622437189,0.00990931130735718,0.000731997334990257
