"sim","N","beta1","maxW","pV","avg_prev","beta_gs","se_beta_gs","beta_n","se_beta_n","beta_cc","se_beta_cc","beta_imp","se_beta_imp"
"11430-1",340,0.00995033085316809,1.4,0.1,0.0717853338190613,0.0116488328661818,0.0012347228857751,0.00976837010720843,0.00102630306975057,0.0121762914976868,0.0057417596723272,0.0122312238079024,0.00139568267249871
"11430-2",340,0.00995033085316809,1.4,0.1,0.0719555465088737,0.0115696349163076,0.00138647400148955,0.00961521235603061,0.00113619490447945,0.018528091464903,0.00549493212518006,0.0124806562484961,0.00155839081652182
"11430-3",340,0.00995033085316809,1.4,0.1,0.0716312885523967,0.00955327448386265,0.00118595616143814,0.00784648705607141,0.000983188298619346,0.0152600484709929,0.0039346331402054,0.00973943931147437,0.00141059631980274
"11430-4",340,0.00995033085316809,1.4,0.1,0.0715998269865104,0.0108293912242304,0.00125317035883049,0.00858354827477029,0.000995766317190563,0.00668207502843565,0.00600093624782228,0.0108379945482896,0.00137151050401651
"11430-5",340,0.00995033085316809,1.4,0.1,0.0717519160468992,0.0099975573196568,0.00130816368136624,0.00835604476400073,0.00109704543055323,0.0126028891278437,0.00357753182373537,0.0106996655614381,0.00148330053108508
"11430-6",340,0.00995033085316809,1.4,0.1,0.0718200183416815,0.00845379170387944,0.00127850910292463,0.0068327304759384,0.00105187542557232,0.00363000847587887,0.00402139584001858,0.00768563749952063,0.00131188631346328
"11430-7",340,0.00995033085316809,1.4,0.1,0.0717885908855993,0.0103982737222207,0.00122137089366695,0.00863261989828138,0.00101310258501264,0.00968346755706251,0.00358619659662684,0.0094325991994244,0.00135790591230246
"11430-8",340,0.00995033085316809,1.4,0.1,0.0714499318929891,0.0112052069097898,0.00132727906543465,0.0088054799095716,0.00106288361110667,0.0065885070204198,0.00390747593995711,0.0108409257268741,0.00160476608910584
"11430-9",340,0.00995033085316809,1.4,0.1,0.0720792591550852,0.00963282786411181,0.00113047171731444,0.00797828141642768,0.000934237916337936,0.00659007752452712,0.00389008706577055,0.0093006544421458,0.00110826607946415
"11430-10",340,0.00995033085316809,1.4,0.1,0.071709173323905,0.0111991506961362,0.00127195759047748,0.00941531534840559,0.00105754519151387,0.0118460680465672,0.00674736088938747,0.0106922340865536,0.00137151860788233
"11430-11",340,0.00995033085316809,1.4,0.1,0.0723776378502817,0.0100818038363674,0.00110204480935284,0.00822185882439087,0.000894195335642103,0.00843135958131284,0.00582658738868375,0.0102430612083201,0.00122781574882822
