"sim","N","beta1","minW","pV","avg_prev","beta_gs","se_beta_gs","beta_n","se_beta_n","beta_cc","se_beta_cc","beta_imp","se_beta_imp"
"11426-1",2200,0.00995033085316809,0.15,0.1,0.0718540600433664,0.0103373692691956,0.000474544331128713,0.0125095802420733,0.000696287821073436,0.00888529769586926,0.00157519419247531,0.00982485951482401,0.00118814087741962
"11426-2",2200,0.00995033085316809,0.15,0.1,0.0719275860065538,0.00942025108411263,0.000480024912302792,0.012681409046057,0.000705639203398077,0.011821105928605,0.00152993084783498,0.00986475715041452,0.00110675435009453
"11426-3",2200,0.00995033085316809,0.15,0.1,0.071812688255606,0.0103475891284762,0.000494959747470679,0.0133152997439085,0.000735547501320349,0.0109193969997496,0.00155994615872282,0.00874678682525611,0.00140280798767978
"11426-4",2200,0.00995033085316809,0.15,0.1,0.0717399348063822,0.00929553712291666,0.000503750255166265,0.0119073030718164,0.000733604081389059,0.00809873159560886,0.00171276502806832,0.00948347294816623,0.0013332592607334
"11426-5",2200,0.00995033085316809,0.15,0.1,0.0717517806196455,0.00923630732584159,0.000508953344144342,0.0110267935460724,0.000750868843756931,0.00910249785953565,0.0015312618461787,0.00871026442976058,0.00195616941465494
"11426-6",2200,0.00995033085316809,0.15,0.1,0.0719203950393268,0.0102642421252241,0.000453529415416519,0.0129641652715498,0.000680993348517947,0.00903127004363219,0.00140053961225847,0.00862361328919116,0.00137822895761951
"11426-7",2200,0.00995033085316809,0.15,0.1,0.0717819380880813,0.0103520512426487,0.000489730075917492,0.0125924722619424,0.000730903512983101,0.0110219038245507,0.00149927961222863,0.00971368003844815,0.00109003702803453
"11426-8",2200,0.00995033085316809,0.15,0.1,0.0718263077387262,0.0103764970616792,0.000477045651360136,0.0134402378536278,0.000710058085330768,0.00708024287062937,0.00169740199626086,0.00937945311575262,0.00114954842566718
"11426-9",2200,0.00995033085316809,0.15,0.1,0.0716744467625823,0.010116930286713,0.000507580309624195,0.0121347788858441,0.000732446123068051,0.00861986607640816,0.0015894611267343,0.00869141034057483,0.0010901900572946
"11426-10",2200,0.00995033085316809,0.15,0.1,0.0718986597335597,0.0105505833709581,0.000461497952792515,0.0136099956333629,0.000680116666317525,0.0143567477523277,0.00138739828583526,0.0112656157071632,0.00115004747214737
"11426-11",2200,0.00995033085316809,0.15,0.1,0.0718483403096956,0.00991204023672627,0.000483194959511151,0.0124839225368929,0.000700683365784962,0.0117077988343294,0.00158497195744718,0.00998819785254012,0.00114612520639152
"11426-12",2200,0.00995033085316809,0.15,0.1,0.0718281302109337,0.00910758631013672,0.000478101652942971,0.0117370917653631,0.000728119890921657,0.00815922322408021,0.00158574474503931,0.00831516726403253,0.00121107850634589
"11426-13",2200,0.00995033085316809,0.15,0.1,0.0716807718471536,0.00962385364493118,0.000499400472725274,0.0113610388760636,0.000735722495191507,0.00884184396710661,0.00159783697918498,0.00866510825964519,0.00168987797421778
"11426-14",2200,0.00995033085316809,0.15,0.1,0.0717963371937011,0.0103142047256227,0.000494270710783356,0.0141266893096928,0.000763911148344489,0.00968243932079779,0.00156529600213019,0.0109225629329698,0.00121073349206483
"11426-15",2200,0.00995033085316809,0.15,0.1,0.0717965658333589,0.0102348979756474,0.000482151749592945,0.0133300986767828,0.000705949965744939,0.01019854212149,0.0014938694955758,0.010487749894877,0.00129820811789768
"11426-16",2200,0.00995033085316809,0.15,0.1,0.0718949662040617,0.0102486893130758,0.000472584345404451,0.0129451186723925,0.000740692824457652,0.00872393010582618,0.00132890472302298,0.00976373681620296,0.00124843999134883
"11426-17",2200,0.00995033085316809,0.15,0.1,0.071869243780466,0.0100583227137598,0.000463519095083365,0.0125844520595796,0.000683416760671042,0.00990624473085109,0.00137117924040812,0.00924937316977959,0.000968197098365469
"11426-18",2200,0.00995033085316809,0.15,0.1,0.0718973159712553,0.00959635619484743,0.00046033538806224,0.0126356617954787,0.000681584770633317,0.0121693447354414,0.00163532338442696,0.0105557411119016,0.00137606920288569
"11426-19",2200,0.00995033085316809,0.15,0.1,0.0716424106158264,0.00899629510664024,0.000514967828750414,0.0114688099788862,0.000770023141495402,0.00880228008337062,0.00165780979960383,0.00747153582533447,0.00139125994200962
"11426-20",2200,0.00995033085316809,0.15,0.1,0.0717614189002855,0.00996012958041958,0.000482900906343951,0.0121746703156601,0.000701981583424135,0.010081234801813,0.001672916190716,0.00950674016099639,0.00104721445922249
"11426-21",2200,0.00995033085316809,0.15,0.1,0.0717807360562386,0.00998414755293489,0.000472698801908421,0.0126264713881932,0.000686156230175337,0.0108534252513817,0.00176256400111375,0.0105132597798612,0.00111359606518119
"11426-22",2200,0.00995033085316809,0.15,0.1,0.071785281328049,0.00908036888019125,0.000456638417025644,0.0114483362524987,0.000655538574170105,0.00706239104899362,0.00135183865444828,0.00968193407892425,0.00111686321716363
"11426-23",2200,0.00995033085316809,0.15,0.1,0.0719588844732169,0.00948149978868325,0.000504239779506786,0.0126513729865994,0.000775339432187357,0.00877436361702444,0.00160806211888941,0.00794995875181082,0.00110970578023349
"11426-24",2200,0.00995033085316809,0.15,0.1,0.0717718473375435,0.00915830564492496,0.000494430107383193,0.0116346890303462,0.000759306731896852,0.0122703493255767,0.00150987479720551,0.0098169059083173,0.00137484051083081
"11426-25",2200,0.00995033085316809,0.15,0.1,0.071750819006925,0.010376331652251,0.000482133101856907,0.0132882685286398,0.000717114341900395,0.00908185312706533,0.00131552600478227,0.0103405172778514,0.00100567665394686
"11426-26",2200,0.00995033085316809,0.15,0.1,0.0721254956127438,0.00894434692817943,0.000470995413432694,0.0109334929736297,0.000678138698586008,0.0082442806668068,0.00141216873333299,0.00901930508112123,0.00113161807030521
"11426-27",2200,0.00995033085316809,0.15,0.1,0.0717457748004454,0.0101702889987811,0.000490124227675856,0.0130872631199323,0.000739463275501789,0.00977645472319357,0.00139010290562409,0.00944980996666157,0.00120615542695289
"11426-28",2200,0.00995033085316809,0.15,0.1,0.0718074808493468,0.00951204263686035,0.000488927002171824,0.0123358969821454,0.00071661215055858,0.00871990191639039,0.00138892048336405,0.00797409738204443,0.00112289804257869
"11426-29",2200,0.00995033085316809,0.15,0.1,0.0717496066201948,0.00990316801844824,0.000469557063300436,0.0121266684463021,0.000671584139601324,0.00863030675607175,0.00122485367544934,0.00926748870187284,0.0012120718868383
"11426-30",2200,0.00995033085316809,0.15,0.1,0.0718511647430639,0.0107189684063943,0.000492715963220425,0.0138501809717003,0.000715522001718624,0.0115466641621286,0.00147466170824089,0.009528118187674,0.00123874562768612
"11426-31",2200,0.00995033085316809,0.15,0.1,0.0718064908929722,0.011229593563997,0.00051135574317453,0.014173411999494,0.000743957038557333,0.0113633564856976,0.00162361163910418,0.0113747421979702,0.00134578107656814
