"sim","N","beta1","maxW","pV","avg_prev","beta_gs","se_beta_gs","beta_n","se_beta_n","beta_cc","se_beta_cc","beta_imp","se_beta_imp"
"11426-1",100,0.00995033085316809,2,0.1,0.0713314785248978,0.00947424390414578,0.00258101756969252,0.00561678171030251,0.00167655240301434,0.00365075557798213,0.0240357188247495,0.00873118490071076,0.00286771007843576
"11426-2",100,0.00995033085316809,2,0.1,0.0713605465926113,0.00898512493443391,0.0020465120332968,0.00577087590324278,0.00119831305763009,0.016287357276815,0.0119214173401846,0.00920834274851427,0.00194355367269836
"11426-3",100,0.00995033085316809,2,0.1,0.0723413533039833,0.00725670602741711,0.00203273855393791,0.00464323041855387,0.00119645756641498,0.00428172749186445,0.0101798359880656,0.00787524172428003,0.00233270530862395
"11426-4",100,0.00995033085316809,2,0.1,0.0721698980833578,0.0090520969679375,0.00226617488316372,0.00648884543091416,0.00161315572049962,0.0210082730892212,0.0130124290929171,0.0128475177796432,0.0033180281074871
"11426-5",100,0.00995033085316809,2,0.1,0.0710731278702342,0.00737608585434063,0.00221247059747712,0.00425632576609679,0.00130018593764768,0.00309296668295388,0.00616284044609853,0.00773869649890361,0.00230220602281715
"11426-6",100,0.00995033085316809,2,0.1,0.0719486273905329,0.00802568274942699,0.00208133680506769,0.00530912038129356,0.0013316628565354,0.0162751599136286,0.00565494306263772,0.00921469748571747,0.00243594070527354
"11426-7",100,0.00995033085316809,2,0.1,0.0726155699719115,0.00832011545688871,0.00229167743591944,0.00493338922807988,0.00136219661376093,0.0132949798972121,0.00677621303659459,0.00563217800174705,0.00223728608195004
"11426-8",100,0.00995033085316809,2,0.1,0.0720698422656838,0.0103119896708877,0.00224263056909627,0.006293265825123,0.00145725974926627,0.00647454454557567,0.00782108703698718,0.00879700824295363,0.0031274697040313
"11426-9",100,0.00995033085316809,2,0.1,0.0717089514977734,0.00719721646246867,0.00277921570094211,0.00404064775306266,0.00160872459815689,0.015660586693914,0.00953396995999667,0.00840500871371739,0.0035681561939556
"11426-10",100,0.00995033085316809,2,0.1,0.0713423490366725,0.0110763137139365,0.00263818535309071,0.00633346788948572,0.00174485977697687,0.0099238571873731,0.0110745686201033,0.00743878997203719,0.00211128001619113
"11426-11",100,0.00995033085316809,2,0.1,0.070808959401619,0.0118871352599695,0.00259568057348606,0.00794029578037794,0.00170039596576158,0.0176120994148761,0.00634981574102783,0.0103038911999534,0.00382947461889932
"11426-12",100,0.00995033085316809,2,0.1,0.0714119710830262,0.00958757918618781,0.00246527299195965,0.00616548976864876,0.00171474149135311,0.0216302604494435,0.0125647340573134,0.0111513571873825,0.00372134060220389
"11426-13",100,0.00995033085316809,2,0.1,0.0716874536536087,0.00760933925487141,0.00261131858179671,0.00501581635062174,0.00166733189663241,0.00840643298663951,0.00538388702384045,0.0033991808109873,0.00191131971873297
"11426-14",100,0.00995033085316809,2,0.1,0.0719136877239795,0.0113687731364276,0.00238983999265029,0.00657044783608505,0.00159034842153436,-0.00358633715327917,0.0111635913989041,0.011639347083699,0.00339389167441056
"11426-15",100,0.00995033085316809,2,0.1,0.0719100254736629,0.00939971119497046,0.00261386703604468,0.00475362243962503,0.00166535402277862,0.021972624801817,0.00602734459736887,0.011265067846232,0.00586370673915789
"11426-16",100,0.00995033085316809,2,0.1,0.0713775778128749,0.00899452274232845,0.00246755683783847,0.00680472718177659,0.00175346217301459,0.0128159526937279,0.0119975115070998,0.00983137393604334,0.00547206056432515
"11426-17",100,0.00995033085316809,2,0.1,0.0712024472906886,0.0125120694728344,0.00220264592066047,0.00827241063727718,0.00155084731924275,0.00495823127025676,0.00784546812737831,0.0106267038309787,0.00262367134187233
"11426-18",100,0.00995033085316809,2,0.1,0.0723274537950628,0.0112380523370467,0.00257174916493033,0.0076856984992012,0.00175765109521486,0.0143157879048308,0.00832609898757911,0.0110294291265261,0.00338466971781302
"11426-19",100,0.00995033085316809,2,0.1,0.0722461287005047,0.0122752935384489,0.00212045546747021,0.0082195210593567,0.00133180564814213,0.0120526790555811,0.00556404078007833,0.0128178648933885,0.00329582400755198
"11426-20",100,0.00995033085316809,2,0.1,0.0713222918260171,0.00757881079541552,0.00273526202100826,0.00461601766650233,0.00195318535467421,-0.0120274672588399,0.0126852684469602,0.00819404560694354,0.00592069175696402
"11426-21",100,0.00995033085316809,2,0.1,0.0716535492207817,0.00945352537373259,0.0022292550576998,0.00541881882247932,0.00143416796931744,0.0120341847344061,0.00460109654298572,0.0051330264929154,0.00217404957438405
"11426-22",100,0.00995033085316809,2,0.1,0.072034217461633,0.0103886221668082,0.00198097066644754,0.00632403827437081,0.00124750853703845,0.0091013750941713,0.0050538979649442,0.0101576841241749,0.00334333302824219
"11426-23",100,0.00995033085316809,2,0.1,0.0716419894406832,0.00996191877314632,0.00277697839883371,0.00697067769718132,0.00194150326244721,0.0246657811832968,0.016694579938337,0.0142409919510489,0.00436841397753271
"11426-24",100,0.00995033085316809,2,0.1,0.070484490339835,0.0110829625440414,0.00295718446514254,0.00658126677878029,0.00181947754019493,0.000918574936846769,0.00815456599556644,0.0109369324709226,0.00319326304358391
"11426-25",100,0.00995033085316809,2,0.1,0.0718295597193165,0.00924558379192712,0.00242047497719269,0.00590847290888013,0.00154281315645874,0.00700389408263882,0.0070674332520516,0.0107741045923661,0.00321596122891421
"11426-26",100,0.00995033085316809,2,0.1,0.0717256066785451,0.00526410180992649,0.00242724950743074,0.0032392377610849,0.0014598474480956,-0.0062172733751935,0.0103126472366841,0.00490620066168025,0.00332535233681428
"11426-27",100,0.00995033085316809,2,0.1,0.0714892715811649,0.0033743246878809,0.00233356805740827,0.00192008984249816,0.0014141605220859,0.000950755253089062,0.00982131753186315,0.00430045151116352,0.00280863595078365
"11426-28",100,0.00995033085316809,2,0.1,0.0727639225101836,0.00837255974252914,0.002284934205652,0.00490236506305876,0.00136967278706303,0.0085221433529352,0.00478384564050484,0.00899907046921593,0.00418569826917181
"11426-29",100,0.00995033085316809,2,0.1,0.0723781707285519,0.0112173071965714,0.00293969028168685,0.0073240220952317,0.00193046636301104,0.0027041888832041,0.00694858214725839,0.0102594128074547,0.00414952094676197
"11426-30",100,0.00995033085316809,2,0.1,0.0717645167871371,0.0108529363091116,0.00257337426089939,0.00650922223844617,0.00172761752428962,0.0186056050051774,0.00945552566619991,0.0111830767602022,0.00389447477342096
"11426-31",100,0.00995033085316809,2,0.1,0.0713979097605702,0.00933700750805432,0.00169583514437814,0.00662778187211992,0.00121726203644201,0.0191497295227912,0.00710445970735473,0.0133637360396099,0.00247997705067258
"11426-32",100,0.00995033085316809,2,0.1,0.0720923739498064,0.0115765512193275,0.00243687876173345,0.00671769808606488,0.00139708572977798,0.0155148780824638,0.0127458011584364,0.0100535291221139,0.00304229686951286
"11426-33",100,0.00995033085316809,2,0.1,0.0718851528060403,0.00907232868719406,0.0022544827957703,0.00565604135176279,0.00165826802379855,0.0179874889148771,0.0102095634799532,0.00792667007503743,0.00323462457869901
"11426-34",100,0.00995033085316809,2,0.1,0.0723124116562486,0.0079568975436098,0.00252707931334766,0.00432171723811816,0.00152522598981229,0.00800702778991602,0.010296856264256,0.00552766230101961,0.00245816798450431
"11426-35",100,0.00995033085316809,2,0.1,0.0717993383741885,0.0116687406266697,0.00249605297455103,0.00858855139691955,0.00174837562354746,0.00747252406600209,0.0120735475180701,0.0098005194669885,0.00235931532401713
"11426-36",100,0.00995033085316809,2,0.1,0.0718582249666092,0.00885264457317727,0.00208999912205359,0.00594552851197387,0.00135946613131,0.0132507441004157,0.00750006356140891,0.00813924325185461,0.00335252815371786
"11426-37",100,0.00995033085316809,2,0.1,0.0712480325728821,0.00647663866014168,0.00229185638892848,0.00450568456297697,0.00162278759610181,0.00163350230351965,0.00410794845955072,0.00768134217325501,0.00259767323141363
"11426-38",100,0.00995033085316809,2,0.1,0.072669501330339,0.0101715124401605,0.00175467509141368,0.00683322412177666,0.00117628805358551,0.0112818836609136,0.00309014558255717,0.0102690833715952,0.00373763810497933
"11426-39",100,0.00995033085316809,2,0.1,0.0717196966788715,0.0127959151986384,0.00253834545960549,0.00753082858514168,0.00163194277150718,0.00946308221627341,0.0103714687870448,0.0119001726284012,0.00278403334235269
"11426-40",100,0.00995033085316809,2,0.1,0.0718528354047428,0.010968007709976,0.00212250669765881,0.00626339067759386,0.00139046343843312,0.0261533791592319,0.0088260007184445,0.0123384498452969,0.00340869296815161
"11426-41",100,0.00995033085316809,2,0.1,0.0714329834895904,0.00575206848957716,0.00225082554615511,0.00467104237714749,0.00160347632380704,0.0103307063849447,0.00811727117883098,0.00551313105603316,0.00289898799299815
"11426-42",100,0.00995033085316809,2,0.1,0.0714714656705555,0.00739963882743438,0.00267614503259217,0.00380162568714275,0.00156913276488245,0.0149028610483682,0.00651281735230237,0.00342922592420851,0.00318200387170884
"11426-43",100,0.00995033085316809,2,0.1,0.0717831660990225,0.00791156642666406,0.00237987652039286,0.00386654496349027,0.001335748287426,0.00676877149632721,0.00975744363783284,0.00695742096095873,0.00371609065404418
