"sim","N","beta1","minW","pV","avg_prev","beta_gs","se_beta_gs","beta_n","se_beta_n","beta_cc","se_beta_cc","beta_imp","se_beta_imp"
"11429-1",340,0.00995033085316809,0.15,0.1,0.0720857424248492,0.00989274388434518,0.00132654693205598,0.0131649927801353,0.00198277328811162,0.013056063094551,0.00412370547554329,0.00834124804191538,0.00400793523670481
"11429-2",340,0.00995033085316809,0.15,0.1,0.0716302882403825,0.00926241192755941,0.00121334722112115,0.0132113230964686,0.00198323027292711,0.0128383808067847,0.00421889717789269,0.0122931536966159,0.00238348659870608
"11429-3",340,0.00995033085316809,0.15,0.1,0.071684681244234,0.0112534766533607,0.00129272931429095,0.012774765779703,0.00195217795299764,0.00203247012798519,0.00461140415445151,0.00668763558474064,0.00453320508849347
"11429-4",340,0.00995033085316809,0.15,0.1,0.0714956810053689,0.00881723673224707,0.00122403227839796,0.0105821128448531,0.00185007390018266,0.00930383132242782,0.00793945897510576,0.00804770516189642,0.00266500543790603
"11429-5",340,0.00995033085316809,0.15,0.1,0.0719353607570153,0.0099775887400908,0.000996527180157635,0.0151154838718304,0.00176404753057785,0.00778651549806506,0.00339871402302754,0.00984659516062828,0.00251535558145933
"11429-6",340,0.00995033085316809,0.15,0.1,0.0716525770055735,0.0108412230082531,0.00138252330963592,0.0151391725056338,0.00213388414473398,0.0123525268553908,0.00269762474906018,0.00931748424385179,0.00266133646791928
"11429-7",340,0.00995033085316809,0.15,0.1,0.0717040217679301,0.0103589897594996,0.00112573848408224,0.0146233375286849,0.00185056378828032,0.00822789481529165,0.00527383913514218,0.0101825212949685,0.00219719283257222
"11429-8",340,0.00995033085316809,0.15,0.1,0.071747145271853,0.00806506746407728,0.0012233027662255,0.0121708423926255,0.00196364355016933,0.011088212800691,0.00371617831443637,0.0102648221551701,0.00341881113118342
"11429-9",340,0.00995033085316809,0.15,0.1,0.0719580342358265,0.0101448231975801,0.00117263052011692,0.0120329949826015,0.00174591987040873,0.0136007164281191,0.00412213884258716,0.0100479185509917,0.00193526957768343
"11429-10",340,0.00995033085316809,0.15,0.1,0.0717819880003036,0.00933167465675163,0.00119311737755065,0.0118067035849603,0.00191538541937763,0.00868900349095366,0.00333846236090719,0.00645707312097709,0.00184912555867551
"11429-11",340,0.00995033085316809,0.15,0.1,0.071850262705914,0.0103602451488137,0.00121931478691659,0.0132273957731966,0.0018625772896895,0.00367170132966677,0.00408967631204326,0.00746373201502042,0.00210530405744454
"11429-12",340,0.00995033085316809,0.15,0.1,0.0721093522782344,0.00868365334444879,0.00123849327682895,0.0112181035788144,0.00194581473664164,0.00484756701824872,0.00344576032771911,0.00776711010343144,0.00368989548863518
"11429-13",340,0.00995033085316809,0.15,0.1,0.071879822523083,0.00857717063580297,0.00134403048258977,0.00906729290482462,0.00185692746737099,0.0114863684823958,0.00521205169924077,0.0105417249930205,0.00300285268340653
"11429-14",340,0.00995033085316809,0.15,0.1,0.0720437092160481,0.00943822385977163,0.00125760533689944,0.0094805564136067,0.00198768433218047,0.00705019280852234,0.00488450472557775,0.00765590033485377,0.00372508718914309
"11429-15",340,0.00995033085316809,0.15,0.1,0.0714074216390903,0.00820062511943652,0.00136693616103403,0.00997388835630119,0.00198520658922761,0.00434876068289414,0.00573440432512451,0.00558092178290314,0.00249561199685913
"11429-16",340,0.00995033085316809,0.15,0.1,0.0716919175799064,0.0115937117192663,0.00118545810558637,0.0145210162321136,0.00180792004826248,0.012814318749643,0.00459916924736706,0.011556162130627,0.00428043287045194
"11429-17",340,0.00995033085316809,0.15,0.1,0.0720766282810828,0.00913283339187748,0.00116157456791153,0.0103994617897704,0.00180262430091871,0.012977814914032,0.00214517499677732,0.00926421461085506,0.00211322706891526
"11429-18",340,0.00995033085316809,0.15,0.1,0.071818208166709,0.00684715183267142,0.00133951172785284,0.00946680138922864,0.00197483274709848,0.0142209848543902,0.00453486350745126,0.00967812103476488,0.00378751700239403
"11429-19",340,0.00995033085316809,0.15,0.1,0.0719625157982292,0.00982276157626543,0.00137664149817132,0.0146109665092555,0.00213118845340684,0.00947973097059266,0.00372839130959662,0.0046972610999506,0.00217103876487779
"11429-20",340,0.00995033085316809,0.15,0.1,0.0717807165362118,0.0119180488112769,0.00124314700614378,0.0144494359422465,0.00180603752968777,0.0138533715938013,0.00397277039942752,0.0114360664107683,0.00311265649914647
