"sim","N","beta1","minW","pV","avg_prev","beta_gs","se_beta_gs","beta_n","se_beta_n","beta_cc","se_beta_cc","beta_imp","se_beta_imp"
"11424-1",2200,0.00995033085316809,0.6,0.1,0.0717323486953219,0.0107705359372458,0.000499132631551077,0.0132471357628845,0.000616079381907674,0.00970443136769482,0.00157236879849262,0.0104633016200439,0.000703226700740773
"11424-2",2200,0.00995033085316809,0.6,0.1,0.0717753362700618,0.0102566776230938,0.000495005858702204,0.0124071344278863,0.000611320500757834,0.00991567159455327,0.00172321419868166,0.00981140483000266,0.000603785030295028
"11424-3",2200,0.00995033085316809,0.6,0.1,0.0717345889152812,0.00939995688599959,0.000461890009658891,0.0110900408356597,0.00055756667823414,0.00927571903416856,0.00141060871871786,0.00862016953786837,0.000635917996983356
"11424-4",2200,0.00995033085316809,0.6,0.1,0.0718849736420271,0.0108159418906893,0.000508021490175388,0.0131153133954744,0.000632323409719675,0.0102584328521906,0.00187478194533673,0.0107586639176517,0.000666307148359941
"11424-5",2200,0.00995033085316809,0.6,0.1,0.0717593411877545,0.010373768256809,0.000500362490734407,0.0123606829896352,0.000601006147760791,0.0112434167199272,0.00157387287592155,0.0100131159380185,0.000680078306770986
"11424-6",2200,0.00995033085316809,0.6,0.1,0.0719622936110845,0.00906313127368531,0.000457587619009866,0.0107726674609457,0.000560043681985412,0.00806828464375943,0.00162633335567898,0.00907815426144536,0.000543819122027209
"11424-7",2200,0.00995033085316809,0.6,0.1,0.0719004162710009,0.0100463383707378,0.000446120566222655,0.0122161481189749,0.000555638625635405,0.0107748335242573,0.00129286249322913,0.00976696699336082,0.000539269670259357
"11424-8",2200,0.00995033085316809,0.6,0.1,0.0717727447897077,0.0101366005810263,0.000504182937390611,0.0123278522204839,0.000621843180393514,0.0110868698044705,0.00162690923478293,0.0104050462386595,0.000663799817087495
"11424-9",2200,0.00995033085316809,0.6,0.1,0.0718972114281164,0.00923124440672881,0.00047860073963213,0.0113034064865316,0.000597412226752903,0.00965702165635993,0.00158123411748414,0.00912092359719103,0.000580060038688014
"11424-10",2200,0.00995033085316809,0.6,0.1,0.071644230078673,0.0104605294739584,0.000487679182973664,0.012476505481013,0.00059995349663081,0.010637217321421,0.00145826704863836,0.01033157815922,0.000694789698733356
"11424-11",2200,0.00995033085316809,0.6,0.1,0.0716369794998391,0.0101109723829624,0.000489628657647603,0.0120080003672174,0.000597992959669684,0.0104155802799493,0.00187181588666768,0.00976570867075786,0.000615505034488604
"11424-12",2200,0.00995033085316809,0.6,0.1,0.0717806789660635,0.010530671272569,0.000497333595859794,0.0128174955908844,0.000618960589608462,0.00987058069927872,0.0013287717342717,0.00988027844908676,0.000722057917400596
"11424-13",2200,0.00995033085316809,0.6,0.1,0.0717558634180163,0.0104201722000405,0.000475808371808376,0.0124057945829819,0.000579216088424959,0.00774039411980428,0.00149633557554058,0.0101782253609929,0.000664751271536277
"11424-14",2200,0.00995033085316809,0.6,0.1,0.0717714806802537,0.0103848960025234,0.00047249760772632,0.0125163788242077,0.00058051906015972,0.00964891980483144,0.0013336121367788,0.0104129255535346,0.000644504852776196
"11424-15",2200,0.00995033085316809,0.6,0.1,0.0719276034364833,0.0100513823315723,0.000481767139460779,0.0119483043208565,0.000586035849344103,0.0102820280894324,0.00165214180456965,0.00982450078276111,0.000619217355481082
"11424-16",2200,0.00995033085316809,0.6,0.1,0.0719149406396214,0.0101214598761927,0.000500279581025688,0.0116029498040008,0.000596061732018976,0.00624721822890965,0.00193531394255534,0.0101142043575941,0.000646019336830498
"11424-17",2200,0.00995033085316809,0.6,0.1,0.0717822339181349,0.00984749622929131,0.000487971275116851,0.0117941914111214,0.000596028218182052,0.0107097881288064,0.00124117192519672,0.0105674192065101,0.000734858282704359
"11424-18",2200,0.00995033085316809,0.6,0.1,0.0718477224137568,0.0107935961830187,0.000447342027662176,0.0130562185375645,0.000555884835425871,0.0114341854912212,0.00138335700174665,0.010952646217974,0.000647132335701377
"11424-19",2200,0.00995033085316809,0.6,0.1,0.0717584613462391,0.00939535057764534,0.00047894332999517,0.0112964323725634,0.000584224065632301,0.00890699723920927,0.00160845779663299,0.00934810824710225,0.000591246823067248
"11424-20",2200,0.00995033085316809,0.6,0.1,0.0718631796493811,0.0104654670804712,0.000473795522640959,0.0123668170995903,0.000578931052754235,0.0107967107860639,0.00142489640765133,0.0102432790336878,0.000656165151117208
"11424-21",2200,0.00995033085316809,0.6,0.1,0.0717302713181007,0.00978068076874993,0.000446009347982636,0.012031822681468,0.000555939249376713,0.00940563908507473,0.00141742894879617,0.00933878706831359,0.000579160582785138
"11424-22",2200,0.00995033085316809,0.6,0.1,0.0716411841384183,0.00965746860520117,0.000464088649385845,0.0115156211480653,0.000576310739576513,0.0102988344351218,0.00168805430808239,0.0098433709174431,0.000659577676189521
"11424-23",2200,0.00995033085316809,0.6,0.1,0.0717343100000452,0.00967887353173798,0.000478582190039352,0.0116406717759265,0.000585254095405285,0.010059083849916,0.00139884497254976,0.00988413545490035,0.000612290044746781
"11424-24",2200,0.00995033085316809,0.6,0.1,0.0718454645567452,0.00998762061045546,0.000477666903778583,0.0120731987428164,0.000581941140793287,0.0114125845886922,0.00151954138995121,0.0102447034329073,0.000639893518889254
"11424-25",2200,0.00995033085316809,0.6,0.1,0.0718669534970487,0.00982271493999423,0.000494078150453302,0.0116448912398517,0.000596755952054784,0.00730044945859596,0.00165054744039801,0.00997680749841352,0.000733168731729361
"11424-26",2200,0.00995033085316809,0.6,0.1,0.0719549965608537,0.010617120070631,0.000462627207119699,0.0127077154168194,0.000568090836850502,0.0106372700753394,0.00147987238487321,0.0107088126619557,0.000604431235770367
"11424-27",2200,0.00995033085316809,0.6,0.1,0.0719331749193129,0.0104424798530872,0.000472682796260196,0.0124390228960608,0.000575804647212765,0.00960733704886856,0.00145681054643183,0.00988939919796362,0.000693993276803909
"11424-28",2200,0.00995033085316809,0.6,0.1,0.0718751224904742,0.00951877767214578,0.000462604612171468,0.0114235418181566,0.000567874843910651,0.0113097070349894,0.00143947938133171,0.00959253536526021,0.000639721913312226
"11424-29",2200,0.00995033085316809,0.6,0.1,0.0717290530629606,0.0100816433525283,0.000478314122478861,0.0122997671507544,0.000590435587596456,0.0107427405685793,0.00153971947821953,0.0100777107880019,0.000589650728795732
